[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000f0 0x000000f0 4   5            ascii   Rich
2     0x000001f8 0x000001f8 5   6            ascii   .text
3     0x0000021f 0x0000021f 7   8            ascii   `.rdata
4     0x00000247 0x00000247 6   7            ascii   @.data
5     0x00000270 0x00000270 5   6            ascii   .UPX0
6     0x00000298 0x00000298 4   5            ascii   .tls
7     0x000002c0 0x000002c0 5   6            ascii   .UPX1
8     0x000002e8 0x000002e8 6   7            ascii   .reloc
9     0x0000030f 0x0000030f 6   7            ascii   @.rsrc
8711  0x00083683 0x004a5083 4   5    .UPX1   ascii   nlX\a
8712  0x00083695 0x004a5095 4   7    .UPX1   utf8    闤\C\t blocks=CJK Unified Ideographs,Basic Latin
8713  0x00083748 0x004a5148 4   5    .UPX1   ascii   )c1q
8714  0x00083752 0x004a5152 5   6    .UPX1   ascii   4}W$7
8715  0x0008376e 0x004a516e 7   8    .UPX1   ascii   ^\@$l>O
8716  0x000837c4 0x004a51c4 6   7    .UPX1   ascii   \t( @Ys
8717  0x000837ce 0x004a51ce 4   5    .UPX1   ascii   ~7>Z
8718  0x0008380c 0x004a520c 4   5    .UPX1   ascii   VM3)
8719  0x0008384a 0x004a524a 4   5    .UPX1   ascii   |6L\a
8720  0x0008387d 0x004a527d 7   8    .UPX1   ascii   +ve[-~{
8721  0x0008395e 0x004a535e 4   5    .UPX1   ascii   \eK'L
8722  0x0008397a 0x004a537a 6   7    .UPX1   ascii   Dtdsf(
8723  0x0008398c 0x004a538c 4   5    .UPX1   ascii   @FL<
8724  0x000839ef 0x004a53ef 4   5    .UPX1   ascii   hcA8
8725  0x00083a15 0x004a5415 4   5    .UPX1   ascii   <ryw
8726  0x00083a84 0x004a5484 5   6    .UPX1   ascii   (F|,k
8727  0x00083c0f 0x004a560f 6   8    .UPX1   utf8    Pۇ\p;Y blocks=Basic Latin,Arabic
8728  0x00083c9a 0x004a569a 4   6    .UPX1   utf8    xح:i blocks=Basic Latin,Arabic
8729  0x00083cd4 0x004a56d4 4   6    .UPX1   utf8    N܀@' blocks=Basic Latin,Syriac
8730  0x00083d5e 0x004a575e 4   6    .UPX1   utf8    \vF\͚ blocks=Basic Latin,Combining Diacritical Marks
8731  0x00083d7b 0x004a577b 5   6    .UPX1   ascii   jal?d
8732  0x00083dc0 0x004a57c0 4   5    .UPX1   ascii   &#|x
8733  0x00083dd6 0x004a57d6 5   7    .UPX1   utf8    eHɂ{\t blocks=Basic Latin,Latin Extended-B
8734  0x00083df3 0x004a57f3 4   6    .UPX1   utf8    @s6Έ blocks=Basic Latin,Greek and Coptic
8735  0x00083dfc 0x004a57fc 4   5    .UPX1   ascii   zfc/
8736  0x00083e16 0x004a5816 7   8    .UPX1   ascii   -i?p;F!
8737  0x00083e53 0x004a5853 4   5    .UPX1   ascii   |)_\t
8738  0x00083f5e 0x004a595e 4   5    .UPX1   ascii   fN1\r
8739  0x00083fab 0x004a59ab 4   5    .UPX1   ascii   (\a'c
8740  0x0008402b 0x004a5a2b 4   5    .UPX1   ascii   p\rK7
8741  0x00084048 0x004a5a48 5   6    .UPX1   ascii   @&+2;
8742  0x00084061 0x004a5a61 4   5    .UPX1   ascii   JL<(
8743  0x00084079 0x004a5a79 5   6    .UPX1   ascii   C+7 I
8744  0x000840c3 0x004a5ac3 4   5    .UPX1   ascii   2QR9
8745  0x000840ee 0x004a5aee 4   7    .UPX1   utf8    ݴȼy5 blocks=Arabic Supplement,Latin Extended-B,Basic Latin
8746  0x00084125 0x004a5b25 7   8    .UPX1   ascii    s'8p_"
8747  0x00084163 0x004a5b63 8   9    .UPX1   ascii   3kwb{:\ep
8748  0x000841f0 0x004a5bf0 5   6    .UPX1   ascii   Yd3z*
8749  0x000841f6 0x004a5bf6 4   6    .UPX1   utf8    [B\fő blocks=Basic Latin,Latin Extended-A
8750  0x000842fb 0x004a5cfb 4   5    .UPX1   ascii   OgGk
8751  0x0008430d 0x004a5d0d 5   6    .UPX1   ascii   6dF|H
8752  0x00084354 0x004a5d54 5   6    .UPX1   ascii   @JM\fh
8753  0x00084366 0x004a5d66 4   5    .UPX1   ascii   \rP\ap
8754  0x0008437d 0x004a5d7d 4   5    .UPX1   ascii   ,V\am
8755  0x000843df 0x004a5ddf 5   6    .UPX1   ascii   y"bB_
8756  0x000843fb 0x004a5dfb 6   7    .UPX1   ascii   ?o\td]|
8757  0x0008442a 0x004a5e2a 4   5    .UPX1   ascii   6tv?
8758  0x00084459 0x004a5e59 4   6    .UPX1   utf8    .җ\D blocks=Basic Latin,Cyrillic
8759  0x00084477 0x004a5e77 6   7    .UPX1   ascii   '?h ,-
8760  0x00084496 0x004a5e96 4   5    .UPX1   ascii   +wVD
8761  0x000844e3 0x004a5ee3 4   5    .UPX1   ascii   U}$Z
8762  0x00084523 0x004a5f23 4   6    .UPX1   utf8    cč(] blocks=Basic Latin,Latin Extended-A
8763  0x00084564 0x004a5f64 8   10   .UPX1   utf8    @i\vU<ޒ\a\ blocks=Basic Latin,Thaana
8764  0x00084595 0x004a5f95 5   6    .UPX1   ascii   \f#5Pz
8765  0x000845c0 0x004a5fc0 4   5    .UPX1   ascii   $I.%
8766  0x000845d0 0x004a5fd0 4   6    .UPX1   utf8    1Nbˡ blocks=Basic Latin,Spacing Modifier Letters
8767  0x000845ef 0x004a5fef 4   5    .UPX1   ascii   vPu}
8768  0x000845fd 0x004a5ffd 6   7    .UPX1   ascii   Z5f4JH
8769  0x00084651 0x004a6051 5   6    .UPX1   ascii   {vQj\e
8770  0x00084674 0x004a6074 5   6    .UPX1   ascii   *-e@=
8771  0x000846d3 0x004a60d3 4   8    .UPX1   utf8    8૰Ȏ\n blocks=Basic Latin,Gujarati,Latin Extended-B
8772  0x00084736 0x004a6136 7   8    .UPX1   ascii   V^o$6\f;
8773  0x000847be 0x004a61be 6   7    .UPX1   ascii   JeG\a1\t
8774  0x000847e1 0x004a61e1 5   6    .UPX1   ascii   g>`\vY
8775  0x0008486f 0x004a626f 4   5    .UPX1   ascii   \'p\
8776  0x000848cc 0x004a62cc 4   6    .UPX1   utf8    W,ǲn blocks=Basic Latin,Latin Extended-B
8777  0x00084982 0x004a6382 8   11   .UPX1   utf8    >~xrځno1 blocks=Basic Latin,Arabic
8778  0x00084a03 0x004a6403 5   6    .UPX1   ascii   AS~8-
8779  0x00084a28 0x004a6428 4   6    .UPX1   utf8    ͓Is0 blocks=Combining Diacritical Marks,Basic Latin
8780  0x00084a34 0x004a6434 5   6    .UPX1   ascii   >jF'h
8781  0x00084a58 0x004a6458 4   5    .UPX1   ascii   q|{q
8782  0x00084a8c 0x004a648c 4   6    .UPX1   utf8    8`\a͚ blocks=Basic Latin,Combining Diacritical Marks
8783  0x00084ab5 0x004a64b5 4   5    .UPX1   ascii   p0{\f
8784  0x00084af0 0x004a64f0 5   7    .UPX1   utf8    uƗ\ncR blocks=Basic Latin,Latin Extended-B
8785  0x00084b64 0x004a6564 4   5    .UPX1   ascii   nOI"
8786  0x00084b8c 0x004a658c 5   7    .UPX1   utf8    WmRԼV blocks=Basic Latin,Armenian
8787  0x00084bcf 0x004a65cf 8   9    .UPX1   ascii   cic`e\r~9
8788  0x00084be3 0x004a65e3 5   7    .UPX1   utf8    R>Kĥd blocks=Basic Latin,Latin Extended-A
8789  0x00084bf7 0x004a65f7 4   5    .UPX1   ascii   ^&xl
8790  0x00084c13 0x004a6613 6   8    .UPX1   utf8    ɀc>rnP blocks=Latin Extended-B,Basic Latin
8791  0x00084c5d 0x004a665d 9   12   .UPX1   utf8    OoN鐇|:8<n blocks=Basic Latin,CJK Unified Ideographs
8792  0x00084c74 0x004a6674 5   6    .UPX1   ascii   \t1#[u
8793  0x00084cb9 0x004a66b9 5   6    .UPX1   ascii   )<wr7
8794  0x00084ccf 0x004a66cf 5   7    .UPX1   utf8    @087ݿ blocks=Basic Latin,Arabic Supplement
8795  0x00084d80 0x004a6780 6   9    .UPX1   utf8    "̼<πNI blocks=Basic Latin,Combining Diacritical Marks,Greek and Coptic
8796  0x00084d9c 0x004a679c 6   8    .UPX1   utf8    GےT\eN' blocks=Basic Latin,Arabic
8797  0x00084dd1 0x004a67d1 8   9    .UPX1   ascii   ^@s65YQ*
8798  0x00084dfd 0x004a67fd 6   8    .UPX1   utf8    5j\v\a,£ blocks=Basic Latin,Latin-1 Supplement
8799  0x00084efc 0x004a68fc 4   5    .UPX1   ascii   \auzc
8800  0x00084fe1 0x004a69e1 4   5    .UPX1   ascii   cMmv
8801  0x00084ffa 0x004a69fa 5   6    .UPX1   ascii   ~q[q\r
8802  0x00085001 0x004a6a01 4   5    .UPX1   ascii   x$dV
8803  0x00085009 0x004a6a09 4   6    .UPX1   utf8    ÆeP' blocks=Latin-1 Supplement,Basic Latin
8804  0x00085041 0x004a6a41 4   5    .UPX1   ascii   \f)";
8805  0x0008507b 0x004a6a7b 5   6    .UPX1   ascii   nlP2T
8806  0x000850ea 0x004a6aea 5   6    .UPX1   ascii   >Y`b 
8807  0x0008516a 0x004a6b6a 4   5    .UPX1   ascii   MR\eS
8808  0x000851c7 0x004a6bc7 4   6    .UPX1   utf8    An\eԎ blocks=Basic Latin,Cyrillic Supplement
8809  0x000851db 0x004a6bdb 5   6    .UPX1   ascii   OvC9[
8810  0x000851f9 0x004a6bf9 4   5    .UPX1   ascii   rVqH
8811  0x000852a4 0x004a6ca4 4   6    .UPX1   utf8    ˸v)u blocks=Spacing Modifier Letters,Basic Latin
8812  0x000852ba 0x004a6cba 4   5    .UPX1   ascii   qa,P
8813  0x000852db 0x004a6cdb 4   5    .UPX1   ascii   -\afk
8814  0x00085317 0x004a6d17 6   8    .UPX1   utf8    Uf\b,\f 
8815  0x00085341 0x004a6d41 6   7    .UPX1   ascii   V3fC#}
8816  0x0008534c 0x004a6d4c 5   6    .UPX1   ascii   %+$Iy
8817  0x00085356 0x004a6d56 4   5    .UPX1   ascii   e/h[
8818  0x000853de 0x004a6dde 4   6    .UPX1   utf8    Pk`۟ blocks=Basic Latin,Arabic
8819  0x00085400 0x004a6e00 4   5    .UPX1   ascii   qF@b
8820  0x0008547b 0x004a6e7b 7   8    .UPX1   ascii   ~T?Ug -
8821  0x00085483 0x004a6e83 4   5    .UPX1   ascii   <Hz%
8822  0x0008548f 0x004a6e8f 4   5    .UPX1   ascii   \fTL{
8823  0x000854a9 0x004a6ea9 6   7    .UPX1   ascii   knY\eP)
8824  0x000854cd 0x004a6ecd 4   5    .UPX1   ascii   ]^nv
8825  0x000854de 0x004a6ede 4   5    .UPX1   ascii   W6rk
8826  0x0008556f 0x004a6f6f 4   7    .UPX1   utf8    $O❖X blocks=Basic Latin,Dingbats
8827  0x000855b8 0x004a6fb8 4   5    .UPX1   ascii   +|BN
8828  0x000855ec 0x004a6fec 4   5    .UPX1   ascii   \e`_\v
8829  0x000855f5 0x004a6ff5 4   5    .UPX1   ascii   5twU
8830  0x000856b8 0x004a70b8 5   6    .UPX1   ascii   PE 5u
8831  0x000856cd 0x004a70cd 4   5    .UPX1   ascii   C@l>
8832  0x000856e2 0x004a70e2 4   5    .UPX1   ascii   ium}
8833  0x00085760 0x004a7160 4   6    .UPX1   utf8    ˘rS\ blocks=Spacing Modifier Letters,Basic Latin
8834  0x0008576b 0x004a716b 4   6    .UPX1   utf8    \v`ӇY blocks=Basic Latin,Cyrillic
8835  0x00085776 0x004a7176 4   5    .UPX1   ascii   G{\nL
8836  0x00085792 0x004a7192 6   7    .UPX1   ascii   ];Pqnb
8837  0x000857e0 0x004a71e0 5   6    .UPX1   ascii   viT9M
8838  0x000857f0 0x004a71f0 6   7    .UPX1   ascii   h\rf?}F
8839  0x0008580c 0x004a720c 6   7    .UPX1   ascii   u@`M}"
8840  0x0008582c 0x004a722c 4   8    .UPX1   utf8    ΄v̀Џ blocks=Greek and Coptic,Basic Latin,Combining Diacritical Marks,Cyrillic
8841  0x0008584d 0x004a724d 5   7    .UPX1   utf8    $т\fpS blocks=Basic Latin,Cyrillic
8842  0x00085862 0x004a7262 4   5    .UPX1   ascii   xma:
8843  0x000858cf 0x004a72cf 4   5    .UPX1   ascii   h<\n=
8844  0x000858db 0x004a72db 7   8    .UPX1   ascii   \rkv`:qY
8845  0x00085902 0x004a7302 5   6    .UPX1   ascii   \rA\~C
8846  0x00085919 0x004a7319 4   5    .UPX1   ascii   )~>N
8847  0x0008595e 0x004a735e 4   7    .UPX1   utf8    I螩4n blocks=Basic Latin,CJK Unified Ideographs
8848  0x0008596d 0x004a736d 5   7    .UPX1   utf8    ǕT6lH blocks=Latin Extended-B,Basic Latin
8849  0x00085979 0x004a7379 5   6    .UPX1   ascii   )a~\a.
8850  0x00085988 0x004a7388 5   7    .UPX1   utf8    \bylˌv blocks=Basic Latin,Spacing Modifier Letters
8851  0x0008599d 0x004a739d 5   6    .UPX1   ascii   ,$Sq\
8852  0x000859b4 0x004a73b4 4   5    .UPX1   ascii   "#}o
8853  0x000859bc 0x004a73bc 4   5    .UPX1   ascii   }TlS
8854  0x00085a2c 0x004a742c 7   9    .UPX1   utf8    u@&҇~sS blocks=Basic Latin,Cyrillic
8855  0x00085a40 0x004a7440 4   5    .UPX1   ascii   \bq<0
8856  0x00085aa0 0x004a74a0 4   5    .UPX1   ascii   fb\r@
8857  0x00085ac2 0x004a74c2 5   6    .UPX1   ascii   r/5@A
8858  0x00085ae4 0x004a74e4 5   7    .UPX1   utf8    Od(RĄ blocks=Basic Latin,Latin Extended-A
8859  0x00085bc5 0x004a75c5 4   5    .UPX1   ascii   6&Z8
8860  0x00085c32 0x004a7632 4   5    .UPX1   ascii   /v\ag
8861  0x00085c3b 0x004a763b 4   5    .UPX1   ascii   R)s@
8862  0x00085c6e 0x004a766e 5   9    .UPX1   utf8    0􄢎*J7 blocks=Basic Latin,Supplementary Private Use Area-B
8863  0x00085c7d 0x004a767d 4   5    .UPX1   ascii   89rs
8864  0x00085c89 0x004a7689 5   7    .UPX1   utf8    ֜}'l" blocks=Hebrew,Basic Latin
8865  0x00085c95 0x004a7695 4   5    .UPX1   ascii   tycO
8866  0x00085d08 0x004a7708 4   5    .UPX1   ascii   T)<n
8867  0x00085dec 0x004a77ec 4   5    .UPX1   ascii   "UTY
8868  0x00085e46 0x004a7846 5   6    .UPX1   ascii   t=`nA
8869  0x00085e64 0x004a7864 7   8    .UPX1   ascii   I\b|jt"H
8870  0x00085eaa 0x004a78aa 6   7    .UPX1   ascii   "j@ZLk
8871  0x00085ed8 0x004a78d8 4   6    .UPX1   utf8    #+ի\e blocks=Basic Latin,Armenian
8872  0x00085ee4 0x004a78e4 4   5    .UPX1   ascii   c=`G
8873  0x00085f57 0x004a7957 4   7    .UPX1   utf8    ۹\ݗl blocks=Arabic,Basic Latin,Arabic Supplement
8874  0x00085f81 0x004a7981 4   5    .UPX1   ascii   0O\ec
8875  0x00085f88 0x004a7988 6   7    .UPX1   ascii   \b71CO~
8876  0x00085fab 0x004a79ab 4   5    .UPX1   ascii   &3~}
8877  0x00085fe0 0x004a79e0 4   5    .UPX1   ascii   Lyvf
8878  0x00085ff5 0x004a79f5 4   5    .UPX1   ascii   Y!i 
8879  0x00085fff 0x004a79ff 4   6    .UPX1   utf8    qҬ\fj blocks=Basic Latin,Cyrillic
8880  0x00086060 0x004a7a60 4   5    .UPX1   ascii   A 3_
8881  0x000860a6 0x004a7aa6 4   5    .UPX1   ascii   ]\rsI
8882  0x000860fe 0x004a7afe 5   7    .UPX1   utf8    EĶ_Q) blocks=Basic Latin,Latin Extended-A
8883  0x00086111 0x004a7b11 4   5    .UPX1   ascii   s5<`
8884  0x0008611c 0x004a7b1c 4   5    .UPX1   ascii   cZI^
8885  0x00086123 0x004a7b23 5   6    .UPX1   ascii   y\awGb
8886  0x00086137 0x004a7b37 5   6    .UPX1   ascii   n\s\:
8887  0x0008613d 0x004a7b3d 4   5    .UPX1   ascii   ig'I
8888  0x000861a0 0x004a7ba0 4   5    .UPX1   ascii   2$'p
8889  0x000861bd 0x004a7bbd 6   7    .UPX1   ascii   nOfZ\bh
8890  0x000861f9 0x004a7bf9 5   7    .UPX1   utf8    Bɇ wJ blocks=Basic Latin,Latin Extended-B
8891  0x0008620c 0x004a7c0c 5   6    .UPX1   ascii   q-BH)
8892  0x0008621e 0x004a7c1e 5   7    .UPX1   utf8    ׀?3:j blocks=Hebrew,Basic Latin
8893  0x00086252 0x004a7c52 4   5    .UPX1   ascii   |c?~
8894  0x0008628c 0x004a7c8c 4   7    .UPX1   utf8    :䅚>L blocks=Basic Latin,CJK Unified Ideographs Extension A
8895  0x000862e7 0x004a7ce7 6   7    .UPX1   ascii   L*3u-n
8896  0x000862f6 0x004a7cf6 4   5    .UPX1   ascii   W@r#
8897  0x00086342 0x004a7d42 4   5    .UPX1   ascii   Tvi\e
8898  0x00086424 0x004a7e24 4   5    .UPX1   ascii   !`7K
8899  0x00086474 0x004a7e74 4   5    .UPX1   ascii   a@oJ
8900  0x0008649c 0x004a7e9c 4   5    .UPX1   ascii   r3sP
8901  0x000864b8 0x004a7eb8 5   6    .UPX1   ascii   5m!/|
8902  0x000864cf 0x004a7ecf 4   5    .UPX1   ascii   <~J9
8903  0x0008651c 0x004a7f1c 6   10   .UPX1   utf8    cPkH,⚿ blocks=Basic Latin,Miscellaneous Symbols
8904  0x0008652b 0x004a7f2b 4   6    .UPX1   utf8    /\r0ɢ blocks=Basic Latin,IPA Extensions
8905  0x00086583 0x004a7f83 5   7    .UPX1   utf8    ߁,fOY blocks=NKo,Basic Latin
8906  0x000865cb 0x004a7fcb 4   5    .UPX1   ascii   o0]E
8907  0x000865da 0x004a7fda 4   6    .UPX1   utf8    Ϧ6uK blocks=Greek and Coptic,Basic Latin
8908  0x0008660e 0x004a800e 4   6    .UPX1   utf8    U2ŧ4 blocks=Basic Latin,Latin Extended-A
8909  0x00086647 0x004a8047 4   5    .UPX1   ascii   :S\a^
8910  0x0008666c 0x004a806c 4   5    .UPX1   ascii   Ki,P
8911  0x00086680 0x004a8080 5   6    .UPX1   ascii   \aA\f>X
8912  0x00086694 0x004a8094 7   8    .UPX1   ascii   S\n`l@Rq
8913  0x000866b0 0x004a80b0 4   5    .UPX1   ascii   B!X-
8914  0x00086730 0x004a8130 5   7    .UPX1   utf8    E(ޕca blocks=Basic Latin,Thaana
8915  0x000867b4 0x004a81b4 6   8    .UPX1   utf8    zE$ο,\ blocks=Basic Latin,Greek and Coptic
8916  0x000867d1 0x004a81d1 4   5    .UPX1   ascii   ?LU\b
8917  0x000867f4 0x004a81f4 4   5    .UPX1   ascii   &%"-
8918  0x0008687a 0x004a827a 4   5    .UPX1   ascii   $F@v
8919  0x000868a0 0x004a82a0 4   5    .UPX1   ascii   /a`M
8920  0x000868b9 0x004a82b9 6   7    .UPX1   ascii   V|7nwi
8921  0x0008694e 0x004a834e 4   5    .UPX1   ascii   ea\e`
8922  0x0008698a 0x004a838a 4   5    .UPX1   ascii   :tfp
8923  0x00086997 0x004a8397 4   6    .UPX1   utf8    (XߨP blocks=Basic Latin,NKo
8924  0x000869a4 0x004a83a4 4   5    .UPX1   ascii   -2wg
8925  0x000869ee 0x004a83ee 4   5    .UPX1   ascii   a\aj6
8926  0x000869f3 0x004a83f3 4   5    .UPX1   ascii   )P-[
8927  0x00086a01 0x004a8401 4   7    .UPX1   utf8    ́?.q blocks=Combining Diacritical Marks,Basic Latin
8928  0x00086a96 0x004a8496 5   6    .UPX1   ascii   RP\v =
8929  0x00086ab4 0x004a84b4 4   5    .UPX1   ascii   T<Xi
8930  0x00086ac7 0x004a84c7 4   6    .UPX1   utf8    jH܁$ blocks=Basic Latin,Syriac
8931  0x00086ae3 0x004a84e3 5   7    .UPX1   utf8    φ$mf@ blocks=Greek and Coptic,Basic Latin
8932  0x00086b1d 0x004a851d 5   6    .UPX1   ascii   f\f@~;
8933  0x00086b31 0x004a8531 4   7    .UPX1   utf8    ڎ^\aƊ blocks=Arabic,Basic Latin,Latin Extended-B
8934  0x00086b41 0x004a8541 4   5    .UPX1   ascii   {@ .
8935  0x00086b64 0x004a8564 6   7    .UPX1   ascii   Y]xGM\v
8936  0x00086b91 0x004a8591 6   7    .UPX1   ascii   KoT\n!8
8937  0x00086b9c 0x004a859c 4   5    .UPX1   ascii   }4B&
8938  0x00086ba1 0x004a85a1 4   6    .UPX1   utf8    U۴LI blocks=Basic Latin,Arabic
8939  0x00086bf7 0x004a85f7 4   5    .UPX1   ascii   ;$\ao
8940  0x00086c6a 0x004a866a 5   6    .UPX1   ascii   0noTu
8941  0x00086c8d 0x004a868d 5   6    .UPX1   ascii   8Oedx
8942  0x00086c94 0x004a8694 4   5    .UPX1   ascii   !a@c
8943  0x00086cbe 0x004a86be 5   7    .UPX1   utf8    VעuKi blocks=Basic Latin,Hebrew
8944  0x00086d87 0x004a8787 7   8    .UPX1   ascii   Yk +MB:
8945  0x00086db6 0x004a87b6 4   5    .UPX1   ascii   N7 I
8946  0x00086e50 0x004a8850 5   7    .UPX1   utf8    @\fgܜD blocks=Basic Latin,Syriac
8947  0x00086e62 0x004a8862 4   5    .UPX1   ascii   \aqh}
8948  0x00086e6f 0x004a886f 4   5    .UPX1   ascii   ,\f\ey
8949  0x00086ebd 0x004a88bd 4   6    .UPX1   utf8    S~)ŀ blocks=Basic Latin,Latin Extended-A
8950  0x00086edf 0x004a88df 5   6    .UPX1   ascii   h]D_\v
8951  0x00086ee8 0x004a88e8 7   8    .UPX1   ascii   @\elYF`!
8952  0x00086f06 0x004a8906 4   5    .UPX1   ascii   40\r*
8953  0x00086f3f 0x004a893f 4   5    .UPX1   ascii   FD@P
8954  0x00086f6d 0x004a896d 4   5    .UPX1   ascii   +\at1
8955  0x00086f7a 0x004a897a 4   6    .UPX1   utf8    \r²~\e blocks=Basic Latin,Latin-1 Supplement
8956  0x00086f89 0x004a8989 4   5    .UPX1   ascii   6s\rU
8957  0x00086fb4 0x004a89b4 4   5    .UPX1   ascii   ?@^{
8958  0x00086fbc 0x004a89bc 4   5    .UPX1   ascii   $}0e
8959  0x00086fe9 0x004a89e9 5   7    .UPX1   utf8    ΛQPdm blocks=Greek and Coptic,Basic Latin
8960  0x00087016 0x004a8a16 4   5    .UPX1   ascii   1d#$
8961  0x0008701c 0x004a8a1c 4   5    .UPX1   ascii   (@re
8962  0x0008703e 0x004a8a3e 4   5    .UPX1   ascii   h7+~
8963  0x00087052 0x004a8a52 5   6    .UPX1   ascii   "@Ew#
8964  0x00087070 0x004a8a70 4   5    .UPX1   ascii   =\a5d
8965  0x00087086 0x004a8a86 5   6    .UPX1   ascii   \nYc;3
8966  0x0008713d 0x004a8b3d 4   5    .UPX1   ascii   |m\nL
8967  0x00087159 0x004a8b59 4   5    .UPX1   ascii   ]N:Z
8968  0x00087195 0x004a8b95 4   5    .UPX1   ascii   U*1g
8969  0x000871ff 0x004a8bff 6   8    .UPX1   utf8    !BӬeT- blocks=Basic Latin,Cyrillic
8970  0x0008721d 0x004a8c1d 4   5    .UPX1   ascii   _Ip<
8971  0x0008726e 0x004a8c6e 7   9    .UPX1   utf8    L^3ǻbrP blocks=Basic Latin,Latin Extended-B
8972  0x000872af 0x004a8caf 4   6    .UPX1   utf8    wR۠Q blocks=Basic Latin,Arabic
8973  0x000872e0 0x004a8ce0 4   5    .UPX1   ascii   kA#g
8974  0x0008731d 0x004a8d1d 4   5    .UPX1   ascii   =[\f5
8975  0x00087357 0x004a8d57 4   5    .UPX1   ascii   >Y,l
8976  0x0008737f 0x004a8d7f 5   6    .UPX1   ascii   Nl NC
8977  0x000873d2 0x004a8dd2 5   6    .UPX1   ascii   lk,jn
8978  0x000873e1 0x004a8de1 4   5    .UPX1   ascii   /\eME
8979  0x0008748a 0x004a8e8a 4   5    .UPX1   ascii   vKrT
8980  0x000874b1 0x004a8eb1 6   7    .UPX1   ascii   C*z$+<
8981  0x000874d2 0x004a8ed2 4   5    .UPX1   ascii   \eBx*
8982  0x000874ec 0x004a8eec 4   5    .UPX1   ascii   D7\r^
8983  0x000874f7 0x004a8ef7 5   6    .UPX1   ascii   oGV9\a
8984  0x00087547 0x004a8f47 4   6    .UPX1   utf8    w~zÐ blocks=Basic Latin,Latin-1 Supplement
8985  0x00087592 0x004a8f92 4   5    .UPX1   ascii   ilcr
8986  0x000875c7 0x004a8fc7 4   6    .UPX1   utf8    \t"Ѳ\r blocks=Basic Latin,Cyrillic
8987  0x00087637 0x004a9037 4   5    .UPX1   ascii   xU~)
8988  0x0008768c 0x004a908c 8   9    .UPX1   ascii   Q`fY/IH,
8989  0x000876da 0x004a90da 4   6    .UPX1   utf8    J?Zܭ blocks=Basic Latin,Syriac
8990  0x00087737 0x004a9137 4   5    .UPX1   ascii   @tRw
8991  0x00087784 0x004a9184 4   5    .UPX1   ascii   Y8<r
8992  0x000877a4 0x004a91a4 4   5    .UPX1   ascii   }tj 
8993  0x00087803 0x004a9203 4   5    .UPX1   ascii   @mWu
8994  0x00087896 0x004a9296 4   6    .UPX1   utf8    `?~m
8995  0x000878a7 0x004a92a7 4   5    .UPX1   ascii   \nkP*
8996  0x000878d5 0x004a92d5 4   6    .UPX1   utf8    у|\\a blocks=Cyrillic,Basic Latin
8997  0x000878df 0x004a92df 5   6    .UPX1   ascii   >vh `
8998  0x0008791e 0x004a931e 5   6    .UPX1   ascii   ,(1:u
8999  0x0008793b 0x004a933b 4   7    .UPX1   utf8    }+2섮 blocks=Basic Latin,Hangul Syllables
9000  0x00087970 0x004a9370 4   5    .UPX1   ascii   [/7B
9001  0x000879d8 0x004a93d8 4   5    .UPX1   ascii   (<{p
9002  0x000879e7 0x004a93e7 4   5    .UPX1   ascii   uP"}
9003  0x00087a1c 0x004a941c 7   8    .UPX1   ascii   K5dubp:
9004  0x00087a45 0x004a9445 4   5    .UPX1   ascii   $\a0O
9005  0x00087a71 0x004a9471 5   6    .UPX1   ascii   $e\Fg
9006  0x00087a7f 0x004a947f 5   6    .UPX1   ascii   J;H~t
9007  0x00087ade 0x004a94de 4   6    .UPX1   utf8    Z`\aŕ blocks=Basic Latin,Latin Extended-A
9008  0x00087ae4 0x004a94e4 12  13   .UPX1   ascii   O9SH1}hby<{e
9009  0x00087b23 0x004a9523 4   5    .UPX1   ascii   3bwH
9010  0x00087b49 0x004a9549 5   6    .UPX1   ascii   d zfx
9011  0x00087b6b 0x004a956b 4   5    .UPX1   ascii   $_vR
9012  0x00087b7c 0x004a957c 4   5    .UPX1   ascii   hQ`I
9013  0x00087c35 0x004a9635 5   6    .UPX1   ascii   w(Y?+
9014  0x00087cc8 0x004a96c8 4   6    .UPX1   utf8    ۷\tk3 blocks=Arabic,Basic Latin
9015  0x00087d31 0x004a9731 5   6    .UPX1   ascii   Bf\aZ'
9016  0x00087d40 0x004a9740 6   9    .UPX1   utf8    Ǽ`Wz>ͣ blocks=Latin Extended-B,Basic Latin,Combining Diacritical Marks
9017  0x00087d51 0x004a9751 4   5    .UPX1   ascii   \Fs5
9018  0x00087d5b 0x004a975b 4   5    .UPX1   ascii   (\eM`
9019  0x00087d6e 0x004a976e 4   6    .UPX1   utf8    +ڒLl blocks=Basic Latin,Arabic
9020  0x00087d8d 0x004a978d 6   7    .UPX1   ascii   @@,!.3
9021  0x00087dbd 0x004a97bd 4   5    .UPX1   ascii   L:x]
9022  0x00087de5 0x004a97e5 4   6    .UPX1   utf8    $@υM blocks=Basic Latin,Greek and Coptic
9023  0x00087e04 0x004a9804 4   5    .UPX1   ascii   @{@C
9024  0x00087e1a 0x004a981a 4   7    .UPX1   utf8    p̚oƼ blocks=Basic Latin,Combining Diacritical Marks,Latin Extended-B
