Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
3650 0x0002c13a 0x0003df3a 4   6    .data   utf8    lն?> blocks=Basic Latin,Armenian
3651 0x0002c16a 0x0003df6a 4   5    .data   ascii   P}"\a
3652 0x0002c18e 0x0003df8e 5   7    .data   utf8    ܂=[M- blocks=Syriac,Basic Latin
3653 0x0002c244 0x0003e044 4   6    .data   utf8     *Ͱ" blocks=Basic Latin,Greek and Coptic
3654 0x0002c26d 0x0003e06d 4   5    .data   ascii   P}Y?
3655 0x0002c296 0x0003e096 4   5    .data   ascii   &N%j
3656 0x0002c2a0 0x0003e0a0 5   6    .data   ascii   \f|r/:
3657 0x0002c2ee 0x0003e0ee 4   5    .data   ascii   |?'b
3658 0x0002c35f 0x0003e15f 8   9    .data   ascii   wuyrvfq\
3659 0x0002c36d 0x0003e16d 5   6    .data   ascii   xV%E`
3660 0x0002c38a 0x0003e18a 8   10   .data   utf8    PĜ\aT8e3N blocks=Basic Latin,Latin Extended-A
3661 0x0002c3a7 0x0003e1a7 6   8    .data   utf8    hoݱ)[b blocks=Basic Latin,Arabic Supplement
3662 0x0002c3c1 0x0003e1c1 4   5    .data   ascii   *F*s
3663 0x0002c3dd 0x0003e1dd 5   6    .data   ascii   h;Gr:
3664 0x0002c413 0x0003e213 4   5    .data   ascii   33r.
3665 0x0002c460 0x0003e260 7   9    .data   utf8    B_+9˺!b blocks=Basic Latin,Spacing Modifier Letters
3666 0x0002c53e 0x0003e33e 4   6    .data   utf8    ѐo(4 blocks=Cyrillic,Basic Latin
3667 0x0002c573 0x0003e373 4   5    .data   ascii   X8ID
3668 0x0002c5a3 0x0003e3a3 4   6    .data   utf8    /x3w
3669 0x0002c5b0 0x0003e3b0 5   6    .data   ascii   es\ms
3670 0x0002c5de 0x0003e3de 4   5    .data   ascii   \a\r@^
3671 0x0002c5e5 0x0003e3e5 6   7    .data   ascii   CpiVx$
3672 0x0002c604 0x0003e404 4   5    .data   ascii   `,[I
3673 0x0002c64b 0x0003e44b 5   8    .data   utf8    y\-6 blocks=Basic Latin,Private Use Area
3674 0x0002c6d6 0x0003e4d6 7   10   .data   utf8    {Wژ;6ۿW blocks=Basic Latin,Arabic
3675 0x0002c70c 0x0003e50c 4   5    .data   ascii   &"X6
3676 0x0002c719 0x0003e519 5   6    .data   ascii   \rF)G*
3677 0x0002c721 0x0003e521 5   6    .data   ascii   7p\a!"
3678 0x0002c733 0x0003e533 4   6    .data   utf8    'w½< blocks=Basic Latin,Latin-1 Supplement
3679 0x0002c790 0x0003e590 4   7    .data   utf8    ;t' blocks=Basic Latin,Private Use Area
3680 0x0002c79b 0x0003e59b 4   5    .data   ascii   ^V[g
3681 0x0002c7d3 0x0003e5d3 5   6    .data   ascii   5L+\n/
3682 0x0002c81a 0x0003e61a 4   5    .data   ascii   f6QH
3683 0x0002c86c 0x0003e66c 5   6    .data   ascii   NECW!
3684 0x0002c891 0x0003e691 4   5    .data   ascii   $@>B
3685 0x0002c8a8 0x0003e6a8 6   7    .data   ascii   c;9>?k
3686 0x0002c8b0 0x0003e6b0 4   5    .data   ascii   `}GJ
3687 0x0002c8d1 0x0003e6d1 5   8    .data   utf8    ϻI=oߤ blocks=Greek and Coptic,Basic Latin,NKo
3688 0x0002c904 0x0003e704 4   5    .data   ascii   @C\aW
3689 0x0002c929 0x0003e729 5   7    .data   utf8    E`d;P
3690 0x0002c956 0x0003e756 4   5    .data   ascii   FMoB
3691 0x0002c963 0x0003e763 6   8    .data   utf8    Ī?}d>: blocks=Latin Extended-A,Basic Latin
3692 0x0002c973 0x0003e773 5   6    .data   ascii   Rew)@
3693 0x0002c97e 0x0003e77e 6   7    .data   ascii   >Mq+9 
3694 0x0002c98e 0x0003e78e 5   6    .data   ascii   P7;8"
3695 0x0002ca2b 0x0003e82b 4   5    .data   ascii   e6mg
3696 0x0002ca52 0x0003e852 5   6    .data   ascii   W_]N'
3697 0x0002ca62 0x0003e862 4   8    .data   utf8    mAJ~
3698 0x0002cabb 0x0003e8bb 5   6    .data   ascii   25oB 
3699 0x0002caed 0x0003e8ed 4   5    .data   ascii   +-4\f
3700 0x0002cb32 0x0003e932 5   7    .data   utf8    k@نGu blocks=Basic Latin,Arabic
3701 0x0002cb91 0x0003e991 4   5    .data   ascii   i}2/
3702 0x0002cbcd 0x0003e9cd 5   7    .data   utf8    `\v;fE
3703 0x0002cbd5 0x0003e9d5 6   7    .data   ascii   )\tZ\n)\b
3704 0x0002cbed 0x0003e9ed 6   7    .data   ascii   c^)1uf
3705 0x0002cc25 0x0003ea25 8   9    .data   ascii   ]S;+`N\fU
3706 0x0002cc2e 0x0003ea2e 4   6    .data   utf8    {# c
3707 0x0002cc3f 0x0003ea3f 8   10   .data   utf8    'ͳg)<?{F blocks=Basic Latin,Greek and Coptic
3708 0x0002cc69 0x0003ea69 4   5    .data   ascii   dK;\a
3709 0x0002cc89 0x0003ea89 7   9    .data   utf8    ؚ0u~]=t blocks=Arabic,Basic Latin
3710 0x0002ccf3 0x0003eaf3 5   6    .data   ascii   d,!Qg
3711 0x0002cd05 0x0003eb05 4   5    .data   ascii   \vI0w
3712 0x0002cd33 0x0003eb33 8   10   .data   utf8    ;iA\vn$`ֹ blocks=Basic Latin,Hebrew
3713 0x0002cd6a 0x0003eb6a 4   5    .data   ascii   \v\\v%
3714 0x0002cdd4 0x0003ebd4 4   5    .data   ascii   h5hF
3715 0x0002ce11 0x0003ec11 5   6    .data   ascii   f\\fmy
3716 0x0002ce82 0x0003ec82 5   6    .data   ascii   JW9IY
3717 0x0002cf23 0x0003ed23 4   5    .data   ascii   bp-&
3718 0x0002cf4b 0x0003ed4b 4   5    .data   ascii   ''FQ
3719 0x0002cf51 0x0003ed51 4   5    .data   ascii   09%.
3720 0x0002cf85 0x0003ed85 7   11   .data   utf8    ϗAoo痏N~ blocks=Greek and Coptic,Basic Latin,CJK Unified Ideographs
3721 0x0002cfb8 0x0003edb8 4   6    .data   utf8    HƟ4v blocks=Basic Latin,Latin Extended-B
3722 0x0002cfea 0x0003edea 5   6    .data   ascii   z'!\n\r
3723 0x0002d01e 0x0003ee1e 5   6    .data   ascii   V\2TO
3724 0x0002d045 0x0003ee45 5   8    .data   utf8    y>D㲁Q blocks=Basic Latin,CJK Unified Ideographs Extension A
3725 0x0002d12c 0x0003ef2c 8   10   .data   utf8    b\t_І/e<= blocks=Basic Latin,Cyrillic
3726 0x0002d15f 0x0003ef5f 5   6    .data   ascii   Z\r9u[
3727 0x0002d171 0x0003ef71 4   5    .data   ascii   K~09
3728 0x0002d179 0x0003ef79 4   5    .data   ascii   eSU@
3729 0x0002d198 0x0003ef98 4   5    .data   ascii   4*p4
3730 0x0002d1b5 0x0003efb5 4   5    .data   ascii   \ejb8
3731 0x0002d1db 0x0003efdb 4   5    .data   ascii   b\vR:
3732 0x0002d217 0x0003f017 7   8    .data   ascii   #-sd\eN=
3733 0x0002d230 0x0003f030 5   6    .data   ascii   JzAWX
3734 0x0002d261 0x0003f061 5   6    .data   ascii   Hr|0j
3735 0x0002d26e 0x0003f06e 4   5    .data   ascii   c'\eP
3736 0x0002d278 0x0003f078 7   9    .data   utf8    gWm<ح9\f blocks=Basic Latin,Arabic
3737 0x0002d300 0x0003f100 4   5    .data   ascii   ~ 6U
3738 0x0002d35d 0x0003f15d 4   5    .data   ascii   [*CE
3739 0x0002d370 0x0003f170 4   5    .data   ascii   a+Z\
3740 0x0002d38b 0x0003f18b 7   8    .data   ascii   =]kcB#y
3741 0x0002d3cf 0x0003f1cf 5   6    .data   ascii   Ok,\r\b
3742 0x0002d3f1 0x0003f1f1 5   8    .data   utf8    9w<Ǉy blocks=Basic Latin,Latin Extended-B
3743 0x0002d404 0x0003f204 4   5    .data   ascii   DlHs
3744 0x0002d47e 0x0003f27e 4   5    .data   ascii   l`sd
3745 0x0002d4bf 0x0003f2bf 6   9    .data   utf8    =E\r[ȔY blocks=Basic Latin,Latin Extended-B
3746 0x0002d4eb 0x0003f2eb 5   7    .data   utf8    mbC)ǳ blocks=Basic Latin,Latin Extended-B
3747 0x0002d501 0x0003f301 4   8    .data   utf8    ေ{xِ blocks=Myanmar,Basic Latin,Arabic
3748 0x0002d58a 0x0003f38a 4   5    .data   ascii   y&nt
3749 0x0002d5ed 0x0003f3ed 5   6    .data   ascii   N#<{G
3750 0x0002d60d 0x0003f40d 4   6    .data   utf8    :>*ǎ blocks=Basic Latin,Latin Extended-B
3751 0x0002d613 0x0003f413 4   5    .data   ascii   `ydA
3752 0x0002d62d 0x0003f42d 4   6    .data   utf8    n#ƛ_ blocks=Basic Latin,Latin Extended-B
3753 0x0002d644 0x0003f444 4   6    .data   utf8    D<֡- blocks=Basic Latin,Hebrew
3754 0x0002d65a 0x0003f45a 4   5    .data   ascii   SnV#
3755 0x0002d66a 0x0003f46a 6   7    .data   ascii   =yp&.[
3756 0x0002d674 0x0003f474 5   6    .data   ascii   ./?59
3757 0x0002d684 0x0003f484 4   6    .data   utf8    јDx+ blocks=Cyrillic,Basic Latin
3758 0x0002d6a7 0x0003f4a7 4   5    .data   ascii   &cVs
3759 0x0002d713 0x0003f513 4   5    .data   ascii   ?^J!
3760 0x0002d727 0x0003f527 4   6    .data   utf8    f3پp blocks=Basic Latin,Arabic
3761 0x0002d740 0x0003f540 6   7    .data   ascii   4a+D\t\r
3762 0x0002d74b 0x0003f54b 7   8    .data   ascii   @K}_ =l
3763 0x0002d754 0x0003f554 4   5    .data   ascii   _+}\n
3764 0x0002d75c 0x0003f55c 4   5    .data   ascii   Fba%
3765 0x0002d792 0x0003f592 4   5    .data   ascii   \e(f}
3766 0x0002d797 0x0003f597 5   6    .data   ascii   pJ@d\e
3767 0x0002d7ac 0x0003f5ac 4   6    .data   utf8    z\auב blocks=Basic Latin,Hebrew
3768 0x0002d7d7 0x0003f5d7 4   5    .data   ascii   <\a\b
3769 0x0002d7fc 0x0003f5fc 4   5    .data   ascii   :7!1
3770 0x0002d814 0x0003f614 4   5    .data   ascii   vq>=
3771 0x0002d828 0x0003f628 4   5    .data   ascii   LC4\t
3772 0x0002d858 0x0003f658 4   5    .data   ascii   .V+W
3773 0x0002d875 0x0003f675 5   7    .data   utf8    SGI#k
3774 0x0002d8a9 0x0003f6a9 4   5    .data   ascii   sA\a!
3775 0x0002d8ae 0x0003f6ae 4   5    .data   ascii   ;Rq)
3776 0x0002d8bb 0x0003f6bb 6   7    .data   ascii   H6L\toE
3777 0x0002d90b 0x0003f70b 4   5    .data   ascii   &uRw
3778 0x0002d939 0x0003f739 4   6    .data   utf8    \tEyҸ blocks=Basic Latin,Cyrillic
3779 0x0002d947 0x0003f747 4   5    .data   ascii   wF-2
3780 0x0002d95e 0x0003f75e 7   11   .data   utf8    Gs)Pఇǟj blocks=Basic Latin,Telugu,Latin Extended-B
3781 0x0002d988 0x0003f788 5   6    .data   ascii   :\e[xU
3782 0x0002d9a5 0x0003f7a5 4   5    .data   ascii   i"~%
3783 0x0002d9ba 0x0003f7ba 5   7    .data   utf8    v_ݐpu blocks=Basic Latin,Arabic Supplement
3784 0x0002da2c 0x0003f82c 4   7    .data   utf8    Y뒌At blocks=Basic Latin,Hangul Syllables
3785 0x0002da5a 0x0003f85a 5   6    .data   ascii   EG\f&@
3786 0x0002da66 0x0003f866 4   5    .data   ascii   OAU_
3787 0x0002da78 0x0003f878 4   5    .data   ascii   1/11
3788 0x0002da8f 0x0003f88f 6   7    .data   ascii   e\np+dq
3789 0x0002dab3 0x0003f8b3 6   7    .data   ascii   "Uo\t:s
3790 0x0002dace 0x0003f8ce 5   6    .data   ascii   9n3'8
3791 0x0002daec 0x0003f8ec 4   5    .data   ascii   9o!_
3792 0x0002daf5 0x0003f8f5 4   6    .data   utf8    9^>ݣ blocks=Basic Latin,Arabic Supplement
3793 0x0002db35 0x0003f935 4   5    .data   ascii   dS6+
3794 0x0002db45 0x0003f945 4   5    .data   ascii   \nXea
3795 0x0002dbb4 0x0003f9b4 4   5    .data   ascii   VB&s
3796 0x0002dbe4 0x0003f9e4 5   6    .data   ascii   ^&|!<
3797 0x0002dc7e 0x0003fa7e 8   9    .data   ascii   VMK\f14<`
3798 0x0002dcb1 0x0003fab1 4   5    .data   ascii   ^(f4
3799 0x0002dcba 0x0003faba 5   6    .data   ascii   W8>\&
3800 0x0002dcc5 0x0003fac5 6   9    .data   utf8    7|G̦ѭ  blocks=Basic Latin,Combining Diacritical Marks,Cyrillic
3801 0x0002dd38 0x0003fb38 6   7    .data   ascii   r"\rUp\r
3802 0x0002dd8b 0x0003fb8b 5   6    .data   ascii   t)<_&
3803 0x0002ddd7 0x0003fbd7 4   5    .data   ascii   -I!w
3804 0x0002de00 0x0003fc00 5   6    .data   ascii   &]\vY6
3805 0x0002de11 0x0003fc11 4   5    .data   ascii   _ZkJ
3806 0x0002de64 0x0003fc64 4   5    .data   ascii   0Y@H
3807 0x0002de80 0x0003fc80 4   5    .data   ascii   ,W~\n
3808 0x0002deb2 0x0003fcb2 4   5    .data   ascii   =+\nW
3809 0x0002dec9 0x0003fcc9 5   8    .data   utf8    JУ[e) blocks=Basic Latin,Cyrillic
3810 0x0002df3e 0x0003fd3e 4   5    .data   ascii   pCh8
3811 0x0002df72 0x0003fd72 4   6    .data   utf8    \fΎ,s blocks=Basic Latin,Greek and Coptic
3812 0x0002df9d 0x0003fd9d 5   6    .data   ascii   QG:8f
3813 0x0002dfac 0x0003fdac 8   11   .data   utf8    ҪaJ9:vÏ! blocks=Cyrillic,Basic Latin,Latin-1 Supplement
3814 0x0002dfc7 0x0003fdc7 4   6    .data   utf8    o<lۖ blocks=Basic Latin,Arabic
3815 0x0002e016 0x0003fe16 7   8    .data   ascii   2()6iIC
3816 0x0002e028 0x0003fe28 4   5    .data   ascii   Ege2
3817 0x0002e048 0x0003fe48 5   7    .data   utf8    ٶ_3|- blocks=Arabic,Basic Latin
3818 0x0002e0db 0x0003fedb 4   5    .data   ascii   l6\t\
3819 0x0002e0f9 0x0003fef9 4   6    .data   utf8    ̊.$] blocks=Combining Diacritical Marks,Basic Latin
3820 0x0002e115 0x0003ff15 5   7    .data   utf8    H\fZݰ' blocks=Basic Latin,Arabic Supplement
3821 0x0002e126 0x0003ff26 4   7    .data   utf8    -밚LT blocks=Basic Latin,Hangul Syllables
3822 0x0002e130 0x0003ff30 4   7    .data   utf8    VȶŌL blocks=Basic Latin,Latin Extended-B,Latin Extended-A
3823 0x0002e18f 0x0003ff8f 6   9    .data   utf8    1&T䭉\v% blocks=Basic Latin,CJK Unified Ideographs Extension A
3824 0x0002e199 0x0003ff99 9   10   .data   ascii   xdEOtK%\Y
3825 0x0002e1a3 0x0003ffa3 4   5    .data   ascii   c7G5
3826 0x0002e1ab 0x0003ffab 4   5    .data   ascii   N<2P
3827 0x0002e1d1 0x0003ffd1 4   5    .data   ascii   j\t-F
3828 0x0002e1e6 0x0003ffe6 4   9    .data   utf8    笭3ﳥe blocks=CJK Unified Ideographs,Basic Latin,Arabic Presentation Forms-A
3829 0x0002e219 0x00040019 4   7    .data   utf8    ܣϦSe blocks=Syriac,Greek and Coptic,Basic Latin
3830 0x0002e23f 0x0004003f 4   5    .data   ascii   79[`
3831 0x0002e26a 0x0004006a 4   5    .data   ascii    eP<
3832 0x0002e298 0x00040098 5   7    .data   utf8    #ɬ8-* blocks=Basic Latin,IPA Extensions
3833 0x0002e2bc 0x000400bc 4   5    .data   ascii   8HR}
3834 0x0002e2f3 0x000400f3 4   6    .data   utf8    ը\fN\t blocks=Armenian,Basic Latin
3835 0x0002e2f9 0x000400f9 4   5    .data   ascii   ~V\6
3836 0x0002e2fe 0x000400fe 4   5    .data   ascii   k|oU
3837 0x0002e31b 0x0004011b 4   5    .data   ascii   ow8F
3838 0x0002e338 0x00040138 4   5    .data   ascii   Nm"5
3839 0x0002e346 0x00040146 4   5    .data   ascii   y+QL
3840 0x0002e35d 0x0004015d 4   6    .data   utf8    43QՄ blocks=Basic Latin,Armenian
3841 0x0002e384 0x00040184 5   6    .data   ascii   \t~WC2
3842 0x0002e39e 0x0004019e 4   6    .data   utf8    /\٨* blocks=Basic Latin,Arabic
3843 0x0002e3e9 0x000401e9 4   5    .data   ascii   )n_)
3844 0x0002e3f8 0x000401f8 4   5    .data   ascii   d|tD
3845 0x0002e40e 0x0004020e 7   9    .data   utf8    OF%|JܵA blocks=Basic Latin,Syriac
3846 0x0002e423 0x00040223 5   7    .data   utf8    δfde. blocks=Greek and Coptic,Basic Latin
3847 0x0002e42f 0x0004022f 6   7    .data   ascii   +\nR3V8
3848 0x0002e477 0x00040277 4   5    .data   ascii   >Wt"
3849 0x0002e4a4 0x000402a4 4   8    .data   utf8    n3:3
3850 0x0002e512 0x00040312 5   6    .data   ascii   [F3?E
3851 0x0002e524 0x00040324 5   6    .data   ascii   3Qj}n
3852 0x0002e532 0x00040332 9   12   .data   utf8    .Y\v$\v#҈`D blocks=Basic Latin,Cyrillic
3853 0x0002e553 0x00040353 4   7    .data   utf8    Odc惔 blocks=Basic Latin,CJK Unified Ideographs
3854 0x0002e615 0x00040415 4   6    .data   utf8    a¬h# blocks=Basic Latin,Latin-1 Supplement
3855 0x0002e62d 0x0004042d 8   9    .data   ascii   Hn"~w(5\
3856 0x0002e694 0x00040494 6   7    .data   ascii   p"xAWh
3857 0x0002e6c0 0x000404c0 4   5    .data   ascii   ;1x~
3858 0x0002e6f6 0x000404f6 4   5    .data   ascii   \t\b!T
3859 0x0002e70b 0x0004050b 4   5    .data   ascii   <x4N
3860 0x0002e720 0x00040520 5   6    .data   ascii   +20z{
3861 0x0002e775 0x00040575 5   6    .data   ascii   g@3NI
3862 0x0002e7c1 0x000405c1 7   8    .data   ascii   8YKmO;K
3863 0x0002e826 0x00040626 5   6    .data   ascii   \bPz^/
3864 0x0002e82f 0x0004062f 4   7    .data   utf8    鹜[B? blocks=CJK Unified Ideographs,Basic Latin
3865 0x0002e855 0x00040655 4   6    .data   utf8    ϋ\nZ% blocks=Greek and Coptic,Basic Latin
3866 0x0002e87d 0x0004067d 4   6    .data   utf8    :͉[A blocks=Basic Latin,Combining Diacritical Marks
3867 0x0002e8ab 0x000406ab 4   6    .data   utf8    ѐPU" blocks=Cyrillic,Basic Latin
3868 0x0002e8b7 0x000406b7 5   6    .data   ascii   wgEMs
3869 0x0002e8d3 0x000406d3 5   8    .data   utf8    腈\a1\f$ blocks=CJK Unified Ideographs,Basic Latin
3870 0x0002e8e4 0x000406e4 5   6    .data   ascii   hRuDK
3871 0x0002e977 0x00040777 6   7    .data   ascii   o?_l25
3872 0x0002e97e 0x0004077e 5   7    .data   utf8    ɋdvQ= blocks=Latin Extended-B,Basic Latin
3873 0x0002e987 0x00040787 4   5    .data   ascii   r2T;
3874 0x0002e9aa 0x000407aa 6   7    .data   ascii   vRiSIX
3875 0x0002e9c2 0x000407c2 7   9    .data   utf8    jئ}X{GT blocks=Basic Latin,Arabic
3876 0x0002ea28 0x00040828 8   9    .data   ascii   =q:'~\t\eL
3877 0x0002ea76 0x00040876 4   7    .data   utf8    ƈڌ\a5 blocks=Latin Extended-B,Arabic,Basic Latin
3878 0x0002eae1 0x000408e1 6   8    .data   utf8    `jJL~Ь blocks=Basic Latin,Cyrillic
3879 0x0002eb31 0x00040931 4   6    .data   utf8    %I:ڂ blocks=Basic Latin,Arabic
3880 0x0002eb52 0x00040952 4   5    .data   ascii   "0,q
3881 0x0002eb5d 0x0004095d 5   6    .data   ascii   \r1Sc$
3882 0x0002ebbd 0x000409bd 4   5    .data   ascii   pe*N
3883 0x0002ebce 0x000409ce 6   7    .data   ascii   l(\nxe\f
3884 0x0002ecb0 0x00040ab0 4   5    .data   ascii   LHt9
3885 0x0002ed4a 0x00040b4a 4   5    .data   ascii   1&m=
3886 0x0002ed57 0x00040b57 4   5    .data   ascii   qI&B
3887 0x0002edcb 0x00040bcb 4   6    .data   utf8    ׁEN\r blocks=Hebrew,Basic Latin
3888 0x0002ede4 0x00040be4 4   5    .data   ascii   _>I{
3889 0x0002ee24 0x00040c24 4   5    .data   ascii   RU)b
3890 0x0002ee3d 0x00040c3d 4   5    .data   ascii   P@U?
3891 0x0002ee85 0x00040c85 4   5    .data   ascii   O!7W
3892 0x0002ee8c 0x00040c8c 4   5    .data   ascii   a!8?
3893 0x0002ef1e 0x00040d1e 4   5    .data   ascii   thM@
3894 0x0002ef2a 0x00040d2a 4   5    .data   ascii   h3G-
3895 0x0002ef88 0x00040d88 4   6    .data   utf8    PB\e٘ blocks=Basic Latin,Arabic
3896 0x0002f016 0x00040e16 8   12   .data   utf8    C)a2G\n×⼙ blocks=Basic Latin,Latin-1 Supplement,Kangxi Radicals
3897 0x0002f037 0x00040e37 4   5    .data   ascii   {^(&
3898 0x0002f048 0x00040e48 7   9    .data   utf8    Od^^zղ\n blocks=Basic Latin,Armenian
3899 0x0002f0c5 0x00040ec5 5   6    .data   ascii   !(=D 
3900 0x0002f0df 0x00040edf 6   7    .data   ascii   :YBr\t\
3901 0x0002f0f8 0x00040ef8 5   6    .data   ascii   ^?qey
3902 0x0002f121 0x00040f21 5   7    .data   utf8    ݃"c~2 blocks=Syriac,Basic Latin
3903 0x0002f12e 0x00040f2e 4   5    .data   ascii   ;Q+\e
3904 0x0002f14a 0x00040f4a 5   7    .data   utf8    V;fé1 blocks=Basic Latin,Latin-1 Supplement
3905 0x0002f1e5 0x00040fe5 4   5    .data   ascii   >\6'
3906 0x0002f207 0x00041007 4   5    .data   ascii   1oDb
3907 0x0002f243 0x00041043 4   5    .data   ascii   [A;m
3908 0x0002f256 0x00041056 5   6    .data   ascii   !|{<h
3909 0x0002f287 0x00041087 7   9    .data   utf8    MD7f&֟\f blocks=Basic Latin,Hebrew
3910 0x0002f30a 0x0004110a 4   7    .data   utf8    \5ėC blocks=Basic Latin,Latin Extended-A
3911 0x0002f344 0x00041144 5   6    .data   ascii   %\tD~J
3912 0x0002f350 0x00041150 4   6    .data   utf8    }Y8ڏ blocks=Basic Latin,Arabic
3913 0x0002f36e 0x0004116e 6   7    .data   ascii   \eAB^b\f
3914 0x0002f3db 0x000411db 4   5    .data   ascii   U\b/K
3915 0x0002f3e6 0x000411e6 4   5    .data   ascii   kMEi
3916 0x0002f442 0x00041242 4   5    .data   ascii    sLZ
3917 0x0002f4ba 0x000412ba 4   5    .data   ascii   S]6#
3918 0x0002f4e7 0x000412e7 4   5    .data   ascii   \b#C\n
3919 0x0002f519 0x00041319 4   5    .data   ascii   \;vE
3920 0x0002f53d 0x0004133d 7   9    .data   utf8    YϘR;#\r\t blocks=Basic Latin,Greek and Coptic
3921 0x0002f58a 0x0004138a 4   5    .data   ascii   |_$Y
3922 0x0002f595 0x00041395 4   6    .data   utf8    OۋTD blocks=Basic Latin,Arabic
3923 0x0002f5a0 0x000413a0 4   5    .data   ascii   f\eg4
3924 0x0002f5a5 0x000413a5 4   8    .data   utf8    Kзľþ blocks=Basic Latin,Cyrillic,Latin Extended-A,Latin-1 Supplement
3925 0x0002f62c 0x0004142c 4   5    .data   ascii   W|Ov
3926 0x0002f635 0x00041435 5   8    .data   utf8    v>v歌\e blocks=Basic Latin,CJK Unified Ideographs
3927 0x0002f657 0x00041457 4   5    .data   ascii   D5@e
3928 0x0002f677 0x00041477 5   6    .data   ascii   4Okv\f
3929 0x0002f689 0x00041489 6   8    .data   utf8    CMk->ټ blocks=Basic Latin,Arabic
3930 0x0002f69d 0x0004149d 4   5    .data   ascii   G\v\rL
3931 0x0002f6a2 0x000414a2 5   6    .data   ascii   y/`g"
3932 0x0002f6c4 0x000414c4 5   7    .data   utf8    S8Ԗ?1 blocks=Basic Latin,Cyrillic Supplement
3933 0x0002f6df 0x000414df 5   6    .data   ascii    OUj=
3934 0x0002f711 0x00041511 4   5    .data   ascii   A5r`
3935 0x0002f765 0x00041565 4   5    .data   ascii   <z@`
3936 0x0002f78e 0x0004158e 5   6    .data   ascii   &HSQ\r
3937 0x0002f7ad 0x000415ad 7   8    .data   ascii   M**sRJ4
3938 0x0002f7c1 0x000415c1 5   6    .data   ascii   vMNsP
3939 0x0002f7dd 0x000415dd 4   5    .data   ascii   caJ&
3940 0x0002f7e9 0x000415e9 6   7    .data   ascii   \v4M \aI
3941 0x0002f82b 0x0004162b 10  12   .data   utf8    !0Xٓ'Zv3eo blocks=Basic Latin,Arabic
3942 0x0002f83b 0x0004163b 6   9    .data   utf8    9,/耵n_ blocks=Basic Latin,CJK Unified Ideographs
3943 0x0002f8ac 0x000416ac 4   5    .data   ascii   SQzs
3944 0x0002f8bb 0x000416bb 4   5    .data   ascii   \aZ2)
3945 0x0002f8cc 0x000416cc 4   5    .data   ascii   y\e#r
3946 0x0002f8d3 0x000416d3 8   11   .data   utf8    \bcSl&9$ blocks=Private Use Area,Basic Latin
3947 0x0002f8fe 0x000416fe 4   5    .data   ascii   du:B
3948 0x0002f904 0x00041704 5   7    .data   utf8    6ϸTCk blocks=Basic Latin,Greek and Coptic
3949 0x0002f90d 0x0004170d 4   5    .data   ascii   !\\n1
3950 0x0002f914 0x00041714 4   5    .data   ascii   dk5-
3951 0x0002f93f 0x0004173f 5   7    .data   utf8    V߭0Hn blocks=Basic Latin,NKo
3952 0x0002f99c 0x0004179c 10  11   .data   ascii   V"HCK\e+"el
3953 0x0002f9a7 0x000417a7 4   5    .data   ascii   p4\a;
3954 0x0002f9c0 0x000417c0 7   8    .data   ascii   wrrV4J0
3955 0x0002f9cd 0x000417cd 6   8    .data   utf8    x8\nq0Ǐ blocks=Basic Latin,Latin Extended-B
3956 0x0002fa8b 0x0004188b 4   7    .data   utf8    Q1/㠨 blocks=Basic Latin,CJK Unified Ideographs Extension A
3957 0x0002fadc 0x000418dc 4   7    .data   utf8    ٫pƂ2 blocks=Arabic,Basic Latin,Latin Extended-B
3958 0x0002fb31 0x00041931 4   5    .data   ascii   \t\vv@
3959 0x0002fb52 0x00041952 4   6    .data   utf8    \fʑ<T blocks=Basic Latin,IPA Extensions
3960 0x0002fb70 0x00041970 8   9    .data   ascii   56js)`81
3961 0x0002fb8c 0x0004198c 4   5    .data   ascii   28!r
3962 0x0002fb94 0x00041994 5   6    .data   ascii   *z*Yn
3963 0x0002fbb2 0x000419b2 4   5    .data   ascii   +?h-
3964 0x0002fbfd 0x000419fd 4   5    .data   ascii   \r\rm\a
3965 0x0002fc0a 0x00041a0a 4   7    .data   utf8    ʸ܃\r blocks=Spacing Modifier Letters,Syriac,Basic Latin
3966 0x0002fc83 0x00041a83 4   5    .data   ascii   WRtO
3967 0x0002fcaa 0x00041aaa 5   6    .data   ascii   \aW0\b+
3968 0x0002fcd0 0x00041ad0 6   8    .data   utf8    %@a"[Ս blocks=Basic Latin,Armenian
3969 0x0002fce5 0x00041ae5 5   6    .data   ascii   ^P`[g
3970 0x0002fced 0x00041aed 5   7    .data   utf8    "Pۖj~ blocks=Basic Latin,Arabic
