[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
2399 0x0001cc83 0x0041fc83 4   5    .bin    ascii   $Pq=
2400 0x0001cd0b 0x0041fd0b 5   6    .bin    ascii   4K>BP
2401 0x0001cd41 0x0041fd41 4   5    .bin    ascii   \tGLJ
2402 0x0001cdb5 0x0041fdb5 4   5    .bin    ascii   Eq:u
2403 0x0001cdee 0x0041fdee 5   8    .bin    utf8    3ꢃnLI blocks=Basic Latin,Saurashtra
2404 0x0001ce11 0x0041fe11 4   5    .bin    ascii   g$!?
2405 0x0001ce4e 0x0041fe4e 5   6    .bin    ascii   /w[M'
2406 0x0001ce9e 0x0041fe9e 5   6    .bin    ascii   w0\n+*
2407 0x0001cec3 0x0041fec3 4   5    .bin    ascii   }N<l
2408 0x0001ceed 0x0041feed 4   7    .bin    utf8    I8ｍ. blocks=Basic Latin,Halfwidth and Fullwidth Forms
2409 0x0001cf06 0x0041ff06 4   5    .bin    ascii   \r8\r9
2410 0x0001cf13 0x0041ff13 4   5    .bin    ascii   jY/`
2411 0x0001cf2a 0x0041ff2a 8   10   .bin    utf8    %Ƽ0Hz5RX blocks=Basic Latin,Latin Extended-B
2412 0x0001cfa6 0x0041ffa6 6   8    .bin    utf8    q=TޚUd blocks=Basic Latin,Thaana
2413 0x0001cfaf 0x0041ffaf 4   5    .bin    ascii   8^fw
2414 0x0001d02a 0x0042002a 5   7    .bin    utf8    7ƽ<OM blocks=Basic Latin,Latin Extended-B
2415 0x0001d03b 0x0042003b 4   5    .bin    ascii   c2[G
2416 0x0001d040 0x00420040 4   5    .bin    ascii   TQD\n
2417 0x0001d0ae 0x004200ae 5   7    .bin    utf8    {2ע2  blocks=Basic Latin,Hebrew
2418 0x0001d0bc 0x004200bc 4   5    .bin    ascii   =sO6
2419 0x0001d0cf 0x004200cf 5   6    .bin    ascii   ,:4A!
2420 0x0001d0ea 0x004200ea 5   6    .bin    ascii   Pe#6H
2421 0x0001d0f4 0x004200f4 5   6    .bin    ascii   d+mUC
2422 0x0001d1be 0x004201be 8   9    .bin    ascii   :<+/f\\rT
2423 0x0001d1cd 0x004201cd 4   6    .bin    utf8    1GK)
2424 0x0001d1f9 0x004201f9 4   5    .bin    ascii   [R<h
2425 0x0001d204 0x00420204 4   6    .bin    utf8    ߅8b3 blocks=NKo,Basic Latin
2426 0x0001d254 0x00420254 4   5    .bin    ascii   P'DL
2427 0x0001d263 0x00420263 5   6    .bin    ascii   N^00C
2428 0x0001d276 0x00420276 7   8    .bin    ascii   ,S /BGQ
2429 0x0001d28d 0x0042028d 6   7    .bin    ascii   GU\tFOE
2430 0x0001d2c0 0x004202c0 4   7    .bin    utf8    ަbߵc blocks=Thaana,Basic Latin,NKo
2431 0x0001d2d5 0x004202d5 9   11   .bin    utf8    Aw,Ĩ@6n_  blocks=Basic Latin,Latin Extended-A
2432 0x0001d2e6 0x004202e6 4   5    .bin    ascii   qZUW
2433 0x0001d30a 0x0042030a 5   6    .bin    ascii   Gsyb,
2434 0x0001d388 0x00420388 4   5    .bin    ascii   p]Q"
2435 0x0001d3a2 0x004203a2 4   6    .bin    utf8    |۪\r\t blocks=Basic Latin,Arabic
2436 0x0001d3b0 0x004203b0 4   5    .bin    ascii   C\vaU
2437 0x0001d3cc 0x004203cc 4   6    .bin    utf8    Riu̡ blocks=Basic Latin,Combining Diacritical Marks
2438 0x0001d445 0x00420445 8   9    .bin    ascii   \\bI# \rS9
2439 0x0001d491 0x00420491 5   6    .bin    ascii   \b39f,
2440 0x0001d4ba 0x004204ba 4   5    .bin    ascii   B\n\a\e
2441 0x0001d4ee 0x004204ee 5   6    .bin    ascii   !L&&F
2442 0x0001d543 0x00420543 5   9    .bin    utf8    ̲L칝F\v blocks=Combining Diacritical Marks,Basic Latin,Hangul Syllables
2443 0x0001d56b 0x0042056b 5   6    .bin    ascii   N4tfi
2444 0x0001d591 0x00420591 6   7    .bin    ascii   \b?,em5
2445 0x0001d5d1 0x004205d1 4   5    .bin    ascii   <lkK
2446 0x0001d621 0x00420621 5   6    .bin    ascii   \e ta*
2447 0x0001d636 0x00420636 4   5    .bin    ascii   @1A 
2448 0x0001d69e 0x0042069e 4   6    .bin    utf8    Lގi  blocks=Basic Latin,Thaana
2449 0x0001d71c 0x0042071c 4   5    .bin    ascii   =7D0
2450 0x0001d72e 0x0042072e 4   5    .bin    ascii   as_\e
2451 0x0001d742 0x00420742 4   7    .bin    utf8    /ھGԕ blocks=Basic Latin,Arabic,Cyrillic Supplement
2452 0x0001d78c 0x0042078c 4   6    .bin    utf8    vIªn blocks=Basic Latin,Latin-1 Supplement
2453 0x0001d7a8 0x004207a8 4   5    .bin    ascii   wN+*
2454 0x0001d7e0 0x004207e0 5   6    .bin    ascii   ,JC\nN
2455 0x0001d7e7 0x004207e7 4   5    .bin    ascii   q7/>
2456 0x0001d7fc 0x004207fc 4   6    .bin    utf8    QÕ@\f blocks=Basic Latin,Latin-1 Supplement
2457 0x0001d802 0x00420802 5   6    .bin    ascii   Z-V~B
2458 0x0001d83c 0x0042083c 4   5    .bin    ascii   \tPyW
2459 0x0001d841 0x00420841 5   6    .bin    ascii   0{nu\a
2460 0x0001d8c4 0x004208c4 4   5    .bin    ascii   0y{a
2461 0x0001d8da 0x004208da 6   9    .bin    utf8    6Tأ׆:` blocks=Basic Latin,Arabic,Hebrew
2462 0x0001d914 0x00420914 6   7    .bin    ascii   '+*50\f
2463 0x0001d94d 0x0042094d 4   5    .bin    ascii   fc}M
2464 0x0001d956 0x00420956 4   5    .bin    ascii   \efS3
2465 0x0001d98c 0x0042098c 4   6    .bin    utf8    ]քRl blocks=Basic Latin,Armenian
2466 0x0001d9af 0x004209af 6   8    .bin    utf8    F͈|Qst blocks=Basic Latin,Combining Diacritical Marks
2467 0x0001d9b7 0x004209b7 6   7    .bin    ascii   @rzn@Y
2468 0x0001d9c4 0x004209c4 4   5    .bin    ascii   Fm\nG
2469 0x0001da73 0x00420a73 5   8    .bin    utf8    ݤV\rl? blocks=Arabic Supplement,Basic Latin
2470 0x0001da7b 0x00420a7b 4   5    .bin    ascii   HNSB
2471 0x0001da9b 0x00420a9b 4   5    .bin    ascii   CP|$
2472 0x0001db19 0x00420b19 5   6    .bin    ascii   ,?RE)
2473 0x0001db28 0x00420b28 4   5    .bin    ascii   ++Pj
2474 0x0001db6a 0x00420b6a 6   7    .bin    ascii   4tU|\nE
2475 0x0001db73 0x00420b73 5   6    .bin    ascii   xJ{o%
2476 0x0001db9d 0x00420b9d 4   6    .bin    utf8    Ӛ\bU> blocks=Cyrillic,Basic Latin
2477 0x0001dbda 0x00420bda 5   6    .bin    ascii   |l=\fG
2478 0x0001dc09 0x00420c09 4   5    .bin    ascii   D\Ur
2479 0x0001dc14 0x00420c14 4   5    .bin    ascii   \f4dF
2480 0x0001dc32 0x00420c32 6   7    .bin    ascii   \f7p&`*
2481 0x0001dc47 0x00420c47 4   6    .bin    utf8    8֧s4 blocks=Basic Latin,Hebrew
2482 0x0001dc5b 0x00420c5b 4   5    .bin    ascii   (^4b
2483 0x0001dca2 0x00420ca2 5   6    .bin    ascii   /|5Ya
2484 0x0001dcf2 0x00420cf2 4   6    .bin    utf8    70>ވ blocks=Basic Latin,Thaana
2485 0x0001dcfe 0x00420cfe 5   6    .bin    ascii   vBmPw
2486 0x0001dd25 0x00420d25 5   6    .bin    ascii   dH^+C
2487 0x0001dd97 0x00420d97 8   9    .bin    ascii   ,#+3Gwv;
2488 0x0001ddb7 0x00420db7 4   7    .bin    utf8    _~y铔 blocks=Basic Latin,CJK Unified Ideographs
2489 0x0001ddf1 0x00420df1 4   5    .bin    ascii   tu(z
2490 0x0001de13 0x00420e13 5   6    .bin    ascii   }\ak\bY
2491 0x0001de7e 0x00420e7e 4   6    .bin    utf8    _{_ 
2492 0x0001de85 0x00420e85 4   5    .bin    ascii   \ai?m
2493 0x0001dea5 0x00420ea5 5   6    .bin    ascii   <q,,t
2494 0x0001ded2 0x00420ed2 5   6    .bin    ascii   \fPo6=
2495 0x0001def1 0x00420ef1 4   5    .bin    ascii   3K`&
2496 0x0001df05 0x00420f05 7   9    .bin    utf8    ՞}zFdA& blocks=Armenian,Basic Latin
2497 0x0001df2b 0x00420f2b 4   5    .bin    ascii   o[]t
2498 0x0001df4a 0x00420f4a 5   6    .bin    ascii   2y\v\e!
2499 0x0001dffc 0x00420ffc 6   8    .bin    utf8    .1\n2$Ý blocks=Basic Latin,Latin-1 Supplement
2500 0x0001e01e 0x0042101e 5   6    .bin    ascii   m~r4>
2501 0x0001e038 0x00421038 4   6    .bin    utf8    Pĉd> blocks=Basic Latin,Latin Extended-A
2502 0x0001e044 0x00421044 5   6    .bin    ascii   ^D2w\
2503 0x0001e04c 0x0042104c 4   5    .bin    ascii   '\ax\v
2504 0x0001e0a3 0x004210a3 4   7    .bin    utf8    Ip䫻a blocks=Basic Latin,CJK Unified Ideographs Extension A
2505 0x0001e0e9 0x004210e9 6   7    .bin    ascii   =<CN<@
2506 0x0001e10c 0x0042110c 5   7    .bin    utf8    |Sz:ˤ blocks=Basic Latin,Spacing Modifier Letters
2507 0x0001e185 0x00421185 4   5    .bin    ascii   Njk,
2508 0x0001e1aa 0x004211aa 6   7    .bin    ascii   (wQw;$
2509 0x0001e1c7 0x004211c7 6   7    .bin    ascii   :7lNIs
2510 0x0001e1e9 0x004211e9 4   5    .bin    ascii   A\t\bF
2511 0x0001e204 0x00421204 4   5    .bin    ascii   `,3B
2512 0x0001e2b3 0x004212b3 4   5    .bin    ascii   \v0[x
2513 0x0001e2ee 0x004212ee 7   9    .bin    utf8    G%ײM}#& blocks=Basic Latin,Hebrew
2514 0x0001e320 0x00421320 5   6    .bin    ascii   b\b~t`
2515 0x0001e331 0x00421331 4   5    .bin    ascii   j&Q!
2516 0x0001e38e 0x0042138e 4   5    .bin    ascii   t_vX
2517 0x0001e3c4 0x004213c4 5   7    .bin    utf8    8K}G̛ blocks=Basic Latin,Combining Diacritical Marks
2518 0x0001e3ee 0x004213ee 5   6    .bin    ascii   /v~Hr
2519 0x0001e420 0x00421420 4   5    .bin    ascii   IXI\f
2520 0x0001e449 0x00421449 4   5    .bin    ascii   3wBn
2521 0x0001e45c 0x0042145c 5   6    .bin    ascii   EA]28
2522 0x0001e469 0x00421469 4   5    .bin    ascii   i\v=(
2523 0x0001e4f0 0x004214f0 4   5    .bin    ascii   ndvC
2524 0x0001e50b 0x0042150b 5   6    .bin    ascii   \e&fr5
2525 0x0001e570 0x00421570 4   6    .bin    utf8    [(֥, blocks=Basic Latin,Hebrew
2526 0x0001e5be 0x004215be 5   6    .bin    ascii   lL\Pj
2527 0x0001e64b 0x0042164b 4   6    .bin    utf8    ǧ.5m blocks=Latin Extended-B,Basic Latin
2528 0x0001e6b0 0x004216b0 4   5    .bin    ascii   dKRD
2529 0x0001e6c7 0x004216c7 5   7    .bin    utf8    BY`Ź@ blocks=Basic Latin,Latin Extended-A
2530 0x0001e6e8 0x004216e8 7   9    .bin    utf8    2ݗ\a?Bl+ blocks=Basic Latin,Arabic Supplement
2531 0x0001e72b 0x0042172b 4   5    .bin    ascii   uF^G
2532 0x0001e746 0x00421746 4   5    .bin    ascii   -ho,
2533 0x0001e7a3 0x004217a3 5   6    .bin    ascii   Lqx\tr
2534 0x0001e7d2 0x004217d2 5   8    .bin    utf8    Խ[Ѫnl blocks=Armenian,Basic Latin,Cyrillic
2535 0x0001e7eb 0x004217eb 5   10   .bin    utf8    or䟴\ blocks=Private Use Area,Basic Latin,CJK Unified Ideographs Extension A
2536 0x0001e840 0x00421840 4   5    .bin    ascii   pM}m
2537 0x0001e85b 0x0042185b 4   5    .bin    ascii   -L.-
2538 0x0001e86a 0x0042186a 5   6    .bin    ascii   }O|-[
2539 0x0001e899 0x00421899 6   7    .bin    ascii   TWb\bVI
2540 0x0001e8aa 0x004218aa 4   5    .bin    ascii   7]pp
2541 0x0001e8d1 0x004218d1 6   7    .bin    ascii   b"6@^+
2542 0x0001e8e0 0x004218e0 6   7    .bin    ascii   [r\bh,Y
2543 0x0001e8eb 0x004218eb 4   5    .bin    ascii   Lt?\r
2544 0x0001e94a 0x0042194a 5   7    .bin    utf8    ؓ=e"L blocks=Arabic,Basic Latin
2545 0x0001e966 0x00421966 4   5    .bin    ascii   60fE
2546 0x0001e981 0x00421981 4   8    .bin    utf8    ڄgZ blocks=Private Use Area,Arabic,Basic Latin
2547 0x0001e99d 0x0042199d 4   5    .bin    ascii   \v\b]\
2548 0x0001e9a5 0x004219a5 6   7    .bin    ascii   o:PFJE
2549 0x0001e9ba 0x004219ba 4   5    .bin    ascii   nT{J
2550 0x0001e9db 0x004219db 4   6    .bin    utf8    Lրfg blocks=Basic Latin,Armenian
2551 0x0001e9ff 0x004219ff 6   7    .bin    ascii   MpiH@\r
2552 0x0001ea33 0x00421a33 5   6    .bin    ascii   nR+z[
2553 0x0001ea51 0x00421a51 4   5    .bin    ascii   _opx
2554 0x0001ea56 0x00421a56 4   5    .bin    ascii   kP5-
2555 0x0001ea79 0x00421a79 6   7    .bin    ascii   \a\vG\bOT
2556 0x0001ea81 0x00421a81 4   6    .bin    utf8    *+fҨ blocks=Basic Latin,Cyrillic
2557 0x0001eabd 0x00421abd 5   7    .bin    utf8    bX_qȫ blocks=Basic Latin,Latin Extended-B
2558 0x0001eb00 0x00421b00 4   5    .bin    ascii   ViFJ
2559 0x0001eb06 0x00421b06 4   5    .bin    ascii   7=4a
2560 0x0001eb2a 0x00421b2a 5   6    .bin    ascii   >6\tAt
2561 0x0001eb5a 0x00421b5a 4   5    .bin    ascii   qyYG
2562 0x0001eb73 0x00421b73 5   8    .bin    utf8    Q炿<1k blocks=Basic Latin,CJK Unified Ideographs
2563 0x0001ebe8 0x00421be8 4   5    .bin    ascii   kb8i
2564 0x0001ec6d 0x00421c6d 11  13   .bin    utf8    ݼ8SS#z-?E!m blocks=Arabic Supplement,Basic Latin
2565 0x0001ec95 0x00421c95 4   5    .bin    ascii   uhx\r
2566 0x0001ecce 0x00421cce 4   5    .bin    ascii   EZc{
2567 0x0001ed0b 0x00421d0b 4   5    .bin    ascii   p}(m
2568 0x0001ed7b 0x00421d7b 4   5    .bin    ascii   'y(>
2569 0x0001ed95 0x00421d95 6   7    .bin    ascii   [\rp|o"
2570 0x0001edc5 0x00421dc5 4   6    .bin    utf8    u*i~
2571 0x0001ee0d 0x00421e0d 4   5    .bin    ascii   -\rGR
2572 0x0001ee3f 0x00421e3f 4   5    .bin    ascii   'Ihf
2573 0x0001ee53 0x00421e53 5   6    .bin    ascii   0)}wf
2574 0x0001ee59 0x00421e59 6   9    .bin    utf8    ~D쯺J\fV blocks=Basic Latin,Hangul Syllables
2575 0x0001eea8 0x00421ea8 4   5    .bin    ascii   \e\tyx
2576 0x0001eed6 0x00421ed6 5   6    .bin    ascii   hLzp3
2577 0x0001eeef 0x00421eef 5   6    .bin    ascii   ]%'~s
2578 0x0001ef3a 0x00421f3a 5   7    .bin    utf8    ĢO\vVV blocks=Latin Extended-A,Basic Latin
2579 0x0001efb7 0x00421fb7 6   10   .bin    utf8    \r|薾ο&R blocks=Basic Latin,CJK Unified Ideographs,Greek and Coptic
2580 0x0001efd2 0x00421fd2 4   6    .bin    utf8    uEՒx blocks=Basic Latin,Armenian
2581 0x0001efea 0x00421fea 4   5    .bin    ascii   ?!Qa
2582 0x0001f0e4 0x004220e4 4   6    .bin    utf8    Vɵ>' blocks=Basic Latin,IPA Extensions
2583 0x0001f1ed 0x004221ed 4   5    .bin    ascii   P[:B
2584 0x0001f205 0x00422205 4   5    .bin    ascii   E4M[
2585 0x0001f21b 0x0042221b 4   5    .bin    ascii   UMLl
2586 0x0001f256 0x00422256 7   8    .bin    ascii   rYD2!6S
2587 0x0001f26e 0x0042226e 5   8    .bin    utf8    Ҙ0Iϕ\ blocks=Cyrillic,Basic Latin,Greek and Coptic
2588 0x0001f276 0x00422276 6   10   .bin    utf8    Jʠ䦧#k@ blocks=Basic Latin,IPA Extensions,CJK Unified Ideographs Extension A
2589 0x0001f2d7 0x004222d7 4   5    .bin    ascii   mPs#
2590 0x0001f2ef 0x004222ef 4   5    .bin    ascii   NTr#
2591 0x0001f2ff 0x004222ff 4   5    .bin    ascii   7\tBC
2592 0x0001f32a 0x0042232a 4   7    .bin    utf8    ~?7虝 blocks=Basic Latin,CJK Unified Ideographs
2593 0x0001f331 0x00422331 7   8    .bin    ascii   i{~R[8V
2594 0x0001f33e 0x0042233e 4   5    .bin    ascii   yaXx
2595 0x0001f344 0x00422344 5   7    .bin    utf8    }\t$t͚ blocks=Basic Latin,Combining Diacritical Marks
2596 0x0001f36e 0x0042236e 4   6    .bin    utf8    Lfjƥ blocks=Basic Latin,Latin Extended-B
2597 0x0001f37e 0x0042237e 5   6    .bin    ascii   K=:I*
2598 0x0001f384 0x00422384 7   9    .bin    utf8    >Y+ۥ/g$ blocks=Basic Latin,Arabic
2599 0x0001f3ac 0x004223ac 4   5    .bin    ascii   \nwEy
2600 0x0001f423 0x00422423 4   5    .bin    ascii   w,=,
2601 0x0001f513 0x00422513 4   6    .bin    utf8    ÞC\t; blocks=Latin-1 Supplement,Basic Latin
2602 0x0001f54b 0x0042254b 4   6    .bin    utf8    З)3X blocks=Cyrillic,Basic Latin
2603 0x0001f59d 0x0042259d 4   6    .bin    utf8    Z&?̣ blocks=Basic Latin,Combining Diacritical Marks
2604 0x0001f5e5 0x004225e5 6   7    .bin    ascii   26Umw]
2605 0x0001f6e8 0x004226e8 5   6    .bin    ascii   |@IE6
2606 0x0001f718 0x00422718 6   8    .bin    utf8    +нCS\X blocks=Basic Latin,Cyrillic
2607 0x0001f776 0x00422776 5   8    .bin    utf8    bQ$Зּ blocks=Basic Latin,Cyrillic,Hebrew
2608 0x0001f7a5 0x004227a5 4   6    .bin    utf8    #ӣC  blocks=Basic Latin,Cyrillic
2609 0x0001f7fd 0x004227fd 4   5    .bin    ascii   jTn+
2610 0x0001f80a 0x0042280a 7   8    .bin    ascii   jm5(u&d
2611 0x0001f850 0x00422850 5   9    .bin    utf8    ؑѕmܥJ blocks=Arabic,Cyrillic,Basic Latin,Syriac
2612 0x0001f860 0x00422860 5   7    .bin    utf8    ƓDO,{ blocks=Latin Extended-B,Basic Latin
2613 0x0001f8ae 0x004228ae 4   5    .bin    ascii   /z b
2614 0x0001f8b3 0x004228b3 6   7    .bin    ascii   (@&"'3
2615 0x0001f8ef 0x004228ef 5   6    .bin    ascii   g_aaF
2616 0x0001f930 0x00422930 4   5    .bin    ascii   6yj0
2617 0x0001f947 0x00422947 4   5    .bin    ascii   S=w=
2618 0x0001f973 0x00422973 6   7    .bin    ascii   Lb&\vm=
2619 0x0001f9cc 0x004229cc 4   5    .bin    ascii   \tI V
2620 0x0001f9de 0x004229de 4   5    .bin    ascii   ]se=
2621 0x0001faa3 0x00422aa3 5   6    .bin    ascii   ;RNgY
2622 0x0001facf 0x00422acf 4   7    .bin    utf8    T\ϭ> blocks=Basic Latin,Greek and Coptic
2623 0x0001fafd 0x00422afd 7   8    .bin    ascii   O\tD*~Qp
2624 0x0001fb28 0x00422b28 4   5    .bin    ascii   \vfAJ
2625 0x0001fb67 0x00422b67 6   7    .bin    ascii   Mt)0n 
2626 0x0001fba1 0x00422ba1 4   5    .bin    ascii   ^\nKH
2627 0x0001fbbd 0x00422bbd 4   5    .bin    ascii   d\b!,
2628 0x0001fbef 0x00422bef 6   7    .bin    ascii   (tb63{
2629 0x0001fc01 0x00422c01 4   5    .bin    ascii   y-.T
2630 0x0001fc27 0x00422c27 4   5    .bin    ascii   mJrh
2631 0x0001fc42 0x00422c42 4   6    .bin    utf8    alSТ blocks=Basic Latin,Cyrillic
2632 0x0001fc4b 0x00422c4b 4   5    .bin    ascii   ks.S
2633 0x0001fc53 0x00422c53 6   8    .bin    utf8    .̚@*I> blocks=Basic Latin,Combining Diacritical Marks
2634 0x0001fc78 0x00422c78 4   5    .bin    ascii   5"*#
2635 0x0001fc7f 0x00422c7f 6   7    .bin    ascii   e;+!a0
2636 0x0001fc9b 0x00422c9b 7   8    .bin    ascii   +\fX:D,i
2637 0x0001fd47 0x00422d47 4   5    .bin    ascii   TsS!
2638 0x0001fd77 0x00422d77 4   5    .bin    ascii   @2#0
2639 0x0001fd80 0x00422d80 4   5    .bin    ascii   |,?K
2640 0x0001fdfe 0x00422dfe 4   6    .bin    utf8    ќ`DV blocks=Cyrillic,Basic Latin
2641 0x0001fe08 0x00422e08 5   6    .bin    ascii   l@\f\bm
2642 0x0001fe73 0x00422e73 4   5    .bin    ascii   z{aX
2643 0x0001fe8b 0x00422e8b 5   6    .bin    ascii   /0U(y
2644 0x0001fed0 0x00422ed0 4   5    .bin    ascii   $r{'
2645 0x0001feff 0x00422eff 6   7    .bin    ascii   \e^!IU\t
2646 0x0001ff31 0x00422f31 6   7    .bin    ascii   *\n7\nO@
2647 0x0001ff39 0x00422f39 4   5    .bin    ascii   '4P\n
2648 0x0001ff44 0x00422f44 4   5    .bin    ascii   |sHH
2649 0x0001ff4d 0x00422f4d 8   9    .bin    ascii   UcaDeF1r
2650 0x00020004 0x00423004 6   7    .bin    ascii   \r %yGX
2651 0x00020021 0x00423021 5   6    .bin    ascii   K,S=R
2652 0x00020057 0x00423057 4   5    .bin    ascii   $7uY
2653 0x0002005c 0x0042305c 5   6    .bin    ascii   )'ZH$
2654 0x00020091 0x00423091 5   6    .bin    ascii   \%.hB
2655 0x000200b6 0x004230b6 5   7    .bin    utf8    @o|Ųr blocks=Basic Latin,Latin Extended-A
2656 0x00020122 0x00423122 4   5    .bin    ascii   4\\vh
2657 0x00020129 0x00423129 6   7    .bin    ascii   a"6GgW
2658 0x00020148 0x00423148 4   5    .bin    ascii   s&$\n
2659 0x00020154 0x00423154 4   5    .bin    ascii   <,\v:
2660 0x00020189 0x00423189 4   6    .bin    utf8    3\v+° blocks=Basic Latin,Latin-1 Supplement
2661 0x000201b2 0x004231b2 4   7    .bin    utf8    瘈^l5 blocks=CJK Unified Ideographs,Basic Latin
2662 0x000201c0 0x004231c0 4   5    .bin    ascii   @%1h
2663 0x000201d7 0x004231d7 4   6    .bin    utf8    ъD_} blocks=Cyrillic,Basic Latin
2664 0x000201e6 0x004231e6 4   5    .bin    ascii   V03g
2665 0x0002020a 0x0042320a 4   5    .bin    ascii   .LVI
2666 0x00020230 0x00423230 4   6    .bin    utf8    ±]*s blocks=Latin-1 Supplement,Basic Latin
2667 0x00020248 0x00423248 4   6    .bin    utf8    C4ڹ[ blocks=Basic Latin,Arabic
2668 0x0002026c 0x0042326c 5   6    .bin    ascii   5LRWr
2669 0x000202bb 0x004232bb 4   5    .bin    ascii   YVxp
2670 0x0002038c 0x0042338c 5   6    .bin    ascii   ~\bhX8
2671 0x000203b5 0x004233b5 4   6    .bin    utf8    ԍjQ3 blocks=Cyrillic Supplement,Basic Latin
2672 0x000203d5 0x004233d5 4   5    .bin    ascii   bDfX
2673 0x00020408 0x00423408 8   9    .bin    ascii   4Q_I@x5-
2674 0x00020432 0x00423432 4   6    .bin    utf8    ݝ\b5M blocks=Arabic Supplement,Basic Latin
2675 0x0002047e 0x0042347e 4   5    .bin    ascii   C\e\tK
2676 0x000204ab 0x004234ab 7   8    .bin    ascii   <AN@uVE
2677 0x000204d9 0x004234d9 5   7    .bin    utf8    s̕Due blocks=Basic Latin,Combining Diacritical Marks
2678 0x000204e4 0x004234e4 6   8    .bin    utf8    jB &\v\t blocks=Basic Latin,Latin-1 Supplement
2679 0x000204f8 0x004234f8 4   6    .bin    utf8    7ޤ@; blocks=Basic Latin,Thaana
2680 0x0002051c 0x0042351c 5   6    .bin    ascii   /\ruI4
2681 0x0002052e 0x0042352e 6   7    .bin    ascii   .zNquP
2682 0x0002055b 0x0042355b 5   6    .bin    ascii   f3((&
2683 0x00020574 0x00423574 4   5    .bin    ascii   :#t{
2684 0x000205a2 0x004235a2 4   5    .bin    ascii   \rM\vw
2685 0x0002068c 0x0042368c 4   5    .bin    ascii   `U\a(
2686 0x000206c3 0x004236c3 5   6    .bin    ascii   \tHNN2
2687 0x000206f2 0x004236f2 4   5    .bin    ascii   g\S7
2688 0x00020732 0x00423732 5   6    .bin    ascii   %)N\v>
2689 0x00020746 0x00423746 4   5    .bin    ascii   'mv`
2690 0x00020782 0x00423782 6   7    .bin    ascii   `\f&HXb
2691 0x0002079c 0x0042379c 5   6    .bin    ascii   d+:=4
2692 0x000207de 0x004237de 4   6    .bin    utf8    Qƻd7 blocks=Basic Latin,Latin Extended-B
2693 0x000207e9 0x004237e9 4   6    .bin    utf8    Kԥfs blocks=Basic Latin,Cyrillic Supplement
2694 0x000207fe 0x004237fe 4   5    .bin    ascii   i[I"
2695 0x0002082c 0x0042382c 4   6    .bin    utf8    pʺN2 blocks=Basic Latin,Spacing Modifier Letters
2696 0x00020842 0x00423842 5   6    .bin    ascii   u NX9
2697 0x0002086d 0x0042386d 5   7    .bin    utf8    \nz\vR_
2698 0x00020892 0x00423892 5   6    .bin    ascii   @\f>X!
2699 0x000208d7 0x004238d7 4   6    .bin    utf8    a`Ӄ. blocks=Basic Latin,Cyrillic
2700 0x00020902 0x00423902 4   5    .bin    ascii   CZhy
2701 0x0002096c 0x0042396c 6   8    .bin    utf8    dU=<fÔ blocks=Basic Latin,Latin-1 Supplement
2702 0x00020990 0x00423990 4   5    .bin    ascii   <||&
2703 0x00020998 0x00423998 4   7    .bin    utf8    v츗![ blocks=Basic Latin,Hangul Syllables
2704 0x000209e6 0x004239e6 5   6    .bin    ascii   /D\v/:
2705 0x000209ec 0x004239ec 5   6    .bin    ascii   f<L7\a
2706 0x00020a47 0x00423a47 4   5    .bin    ascii   j!L[
2707 0x00020aa5 0x00423aa5 4   6    .bin    utf8    pֿ%\f blocks=Basic Latin,Hebrew
2708 0x00020aea 0x00423aea 7   8    .bin    ascii   XmmG|\ta
2709 0x00020b20 0x00423b20 5   6    .bin    ascii   J*IW(
2710 0x00020b74 0x00423b74 4   5    .bin    ascii   1\r0]
2711 0x00020ba6 0x00423ba6 5   8    .bin    utf8    đz\nuڧ blocks=Latin Extended-A,Basic Latin,Arabic
2712 0x00020c25 0x00423c25 5   6    .bin    ascii   ~U1|\n
2713 0x00020c3a 0x00423c3a 8   9    .bin    ascii   &kDvzD;?
2714 0x00020c45 0x00423c45 5   6    .bin    ascii   sRNH 
2715 0x00020c57 0x00423c57 4   7    .bin    utf8    d,졶r blocks=Basic Latin,Hangul Syllables
2716 0x00020c6b 0x00423c6b 8   9    .bin    ascii   ?m'5E3_]
2717 0x00020ccf 0x00423ccf 4   5    .bin    ascii   *eXs
2718 0x00020cf8 0x00423cf8 4   5    .bin    ascii   SVWU
2719 0x00020d3c 0x00423d3c 4   6    .bin    utf8    ^5ǥW blocks=Basic Latin,Latin Extended-B
2720 0x00020d50 0x00423d50 4   6    .bin    utf8    'KJљ blocks=Basic Latin,Cyrillic
2721 0x00020d8d 0x00423d8d 4   7    .bin    utf8    OTʐΫ blocks=Basic Latin,IPA Extensions,Greek and Coptic
2722 0x00020de6 0x00423de6 4   5    .bin    ascii   m3+)
2723 0x00020dfa 0x00423dfa 4   5    .bin    ascii   dYI2
2724 0x00020e41 0x00423e41 4   6    .bin    utf8    0Rס& blocks=Basic Latin,Hebrew
2725 0x00020e67 0x00423e67 4   5    .bin    ascii   23xB
2726 0x00020ea3 0x00423ea3 4   6    .bin    utf8    8ȡvh blocks=Basic Latin,Latin Extended-B
2727 0x00020eab 0x00423eab 4   5    .bin    ascii   4r(L
2728 0x00020ede 0x00423ede 6   7    .bin    ascii   C1<<\eR
2729 0x00020ef9 0x00423ef9 5   6    .bin    ascii   EK}pr
