[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000f0 0x000000f0 4   5            ascii   Rich
2     0x00000200 0x00000200 5   6            ascii   .text
3     0x00000227 0x00000227 7   8            ascii   `.rdata
4     0x0000024f 0x0000024f 6   7            ascii   @.data
5     0x00000278 0x00000278 6   7            ascii   .gfids
6     0x0000029f 0x0000029f 5   6            ascii   @.tls
7     0x000002c8 0x000002c8 5   6            ascii   .rsrc
8     0x000002ef 0x000002ef 7   8            ascii   @.reloc
6684  0x000bb686 0x004bc686 18  19   .rdata  ascii   SetThreadpoolTimer
6685  0x000bb69a 0x004bc69a 31  32   .rdata  ascii   WaitForThreadpoolTimerCallbacks
6686  0x000bb6ba 0x004bc6ba 20  21   .rdata  ascii   CloseThreadpoolTimer
6687  0x000bb6d2 0x004bc6d2 20  21   .rdata  ascii   CreateThreadpoolWait
6688  0x000bb6ea 0x004bc6ea 17  18   .rdata  ascii   SetThreadpoolWait
6689  0x000bb6fe 0x004bc6fe 19  20   .rdata  ascii   CloseThreadpoolWait
6690  0x000bb712 0x004bc712 24  25   .rdata  ascii   FlushProcessWriteBuffers
6691  0x000bb72e 0x004bc72e 30  31   .rdata  ascii   FreeLibraryWhenCallbackReturns
6692  0x000bb74e 0x004bc74e 25  26   .rdata  ascii   GetCurrentProcessorNumber
6693  0x000bb76a 0x004bc76a 19  20   .rdata  ascii   CreateSymbolicLinkW
6694  0x000bb77e 0x004bc77e 19  20   .rdata  ascii   GetCurrentPackageId
6695  0x000bb792 0x004bc792 14  15   .rdata  ascii   GetTickCount64
6696  0x000bb7a2 0x004bc7a2 28  29   .rdata  ascii   GetFileInformationByHandleEx
6697  0x000bb7c2 0x004bc7c2 26  27   .rdata  ascii   SetFileInformationByHandle
6698  0x000bb7de 0x004bc7de 30  31   .rdata  ascii   GetSystemTimePreciseAsFileTime
6699  0x000bb7fe 0x004bc7fe 27  28   .rdata  ascii   InitializeConditionVariable
6700  0x000bb81a 0x004bc81a 21  22   .rdata  ascii   WakeConditionVariable
6701  0x000bb832 0x004bc832 24  25   .rdata  ascii   WakeAllConditionVariable
6702  0x000bb84e 0x004bc84e 24  25   .rdata  ascii   SleepConditionVariableCS
6703  0x000bb86a 0x004bc86a 17  18   .rdata  ascii   InitializeSRWLock
6704  0x000bb87e 0x004bc87e 23  24   .rdata  ascii   AcquireSRWLockExclusive
6705  0x000bb896 0x004bc896 26  27   .rdata  ascii   TryAcquireSRWLockExclusive
6706  0x000bb8b2 0x004bc8b2 23  24   .rdata  ascii   ReleaseSRWLockExclusive
6707  0x000bb8ca 0x004bc8ca 25  26   .rdata  ascii   SleepConditionVariableSRW
6708  0x000bb8e6 0x004bc8e6 20  21   .rdata  ascii   CreateThreadpoolWork
6709  0x000bb8fe 0x004bc8fe 20  21   .rdata  ascii   SubmitThreadpoolWork
6710  0x000bb916 0x004bc916 19  20   .rdata  ascii   CloseThreadpoolWork
6711  0x000bb92a 0x004bc92a 15  16   .rdata  ascii   CompareStringEx
6712  0x000bb93a 0x004bc93a 15  16   .rdata  ascii   GetLocaleInfoEx
6713  0x000bb94a 0x004bc94a 13  14   .rdata  ascii   LCMapStringEx
6714  0x000bb9a6 0x004bc9a6 85  86   .rdata  ascii   :Sun:Sunday:Mon:Monday:Tue:Tuesday:Wed:Wednesday:Thu:Thursday:Fri:Friday:Sat:Saturday
6715  0x000bb9fe 0x004bc9fe 134 135  .rdata  ascii   :Jan:January:Feb:February:Mar:March:Apr:April:May:May:Jun:June:Jul:July:Aug:August:Sep:September:Oct:October:Nov:November:Dec:December
6716  0x000bba86 0x004bca86 85  172  .rdata  utf16le :Sun:Sunday:Mon:Monday:Tue:Tuesday:Wed:Wednesday:Thu:Thursday:Fri:Friday:Sat:Saturday
6717  0x000bbb36 0x004bcb36 134 270  .rdata  utf16le :Jan:January:Feb:February:Mar:March:Apr:April:May:May:Jun:June:Jul:July:Aug:August:Sep:September:Oct:October:Nov:November:Dec:December
6718  0x000bc0c4 0x004bd0c4 4   10   .rdata  utf16le F!%x
6719  0x000bc0d2 0x004bd0d2 21  22   .rdata  ascii   %b %d %H : %M : %S %Y
6720  0x000bc0ea 0x004bd0ea 12  13   .rdata  ascii   %m / %d / %y
6721  0x000bc0fa 0x004bd0fa 12  13   .rdata  ascii   :AM:am:PM:pm
6722  0x000bc10a 0x004bd10a 15  16   .rdata  ascii   %I : %M : %S %p
6723  0x000bc11a 0x004bd11a 7   8    .rdata  ascii   %H : %M
6724  0x000bc122 0x004bd122 12  13   .rdata  ascii   %H : %M : %S
6725  0x000bc132 0x004bd132 12  13   .rdata  ascii   %d / %m / %y
6726  0x000bc142 0x004bd142 11  12   .rdata  ascii   0123456789-
6727  0x000bc14e 0x004bd14e 5   6    .rdata  ascii   %.0Lf
6728  0x000bc156 0x004bd156 11  12   .rdata  ascii   0123456789-
6729  0x000bc162 0x004bd162 11  12   .rdata  ascii   0123456789-
6730  0x000bc16e 0x004bd16e 14  15   .rdata  ascii   0123456789-+Ee
6731  0x000bc17e 0x004bd17e 26  27   .rdata  ascii   0123456789ABCDEFabcdef-+Xx
6732  0x000bc19a 0x004bd19a 11  12   .rdata  ascii   0123456789-
6733  0x000bc1a6 0x004bd1a6 14  15   .rdata  ascii   0123456789-+Ee
6734  0x000bc1b6 0x004bd1b6 26  27   .rdata  ascii   0123456789ABCDEFabcdef-+Xx
6735  0x000bc1d2 0x004bd1d2 4   5    .rdata  ascii   $+xv
6736  0x000bc1da 0x004bd1da 28  29   .rdata  ascii   0123456789ABCDEFabcdef-+XxPp
6737  0x000bc1fa 0x004bd1fa 12  26   .rdata  utf16le :AM:am:PM:pm
6738  0x000bc216 0x004bd216 28  29   .rdata  ascii   0123456789ABCDEFabcdef-+XxPp
6739  0x000bc236 0x004bd236 120 121  .rdata  ascii   +v$x+v$xv$+xv+$xv$+x+$vx+$vx$v+x+$vx$+vx+v $+v $v $+v +$v $++$ v+$ v$ v++$ v$+ v+xv$+ v$v$ +v+ $v$ ++x$v+ $v$v ++ $v$ +v
6740  0x000bc2c1 0x004bd2c1 5   6    .rdata  ascii   raB3G
6741  0x000bc412 0x004bd412 11  12   .rdata  ascii   0123456789-
6742  0x000bc41e 0x004bd41e 11  12   .rdata  ascii   0123456789-
6743  0x000bc42a 0x004bd42a 36  37   .rdata  ascii   0123456789abcdefghijklmnopqrstuvwxyz
6744  0x000bc458 0x004bd458 31  32   .rdata  ascii   \r\f\v\v\n\n\t\t\t\t\t\b\b\b\b\b\b\b\a\a\a\a\a\a\a\a\a\a\a\a\a
6745  0x000bc47a 0x004bd47a 36  37   .rdata  ascii   0123456789abcdefghijklmnopqrstuvwxyz
6746  0x000bc4c1 0x004bd4c1 6   7    .rdata  ascii   \r\r\r\r\r\r
6747  0x000bd326 0x004be326 6   14   .rdata  utf16le zh-CHS
6748  0x000bd526 0x004be526 5   12   .rdata  utf16le ar-SA
6749  0x000bd532 0x004be532 5   12   .rdata  utf16le bg-BG
6750  0x000bd53e 0x004be53e 5   12   .rdata  utf16le ca-ES
6751  0x000bd54a 0x004be54a 5   12   .rdata  utf16le zh-TW
6752  0x000bd556 0x004be556 5   12   .rdata  utf16le cs-CZ
6753  0x000bd562 0x004be562 5   12   .rdata  utf16le da-DK
6754  0x000bd56e 0x004be56e 5   12   .rdata  utf16le de-DE
6755  0x000bd57a 0x004be57a 5   12   .rdata  utf16le el-GR
6756  0x000bd586 0x004be586 5   12   .rdata  utf16le en-US
6757  0x000bd592 0x004be592 5   12   .rdata  utf16le fi-FI
6758  0x000bd59e 0x004be59e 5   12   .rdata  utf16le fr-FR
6759  0x000bd5aa 0x004be5aa 5   12   .rdata  utf16le he-IL
6760  0x000bd5b6 0x004be5b6 5   12   .rdata  utf16le hu-HU
6761  0x000bd5c2 0x004be5c2 5   12   .rdata  utf16le is-IS
6762  0x000bd5ce 0x004be5ce 5   12   .rdata  utf16le it-IT
6763  0x000bd5da 0x004be5da 5   12   .rdata  utf16le ja-JP
6764  0x000bd5e6 0x004be5e6 5   12   .rdata  utf16le ko-KR
6765  0x000bd5f2 0x004be5f2 5   12   .rdata  utf16le nl-NL
6766  0x000bd5fe 0x004be5fe 5   12   .rdata  utf16le nb-NO
6767  0x000bd60a 0x004be60a 5   12   .rdata  utf16le pl-PL
6768  0x000bd616 0x004be616 5   12   .rdata  utf16le pt-BR
6769  0x000bd622 0x004be622 5   12   .rdata  utf16le ro-RO
6770  0x000bd62e 0x004be62e 5   12   .rdata  utf16le ru-RU
6771  0x000bd63a 0x004be63a 5   12   .rdata  utf16le hr-HR
6772  0x000bd646 0x004be646 5   12   .rdata  utf16le sk-SK
6773  0x000bd652 0x004be652 5   12   .rdata  utf16le sq-AL
6774  0x000bd65e 0x004be65e 5   12   .rdata  utf16le sv-SE
6775  0x000bd66a 0x004be66a 5   12   .rdata  utf16le th-TH
6776  0x000bd676 0x004be676 5   12   .rdata  utf16le tr-TR
6777  0x000bd682 0x004be682 5   12   .rdata  utf16le ur-PK
6778  0x000bd68e 0x004be68e 5   12   .rdata  utf16le id-ID
6779  0x000bd69a 0x004be69a 5   12   .rdata  utf16le uk-UA
6780  0x000bd6a6 0x004be6a6 5   12   .rdata  utf16le be-BY
6781  0x000bd6b2 0x004be6b2 5   12   .rdata  utf16le sl-SI
6782  0x000bd6be 0x004be6be 5   12   .rdata  utf16le et-EE
6783  0x000bd6ca 0x004be6ca 5   12   .rdata  utf16le lv-LV
6784  0x000bd6d6 0x004be6d6 5   12   .rdata  utf16le lt-LT
6785  0x000bd6e2 0x004be6e2 5   12   .rdata  utf16le fa-IR
6786  0x000bd6ee 0x004be6ee 5   12   .rdata  utf16le vi-VN
6787  0x000bd6fa 0x004be6fa 5   12   .rdata  utf16le hy-AM
6788  0x000bd706 0x004be706 10  22   .rdata  utf16le az-AZ-Latn
6789  0x000bd71e 0x004be71e 5   12   .rdata  utf16le eu-ES
6790  0x000bd72a 0x004be72a 5   12   .rdata  utf16le mk-MK
6791  0x000bd736 0x004be736 5   12   .rdata  utf16le tn-ZA
6792  0x000bd742 0x004be742 5   12   .rdata  utf16le xh-ZA
6793  0x000bd74e 0x004be74e 5   12   .rdata  utf16le zu-ZA
6794  0x000bd75a 0x004be75a 5   12   .rdata  utf16le af-ZA
6795  0x000bd766 0x004be766 5   12   .rdata  utf16le ka-GE
6796  0x000bd772 0x004be772 5   12   .rdata  utf16le fo-FO
6797  0x000bd77e 0x004be77e 5   12   .rdata  utf16le hi-IN
6798  0x000bd78a 0x004be78a 5   12   .rdata  utf16le mt-MT
6799  0x000bd796 0x004be796 5   12   .rdata  utf16le se-NO
6800  0x000bd7a2 0x004be7a2 5   12   .rdata  utf16le ms-MY
6801  0x000bd7ae 0x004be7ae 5   12   .rdata  utf16le kk-KZ
6802  0x000bd7ba 0x004be7ba 5   12   .rdata  utf16le ky-KG
6803  0x000bd7c6 0x004be7c6 5   12   .rdata  utf16le sw-KE
6804  0x000bd7d2 0x004be7d2 10  22   .rdata  utf16le uz-UZ-Latn
6805  0x000bd7ea 0x004be7ea 5   12   .rdata  utf16le tt-RU
6806  0x000bd7f6 0x004be7f6 5   12   .rdata  utf16le bn-IN
6807  0x000bd802 0x004be802 5   12   .rdata  utf16le pa-IN
6808  0x000bd80e 0x004be80e 5   12   .rdata  utf16le gu-IN
6809  0x000bd81a 0x004be81a 5   12   .rdata  utf16le ta-IN
6810  0x000bd826 0x004be826 5   12   .rdata  utf16le te-IN
6811  0x000bd832 0x004be832 5   12   .rdata  utf16le kn-IN
6812  0x000bd83e 0x004be83e 5   12   .rdata  utf16le ml-IN
6813  0x000bd84a 0x004be84a 5   12   .rdata  utf16le mr-IN
6814  0x000bd856 0x004be856 5   12   .rdata  utf16le sa-IN
6815  0x000bd862 0x004be862 5   12   .rdata  utf16le mn-MN
6816  0x000bd86e 0x004be86e 5   12   .rdata  utf16le cy-GB
6817  0x000bd87a 0x004be87a 5   12   .rdata  utf16le gl-ES
6818  0x000bd886 0x004be886 6   14   .rdata  utf16le kok-IN
6819  0x000bd896 0x004be896 6   14   .rdata  utf16le syr-SY
6820  0x000bd8a6 0x004be8a6 6   14   .rdata  utf16le div-MV
6821  0x000bd8b6 0x004be8b6 6   14   .rdata  utf16le quz-BO
6822  0x000bd8c6 0x004be8c6 5   12   .rdata  utf16le ns-ZA
6823  0x000bd8d2 0x004be8d2 5   12   .rdata  utf16le mi-NZ
6824  0x000bd8de 0x004be8de 5   12   .rdata  utf16le ar-IQ
6825  0x000bd8ea 0x004be8ea 5   12   .rdata  utf16le zh-CN
6826  0x000bd8f6 0x004be8f6 5   12   .rdata  utf16le de-CH
6827  0x000bd902 0x004be902 5   12   .rdata  utf16le en-GB
6828  0x000bd90e 0x004be90e 5   12   .rdata  utf16le es-MX
6829  0x000bd91a 0x004be91a 5   12   .rdata  utf16le fr-BE
6830  0x000bd926 0x004be926 5   12   .rdata  utf16le it-CH
6831  0x000bd932 0x004be932 5   12   .rdata  utf16le nl-BE
6832  0x000bd93e 0x004be93e 5   12   .rdata  utf16le nn-NO
6833  0x000bd94a 0x004be94a 5   12   .rdata  utf16le pt-PT
6834  0x000bd956 0x004be956 10  22   .rdata  utf16le sr-SP-Latn
6835  0x000bd96e 0x004be96e 5   12   .rdata  utf16le sv-FI
6836  0x000bd97a 0x004be97a 10  22   .rdata  utf16le az-AZ-Cyrl
6837  0x000bd992 0x004be992 5   12   .rdata  utf16le se-SE
6838  0x000bd99e 0x004be99e 5   12   .rdata  utf16le ms-BN
6839  0x000bd9aa 0x004be9aa 10  22   .rdata  utf16le uz-UZ-Cyrl
6840  0x000bd9c2 0x004be9c2 6   14   .rdata  utf16le quz-EC
6841  0x000bd9d2 0x004be9d2 5   12   .rdata  utf16le ar-EG
6842  0x000bd9de 0x004be9de 5   12   .rdata  utf16le zh-HK
6843  0x000bd9ea 0x004be9ea 5   12   .rdata  utf16le de-AT
6844  0x000bd9f6 0x004be9f6 5   12   .rdata  utf16le en-AU
6845  0x000bda02 0x004bea02 5   12   .rdata  utf16le es-ES
6846  0x000bda0e 0x004bea0e 5   12   .rdata  utf16le fr-CA
6847  0x000bda1a 0x004bea1a 10  22   .rdata  utf16le sr-SP-Cyrl
6848  0x000bda32 0x004bea32 5   12   .rdata  utf16le se-FI
6849  0x000bda3e 0x004bea3e 6   14   .rdata  utf16le quz-PE
6850  0x000bda4e 0x004bea4e 5   12   .rdata  utf16le ar-LY
6851  0x000bda5a 0x004bea5a 5   12   .rdata  utf16le zh-SG
6852  0x000bda66 0x004bea66 5   12   .rdata  utf16le de-LU
6853  0x000bda72 0x004bea72 5   12   .rdata  utf16le en-CA
6854  0x000bda7e 0x004bea7e 5   12   .rdata  utf16le es-GT
6855  0x000bda8a 0x004bea8a 5   12   .rdata  utf16le fr-CH
6856  0x000bda96 0x004bea96 5   12   .rdata  utf16le hr-BA
6857  0x000bdaa2 0x004beaa2 6   14   .rdata  utf16le smj-NO
6858  0x000bdab2 0x004beab2 5   12   .rdata  utf16le ar-DZ
6859  0x000bdabe 0x004beabe 5   12   .rdata  utf16le zh-MO
6860  0x000bdaca 0x004beaca 5   12   .rdata  utf16le de-LI
6861  0x000bdad6 0x004bead6 5   12   .rdata  utf16le en-NZ
6862  0x000bdae2 0x004beae2 5   12   .rdata  utf16le es-CR
6863  0x000bdaee 0x004beaee 5   12   .rdata  utf16le fr-LU
6864  0x000bdafa 0x004beafa 10  22   .rdata  utf16le bs-BA-Latn
6865  0x000bdb12 0x004beb12 6   14   .rdata  utf16le smj-SE
6866  0x000bdb22 0x004beb22 5   12   .rdata  utf16le ar-MA
6867  0x000bdb2e 0x004beb2e 5   12   .rdata  utf16le en-IE
6868  0x000bdb3a 0x004beb3a 5   12   .rdata  utf16le es-PA
6869  0x000bdb46 0x004beb46 5   12   .rdata  utf16le fr-MC
6870  0x000bdb52 0x004beb52 10  22   .rdata  utf16le sr-BA-Latn
6871  0x000bdb6a 0x004beb6a 6   14   .rdata  utf16le sma-NO
6872  0x000bdb7a 0x004beb7a 5   12   .rdata  utf16le ar-TN
6873  0x000bdb86 0x004beb86 5   12   .rdata  utf16le en-ZA
6874  0x000bdb92 0x004beb92 5   12   .rdata  utf16le es-DO
6875  0x000bdb9e 0x004beb9e 10  22   .rdata  utf16le sr-BA-Cyrl
6876  0x000bdbb6 0x004bebb6 6   14   .rdata  utf16le sma-SE
6877  0x000bdbc6 0x004bebc6 5   12   .rdata  utf16le ar-OM
6878  0x000bdbd2 0x004bebd2 5   12   .rdata  utf16le en-JM
6879  0x000bdbde 0x004bebde 5   12   .rdata  utf16le es-VE
6880  0x000bdbea 0x004bebea 6   14   .rdata  utf16le sms-FI
6881  0x000bdbfa 0x004bebfa 5   12   .rdata  utf16le ar-YE
6882  0x000bdc06 0x004bec06 5   12   .rdata  utf16le en-CB
6883  0x000bdc12 0x004bec12 5   12   .rdata  utf16le es-CO
6884  0x000bdc1e 0x004bec1e 6   14   .rdata  utf16le smn-FI
6885  0x000bdc2e 0x004bec2e 5   12   .rdata  utf16le ar-SY
6886  0x000bdc3a 0x004bec3a 5   12   .rdata  utf16le en-BZ
6887  0x000bdc46 0x004bec46 5   12   .rdata  utf16le es-PE
6888  0x000bdc52 0x004bec52 5   12   .rdata  utf16le ar-JO
6889  0x000bdc5e 0x004bec5e 5   12   .rdata  utf16le en-TT
6890  0x000bdc6a 0x004bec6a 5   12   .rdata  utf16le es-AR
6891  0x000bdc76 0x004bec76 5   12   .rdata  utf16le ar-LB
6892  0x000bdc82 0x004bec82 5   12   .rdata  utf16le en-ZW
6893  0x000bdc8e 0x004bec8e 5   12   .rdata  utf16le es-EC
6894  0x000bdc9a 0x004bec9a 5   12   .rdata  utf16le ar-KW
6895  0x000bdca6 0x004beca6 5   12   .rdata  utf16le en-PH
6896  0x000bdcb2 0x004becb2 5   12   .rdata  utf16le es-CL
6897  0x000bdcbe 0x004becbe 5   12   .rdata  utf16le ar-AE
6898  0x000bdcca 0x004becca 5   12   .rdata  utf16le es-UY
6899  0x000bdcd6 0x004becd6 5   12   .rdata  utf16le ar-BH
6900  0x000bdce2 0x004bece2 5   12   .rdata  utf16le es-PY
6901  0x000bdcee 0x004becee 5   12   .rdata  utf16le ar-QA
6902  0x000bdcfa 0x004becfa 5   12   .rdata  utf16le es-BO
6903  0x000bdd06 0x004bed06 5   12   .rdata  utf16le es-SV
6904  0x000bdd12 0x004bed12 5   12   .rdata  utf16le es-HN
6905  0x000bdd1e 0x004bed1e 5   12   .rdata  utf16le es-NI
6906  0x000bdd2a 0x004bed2a 5   12   .rdata  utf16le es-PR
6907  0x000bdd36 0x004bed36 6   14   .rdata  utf16le zh-CHT
6908  0x000bdd4e 0x004bed4e 5   12   .rdata  utf16le af-za
6909  0x000bdd5a 0x004bed5a 5   12   .rdata  utf16le ar-ae
6910  0x000bdd66 0x004bed66 5   12   .rdata  utf16le ar-bh
6911  0x000bdd72 0x004bed72 5   12   .rdata  utf16le ar-dz
6912  0x000bdd7e 0x004bed7e 5   12   .rdata  utf16le ar-eg
6913  0x000bdd8a 0x004bed8a 5   12   .rdata  utf16le ar-iq
6914  0x000bdd96 0x004bed96 5   12   .rdata  utf16le ar-jo
6915  0x000bdda2 0x004beda2 5   12   .rdata  utf16le ar-kw
6916  0x000bddae 0x004bedae 5   12   .rdata  utf16le ar-lb
6917  0x000bddba 0x004bedba 5   12   .rdata  utf16le ar-ly
6918  0x000bddc6 0x004bedc6 5   12   .rdata  utf16le ar-ma
6919  0x000bddd2 0x004bedd2 5   12   .rdata  utf16le ar-om
6920  0x000bddde 0x004bedde 5   12   .rdata  utf16le ar-qa
6921  0x000bddea 0x004bedea 5   12   .rdata  utf16le ar-sa
6922  0x000bddf6 0x004bedf6 5   12   .rdata  utf16le ar-sy
6923  0x000bde02 0x004bee02 5   12   .rdata  utf16le ar-tn
6924  0x000bde0e 0x004bee0e 5   12   .rdata  utf16le ar-ye
6925  0x000bde1a 0x004bee1a 10  22   .rdata  utf16le az-az-cyrl
6926  0x000bde32 0x004bee32 10  22   .rdata  utf16le az-az-latn
6927  0x000bde4a 0x004bee4a 5   12   .rdata  utf16le be-by
6928  0x000bde56 0x004bee56 5   12   .rdata  utf16le bg-bg
6929  0x000bde62 0x004bee62 5   12   .rdata  utf16le bn-in
6930  0x000bde6e 0x004bee6e 10  22   .rdata  utf16le bs-ba-latn
6931  0x000bde86 0x004bee86 5   12   .rdata  utf16le ca-es
6932  0x000bde92 0x004bee92 5   12   .rdata  utf16le cs-cz
6933  0x000bde9e 0x004bee9e 5   12   .rdata  utf16le cy-gb
6934  0x000bdeaa 0x004beeaa 5   12   .rdata  utf16le da-dk
6935  0x000bdeb6 0x004beeb6 5   12   .rdata  utf16le de-at
6936  0x000bdec2 0x004beec2 5   12   .rdata  utf16le de-ch
6937  0x000bdece 0x004beece 5   12   .rdata  utf16le de-de
6938  0x000bdeda 0x004beeda 5   12   .rdata  utf16le de-li
6939  0x000bdee6 0x004beee6 5   12   .rdata  utf16le de-lu
6940  0x000bdef2 0x004beef2 6   14   .rdata  utf16le div-mv
6941  0x000bdf02 0x004bef02 5   12   .rdata  utf16le el-gr
6942  0x000bdf0e 0x004bef0e 5   12   .rdata  utf16le en-au
6943  0x000bdf1a 0x004bef1a 5   12   .rdata  utf16le en-bz
6944  0x000bdf26 0x004bef26 5   12   .rdata  utf16le en-ca
6945  0x000bdf32 0x004bef32 5   12   .rdata  utf16le en-cb
6946  0x000bdf3e 0x004bef3e 5   12   .rdata  utf16le en-gb
6947  0x000bdf4a 0x004bef4a 5   12   .rdata  utf16le en-ie
6948  0x000bdf56 0x004bef56 5   12   .rdata  utf16le en-jm
6949  0x000bdf62 0x004bef62 5   12   .rdata  utf16le en-nz
6950  0x000bdf6e 0x004bef6e 5   12   .rdata  utf16le en-ph
6951  0x000bdf7a 0x004bef7a 5   12   .rdata  utf16le en-tt
6952  0x000bdf86 0x004bef86 5   12   .rdata  utf16le en-us
6953  0x000bdf92 0x004bef92 5   12   .rdata  utf16le en-za
6954  0x000bdf9e 0x004bef9e 5   12   .rdata  utf16le en-zw
6955  0x000bdfaa 0x004befaa 5   12   .rdata  utf16le es-ar
6956  0x000bdfb6 0x004befb6 5   12   .rdata  utf16le es-bo
6957  0x000bdfc2 0x004befc2 5   12   .rdata  utf16le es-cl
6958  0x000bdfce 0x004befce 5   12   .rdata  utf16le es-co
6959  0x000bdfda 0x004befda 5   12   .rdata  utf16le es-cr
6960  0x000bdfe6 0x004befe6 5   12   .rdata  utf16le es-do
6961  0x000bdff2 0x004beff2 5   12   .rdata  utf16le es-ec
6962  0x000bdffe 0x004beffe 5   12   .rdata  utf16le es-es
6963  0x000be00a 0x004bf00a 5   12   .rdata  utf16le es-gt
6964  0x000be016 0x004bf016 5   12   .rdata  utf16le es-hn
6965  0x000be022 0x004bf022 5   12   .rdata  utf16le es-mx
6966  0x000be02e 0x004bf02e 5   12   .rdata  utf16le es-ni
6967  0x000be03a 0x004bf03a 5   12   .rdata  utf16le es-pa
6968  0x000be046 0x004bf046 5   12   .rdata  utf16le es-pe
6969  0x000be052 0x004bf052 5   12   .rdata  utf16le es-pr
6970  0x000be05e 0x004bf05e 5   12   .rdata  utf16le es-py
6971  0x000be06a 0x004bf06a 5   12   .rdata  utf16le es-sv
6972  0x000be076 0x004bf076 5   12   .rdata  utf16le es-uy
6973  0x000be082 0x004bf082 5   12   .rdata  utf16le es-ve
6974  0x000be08e 0x004bf08e 5   12   .rdata  utf16le et-ee
6975  0x000be09a 0x004bf09a 5   12   .rdata  utf16le eu-es
6976  0x000be0a6 0x004bf0a6 5   12   .rdata  utf16le fa-ir
6977  0x000be0b2 0x004bf0b2 5   12   .rdata  utf16le fi-fi
6978  0x000be0be 0x004bf0be 5   12   .rdata  utf16le fo-fo
6979  0x000be0ca 0x004bf0ca 5   12   .rdata  utf16le fr-be
6980  0x000be0d6 0x004bf0d6 5   12   .rdata  utf16le fr-ca
6981  0x000be0e2 0x004bf0e2 5   12   .rdata  utf16le fr-ch
6982  0x000be0ee 0x004bf0ee 5   12   .rdata  utf16le fr-fr
6983  0x000be0fa 0x004bf0fa 5   12   .rdata  utf16le fr-lu
6984  0x000be106 0x004bf106 5   12   .rdata  utf16le fr-mc
6985  0x000be112 0x004bf112 5   12   .rdata  utf16le gl-es
6986  0x000be11e 0x004bf11e 5   12   .rdata  utf16le gu-in
6987  0x000be12a 0x004bf12a 5   12   .rdata  utf16le he-il
6988  0x000be136 0x004bf136 5   12   .rdata  utf16le hi-in
6989  0x000be142 0x004bf142 5   12   .rdata  utf16le hr-ba
6990  0x000be14e 0x004bf14e 5   12   .rdata  utf16le hr-hr
6991  0x000be15a 0x004bf15a 5   12   .rdata  utf16le hu-hu
6992  0x000be166 0x004bf166 5   12   .rdata  utf16le hy-am
6993  0x000be172 0x004bf172 5   12   .rdata  utf16le id-id
6994  0x000be17e 0x004bf17e 5   12   .rdata  utf16le is-is
6995  0x000be18a 0x004bf18a 5   12   .rdata  utf16le it-ch
6996  0x000be196 0x004bf196 5   12   .rdata  utf16le it-it
6997  0x000be1a2 0x004bf1a2 5   12   .rdata  utf16le ja-jp
6998  0x000be1ae 0x004bf1ae 5   12   .rdata  utf16le ka-ge
6999  0x000be1ba 0x004bf1ba 5   12   .rdata  utf16le kk-kz
7000  0x000be1c6 0x004bf1c6 5   12   .rdata  utf16le kn-in
7001  0x000be1d2 0x004bf1d2 5   12   .rdata  utf16le ko-kr
7002  0x000be1de 0x004bf1de 6   14   .rdata  utf16le kok-in
7003  0x000be1ee 0x004bf1ee 5   12   .rdata  utf16le ky-kg
7004  0x000be1fa 0x004bf1fa 5   12   .rdata  utf16le lt-lt
7005  0x000be206 0x004bf206 5   12   .rdata  utf16le lv-lv
7006  0x000be212 0x004bf212 5   12   .rdata  utf16le mi-nz
7007  0x000be21e 0x004bf21e 5   12   .rdata  utf16le mk-mk
7008  0x000be22a 0x004bf22a 5   12   .rdata  utf16le ml-in
7009  0x000be236 0x004bf236 5   12   .rdata  utf16le mn-mn
7010  0x000be242 0x004bf242 5   12   .rdata  utf16le mr-in
7011  0x000be24e 0x004bf24e 5   12   .rdata  utf16le ms-bn
7012  0x000be25a 0x004bf25a 5   12   .rdata  utf16le ms-my
7013  0x000be266 0x004bf266 5   12   .rdata  utf16le mt-mt
7014  0x000be272 0x004bf272 5   12   .rdata  utf16le nb-no
7015  0x000be27e 0x004bf27e 5   12   .rdata  utf16le nl-be
7016  0x000be28a 0x004bf28a 5   12   .rdata  utf16le nl-nl
