[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000099 0x00000099 4   6            utf8    K}80
2     0x000000a1 0x000000a1 4   6            utf8    K|8R
3     0x000000d7 0x000000d7 5   8            utf8    8؉q8K blocks=Basic Latin,Arabic
4     0x000000ef 0x000000ef 6   8            utf8    8RichJ
5     0x000001f8 0x000001f8 5   6            ascii   .text
6     0x0000021f 0x0000021f 7   8            ascii   `.rdata
7     0x00000247 0x00000247 6   7            ascii   @.data
8     0x00000270 0x00000270 6   7            ascii   .gfids
9     0x00000297 0x00000297 6   7            ascii   @.UPX0
10    0x000002c0 0x000002c0 4   5            ascii   .tls
11    0x000002e8 0x000002e8 5   6            ascii   .UPX1
12    0x00000310 0x00000310 6   7            ascii   .reloc
13    0x00000337 0x00000337 6   7            ascii   @.rsrc
10727 0x000a3266 0x004c5c66 4   5    .UPX1   ascii   /V\vE
10728 0x000a32c1 0x004c5cc1 6   7    .UPX1   ascii   jo[~m#
10729 0x000a32cc 0x004c5ccc 5   8    .UPX1   utf8    @02㣋p blocks=Basic Latin,CJK Unified Ideographs Extension A
10730 0x000a3335 0x004c5d35 4   5    .UPX1   ascii   ~PK3
10731 0x000a334c 0x004c5d4c 4   5    .UPX1   ascii   \b>oq
10732 0x000a33bf 0x004c5dbf 4   5    .UPX1   ascii   etky
10733 0x000a33c4 0x004c5dc4 4   5    .UPX1   ascii   Zx}E
10734 0x000a33d2 0x004c5dd2 4   5    .UPX1   ascii   g[:8
10735 0x000a3439 0x004c5e39 6   7    .UPX1   ascii   J\g.<*
10736 0x000a3444 0x004c5e44 4   7    .UPX1   utf8    M]卋m blocks=Basic Latin,CJK Unified Ideographs
10737 0x000a346e 0x004c5e6e 4   5    .UPX1   ascii   W!H{
10738 0x000a3478 0x004c5e78 5   8    .UPX1   utf8    3rО+y blocks=Basic Latin,Cyrillic
10739 0x000a34a8 0x004c5ea8 5   6    .UPX1   ascii   `S]Q|
10740 0x000a34f5 0x004c5ef5 4   6    .UPX1   utf8    Φ/|2 blocks=Greek and Coptic,Basic Latin
10741 0x000a3502 0x004c5f02 4   5    .UPX1   ascii   k:-+
10742 0x000a351b 0x004c5f1b 4   5    .UPX1   ascii   &)o-
10743 0x000a354c 0x004c5f4c 6   7    .UPX1   ascii   )G|X2H
10744 0x000a3584 0x004c5f84 4   6    .UPX1   utf8    ܐ?7% blocks=Syriac,Basic Latin
10745 0x000a359c 0x004c5f9c 6   8    .UPX1   utf8    D:O5zƣ blocks=Basic Latin,Latin Extended-B
10746 0x000a35cb 0x004c5fcb 4   6    .UPX1   utf8    ֠K]S blocks=Hebrew,Basic Latin
10747 0x000a35f9 0x004c5ff9 4   5    .UPX1   ascii   Nw&5
10748 0x000a3688 0x004c6088 4   5    .UPX1   ascii   wucS
10749 0x000a36a4 0x004c60a4 5   6    .UPX1   ascii   KfyD_
10750 0x000a36c6 0x004c60c6 4   6    .UPX1   utf8    #yѧG blocks=Basic Latin,Cyrillic
10751 0x000a36e7 0x004c60e7 4   5    .UPX1   ascii   fu\bL
10752 0x000a36fc 0x004c60fc 5   7    .UPX1   utf8    +$:ׁS blocks=Basic Latin,Hebrew
10753 0x000a3743 0x004c6143 4   6    .UPX1   utf8    Ծz>U blocks=Armenian,Basic Latin
10754 0x000a3774 0x004c6174 4   5    .UPX1   ascii   [<A:
10755 0x000a37b1 0x004c61b1 4   5    .UPX1   ascii   }\v(|
10756 0x000a37ec 0x004c61ec 4   5    .UPX1   ascii   lJ0w
10757 0x000a380f 0x004c620f 4   5    .UPX1   ascii   )aG\t
10758 0x000a3819 0x004c6219 4   5    .UPX1   ascii   /}&b
10759 0x000a3822 0x004c6222 5   6    .UPX1   ascii   !y3gf
10760 0x000a3892 0x004c6292 4   6    .UPX1   utf8    sΧJB blocks=Basic Latin,Greek and Coptic
10761 0x000a389f 0x004c629f 4   6    .UPX1   utf8    \n-͛! blocks=Basic Latin,Combining Diacritical Marks
10762 0x000a38dc 0x004c62dc 4   5    .UPX1   ascii   :r\nW
10763 0x000a3945 0x004c6345 4   6    .UPX1   utf8    ؐqPN blocks=Arabic,Basic Latin
10764 0x000a394b 0x004c634b 4   5    .UPX1   ascii   f[{h
10765 0x000a3956 0x004c6356 5   7    .UPX1   utf8     ǧ,\fK blocks=Basic Latin,Latin Extended-B
10766 0x000a39ad 0x004c63ad 4   6    .UPX1   utf8    {5ߧs blocks=Basic Latin,NKo
10767 0x000a39ff 0x004c63ff 5   8    .UPX1   utf8    c\bᵄ+` blocks=Basic Latin,Phonetic Extensions
10768 0x000a3a8d 0x004c648d 5   6    .UPX1   ascii   `KY:H
10769 0x000a3a9d 0x004c649d 4   7    .UPX1   utf8    3ܧљp blocks=Basic Latin,Syriac,Cyrillic
10770 0x000a3b89 0x004c6589 4   6    .UPX1   utf8    d̴;Q blocks=Basic Latin,Combining Diacritical Marks
10771 0x000a3bfa 0x004c65fa 5   6    .UPX1   ascii   U{")\b
10772 0x000a3c13 0x004c6613 6   7    .UPX1   ascii   ^bs\v%4
10773 0x000a3c25 0x004c6625 5   7    .UPX1   utf8    ۣ._i! blocks=Arabic,Basic Latin
10774 0x000a3d1f 0x004c671f 4   5    .UPX1   ascii   U}h'
10775 0x000a3d26 0x004c6726 4   7    .UPX1   utf8    oV郣0 blocks=Basic Latin,CJK Unified Ideographs
10776 0x000a3d55 0x004c6755 4   5    .UPX1   ascii   V\tAH
10777 0x000a3d67 0x004c6767 7   8    .UPX1   ascii   z:yr@%d
10778 0x000a3e4b 0x004c684b 4   5    .UPX1   ascii   \rfF_
10779 0x000a3e96 0x004c6896 5   6    .UPX1   ascii   Y;3#N
10780 0x000a3ebe 0x004c68be 4   5    .UPX1   ascii   \rJ\aR
10781 0x000a3f64 0x004c6964 5   6    .UPX1   ascii   ]f0)<
10782 0x000a3f86 0x004c6986 4   6    .UPX1   utf8    KˁIg blocks=Basic Latin,Spacing Modifier Letters
10783 0x000a3fd2 0x004c69d2 4   5    .UPX1   ascii   }|J9
10784 0x000a405c 0x004c6a5c 4   5    .UPX1   ascii   {u\ti
10785 0x000a4076 0x004c6a76 4   5    .UPX1   ascii   |TEO
10786 0x000a414d 0x004c6b4d 5   7    .UPX1   utf8    \rr5gɔ blocks=Basic Latin,IPA Extensions
10787 0x000a423f 0x004c6c3f 4   6    .UPX1   utf8    +ħnW blocks=Basic Latin,Latin Extended-A
10788 0x000a4253 0x004c6c53 4   5    .UPX1   ascii   y[D"
10789 0x000a426d 0x004c6c6d 4   5    .UPX1   ascii   cV*\b
10790 0x000a42a6 0x004c6ca6 4   5    .UPX1   ascii   !5oW
10791 0x000a42d0 0x004c6cd0 5   6    .UPX1   ascii   a1],C
10792 0x000a4322 0x004c6d22 7   9    .UPX1   utf8    UD\a%f?\r
10793 0x000a4334 0x004c6d34 5   7    .UPX1   utf8    mś^b6 blocks=Basic Latin,Latin Extended-A
10794 0x000a4391 0x004c6d91 4   6    .UPX1   utf8    ۅ36\t blocks=Arabic,Basic Latin
10795 0x000a43a4 0x004c6da4 4   6    .UPX1   utf8    qOݣy blocks=Basic Latin,Arabic Supplement
10796 0x000a43d2 0x004c6dd2 5   6    .UPX1   ascii   [\f0{5
10797 0x000a43f8 0x004c6df8 4   5    .UPX1   ascii   |)q\t
10798 0x000a4450 0x004c6e50 5   7    .UPX1   utf8    }ҽ4t  blocks=Basic Latin,Cyrillic
10799 0x000a44d6 0x004c6ed6 4   5    .UPX1   ascii   2f<R
10800 0x000a4508 0x004c6f08 6   7    .UPX1   ascii   AlqB\t
10801 0x000a451f 0x004c6f1f 5   7    .UPX1   utf8    ðkj5' blocks=Latin-1 Supplement,Basic Latin
10802 0x000a4555 0x004c6f55 5   7    .UPX1   utf8    H}O؆z blocks=Basic Latin,Arabic
10803 0x000a45bd 0x004c6fbd 4   5    .UPX1   ascii   wQ`\a
10804 0x000a460d 0x004c700d 4   6    .UPX1   utf8    =s#ç blocks=Basic Latin,Latin-1 Supplement
10805 0x000a4629 0x004c7029 4   5    .UPX1   ascii   n^Y\v
10806 0x000a463c 0x004c703c 6   7    .UPX1   ascii   \aAEviJ
10807 0x000a46f0 0x004c70f0 4   6    .UPX1   utf8    '+ͧe blocks=Basic Latin,Combining Diacritical Marks
10808 0x000a472a 0x004c712a 4   7    .UPX1   utf8    Qʬ\fԓ blocks=Basic Latin,IPA Extensions,Cyrillic Supplement
10809 0x000a4739 0x004c7139 5   7    .UPX1   utf8    +MՉP3 blocks=Basic Latin,Armenian
10810 0x000a47c4 0x004c71c4 4   5    .UPX1   ascii   $/yc
10811 0x000a47f2 0x004c71f2 4   7    .UPX1   utf8    L\f◛z blocks=Basic Latin,Geometric Shapes
10812 0x000a4851 0x004c7251 5   6    .UPX1   ascii   [SH2F
10813 0x000a495a 0x004c735a 5   8    .UPX1   utf8    +ZW룪z blocks=Basic Latin,Hangul Syllables
10814 0x000a497a 0x004c737a 6   7    .UPX1   ascii   ?":M)e
10815 0x000a49b9 0x004c73b9 4   6    .UPX1   utf8     Kާa blocks=Basic Latin,Thaana
10816 0x000a49fd 0x004c73fd 4   7    .UPX1   utf8    ␢bCi blocks=Control Pictures,Basic Latin
10817 0x000a4a04 0x004c7404 4   5    .UPX1   ascii   5xB|
10818 0x000a4abb 0x004c74bb 5   7    .UPX1   utf8    {ȭK\ag blocks=Basic Latin,Latin Extended-B
10819 0x000a4b13 0x004c7513 5   6    .UPX1   ascii   H1A/^
10820 0x000a4b19 0x004c7519 4   6    .UPX1   utf8    Y§pj blocks=Basic Latin,Latin-1 Supplement
10821 0x000a4b33 0x004c7533 4   7    .UPX1   utf8    RY1搙 blocks=Basic Latin,CJK Unified Ideographs
10822 0x000a4bcc 0x004c75cc 4   5    .UPX1   ascii   Vum2
10823 0x000a4bed 0x004c75ed 4   5    .UPX1   ascii   ^[L8
10824 0x000a4c1a 0x004c761a 4   5    .UPX1   ascii   QDq[
10825 0x000a4c40 0x004c7640 4   6    .UPX1   utf8    jz>'
10826 0x000a4c74 0x004c7674 4   7    .UPX1   utf8    ヶ'n; blocks=Katakana,Basic Latin
10827 0x000a4d3b 0x004c773b 5   7    .UPX1   utf8    yfާk4 blocks=Basic Latin,Thaana
10828 0x000a4d58 0x004c7758 4   6    .UPX1   utf8    C͕Lu blocks=Basic Latin,Combining Diacritical Marks
10829 0x000a4dee 0x004c77ee 6   8    .UPX1   utf8    NڀXm:E blocks=Basic Latin,Arabic
10830 0x000a4e0c 0x004c780c 4   5    .UPX1   ascii   o9i0
10831 0x000a4e23 0x004c7823 5   7    .UPX1   utf8    VHЏJ6 blocks=Basic Latin,Cyrillic
10832 0x000a4e30 0x004c7830 4   6    .UPX1   utf8    =ΧD^ blocks=Basic Latin,Greek and Coptic
10833 0x000a4e4d 0x004c784d 4   5    .UPX1   ascii   y)J 
10834 0x000a4e81 0x004c7881 4   6    .UPX1   utf8    ڧ$|f blocks=Arabic,Basic Latin
10835 0x000a4e97 0x004c7897 5   6    .UPX1   ascii   W)`Yp
10836 0x000a4ea1 0x004c78a1 5   6    .UPX1   ascii   \tF {w
10837 0x000a4ee7 0x004c78e7 4   6    .UPX1   utf8    Pƣ\w blocks=Basic Latin,Latin Extended-B
10838 0x000a4f22 0x004c7922 4   5    .UPX1   ascii   \a40q
10839 0x000a4f76 0x004c7976 4   5    .UPX1   ascii   li\ns
10840 0x000a4f88 0x004c7988 5   6    .UPX1   ascii   1i{ \a
10841 0x000a4f93 0x004c7993 4   6    .UPX1   utf8    .Χ,\v blocks=Basic Latin,Greek and Coptic
10842 0x000a4faf 0x004c79af 4   7    .UPX1   utf8    Kیǯq blocks=Basic Latin,Arabic,Latin Extended-B
10843 0x000a4fbf 0x004c79bf 4   6    .UPX1   utf8    HpڗD blocks=Basic Latin,Arabic
10844 0x000a4fc7 0x004c79c7 4   5    .UPX1   ascii   B*C;
10845 0x000a4fd5 0x004c79d5 5   6    .UPX1   ascii   T5,\fF
10846 0x000a4fdf 0x004c79df 4   5    .UPX1   ascii   d4XE
10847 0x000a5056 0x004c7a56 9   10   .UPX1   ascii   yC?G_+z84
10848 0x000a5062 0x004c7a62 4   5    .UPX1   ascii   \nG:;
10849 0x000a509d 0x004c7a9d 4   5    .UPX1   ascii   tqcg
10850 0x000a50b8 0x004c7ab8 6   10   .UPX1   utf8    cاLƹ)ĉ blocks=Basic Latin,Arabic,Latin Extended-B,Latin Extended-A
10851 0x000a5110 0x004c7b10 4   5    .UPX1   ascii   ni}b
10852 0x000a511b 0x004c7b1b 4   5    .UPX1   ascii   oK\\v
10853 0x000a5144 0x004c7b44 5   8    .UPX1   utf8    ħ@0n̏ blocks=Latin Extended-A,Basic Latin,Combining Diacritical Marks
10854 0x000a5202 0x004c7c02 5   8    .UPX1   utf8    ە,Ňc7 blocks=Arabic,Basic Latin,Latin Extended-A
10855 0x000a5228 0x004c7c28 5   6    .UPX1   ascii   ;f]h 
10856 0x000a5233 0x004c7c33 4   6    .UPX1   utf8    A(\\r
10857 0x000a523d 0x004c7c3d 4   7    .UPX1   utf8    XE'й blocks=Basic Latin,Cyrillic
10858 0x000a52a6 0x004c7ca6 4   5    .UPX1   ascii   hL+m
10859 0x000a5314 0x004c7d14 4   5    .UPX1   ascii   ~Od8
10860 0x000a53ad 0x004c7dad 5   7    .UPX1   utf8    ҉pS7@ blocks=Cyrillic,Basic Latin
10861 0x000a53b9 0x004c7db9 4   6    .UPX1   utf8    śc\bf blocks=Latin Extended-A,Basic Latin
10862 0x000a53e1 0x004c7de1 4   6    .UPX1   utf8    ȧW\va blocks=Latin Extended-B,Basic Latin
10863 0x000a5417 0x004c7e17 5   6    .UPX1   ascii   (X\fl`
10864 0x000a5426 0x004c7e26 4   5    .UPX1   ascii   rf\n'
10865 0x000a5478 0x004c7e78 4   5    .UPX1   ascii   czW{
10866 0x000a54e6 0x004c7ee6 4   7    .UPX1   utf8    酙_5j blocks=CJK Unified Ideographs,Basic Latin
10867 0x000a54fc 0x004c7efc 4   5    .UPX1   ascii   fR3d
10868 0x000a5580 0x004c7f80 4   7    .UPX1   utf8    /S꧗\f blocks=Basic Latin,Javanese
10869 0x000a55a6 0x004c7fa6 5   8    .UPX1   utf8    ЊqڹK4 blocks=Cyrillic,Basic Latin,Arabic
10870 0x000a55af 0x004c7faf 4   5    .UPX1   ascii   %\fTG
10871 0x000a55dc 0x004c7fdc 4   5    .UPX1   ascii   \1X4
10872 0x000a5696 0x004c8096 4   5    .UPX1   ascii   \a,{V
10873 0x000a56c9 0x004c80c9 6   7    .UPX1   ascii   )7D\b'8
10874 0x000a56d0 0x004c80d0 4   6    .UPX1   utf8    >@iў blocks=Basic Latin,Cyrillic
10875 0x000a570c 0x004c810c 4   6    .UPX1   utf8    A]Vʧ blocks=Basic Latin,IPA Extensions
10876 0x000a5796 0x004c8196 5   7    .UPX1   utf8    ǶX\v#: blocks=Latin Extended-B,Basic Latin
10877 0x000a57a5 0x004c81a5 4   5    .UPX1   ascii   _Txp
10878 0x000a57ca 0x004c81ca 6   7    .UPX1   ascii   CL(]z\a
10879 0x000a5842 0x004c8242 4   6    .UPX1   utf8    ҹ]CE blocks=Cyrillic,Basic Latin
10880 0x000a5895 0x004c8295 4   5    .UPX1   ascii   38#,
10881 0x000a589e 0x004c829e 4   5    .UPX1   ascii   `E=;
10882 0x000a58a8 0x004c82a8 4   5    .UPX1   ascii   U4W,
10883 0x000a58c5 0x004c82c5 5   7    .UPX1   utf8    RЧfCE blocks=Basic Latin,Cyrillic
10884 0x000a58cd 0x004c82cd 5   7    .UPX1   utf8    .7էyO blocks=Basic Latin,Armenian
10885 0x000a58dd 0x004c82dd 4   5    .UPX1   ascii   4\b<t
10886 0x000a5a73 0x004c8473 5   7    .UPX1   utf8    ȡm%%\v blocks=Latin Extended-B,Basic Latin
10887 0x000a5ae7 0x004c84e7 4   5    .UPX1   ascii   <*A:
10888 0x000a5c37 0x004c8637 5   7    .UPX1   utf8    \aʧ_u{ blocks=Basic Latin,IPA Extensions
10889 0x000a5c57 0x004c8657 4   5    .UPX1   ascii   be]W
10890 0x000a5c5c 0x004c865c 4   5    .UPX1   ascii   X;/:
10891 0x000a5c68 0x004c8668 4   5    .UPX1   ascii   d\afQ
10892 0x000a5c85 0x004c8685 4   7    .UPX1   utf8    Qɥєz blocks=Basic Latin,IPA Extensions,Cyrillic
10893 0x000a5c97 0x004c8697 9   11   .UPX1   utf8    PAŧ:6i#\tJ blocks=Basic Latin,Latin Extended-A
10894 0x000a5ca8 0x004c86a8 4   6    .UPX1   utf8    g\aaA
10895 0x000a5cd5 0x004c86d5 4   5    .UPX1   ascii   =_1:
10896 0x000a5ce0 0x004c86e0 5   7    .UPX1   utf8    /¬\nUa blocks=Basic Latin,Latin-1 Supplement
10897 0x000a5ceb 0x004c86eb 4   6    .UPX1   utf8    "2ƿY blocks=Basic Latin,Latin Extended-B
10898 0x000a5d31 0x004c8731 4   6    .UPX1   utf8    Ry\aۿ blocks=Basic Latin,Arabic
10899 0x000a5d58 0x004c8758 4   5    .UPX1   ascii   q2+A
10900 0x000a5e0a 0x004c880a 4   5    .UPX1   ascii   %%s)
10901 0x000a5e89 0x004c8889 4   6    .UPX1   utf8    ,ˉSx blocks=Basic Latin,Spacing Modifier Letters
10902 0x000a5eae 0x004c88ae 5   10   .UPX1   utf8    Ӯ-嘍اm blocks=Cyrillic,Basic Latin,CJK Unified Ideographs,Arabic
10903 0x000a5ee0 0x004c88e0 4   5    .UPX1   ascii   9(e7
10904 0x000a5f49 0x004c8949 7   12   .UPX1   utf8    W/맿<u>؊ blocks=Basic Latin,Hangul Syllables,Arabic
10905 0x000a5f57 0x004c8957 4   5    .UPX1   ascii   [70q
10906 0x000a5f7c 0x004c897c 5   6    .UPX1   ascii   2I\v+m
10907 0x000a5f94 0x004c8994 4   6    .UPX1   utf8    Aw,į blocks=Basic Latin,Latin Extended-A
10908 0x000a5fb3 0x004c89b3 4   7    .UPX1   utf8    ,3ㄧI blocks=Basic Latin,Bopomofo
10909 0x000a6053 0x004c8a53 5   6    .UPX1   ascii   q'z\=
10910 0x000a6064 0x004c8a64 6   8    .UPX1   utf8    |ɪZ3[\v blocks=Basic Latin,IPA Extensions
10911 0x000a6073 0x004c8a73 4   5    .UPX1   ascii   -FQx
10912 0x000a6079 0x004c8a79 5   7    .UPX1   utf8    VNĴ#& blocks=Basic Latin,Latin Extended-A
10913 0x000a6085 0x004c8a85 5   6    .UPX1   ascii   rz<Qb
10914 0x000a6095 0x004c8a95 6   9    .UPX1   utf8    .ܗ'}P˲ blocks=Basic Latin,Syriac,Spacing Modifier Letters
10915 0x000a60bb 0x004c8abb 6   8    .UPX1   utf8    ٧&"HX? blocks=Arabic,Basic Latin
10916 0x000a60cc 0x004c8acc 7   9    .UPX1   utf8    J:gqKç< blocks=Basic Latin,Latin-1 Supplement
10917 0x000a6120 0x004c8b20 7   9    .UPX1   utf8    %,BڧZ\fh blocks=Basic Latin,Arabic
10918 0x000a6161 0x004c8b61 4   5    .UPX1   ascii   3>Es
10919 0x000a6171 0x004c8b71 6   8    .UPX1   utf8    #\IΧz! blocks=Basic Latin,Greek and Coptic
10920 0x000a6199 0x004c8b99 6   7    .UPX1   ascii   AZVClD
10921 0x000a61d4 0x004c8bd4 5   6    .UPX1   ascii   o&\Ap
10922 0x000a61dd 0x004c8bdd 4   5    .UPX1   ascii   w?\bC
10923 0x000a61fd 0x004c8bfd 5   7    .UPX1   utf8    tȚ8=U blocks=Basic Latin,Latin Extended-B
10924 0x000a620c 0x004c8c0c 4   6    .UPX1   utf8    /הoO blocks=Basic Latin,Hebrew
10925 0x000a6263 0x004c8c63 4   6    .UPX1   utf8    ںq=4 blocks=Arabic,Basic Latin
10926 0x000a6279 0x004c8c79 4   5    .UPX1   ascii   \e(FL
10927 0x000a628e 0x004c8c8e 5   7    .UPX1   utf8    Gէ9|t blocks=Basic Latin,Armenian
10928 0x000a62c0 0x004c8cc0 4   8    .UPX1   utf8    ۧՃ#џ blocks=Arabic,Armenian,Basic Latin,Cyrillic
10929 0x000a6317 0x004c8d17 7   8    .UPX1   ascii   m5>\&r\a
10930 0x000a6330 0x004c8d30 4   8    .UPX1   utf8    \b˧趩\e blocks=Basic Latin,Spacing Modifier Letters,CJK Unified Ideographs
10931 0x000a6391 0x004c8d91 4   5    .UPX1   ascii   k\th{
10932 0x000a63ae 0x004c8dae 5   6    .UPX1   ascii   ,hQBp
10933 0x000a6418 0x004c8e18 6   9    .UPX1   utf8    %Ȏו3 [ blocks=Basic Latin,Latin Extended-B,Hebrew
10934 0x000a647c 0x004c8e7c 7   10   .UPX1   utf8    ʛ_fB+̧D blocks=IPA Extensions,Basic Latin,Combining Diacritical Marks
10935 0x000a6503 0x004c8f03 6   7    .UPX1   ascii   \ak76"+
10936 0x000a653f 0x004c8f3f 5   6    .UPX1   ascii   \n=}z 
10937 0x000a655c 0x004c8f5c 4   5    .UPX1   ascii   h]!c
10938 0x000a6589 0x004c8f89 5   6    .UPX1   ascii   xk\f9Q
10939 0x000a6594 0x004c8f94 5   8    .UPX1   utf8    =iH.ⵧ blocks=Basic Latin,Tifinagh
10940 0x000a65c2 0x004c8fc2 4   6    .UPX1   utf8    xшM[ blocks=Basic Latin,Cyrillic
10941 0x000a65c9 0x004c8fc9 4   5    .UPX1   ascii   e-2u
10942 0x000a65e9 0x004c8fe9 6   7    .UPX1   ascii   t>-\ePI
10943 0x000a6607 0x004c9007 4   5    .UPX1   ascii   sz\f
10944 0x000a6630 0x004c9030 4   6    .UPX1   utf8    uց:B blocks=Basic Latin,Armenian
10945 0x000a665d 0x004c905d 4   7    .UPX1   utf8    ⓞ*{+ blocks=Enclosed Alphanumerics,Basic Latin
10946 0x000a67bc 0x004c91bc 4   5    .UPX1   ascii   9:5u
10947 0x000a67c5 0x004c91c5 5   6    .UPX1   ascii   sS"ph
10948 0x000a683b 0x004c923b 4   5    .UPX1   ascii   !;-8
10949 0x000a6844 0x004c9244 4   5    .UPX1   ascii   k=]F
10950 0x000a6951 0x004c9351 4   6    .UPX1   utf8    \e{)\
10951 0x000a6958 0x004c9358 4   7    .UPX1   utf8    ؐ,`٣ blocks=Arabic,Basic Latin
10952 0x000a69df 0x004c93df 4   5    .UPX1   ascii   <`"w
10953 0x000a6a16 0x004c9416 6   8    .UPX1   utf8    Q(Ƨ6\r/ blocks=Basic Latin,Latin Extended-B
10954 0x000a6a64 0x004c9464 4   5    .UPX1   ascii   01'x
10955 0x000a6a7d 0x004c947d 4   6    .UPX1   utf8    (@+Р blocks=Basic Latin,Cyrillic
10956 0x000a6ac8 0x004c94c8 6   8    .UPX1   utf8    єg}x1" blocks=Cyrillic,Basic Latin
10957 0x000a6b00 0x004c9500 6   7    .UPX1   ascii   HG'ip 
10958 0x000a6b09 0x004c9509 4   6    .UPX1   utf8    mےM0 blocks=Basic Latin,Arabic
10959 0x000a6b25 0x004c9525 7   9    .UPX1   utf8    $ƫa![zq blocks=Basic Latin,Latin Extended-B
10960 0x000a6b66 0x004c9566 5   6    .UPX1   ascii   u>l\f"
10961 0x000a6b70 0x004c9570 4   5    .UPX1   ascii   B|p,
10962 0x000a6b98 0x004c9598 6   7    .UPX1   ascii   HR[L\vQ
10963 0x000a6bcc 0x004c95cc 4   5    .UPX1   ascii   !~7F
10964 0x000a6c22 0x004c9622 4   8    .UPX1   utf8    ͫ삽a@ blocks=Combining Diacritical Marks,Hangul Syllables,Basic Latin
10965 0x000a6c61 0x004c9661 5   7    .UPX1   utf8    ̓:>Vg blocks=Combining Diacritical Marks,Basic Latin
10966 0x000a6c87 0x004c9687 10  15   .UPX1   utf8    hئܬ/̧#7`;ͭ blocks=Basic Latin,Arabic,Syriac,Combining Diacritical Marks
10967 0x000a6dd5 0x004c97d5 4   5    .UPX1   ascii   3&C$
10968 0x000a6e02 0x004c9802 4   5    .UPX1   ascii   :pej
10969 0x000a6e69 0x004c9869 6   7    .UPX1   ascii   Da.U`g
10970 0x000a6e9c 0x004c989c 4   5    .UPX1   ascii   9!iP
10971 0x000a6eb7 0x004c98b7 6   7    .UPX1   ascii   JRgc "
10972 0x000a6eec 0x004c98ec 4   5    .UPX1   ascii   ;ghu
10973 0x000a6ef8 0x004c98f8 6   8    .UPX1   utf8    Άf$N_! blocks=Greek and Coptic,Basic Latin
10974 0x000a6f28 0x004c9928 6   7    .UPX1   ascii   M4X38D
10975 0x000a6fae 0x004c99ae 4   5    .UPX1   ascii   hEM)
10976 0x000a7027 0x004c9a27 4   5    .UPX1   ascii   mHE\r
10977 0x000a705e 0x004c9a5e 5   7    .UPX1   utf8    nLwͧ+ blocks=Basic Latin,Combining Diacritical Marks
10978 0x000a708d 0x004c9a8d 4   5    .UPX1   ascii   Ymv(
10979 0x000a70cd 0x004c9acd 4   5    .UPX1   ascii   j.m=
10980 0x000a70d2 0x004c9ad2 4   5    .UPX1   ascii   u)Kn
10981 0x000a7180 0x004c9b80 4   5    .UPX1   ascii    n\a$
10982 0x000a71aa 0x004c9baa 6   9    .UPX1   utf8    rĻa>УL blocks=Basic Latin,Latin Extended-A,Cyrillic
10983 0x000a7233 0x004c9c33 4   6    .UPX1   utf8    ϧ.L  blocks=Greek and Coptic,Basic Latin
10984 0x000a727d 0x004c9c7d 4   5    .UPX1   ascii   AYX'
10985 0x000a72af 0x004c9caf 4   5    .UPX1   ascii   z>H]
10986 0x000a72ee 0x004c9cee 4   6    .UPX1   utf8    nďcA blocks=Basic Latin,Latin Extended-A
10987 0x000a739b 0x004c9d9b 4   5    .UPX1   ascii   }i2\b
10988 0x000a73fd 0x004c9dfd 4   6    .UPX1   utf8    Ŧ"R+ blocks=Latin Extended-A,Basic Latin
10989 0x000a748d 0x004c9e8d 6   8    .UPX1   utf8    |#\eRxϧ blocks=Basic Latin,Greek and Coptic
10990 0x000a7498 0x004c9e98 4   5    .UPX1   ascii   nvsf
10991 0x000a755e 0x004c9f5e 4   5    .UPX1   ascii   bHad
10992 0x000a7581 0x004c9f81 5   6    .UPX1   ascii   \ae\ewx
10993 0x000a75b3 0x004c9fb3 4   5    .UPX1   ascii   05\e}
10994 0x000a7605 0x004ca005 4   5    .UPX1   ascii   D.@=
10995 0x000a7629 0x004ca029 4   6    .UPX1   utf8    SmEΥ blocks=Basic Latin,Greek and Coptic
10996 0x000a7634 0x004ca034 4   5    .UPX1   ascii   i@a8
10997 0x000a76ad 0x004ca0ad 4   6    .UPX1   utf8    ֥}=9 blocks=Hebrew,Basic Latin
10998 0x000a76e3 0x004ca0e3 4   5    .UPX1   ascii   9c1>
10999 0x000a76f6 0x004ca0f6 5   6    .UPX1   ascii   lgM<G
11000 0x000a7745 0x004ca145 4   5    .UPX1   ascii   \!'3
11001 0x000a779a 0x004ca19a 4   6    .UPX1   utf8    }Q0Т blocks=Basic Latin,Cyrillic
11002 0x000a77ae 0x004ca1ae 8   9    .UPX1   ascii   KYf4`#kg
11003 0x000a7833 0x004ca233 5   6    .UPX1   ascii   17(`{
11004 0x000a7899 0x004ca299 4   5    .UPX1   ascii   ,LMu
11005 0x000a78cb 0x004ca2cb 4   5    .UPX1   ascii   Q9^3
11006 0x000a790e 0x004ca30e 4   6    .UPX1   utf8    CJϜ4 blocks=Basic Latin,Greek and Coptic
11007 0x000a791b 0x004ca31b 4   5    .UPX1   ascii   y9O\r
11008 0x000a7942 0x004ca342 6   7    .UPX1   ascii   :XR+-(
11009 0x000a7990 0x004ca390 4   5    .UPX1   ascii   B%a|
11010 0x000a79a9 0x004ca3a9 5   7    .UPX1   utf8    \bę%;a blocks=Basic Latin,Latin Extended-A
