[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000188 0x00000188 5   6            ascii   .text
2     0x000001ae 0x000001ae 7   8            ascii   P`.data
3     0x000001d8 0x000001d8 6   7            ascii   .rdata
4     0x000001fe 0x000001fe 8   9            ascii   `@.pdata
5     0x00000226 0x00000226 8   9            ascii   0@.xdata
6     0x0000024e 0x0000024e 6   7            ascii   0@.bss
7     0x00000278 0x00000278 6   7            ascii   .edata
8     0x0000029e 0x0000029e 8   9            ascii   0@.idata
9     0x000002c8 0x000002c8 5   6            ascii   .rsrc
10    0x000002f0 0x000002f0 6   7            ascii   .reloc
2688  0x000291e9 0x00430fe9 5   6    .reloc  ascii   "a+n'
2689  0x00029207 0x00431007 5   6    .reloc  ascii   `Bq\\
2690  0x0002921d 0x0043101d 4   5    .reloc  ascii   (=z0
2691  0x00029242 0x00431042 5   6    .reloc  ascii   1#p\af
2692  0x0002927c 0x0043107c 4   5    .reloc  ascii   =\KC
2693  0x000292a3 0x004310a3 4   5    .reloc  ascii   -;<s
2694  0x000292ae 0x004310ae 4   5    .reloc  ascii   |/l(
2695  0x000292e1 0x004310e1 7   8    .reloc  ascii   J~\vp#2\
2696  0x00029374 0x00431174 7   9    .reloc  utf8    ƻ>V3@G/ blocks=Latin Extended-B,Basic Latin
2697  0x0002937e 0x0043117e 6   7    .reloc  ascii   gis\tS>
2698  0x00029390 0x00431190 6   8    .reloc  utf8    jbaԚ\nz blocks=Basic Latin,Cyrillic Supplement
2699  0x0002939c 0x0043119c 4   5    .reloc  ascii   le5#
2700  0x000293da 0x004311da 5   6    .reloc  ascii   SI<F\b
2701  0x000293ea 0x004311ea 7   8    .reloc  ascii   C,q["F]
2702  0x00029441 0x00431241 5   6    .reloc  ascii   \rB#Z%
2703  0x000294ad 0x004312ad 4   6    .reloc  utf8    c"[ڱ blocks=Basic Latin,Arabic
2704  0x0002959d 0x0043139d 4   5    .reloc  ascii   \e1`Z
2705  0x000295a6 0x004313a6 4   5    .reloc  ascii   A96V
2706  0x000295c8 0x004313c8 4   6    .reloc  utf8    N͓Md blocks=Basic Latin,Combining Diacritical Marks
2707  0x000296d7 0x004314d7 6   7    .reloc  ascii   #7i#2{
2708  0x00029728 0x00431528 6   7    .reloc  ascii   ]8tBi<
2709  0x0002975d 0x0043155d 5   8    .reloc  utf8    /㋵{6~ blocks=Basic Latin,Enclosed CJK Letters and Months
2710  0x00029778 0x00431578 4   5    .reloc  ascii   )9eF
2711  0x00029814 0x00431614 4   5    .reloc  ascii   7m_&
2712  0x00029824 0x00431624 4   5    .reloc  ascii   SF@E
2713  0x00029859 0x00431659 5   6    .reloc  ascii   jn\t6@
2714  0x0002986d 0x0043166d 5   6    .reloc  ascii   pW\tSw
2715  0x00029932 0x00431732 4   5    .reloc  ascii   F:}D
2716  0x00029967 0x00431767 6   9    .reloc  utf8    \rpot͊E blocks=Basic Latin,Combining Diacritical Marks
2717  0x0002997d 0x0043177d 4   5    .reloc  ascii   {<rt
2718  0x00029995 0x00431795 4   5    .reloc  ascii   c%'F
2719  0x000299b9 0x004317b9 5   6    .reloc  ascii   ($l0:
2720  0x000299de 0x004317de 5   6    .reloc  ascii   c^=K.
2721  0x000299ef 0x004317ef 7   11   .reloc  utf8    㑜u@ް@'z blocks=CJK Unified Ideographs Extension A,Basic Latin,Thaana
2722  0x00029a00 0x00431800 4   5    .reloc  ascii   {\tzi
2723  0x00029a3b 0x0043183b 5   6    .reloc  ascii   msH{p
2724  0x00029a58 0x00431858 6   7    .reloc  ascii   zqSr|=
2725  0x00029a5f 0x0043185f 4   5    .reloc  ascii   _\ra;
2726  0x00029aae 0x004318ae 4   7    .reloc  utf8    1=o렚 blocks=Basic Latin,Hangul Syllables
2727  0x00029ac1 0x004318c1 5   6    .reloc  ascii   7qoB,
2728  0x00029aca 0x004318ca 4   5    .reloc  ascii   \[[=
2729  0x00029ad7 0x004318d7 4   6    .reloc  utf8    iлP^ blocks=Basic Latin,Cyrillic
2730  0x00029af9 0x004318f9 4   5    .reloc  ascii   fot8
2731  0x00029b3e 0x0043193e 4   5    .reloc  ascii   2Zb<
2732  0x00029b4f 0x0043194f 5   8    .reloc  utf8    ﳨ}8]A blocks=Arabic Presentation Forms-A,Basic Latin
2733  0x00029b57 0x00431957 4   5    .reloc  ascii   S{:~
2734  0x00029b70 0x00431970 5   6    .reloc  ascii   2\bqxJ
2735  0x00029b76 0x00431976 5   7    .reloc  utf8    ^Uڍia blocks=Basic Latin,Arabic
2736  0x00029b93 0x00431993 4   5    .reloc  ascii   Kwk@
2737  0x00029b99 0x00431999 4   5    .reloc  ascii   fgHj
2738  0x00029bd4 0x004319d4 5   8    .reloc  utf8    pbЀS͠ blocks=Basic Latin,Cyrillic,Combining Diacritical Marks
2739  0x00029c22 0x00431a22 4   5    .reloc  ascii   \ra;B
2740  0x00029c5f 0x00431a5f 4   6    .reloc  utf8    }ϋ"w blocks=Basic Latin,Greek and Coptic
2741  0x00029caf 0x00431aaf 6   8    .reloc  utf8    I{Խz{' blocks=Basic Latin,Armenian
2742  0x00029cf6 0x00431af6 4   5    .reloc  ascii   |d$\r
2743  0x00029d2d 0x00431b2d 4   6    .reloc  utf8    ЖzU\f blocks=Cyrillic,Basic Latin
2744  0x00029db3 0x00431bb3 4   6    .reloc  utf8    ѽhu? blocks=Cyrillic,Basic Latin
2745  0x00029ddc 0x00431bdc 4   5    .reloc  ascii   t+=]
2746  0x00029ed2 0x00431cd2 4   5    .reloc  ascii   3\tne
2747  0x00029ee9 0x00431ce9 4   5    .reloc  ascii   E\b1\t
2748  0x00029ef8 0x00431cf8 5   8    .reloc  utf8    摆2p)f blocks=CJK Unified Ideographs,Basic Latin
2749  0x00029f01 0x00431d01 4   5    .reloc  ascii   k{Uu
2750  0x00029f74 0x00431d74 6   7    .reloc  ascii   z-1RqT
2751  0x00029f9b 0x00431d9b 6   7    .reloc  ascii   ~IDKcJ
2752  0x00029fd3 0x00431dd3 4   5    .reloc  ascii   U=H'
2753  0x0002a009 0x00431e09 8   9    .reloc  ascii   eC6c1kp\b
2754  0x0002a0e2 0x00431ee2 4   6    .reloc  utf8    ͚#\bz blocks=Combining Diacritical Marks,Basic Latin
2755  0x0002a119 0x00431f19 6   7    .reloc  ascii   \r=lL2E
2756  0x0002a12b 0x00431f2b 4   5    .reloc  ascii   p5M"
2757  0x0002a15a 0x00431f5a 4   5    .reloc  ascii   @0z\t
2758  0x0002a176 0x00431f76 4   5    .reloc  ascii   O:kj
2759  0x0002a21b 0x0043201b 4   6    .reloc  utf8    yȈ]: blocks=Basic Latin,Latin Extended-B
2760  0x0002a234 0x00432034 5   7    .reloc  utf8    tZ\v/u
2761  0x0002a263 0x00432063 5   7    .reloc  utf8    ˢW0\tM blocks=Spacing Modifier Letters,Basic Latin
2762  0x0002a26b 0x0043206b 5   8    .reloc  utf8    6i彼Ww blocks=Basic Latin,CJK Unified Ideographs
2763  0x0002a27d 0x0043207d 5   6    .reloc  ascii   /\eY!r
2764  0x0002a2a9 0x004320a9 5   7    .reloc  utf8    Hů%S8 blocks=Basic Latin,Latin Extended-A
2765  0x0002a2be 0x004320be 4   5    .reloc  ascii   ]^Hd
2766  0x0002a37b 0x0043217b 4   5    .reloc  ascii   k\acE
2767  0x0002a394 0x00432194 4   5    .reloc  ascii   ~67m
2768  0x0002a3ab 0x004321ab 4   7    .reloc  utf8    ߶"ݹ! blocks=NKo,Basic Latin,Arabic Supplement
2769  0x0002a3cb 0x004321cb 4   6    .reloc  utf8    =zJъ blocks=Basic Latin,Cyrillic
2770  0x0002a3e1 0x004321e1 9   10   .reloc  ascii   \r!;}&4\v2c
2771  0x0002a45a 0x0043225a 4   5    .reloc  ascii   >\r7#
2772  0x0002a485 0x00432285 4   5    .reloc  ascii   n[kr
2773  0x0002a496 0x00432296 5   6    .reloc  ascii   :.} n
2774  0x0002a4ac 0x004322ac 4   5    .reloc  ascii   Qm\\n
2775  0x0002a4f7 0x004322f7 5   6    .reloc  ascii   UW]l<
2776  0x0002a51d 0x0043231d 6   9    .reloc  utf8     㽁urvt blocks=Basic Latin,CJK Unified Ideographs Extension A
2777  0x0002a549 0x00432349 4   6    .reloc  utf8    \b6%Ư blocks=Basic Latin,Latin Extended-B
2778  0x0002a5a0 0x004323a0 4   5    .reloc  ascii   R4YE
2779  0x0002a5ce 0x004323ce 5   6    .reloc  ascii   A~S2\r
2780  0x0002a611 0x00432411 11  14   .reloc  utf8    2&k"v6-b\r풅M blocks=Basic Latin,Hangul Syllables
2781  0x0002a61f 0x0043241f 6   7    .reloc  ascii   >p~wd_
2782  0x0002a673 0x00432473 4   6    .reloc  utf8    gCCʹ blocks=Basic Latin,Greek and Coptic
2783  0x0002a6e5 0x004324e5 4   6    .reloc  utf8    qߎ\v@ blocks=Basic Latin,NKo
2784  0x0002a6f0 0x004324f0 4   5    .reloc  ascii   pj=?
2785  0x0002a776 0x00432576 4   5    .reloc  ascii   0F)l
2786  0x0002a790 0x00432590 7   8    .reloc  ascii   'R }viM
2787  0x0002a798 0x00432598 5   8    .reloc  utf8    ꍑ4hQ` blocks=Yi Syllables,Basic Latin
2788  0x0002a7cd 0x004325cd 4   6    .reloc  utf8    ʗ&5+ blocks=IPA Extensions,Basic Latin
2789  0x0002a7df 0x004325df 5   6    .reloc  ascii   d9(`4
2790  0x0002a86f 0x0043266f 4   6    .reloc  utf8    0q}݄ blocks=Basic Latin,Syriac
2791  0x0002a898 0x00432698 5   6    .reloc  ascii   .7N8d
2792  0x0002a8aa 0x004326aa 4   5    .reloc  ascii   H>L;
2793  0x0002a8cf 0x004326cf 4   5    .reloc  ascii   *v1?
2794  0x0002a8fb 0x004326fb 4   5    .reloc  ascii   npfu
2795  0x0002a91a 0x0043271a 4   5    .reloc  ascii   \f]7\f
2796  0x0002a967 0x00432767 7   9    .reloc  utf8    \tv\fʝ@wK blocks=Basic Latin,IPA Extensions
2797  0x0002a9a2 0x004327a2 6   9    .reloc  utf8    f嚡J76F blocks=Basic Latin,CJK Unified Ideographs
2798  0x0002a9fc 0x004327fc 4   6    .reloc  utf8    (ߋ\vt blocks=Basic Latin,NKo
2799  0x0002aa2a 0x0043282a 5   6    .reloc  ascii   (-~n>
2800  0x0002aa54 0x00432854 7   9    .reloc  utf8    YZ`ʂHkr blocks=Basic Latin,IPA Extensions
2801  0x0002aa63 0x00432863 4   5    .reloc  ascii   0ooG
2802  0x0002aa78 0x00432878 4   5    .reloc  ascii   \tVO3
2803  0x0002aaa7 0x004328a7 4   6    .reloc  utf8    C\faݍ blocks=Basic Latin,Syriac
2804  0x0002aad8 0x004328d8 5   6    .reloc  ascii   LLU"/
2805  0x0002ab9c 0x0043299c 6   7    .reloc  ascii   `J%A\nn
2806  0x0002abd1 0x004329d1 5   6    .reloc  ascii   s3S.q
2807  0x0002abec 0x004329ec 5   6    .reloc  ascii   q[#<_
2808  0x0002ac1a 0x00432a1a 4   5    .reloc  ascii   xi4n
2809  0x0002ac30 0x00432a30 4   5    .reloc  ascii   QOH8
2810  0x0002ac35 0x00432a35 10  14   .reloc  utf8    (ƩN\b75-ù\fء blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement,Arabic
2811  0x0002acb2 0x00432ab2 4   5    .reloc  ascii   tkZC
2812  0x0002acc3 0x00432ac3 5   6    .reloc  ascii   B?.\t=
2813  0x0002ad35 0x00432b35 4   5    .reloc  ascii   2>=V
2814  0x0002ad3e 0x00432b3e 4   6    .reloc  utf8    /ֶu4 blocks=Basic Latin,Hebrew
2815  0x0002ad49 0x00432b49 4   5    .reloc  ascii   9PK+
2816  0x0002ad6f 0x00432b6f 4   5    .reloc  ascii   -DJ\r
2817  0x0002ad88 0x00432b88 7   9    .reloc  utf8    ,*r\f\aLƺ blocks=Basic Latin,Latin Extended-B
2818  0x0002ae0d 0x00432c0d 4   5    .reloc  ascii   h:No
2819  0x0002ae2f 0x00432c2f 4   6    .reloc  utf8    ьi7* blocks=Cyrillic,Basic Latin
2820  0x0002ae46 0x00432c46 4   5    .reloc  ascii   \ajBq
2821  0x0002ae9e 0x00432c9e 4   5    .reloc  ascii   \bm9s
2822  0x0002af5e 0x00432d5e 4   5    .reloc  ascii   vri\
2823  0x0002af68 0x00432d68 7   9    .reloc  utf8    +3nQ+ϝL blocks=Basic Latin,Greek and Coptic
2824  0x0002af97 0x00432d97 6   8    .reloc  utf8    ;:`zu4
2825  0x0002afe5 0x00432de5 5   6    .reloc  ascii   V%rWf
2826  0x0002b00e 0x00432e0e 5   6    .reloc  ascii   J\rO|0
2827  0x0002b01b 0x00432e1b 5   6    .reloc  ascii   +\neP:
2828  0x0002b040 0x00432e40 4   5    .reloc  ascii   K6tv
2829  0x0002b090 0x00432e90 4   6    .reloc  utf8    I!Ì~ blocks=Basic Latin,Latin-1 Supplement
2830  0x0002b096 0x00432e96 5   6    .reloc  ascii   D-E2x
2831  0x0002b12e 0x00432f2e 4   5    .reloc  ascii   6eMz
2832  0x0002b15b 0x00432f5b 6   9    .reloc  utf8    nً?BGW blocks=Basic Latin,Arabic
2833  0x0002b167 0x00432f67 4   5    .reloc  ascii   [@\r4
2834  0x0002b174 0x00432f74 4   6    .reloc  utf8    ЦBS= blocks=Cyrillic,Basic Latin
2835  0x0002b186 0x00432f86 8   9    .reloc  ascii   @~(u\eZz+
2836  0x0002b191 0x00432f91 6   7    .reloc  ascii   aff3sz
2837  0x0002b1ab 0x00432fab 4   6    .reloc  utf8    \tC$Ϡ blocks=Basic Latin,Greek and Coptic
2838  0x0002b1c3 0x00432fc3 4   5    .reloc  ascii   Q!t(
2839  0x0002b1da 0x00432fda 6   7    .reloc  ascii   qOFN3|
2840  0x0002b1f4 0x00432ff4 4   5    .reloc  ascii   B)pJ
2841  0x0002b23b 0x0043303b 5   6    .reloc  ascii   >z1Ou
2842  0x0002b258 0x00433058 4   5    .reloc  ascii   ~g\rt
2843  0x0002b27e 0x0043307e 6   8    .reloc  utf8    ]]\a\fVܕ blocks=Basic Latin,Syriac
2844  0x0002b29d 0x0043309d 4   5    .reloc  ascii   ?_z\t
2845  0x0002b378 0x00433178 4   6    .reloc  utf8    YIj=
2846  0x0002b3a2 0x004331a2 4   5    .reloc  ascii   :Z/s
2847  0x0002b3aa 0x004331aa 4   5    .reloc  ascii   {0SL
2848  0x0002b404 0x00433204 4   5    .reloc  ascii   96{Y
2849  0x0002b411 0x00433211 4   7    .reloc  utf8    Ҽ߬j_ blocks=Cyrillic,NKo,Basic Latin
2850  0x0002b43f 0x0043323f 4   5    .reloc  ascii   $KSS
2851  0x0002b446 0x00433246 4   7    .reloc  utf8    ӦϦxT blocks=Cyrillic,Greek and Coptic,Basic Latin
2852  0x0002b46a 0x0043326a 5   6    .reloc  ascii   /A5sW
2853  0x0002b4bc 0x004332bc 4   5    .reloc  ascii   1|Vz
2854  0x0002b516 0x00433316 4   5    .reloc  ascii   AP^n
2855  0x0002b549 0x00433349 4   6    .reloc  utf8    Ɏbm+ blocks=Latin Extended-B,Basic Latin
2856  0x0002b572 0x00433372 5   6    .reloc  ascii   #+Tg:
2857  0x0002b5bc 0x004333bc 4   5    .reloc  ascii   0P%E
2858  0x0002b5dd 0x004333dd 5   6    .reloc  ascii   +b-l*
2859  0x0002b5f4 0x004333f4 4   5    .reloc  ascii   \ry}\t
2860  0x0002b60e 0x0043340e 8   10   .reloc  utf8    ŶZ6?U=A| blocks=Latin Extended-A,Basic Latin
2861  0x0002b634 0x00433434 4   5    .reloc  ascii   Hyg}
2862  0x0002b673 0x00433473 4   5    .reloc  ascii   ]dP9
2863  0x0002b693 0x00433493 5   6    .reloc  ascii   ;Vk\f+
2864  0x0002b6d8 0x004334d8 5   6    .reloc  ascii   u(kR\a
2865  0x0002b72c 0x0043352c 4   5    .reloc  ascii   u`3R
2866  0x0002b73c 0x0043353c 4   5    .reloc  ascii   ?TVB
2867  0x0002b747 0x00433547 4   5    .reloc  ascii   =?hs
2868  0x0002b754 0x00433554 4   5    .reloc  ascii   yz\a>
2869  0x0002b770 0x00433570 5   6    .reloc  ascii   XL<7\b
2870  0x0002b779 0x00433579 4   5    .reloc  ascii   )fMQ
2871  0x0002b7af 0x004335af 4   5    .reloc  ascii   !OB1
2872  0x0002b8c7 0x004336c7 5   7    .reloc  utf8    +ڎ^nE blocks=Basic Latin,Arabic
2873  0x0002b92a 0x0043372a 4   7    .reloc  utf8    ٝ˔7` blocks=Arabic,Spacing Modifier Letters,Basic Latin
2874  0x0002b935 0x00433735 4   5    .reloc  ascii   J{-x
2875  0x0002b960 0x00433760 6   7    .reloc  ascii   _.RD )
2876  0x0002b9cc 0x004337cc 4   5    .reloc  ascii   EJ?`
2877  0x0002b9fe 0x004337fe 4   5    .reloc  ascii   ~8{"
2878  0x0002ba2a 0x0043382a 4   5    .reloc  ascii   j\r|>
2879  0x0002bab6 0x004338b6 4   5    .reloc  ascii   VJV/
2880  0x0002bafc 0x004338fc 4   5    .reloc  ascii   e<Ho
2881  0x0002bb5d 0x0043395d 4   5    .reloc  ascii   \a&T$
2882  0x0002bb82 0x00433982 4   5    .reloc  ascii   =GD>
2883  0x0002bc52 0x00433a52 4   5    .reloc  ascii   FW\f`
2884  0x0002bc64 0x00433a64 4   5    .reloc  ascii   ETvd
2885  0x0002bcba 0x00433aba 6   8    .reloc  utf8    ֢_Xsp4 blocks=Hebrew,Basic Latin
2886  0x0002bd1a 0x00433b1a 4   6    .reloc  utf8    ęfU1 blocks=Latin Extended-A,Basic Latin
2887  0x0002bd30 0x00433b30 4   5    .reloc  ascii   )|H(
2888  0x0002bd77 0x00433b77 5   7    .reloc  utf8    oyԃ0t blocks=Basic Latin,Cyrillic Supplement
2889  0x0002bdb7 0x00433bb7 5   6    .reloc  ascii   8 L/]
2890  0x0002bdd4 0x00433bd4 4   5    .reloc  ascii   T5[=
2891  0x0002be1e 0x00433c1e 4   6    .reloc  utf8    [i~ܶ blocks=Basic Latin,Syriac
2892  0x0002be28 0x00433c28 5   6    .reloc  ascii   6HyZQ
2893  0x0002be38 0x00433c38 4   7    .reloc  utf8    ::娐* blocks=Basic Latin,CJK Unified Ideographs
2894  0x0002be6f 0x00433c6f 6   8    .reloc  utf8    XpɈG>N blocks=Basic Latin,Latin Extended-B
2895  0x0002be78 0x00433c78 5   6    .reloc  ascii   9'F&\f
2896  0x0002beac 0x00433cac 4   5    .reloc  ascii   :L~;
2897  0x0002bebe 0x00433cbe 4   5    .reloc  ascii   3]zY
2898  0x0002bef9 0x00433cf9 4   5    .reloc  ascii   keO(
2899  0x0002bf06 0x00433d06 4   6    .reloc  utf8    ȘKzT blocks=Latin Extended-B,Basic Latin
2900  0x0002bf10 0x00433d10 4   5    .reloc  ascii   \v`a
2901  0x0002bf6e 0x00433d6e 4   7    .reloc  utf8    {㔈$\r blocks=Basic Latin,CJK Unified Ideographs Extension A
2902  0x0002bf78 0x00433d78 4   5    .reloc  ascii   "\eFM
2903  0x0002bf94 0x00433d94 4   5    .reloc  ascii   hh /
2904  0x0002c000 0x00433e00 4   5    .reloc  ascii   hlz@
2905  0x0002c025 0x00433e25 4   5    .reloc  ascii   GR^G
2906  0x0002c061 0x00433e61 6   8    .reloc  utf8    аu$o\} blocks=Cyrillic,Basic Latin
2907  0x0002c131 0x00433f31 6   7    .reloc  ascii   /q<.?G
2908  0x0002c1b7 0x00433fb7 4   7    .reloc  utf8    upJퟰ blocks=Basic Latin,Hangul Jamo Extended-B
2909  0x0002c1cd 0x00433fcd 5   6    .reloc  ascii   ]W{p%
2910  0x0002c279 0x00434079 4   5    .reloc  ascii   6i24
2911  0x0002c281 0x00434081 6   7    .reloc  ascii   [gX}2b
2912  0x0002c2fc 0x004340fc 4   5    .reloc  ascii   l<&J
2913  0x0002c394 0x00434194 4   5    .reloc  ascii   \r)L\v
2914  0x0002c3b4 0x004341b4 4   5    .reloc  ascii   $4 X
2915  0x0002c3d0 0x004341d0 6   7    .reloc  ascii   mWk\b%u
2916  0x0002c409 0x00434209 5   6    .reloc  ascii   >k'XZ
2917  0x0002c41b 0x0043421b 8   9    .reloc  ascii   [/&bG-&\e
2918  0x0002c435 0x00434235 5   6    .reloc  ascii   4.2 \n
2919  0x0002c43e 0x0043423e 5   6    .reloc  ascii   _\efM\n
2920  0x0002c4ad 0x004342ad 5   6    .reloc  ascii   +J#CO
2921  0x0002c4bb 0x004342bb 5   7    .reloc  utf8    \bڵcX, blocks=Basic Latin,Arabic
2922  0x0002c4de 0x004342de 5   6    .reloc  ascii   <R&@>
2923  0x0002c513 0x00434313 6   7    .reloc  ascii   :.D@:!
2924  0x0002c524 0x00434324 4   6    .reloc  utf8    5?Ŋ- blocks=Basic Latin,Latin Extended-A
2925  0x0002c53f 0x0043433f 4   5    .reloc  ascii   .=zW
2926  0x0002c554 0x00434354 4   5    .reloc  ascii   [9SO
2927  0x0002c588 0x00434388 4   5    .reloc  ascii   IP B
2928  0x0002c59c 0x0043439c 4   5    .reloc  ascii   S?9K
2929  0x0002c5df 0x004343df 5   7    .reloc  utf8    \ ݥWO blocks=Basic Latin,Arabic Supplement
2930  0x0002c63c 0x0043443c 4   5    .reloc  ascii   \b#mw
2931  0x0002c647 0x00434447 5   7    .reloc  utf8    4wZݏ1 blocks=Basic Latin,Syriac
2932  0x0002c6b0 0x004344b0 4   5    .reloc  ascii   &g <
2933  0x0002c6f6 0x004344f6 5   6    .reloc  ascii   mo`ab
2934  0x0002c711 0x00434511 5   7    .reloc  utf8    Ol1և. blocks=Basic Latin,Armenian
2935  0x0002c71c 0x0043451c 4   5    .reloc  ascii   BjjT
2936  0x0002c740 0x00434540 4   6    .reloc  utf8    GOׁ! blocks=Basic Latin,Hebrew
2937  0x0002c756 0x00434556 4   5    .reloc  ascii   I?{w
2938  0x0002c7b2 0x004345b2 4   5    .reloc  ascii   bdU0
2939  0x0002c7c2 0x004345c2 4   6    .reloc  utf8    Έ}?* blocks=Greek and Coptic,Basic Latin
2940  0x0002c7ce 0x004345ce 5   6    .reloc  ascii   ;\n>t[
2941  0x0002c7e0 0x004345e0 5   7    .reloc  utf8    EdΪ~\v blocks=Basic Latin,Greek and Coptic
2942  0x0002c7e7 0x004345e7 5   6    .reloc  ascii   U}4#5
2943  0x0002c7ef 0x004345ef 4   5    .reloc  ascii   9{e~
2944  0x0002c834 0x00434634 6   7    .reloc  ascii   g\ffVrA
2945  0x0002c840 0x00434640 6   8    .reloc  utf8    VKS\ՔQ blocks=Basic Latin,Armenian
2946  0x0002c859 0x00434659 5   6    .reloc  ascii   a=G2`
2947  0x0002c863 0x00434663 4   5    .reloc  ascii   t1W?
2948  0x0002c8f5 0x004346f5 4   5    .reloc  ascii   ;m? 
2949  0x0002c996 0x00434796 4   5    .reloc  ascii   {)z^
2950  0x0002ca2a 0x0043482a 5   6    .reloc  ascii   :Kn`)
2951  0x0002ca7d 0x0043487d 4   5    .reloc  ascii   ~N7q
2952  0x0002ca89 0x00434889 6   7    .reloc  ascii   paM;\*
2953  0x0002ca91 0x00434891 5   6    .reloc  ascii   Ud&ww
2954  0x0002caac 0x004348ac 6   7    .reloc  ascii   dok4w1
2955  0x0002caee 0x004348ee 6   7    .reloc  ascii   L8L_xG
2956  0x0002caf7 0x004348f7 5   7    .reloc  utf8    ?Ҍ$5C blocks=Basic Latin,Cyrillic
2957  0x0002cb5e 0x0043495e 8   9    .reloc  ascii   7pC\ekb[|
2958  0x0002cb72 0x00434972 8   10   .reloc  utf8    ;4(߷G Of blocks=Basic Latin,NKo
2959  0x0002cb81 0x00434981 5   7    .reloc  utf8    zK݄p\b blocks=Basic Latin,Syriac
2960  0x0002cba3 0x004349a3 4   5    .reloc  ascii   \f|f-
2961  0x0002cbb5 0x004349b5 5   6    .reloc  ascii   {?(?X
2962  0x0002cbf7 0x004349f7 4   5    .reloc  ascii   USn^
2963  0x0002cc05 0x00434a05 4   5    .reloc  ascii   4l\vw
2964  0x0002cc17 0x00434a17 4   5    .reloc  ascii   %WA$
2965  0x0002cc1f 0x00434a1f 5   8    .reloc  utf8    /HE\e䂀 blocks=Basic Latin,CJK Unified Ideographs Extension A
2966  0x0002cc72 0x00434a72 4   5    .reloc  ascii   p_As
2967  0x0002cc77 0x00434a77 4   7    .reloc  utf8    ҩߗaP blocks=Cyrillic,NKo,Basic Latin
2968  0x0002cd77 0x00434b77 4   6    .reloc  utf8    p9ڭ  blocks=Basic Latin,Arabic
2969  0x0002cdb0 0x00434bb0 4   5    .reloc  ascii   q-[T
2970  0x0002cdc9 0x00434bc9 4   5    .reloc  ascii   9y>j
2971  0x0002cdce 0x00434bce 6   7    .reloc  ascii   YX31S=
2972  0x0002ce0e 0x00434c0e 6   7    .reloc  ascii   zRSC\a\a
2973  0x0002ce28 0x00434c28 4   6    .reloc  utf8    ߰'n^ blocks=NKo,Basic Latin
2974  0x0002ce9c 0x00434c9c 4   6    .reloc  utf8    }ȟii blocks=Basic Latin,Latin Extended-B
2975  0x0002cec0 0x00434cc0 4   7    .reloc  utf8    K>>鋥 blocks=Basic Latin,CJK Unified Ideographs
2976  0x0002ced2 0x00434cd2 5   6    .reloc  ascii   .sZR&
2977  0x0002cef2 0x00434cf2 4   5    .reloc  ascii   {:Lm
2978  0x0002cefb 0x00434cfb 5   6    .reloc  ascii   1jNdU
2979  0x0002cf1a 0x00434d1a 5   6    .reloc  ascii   s<pzo
2980  0x0002cfd5 0x00434dd5 5   6    .reloc  ascii   (xV*N
2981  0x0002cfeb 0x00434deb 6   7    .reloc  ascii   s\eP`|~
2982  0x0002cffe 0x00434dfe 15  16   .reloc  ascii   ~-zJ0B{_<)G+:\aL
2983  0x0002d03c 0x00434e3c 7   8    .reloc  ascii   vq\f[xSg
2984  0x0002d04d 0x00434e4d 4   5    .reloc  ascii   V%it
2985  0x0002d0d0 0x00434ed0 5   7    .reloc  utf8    MϗH>\b blocks=Basic Latin,Greek and Coptic
2986  0x0002d0d7 0x00434ed7 5   7    .reloc  utf8    .\f١~) blocks=Basic Latin,Arabic
2987  0x0002d10d 0x00434f0d 7   8    .reloc  ascii   H6hM9~\r
2988  0x0002d11e 0x00434f1e 4   6    .reloc  utf8    \v8Ӱn blocks=Basic Latin,Cyrillic
2989  0x0002d195 0x00434f95 4   5    .reloc  ascii   .xdH
2990  0x0002d1ae 0x00434fae 4   5    .reloc  ascii   j2"$
2991  0x0002d1ed 0x00434fed 4   5    .reloc  ascii   G("1
2992  0x0002d200 0x00435000 4   7    .reloc  utf8    [\nZ็ blocks=Basic Latin,Thai
2993  0x0002d270 0x00435070 6   8    .reloc  utf8    oU5d8ָ blocks=Basic Latin,Hebrew
2994  0x0002d296 0x00435096 4   5    .reloc  ascii   w\b4t
2995  0x0002d2b7 0x004350b7 4   6    .reloc  utf8    ۆ24+ blocks=Arabic,Basic Latin
2996  0x0002d2c8 0x004350c8 4   5    .reloc  ascii   9dRU
2997  0x0002d30e 0x0043510e 5   6    .reloc  ascii   |8^;1
2998  0x0002d35c 0x0043515c 4   5    .reloc  ascii   $\bNA
2999  0x0002d37e 0x0043517e 4   5    .reloc  ascii   E)S!
3000  0x0002d3d1 0x004351d1 4   5    .reloc  ascii   HYKz
3001  0x0002d3f3 0x004351f3 5   6    .reloc  ascii   \+e82
3002  0x0002d409 0x00435209 6   7    .reloc  ascii   N|Sb)L
3003  0x0002d43e 0x0043523e 4   5    .reloc  ascii   yh=K
3004  0x0002d444 0x00435244 7   8    .reloc  ascii   ze%DR\v%
3005  0x0002d467 0x00435267 4   6    .reloc  utf8    sژ-K blocks=Basic Latin,Arabic
