Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000082 0x00000082 14  15           ascii   /`*|A3*|A3*|A3
2    0x00000093 0x00000093 5   6            ascii   3!|A3
3    0x000000a3 0x000000a3 5   6            ascii   32|A3
4    0x000000a9 0x000000a9 7   8            ascii   %B29|A3
5    0x000000b1 0x000000b1 7   8            ascii   %D2\f|A3
6    0x000000b9 0x000000b9 8   9            ascii   %E28|A3#
7    0x000000c3 0x000000c3 13  14           ascii   3-|A3*|@3Q|A3
8    0x000000d1 0x000000d1 7   8            ascii   %H2(|A3
9    0x000000d9 0x000000d9 7   8            ascii   %A2+|A3
10   0x000000e3 0x000000e3 7   8            ascii   3+|A3*|
11   0x000000eb 0x000000eb 5   6            ascii   3+|A3
12   0x000000f1 0x000000f1 15  16           ascii   %C2+|A3Rich*|A3
13   0x00000208 0x00000208 5   6            ascii   .text
14   0x0000022f 0x0000022f 7   8            ascii   `.rdata
15   0x00000257 0x00000257 6   7            ascii   @.data
16   0x00000280 0x00000280 5   6            ascii   .Init
17   0x000002a8 0x000002a8 5   6            ascii   .rsrc
18   0x000002cf 0x000002cf 7   8            ascii   @.reloc
2191 0x00036bcf 0x0043d3cf 5   6    .rsrc   ascii   F1<gt
2192 0x00036bd5 0x0043d3d5 4   5    .rsrc   ascii   <Gu\a
2193 0x00036c01 0x0043d401 4   6    .rsrc   utf8    +ÉF( blocks=Basic Latin,Latin-1 Supplement
2194 0x00036c52 0x0043d452 4   5    .rsrc   ascii   v(PQ
2195 0x00036c92 0x0043d492 5   6    .rsrc   ascii   F1<gt
2196 0x00036cb7 0x0043d4b7 4   5    .rsrc   ascii   8-u\b
2197 0x00036cbc 0x0043d4bc 4   5    .rsrc   ascii   N @@
2198 0x00036cc8 0x0043d4c8 11  12   .rsrc   ascii   <it\f<It\b<nt
2199 0x00036d37 0x0043d537 4   5    .rsrc   ascii   F8SP
2200 0x00036e71 0x0043d671 4   5    .rsrc   ascii   9F(~
2201 0x00036e8b 0x0043d68b 5   6    .rsrc   ascii   \bu\vRQ
2202 0x00036eb5 0x0043d6b5 4   5    .rsrc   ascii   80t\f
2203 0x00036f3e 0x0043d73e 5   7    .rsrc   utf8    _^ËQ  blocks=Basic Latin,Latin-1 Supplement
2204 0x00036ff5 0x0043d7f5 4   5    .rsrc   ascii   A\b;A
2205 0x00037052 0x0043d852 4   6    .rsrc   utf8    ~43ۅ blocks=Basic Latin,Arabic
2206 0x00037079 0x0043d879 4   5    .rsrc   ascii   u&9E
2207 0x00037099 0x0043d899 5   6    .rsrc   ascii   C;^8u
2208 0x000370d9 0x0043d8d9 4   5    .rsrc   ascii   QQVW
2209 0x000370f2 0x0043d8f2 4   5    .rsrc   ascii   9p\bu
2210 0x0003710e 0x0043d90e 5   6    .rsrc   ascii   E+p\bS
2211 0x0003719d 0x0043d99d 4   5    .rsrc   ascii   E\fSV
2212 0x000371a2 0x0043d9a2 4   6    .rsrc   utf8    u\b+ƃ blocks=Basic Latin,Latin Extended-B
2213 0x000371af 0x0043d9af 4   5    .rsrc   ascii   9u\f\e
2214 0x00037215 0x0043da15 4   5    .rsrc   ascii   ;u\fu
2215 0x00037236 0x0043da36 4   5    .rsrc   ascii   9E\bt
2216 0x00037248 0x0043da48 4   6    .rsrc   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
2217 0x00037280 0x0043da80 6   7    .rsrc   ascii   }\b99t\t
2218 0x000372a4 0x0043daa4 7   9    .rsrc   utf8    u\v3\tY\b@
2219 0x000372ec 0x0043daec 4   5    .rsrc   ascii   wOtD
2220 0x000373c7 0x0043dbc7 5   6    .rsrc   ascii   }\bcsm
2221 0x00037433 0x0043dc33 4   5    .rsrc   ascii   j Y+
2222 0x0003748b 0x0043dc8b 4   5    .rsrc   ascii   YYhl
2223 0x0003754b 0x0043dd4b 4   6    .rsrc   utf8    A8PE
2224 0x0003755d 0x0043dd5d 4   6    .rsrc   utf8    uۃxt blocks=Basic Latin,Arabic
2225 0x00037598 0x0043dd98 4   5    .rsrc   ascii   t#Vh
2226 0x00037672 0x0043de72 5   6    .rsrc   ascii   QQSVW
2227 0x00037678 0x0043de78 4   6    .rsrc   utf8    }\b3ҋ blocks=Basic Latin,Cyrillic
2228 0x000376c2 0x0043dec2 4   6    .rsrc   utf8    +ʀ?= blocks=Basic Latin,IPA Extensions
2229 0x00037733 0x0043df33 5   6    .rsrc   ascii   PPPPP
2230 0x00037768 0x0043df68 5   7    .rsrc   utf8    Y_^]Ë blocks=Basic Latin,Latin-1 Supplement
2231 0x0003791e 0x0043e11e 7   9    .rsrc   utf8    j Y+ȋE\b blocks=Basic Latin,Latin Extended-B
2232 0x0003798e 0x0043e18e 4   5    .rsrc   ascii   j Y+
2233 0x000379e7 0x0043e1e7 7   8    .rsrc   ascii   u\vj Y;E
2234 0x00037a19 0x0043e219 4   5    .rsrc   ascii   j Y+
2235 0x00037a3b 0x0043e23b 4   5    .rsrc   ascii   P\b_3
2236 0x00037a7f 0x0043e27f 5   7    .rsrc   utf8    3؋v\b3 blocks=Basic Latin,Arabic
2237 0x00037aad 0x0043e2ad 4   5    .rsrc   ascii   j _;
2238 0x00037b0f 0x0043e30f 4   5    .rsrc   ascii   j Y+
2239 0x00037ba3 0x0043e3a3 4   6    .rsrc   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
2240 0x00037bd8 0x0043e3d8 4   5    .rsrc   ascii   ;F\bu
2241 0x00037be5 0x0043e3e5 4   5    .rsrc   ascii   j Y+
2242 0x00037f08 0x0043e708 5   6    .rsrc   ascii   ;E\fr4
2243 0x00037f8d 0x0043e78d 4   5    .rsrc   ascii   M\fSW
2244 0x00038048 0x0043e848 6   7    .rsrc   ascii   ,0<\tw\b
2245 0x0003807f 0x0043e87f 5   6    .rsrc   ascii   u=j\n_
2246 0x0003808d 0x0043e88d 9   10   .rsrc   ascii   u\f<xt\e<Xt
2247 0x000380bc 0x0043e8bc 4   6    .rsrc   utf8    u\f3҃ blocks=Basic Latin,Cyrillic
2248 0x0003814f 0x0043e94f 4   6    .rsrc   utf8    3ۉE\f blocks=Basic Latin,Arabic
2249 0x00038218 0x0043ea18 6   8    .rsrc   utf8    H#E\f]Ë blocks=Basic Latin,Latin-1 Supplement
2250 0x0003841d 0x0043ec1d 5   6    .rsrc   ascii   PPPPP
2251 0x000384ae 0x0043ecae 6   8    .rsrc   utf8    YY]ËM\b blocks=Basic Latin,Latin-1 Supplement
2252 0x000385f3 0x0043edf3 4   6    .rsrc   utf8    \b\vЀ} blocks=Basic Latin,Cyrillic
2253 0x00038695 0x0043ee95 5   7    .rsrc   utf8    j\rX]Í blocks=Basic Latin,Latin-1 Supplement
2254 0x000387bf 0x0043efbf 4   5    .rsrc   ascii   ~';_
2255 0x000387e6 0x0043efe6 4   5    .rsrc   ascii   u\v;_
2256 0x00038809 0x0043f009 5   6    .rsrc   ascii   GWVj\t
2257 0x000388d3 0x0043f0d3 5   6    .rsrc   ascii   t\vWVS
2258 0x00038922 0x0043f122 5   6    .rsrc   ascii   QVWSj
2259 0x0003895d 0x0043f15d 5   6    .rsrc   ascii   t\vWVS
2260 0x000389b4 0x0043f1b4 4   5    .rsrc   ascii   j X+
2261 0x000389bd 0x0043f1bd 5   7    .rsrc   utf8    #ЋE\f; blocks=Basic Latin,Cyrillic
2262 0x00038a3e 0x0043f23e 5   7    .rsrc   utf8    #ЋE\f; blocks=Basic Latin,Cyrillic
2263 0x00038ace 0x0043f2ce 4   5    .rsrc   ascii   M\bVW
2264 0x00038b0c 0x0043f30c 4   5    .rsrc   ascii   j X+
2265 0x00038b2f 0x0043f32f 7   8    .rsrc   ascii   t\rf9:t\b
2266 0x00038b5a 0x0043f35a 4   6    .rsrc   utf8    Wɍ\fJ blocks=Basic Latin,Latin Extended-B
2267 0x00038b7e 0x0043f37e 6   7    .rsrc   ascii   \bf9:t\a
2268 0x00038bf4 0x0043f3f4 7   8    .rsrc   ascii   t\rf9:t\b
2269 0x00038c1b 0x0043f41b 4   6    .rsrc   utf8    +ȍ\fJ blocks=Basic Latin,Latin Extended-B
2270 0x00038c42 0x0043f442 6   7    .rsrc   ascii   \bf9:t\a
2271 0x00038c61 0x0043f461 5   6    .rsrc   ascii   f9:t\a
2272 0x00038c79 0x0043f479 5   6    .rsrc   ascii   j\bhP[
2273 0x00038cc9 0x0043f4c9 5   6    .rsrc   ascii   j\bhp[
2274 0x00038d75 0x0043f575 5   6    .rsrc   ascii   j\bh0[
2275 0x00038fb8 0x0043f7b8 4   5    .rsrc   ascii   FLY;
2276 0x00038ff3 0x0043f7f3 4   5    .rsrc   ascii   t!VP
2277 0x00039037 0x0043f837 4   5    .rsrc   ascii   uIhd
2278 0x000390be 0x0043f8be 4   5    .rsrc   ascii   uQhd
2279 0x000391cd 0x0043f9cd 4   6    .rsrc   utf8    SV3ҋ blocks=Basic Latin,Cyrillic
2280 0x00039227 0x0043fa27 5   7    .rsrc   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
2281 0x00039232 0x0043fa32 5   7    .rsrc   utf8    E\b3ҋH blocks=Basic Latin,Cyrillic
2282 0x00039251 0x0043fa51 4   5    .rsrc   ascii   0SVW
2283 0x00039271 0x0043fa71 4   5    .rsrc   ascii   G\v9E
2284 0x000392ae 0x0043faae 4   5    .rsrc   ascii   u$SW
2285 0x0003930f 0x0043fb0f 5   6    .rsrc   ascii   8] j0
2286 0x0003932c 0x0043fb2c 4   6    .rsrc   utf8    '\vI]
2287 0x000393bd 0x0043fbbd 4   5    .rsrc   ascii   j0Yf
2288 0x00039418 0x0043fc18 5   6    .rsrc   ascii   \bv6j0
2289 0x00039455 0x0043fc55 6   7    .rsrc   ascii   Wj0XPV
2290 0x000394f4 0x0043fcf4 4   5    .rsrc   ascii   jdSQ
2291 0x00039516 0x0043fd16 4   5    .rsrc   ascii   j\nSQ
2292 0x00039526 0x0043fd26 4   5    .rsrc   ascii   Fj0X
2293 0x0003959d 0x0043fd9d 6   8    .rsrc   utf8    }\fQ3Ƀ} blocks=Basic Latin,Latin Extended-B
2294 0x00039601 0x0043fe01 5   6    .rsrc   ascii   \t9E\fw
2295 0x00039690 0x0043fe90 5   6    .rsrc   ascii   9E\ft\a
2296 0x000396c2 0x0043fec2 4   5    .rsrc   ascii   80t/
2297 0x000396d3 0x0043fed3 5   6    .rsrc   ascii   -jd_;
2298 0x000396e3 0x0043fee3 4   5    .rsrc   ascii   j\n_;
2299 0x00039728 0x0043ff28 5   6    .rsrc   ascii   PPPPP
2300 0x00039777 0x0043ff77 4   6    .rsrc   utf8    +ȋu\f blocks=Basic Latin,Latin Extended-B
2301 0x00039872 0x00440072 4   5    .rsrc   ascii   Wj0V
2302 0x00039882 0x00440082 5   6    .rsrc   ascii   _^[t\n
2303 0x000398c8 0x004400c8 4   6    .rsrc   utf8    3ɋ]\f blocks=Basic Latin,Latin Extended-B
2304 0x000398ee 0x004400ee 4   5    .rsrc   ascii   QWPV
2305 0x00039957 0x00440157 4   5    .rsrc   ascii    _^[
2306 0x00039a4c 0x0044024c 5   6    .rsrc   ascii   PPPPP
2307 0x00039a86 0x00440286 5   7    .rsrc   utf8    \f_^]Ë blocks=Basic Latin,Latin-1 Supplement
2308 0x00039a90 0x00440290 4   5    .rsrc   ascii   QQVW
2309 0x00039b7a 0x0044037a 4   5    .rsrc   ascii   u,t6
2310 0x00039bcd 0x004403cd 4   5    .rsrc   ascii   $[_^
2311 0x00039d4c 0x0044054c 4   6    .rsrc   utf8    39\b|
2312 0x00039d68 0x00440568 4   5    .rsrc   ascii   95\f|
2313 0x00039d7c 0x0044057c 4   5    .rsrc   ascii   Vh\f|
2314 0x00039e1a 0x0044061a 4   5    .rsrc   ascii   \bu\vQ
2315 0x00039e61 0x00440661 4   5    .rsrc   ascii   SVW3
2316 0x00039f28 0x00440728 4   6    .rsrc   utf8    Y3ۈ] blocks=Basic Latin,Arabic
2317 0x0003a03d 0x0044083d 5   6    .rsrc   ascii   E\bSVW
2318 0x0003a0ce 0x004408ce 5   7    .rsrc   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
2319 0x0003a119 0x00440919 6   7    .rsrc   ascii   Wu\rVVS
2320 0x0003a149 0x00440949 5   7    .rsrc   utf8    ^[_]Ë blocks=Basic Latin,Latin-1 Supplement
2321 0x0003a439 0x00440c39 4   5    .rsrc   ascii   TVhx
2322 0x0003a57d 0x00440d7d 6   7    .rsrc   ascii   \fPj\fh8
2323 0x0003a6b9 0x00440eb9 5   6    .rsrc   ascii   ]\bVWh
2324 0x0003a6d1 0x00440ed1 4   6    .rsrc   utf8    3\t{\b
2325 0x0003a712 0x00440f12 5   7    .rsrc   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
2326 0x0003a8d0 0x004410d0 4   5    .rsrc   ascii   IH;A
2327 0x0003a8da 0x004410da 6   7    .rsrc   ascii   SSVWh 
2328 0x0003a930 0x00441130 4   6    .rsrc   utf8    ]À}\f blocks=Basic Latin,Latin-1 Supplement
2329 0x0003a9f0 0x004411f0 5   6    .rsrc   ascii   9wLt\f
2330 0x0003ab76 0x00441376 6   8    .rsrc   utf8    ~\b3\r~\f
2331 0x0003ac63 0x00441463 4   5    .rsrc   ascii   U\bW3
2332 0x0003ac68 0x00441468 6   7    .rsrc   ascii   f9:t!V
2333 0x0003ac88 0x00441488 4   5    .rsrc   ascii   f9:u
2334 0x0003ac99 0x00441499 4   5    .rsrc   ascii   QSVW
2335 0x0003acb1 0x004414b1 4   5    .rsrc   ascii   YWWW
2336 0x0003acbc 0x004414bc 4   5    .rsrc   ascii   SVWW
2337 0x0003ace1 0x004414e1 5   6    .rsrc   ascii   WSVPP
2338 0x0003add5 0x004415d5 6   7    .rsrc   ascii   }\b;}\fu
2339 0x0003adfa 0x004415fa 5   6    .rsrc   ascii   \b;u\fu
2340 0x0003ae00 0x00441600 4   5    .rsrc   ascii   ;u\fu
2341 0x0003ae58 0x00441658 7   8    .rsrc   ascii   u\f9u\bt#
2342 0x0003ae7c 0x0044167c 4   5    .rsrc   ascii   ;E\bu
2343 0x0003aeeb 0x004416eb 5   6    .rsrc   ascii   j\fh0\
2344 0x0003af3d 0x0044173d 5   6    .rsrc   ascii   j\fhp\
2345 0x0003b017 0x00441817 4   5    .rsrc   ascii   U\b9P
2346 0x0003b084 0x00441884 5   6    .rsrc   ascii   j,hP\
2347 0x0003b09e 0x0044189e 6   7    .rsrc   ascii   u\bj\b_;
2348 0x0003b0fc 0x004418fc 4   6    .rsrc   utf8    YY3Ʌ blocks=Basic Latin,Latin Extended-B
2349 0x0003b11d 0x0044191d 4   6    .rsrc   utf8    \b2ɈM blocks=Basic Latin,Latin Extended-B
2350 0x0003b1f3 0x004419f3 4   5    .rsrc   ascii   j Y+
2351 0x0003b234 0x00441a34 4   5    .rsrc   ascii   +j\b_
2352 0x0003b27f 0x00441a7f 5   7    .rsrc   utf8    M̉H\b3 blocks=Basic Latin,Combining Diacritical Marks
2353 0x0003b391 0x00441b91 4   6    .rsrc   utf8    \v3\b]
2354 0x0003b47c 0x00441c7c 4   5    .rsrc   ascii   9E(j
2355 0x0003b4b9 0x00441cb9 5   7    .rsrc   utf8    #MJ\b=
2356 0x0003b52c 0x00441d2c 7   8    .rsrc   ascii   PPPPPWS
2357 0x0003b566 0x00441d66 4   5    .rsrc   ascii   QQQP
2358 0x0003b59e 0x00441d9e 5   7    .rsrc   utf8    #MJ\b=
2359 0x0003b604 0x00441e04 12  13   .rsrc   ascii   PP9E u:PPVWP
2360 0x0003b73a 0x00441f3a 4   6    .rsrc   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
2361 0x0003b752 0x00441f52 5   6    .rsrc   ascii   tl=(w
2362 0x0003b880 0x00442080 4   5    .rsrc   ascii   Y_^[
2363 0x0003b8dc 0x004420dc 5   7    .rsrc   utf8    YY^]Ë blocks=Basic Latin,Latin-1 Supplement
2364 0x0003ba4e 0x0044224e 4   6    .rsrc   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
2365 0x0003ba8b 0x0044228b 6   7    .rsrc   ascii   @9E\fw\t
2366 0x0003bad0 0x004422d0 4   5    .rsrc   ascii   ?5|\r
2367 0x0003bb0a 0x0044230a 4   6    .rsrc   utf8    [^]Ë blocks=Basic Latin,Latin-1 Supplement
2368 0x0003bb62 0x00442362 4   5    .rsrc   ascii   u\n_3
2369 0x0003bcb6 0x004424b6 4   7    .rsrc   utf8    +ЉMȋ blocks=Basic Latin,Cyrillic,Latin Extended-B
2370 0x0003bcf6 0x004424f6 5   6    .rsrc   ascii   u\v^_3
2371 0x0003bd01 0x00442501 6   9    .rsrc   utf8    ]Ë}ȋE\f blocks=Basic Latin,Latin-1 Supplement,Latin Extended-B
2372 0x0003bd31 0x00442531 4   7    .rsrc   utf8    +IEą blocks=Basic Latin,Latin Extended-A
2373 0x0003be48 0x00442648 5   8    .rsrc   utf8    3\tu؉] blocks=Basic Latin,Arabic
2374 0x0003be62 0x00442662 6   8    .rsrc   utf8    wIPS3ɋ blocks=Basic Latin,Latin Extended-B
2375 0x0003bedc 0x004426dc 4   7    .rsrc   utf8    e؋ȋE blocks=Basic Latin,Arabic,Latin Extended-B
2376 0x0003c022 0x00442822 4   7    .rsrc   utf8    u\f3\v
2377 0x0003c02e 0x0044282e 4   6    .rsrc   utf8    \vp-u
2378 0x0003c043 0x00442843 10  13   .rsrc   utf8    3\t_\b\vK}\bu"
2379 0x0003c150 0x00442950 4   6    .rsrc   utf8    u\b3\t
2380 0x0003c1cc 0x004429cc 5   7    .rsrc   utf8    j Y+ȉ blocks=Basic Latin,Latin Extended-B
2381 0x0003c20e 0x00442a0e 6   8    .rsrc   utf8    j X+MV
2382 0x0003c250 0x00442a50 4   5    .rsrc   ascii   jrY;
2383 0x0003c3ac 0x00442bac 5   7    .rsrc   utf8    j Y+ȉ blocks=Basic Latin,Latin Extended-B
2384 0x0003c3f5 0x00442bf5 5   7    .rsrc   utf8    j X+M
2385 0x0003c437 0x00442c37 4   5    .rsrc   ascii   jrY;
2386 0x0003c5c8 0x00442dc8 4   6    .rsrc   utf8    j X+
2387 0x0003c6a8 0x00442ea8 5   7    .rsrc   utf8    j X+C
2388 0x0003c6de 0x00442ede 4   5    .rsrc   ascii   jrY;
2389 0x0003caa5 0x004432a5 4   5    .rsrc   ascii   stW;
2390 0x0003cbad 0x004433ad 4   6    .rsrc   utf8    u]3\t
2391 0x0003cee1 0x004436e1 4   5    .rsrc   ascii   stW;
2392 0x0003d159 0x00443959 6   7    .rsrc   ascii   YYj\nZ;
2393 0x0003d2ec 0x00443aec 4   5    .rsrc   ascii   j\b_+
2394 0x0003d35b 0x00443b5b 5   6    .rsrc   ascii   _^[t\r
2395 0x0003d37d 0x00443b7d 6   9    .rsrc   utf8    PPPPP褰 blocks=Basic Latin,CJK Unified Ideographs
2396 0x0003d3bb 0x00443bbb 4   5    .rsrc   ascii   9u\fr
2397 0x0003d3e9 0x00443be9 5   6    .rsrc   ascii   \f9u\fs
2398 0x0003d404 0x00443c04 4   5    .rsrc   ascii   X_^]
2399 0x0003d4d7 0x00443cd7 5   6    .rsrc   ascii   ~0WPQ
2400 0x0003d50b 0x00443d0b 4   6    .rsrc   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
2401 0x0003d58e 0x00443d8e 4   6    .rsrc   utf8    Eԋ]\b blocks=Basic Latin,Cyrillic Supplement
2402 0x0003d5ea 0x00443dea 4   6    .rsrc   utf8    \tE܃e blocks=Basic Latin,Syriac
2403 0x0003d62a 0x00443e2a 5   7    .rsrc   utf8    Ë]\bj\b blocks=Latin-1 Supplement,Basic Latin
2404 0x0003d665 0x00443e65 5   7    .rsrc   utf8    !\a3\tF
2405 0x0003d66f 0x00443e6f 6   8    .rsrc   utf8    F\b_^]Ë blocks=Basic Latin,Latin-1 Supplement
2406 0x0003d691 0x00443e91 4   5    .rsrc   ascii   x$;\r
2407 0x0003d71b 0x00443f1b 4   7    .rsrc   utf8    t\aP豦 blocks=Basic Latin,CJK Unified Ideographs
2408 0x0003d72d 0x00443f2d 4   7    .rsrc   utf8    t\aP蟦 blocks=Basic Latin,CJK Unified Ideographs
2409 0x0003d73f 0x00443f3f 4   7    .rsrc   utf8    t\aP荦 blocks=Basic Latin,CJK Unified Ideographs
2410 0x0003d7c5 0x00443fc5 4   6    .rsrc   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
2411 0x0003d814 0x00444014 4   7    .rsrc   utf8    t\aP踥 blocks=Basic Latin,CJK Unified Ideographs
2412 0x0003d826 0x00444026 4   7    .rsrc   utf8    t\aP覥 blocks=Basic Latin,CJK Unified Ideographs
2413 0x0003d82e 0x0044402e 4   6    .rsrc   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
2414 0x0003d838 0x00444038 4   5    .rsrc   ascii   E\fSV
2415 0x0003d83d 0x0044403d 4   5    .rsrc   ascii   u\bW3
2416 0x0003d869 0x00444069 5   7    .rsrc   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
2417 0x0003d893 0x00444093 5   6    .rsrc   ascii   F8j\fP
2418 0x0003d89e 0x0044409e 5   6    .rsrc   ascii   Fhj\fP
2419 0x0003d94e 0x0044414e 4   6    .rsrc   utf8    (^]Ë blocks=Basic Latin,Latin-1 Supplement
2420 0x0003d988 0x00444188 5   6    .rsrc   ascii   9E WW
2421 0x0003d9c5 0x004441c5 5   7    .rsrc   utf8    #MK\b=
2422 0x0003da0c 0x0044420c 5   6    .rsrc   ascii   t4SWV
2423 0x0003da74 0x00444274 8   9    .rsrc   ascii   QQSWj0j@
2424 0x0003db18 0x00444318 5   6    .rsrc   ascii   Y_[^]
2425 0x0003db68 0x00444368 4   5    .rsrc   ascii   9E\b|
2426 0x0003dc09 0x00444409 4   5    .rsrc   ascii   xg;5
2427 0x0003dc88 0x00444488 5   7    .rsrc   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
2428 0x0003dcb1 0x004444b1 4   5    .rsrc   ascii   x';\r
2429 0x0003dcff 0x004444ff 4   5    .rsrc   ascii   SVW3
2430 0x0003dd2e 0x0044452e 5   6    .rsrc   ascii   M\bjZ+
2431 0x0003dd3c 0x0044453c 4   5    .rsrc   ascii   r\rf;
2432 0x0003dd53 0x00444553 4   5    .rsrc   ascii   r\vf;
2433 0x0003de3f 0x0044463f 4   7    .rsrc   utf8    u\tW荟 blocks=Basic Latin,CJK Unified Ideographs
2434 0x0003de96 0x00444696 8   9    .rsrc   ascii   t\f;E\ft\a@
2435 0x0003df93 0x00444793 5   6    .rsrc   ascii   d$\buU
2436 0x0003dfcf 0x004447cf 4   5    .rsrc   ascii   d$\bu
2437 0x0003dfeb 0x004447eb 4   6    .rsrc   utf8    \fÍT$ blocks=Basic Latin,Latin-1 Supplement
2438 0x0003dff9 0x004447f9 4   5    .rsrc   ascii   <$tL
2439 0x0003dffe 0x004447fe 4   5    .rsrc   ascii   D$\ff
2440 0x0003e079 0x00444879 5   7    .rsrc   utf8    uŃ|$\b blocks=Basic Latin,Latin Extended-A
2441 0x0003e188 0x00444988 4   5    .rsrc   ascii   |%=2
2442 0x0003e1f9 0x004449f9 5   8    .rsrc   utf8    }ЉMԋD blocks=Basic Latin,Cyrillic,Cyrillic Supplement
2443 0x0003e275 0x00444a75 5   6    .rsrc   ascii   Ht$;}
2444 0x0003e2f3 0x00444af3 4   5    .rsrc   ascii   F\b+E
2445 0x0003e308 0x00444b08 7   8    .rsrc   ascii   \nu,j\rXj
2446 0x0003e3bb 0x00444bbb 4   5    .rsrc   ascii   j\r[S
2447 0x0003e4c6 0x00444cc6 5   6    .rsrc   ascii   C<\nu\a
2448 0x0003e5b1 0x00444db1 4   5    .rsrc   ascii   j\rZf
2449 0x0003e65e 0x00444e5e 5   7    .rsrc   utf8    3ۋu\bW blocks=Basic Latin,Arabic
2450 0x0003e6a6 0x00444ea6 7   8    .rsrc   ascii   \nu\tj\rZf
2451 0x0003e6bf 0x00444ebf 5   6    .rsrc   ascii   SShU\r
2452 0x0003ea1a 0x0044521a 6   7    .rsrc   ascii   D\b(@t\t
2453 0x0003ea5e 0x0044525e 4   5    .rsrc   ascii   u\bWV
2454 0x0003ebe4 0x004453e4 5   6    .rsrc   ascii   j\fhX]
2455 0x0003ecc2 0x004454c2 4   5    .rsrc   ascii   x7;5
2456 0x0003f0ae 0x004458ae 5   6    .rsrc   ascii    SVW3
2457 0x0003f12e 0x0044592e 5   6    .rsrc   ascii    SVW3
2458 0x0003f41c 0x00445c1c 4   5    .rsrc   ascii   (\rPI
2459 0x0003f85f 0x0044605f 5   7    .rsrc   utf8    @t\bƅp blocks=Basic Latin,Latin Extended-B
2460 0x0003f88c 0x0044608c 5   7    .rsrc   utf8    @t\tƅp blocks=Basic Latin,Latin Extended-B
2461 0x0003f8cb 0x004460cb 5   7    .rsrc   utf8    @t\tƅp blocks=Basic Latin,Latin Extended-B
2462 0x0003f9b5 0x004461b5 5   7    .rsrc   utf8    ËD$\b% blocks=Latin-1 Supplement,Basic Latin
2463 0x0003f9c6 0x004461c6 4   6    .rsrc   utf8    ËD$\b blocks=Latin-1 Supplement,Basic Latin
2464 0x0003f9ff 0x004461ff 4   6    .rsrc   utf8    ,$ZÃ blocks=Basic Latin,Latin-1 Supplement
2465 0x0003fd2e 0x0044652e 4   5    .rsrc   ascii   QQSV
2466 0x0003fd37 0x00446537 4   5    .rsrc   ascii   Vh?\e
2467 0x0003fd73 0x00446573 4   5    .rsrc   ascii   E\bYY
2468 0x0003fd8e 0x0044658e 5   6    .rsrc   ascii   $j\fj\b
2469 0x0003fdcf 0x004465cf 4   5    .rsrc   ascii   $j\fj
2470 0x0003fe11 0x00446611 4   5    .rsrc   ascii   M\bQP
2471 0x0003fe27 0x00446627 5   6    .rsrc   ascii   j\fhx]
2472 0x0003fef7 0x004466f7 4   5    .rsrc   ascii   x7;5
2473 0x0003ffe8 0x004467e8 4   6    .rsrc   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
2474 0x0003fff2 0x004467f2 5   7    .rsrc   utf8    E\b3ɉ\b blocks=Basic Latin,Latin Extended-B
2475 0x00040054 0x00446854 4   5    .rsrc   ascii   \at'\n
2476 0x000400be 0x004468be 5   6    .rsrc   ascii   #E\ff\v
2477 0x00040148 0x00446948 4   5    .rsrc   ascii   E\bQQ
2478 0x0004015b 0x0044695b 4   5    .rsrc   ascii   E\bQQ
2479 0x00040240 0x00446a40 5   6    .rsrc   ascii   9M\fu.
2480 0x00040272 0x00446a72 6   7    .rsrc   ascii   \9E\fuY
2481 0x0004033d 0x00446b3d 4   5    .rsrc   ascii   j\b_Q
2482 0x00040381 0x00446b81 5   6    .rsrc   ascii   F\bPQW
2483 0x000403ab 0x00446bab 5   6    .rsrc   ascii   >\bYYt
2484 0x00040665 0x00446e65 5   7    .rsrc   utf8    }++ȋE blocks=Basic Latin,Latin Extended-B
2485 0x000406a7 0x00446ea7 4   5    .rsrc   ascii   _t\bj
2486 0x000406bd 0x00446ebd 5   6    .rsrc   ascii    t\vj 
2487 0x0004079a 0x00446f9a 4   5    .rsrc   ascii   \b1A\b
2488 0x000407cd 0x00446fcd 4   5    .rsrc   ascii   3A\b#
2489 0x00040812 0x00447012 5   6    .rsrc   ascii   E\b\tX\f
2490 0x000408a9 0x004470a9 5   6    .rsrc   ascii   E\b\tX 
2491 0x000408c7 0x004470c7 5   6    .rsrc   ascii   E\b\tX`
2492 0x000408fb 0x004470fb 5   6    .rsrc   ascii   E\b\tX`
