[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
12095 0x0007f7ad 0x00744fad 4   5    .data   ascii   $sVI
12096 0x0007f80b 0x0074500b 4   5    .data   ascii   Fr\b)
12097 0x0007f81b 0x0074501b 6   7    .data   ascii   s*-\nN$
12098 0x0007f827 0x00745027 4   5    .data   ascii   xV"T
12099 0x0007f834 0x00745034 5   7    .data   utf8    ?Z'.ə blocks=Basic Latin,IPA Extensions
12100 0x0007f85d 0x0074505d 4   5    .data   ascii   S=z'
12101 0x0007f86b 0x0074506b 4   5    .data   ascii   JI{L
12102 0x0007f875 0x00745075 5   6    .data   ascii   4eE}"
12103 0x0007f87e 0x0074507e 7   8    .data   ascii   88)87%C
12104 0x0007f89f 0x0074509f 5   6    .data   ascii   ,h\do
12105 0x0007f8b5 0x007450b5 5   6    .data   ascii   .\t8.v
12106 0x0007f8ed 0x007450ed 4   6    .data   utf8    ޅ`Q7 blocks=Thaana,Basic Latin
12107 0x0007f8f5 0x007450f5 4   5    .data   ascii   i.gX
12108 0x0007f912 0x00745112 5   6    .data   ascii   SPN2N
12109 0x0007f918 0x00745118 5   6    .data   ascii   \LEft
12110 0x0007f931 0x00745131 4   6    .data   utf8    ӺIM6 blocks=Cyrillic,Basic Latin
12111 0x0007f98c 0x0074518c 4   5    .data   ascii   {iXm
12112 0x0007f9c2 0x007451c2 4   5    .data   ascii   Tp+d
12113 0x0007f9d2 0x007451d2 7   8    .data   ascii   Ea-8T6u
12114 0x0007fa1b 0x0074521b 4   5    .data   ascii   8$+O
12115 0x0007fa3e 0x0074523e 4   5    .data   ascii   g2ht
12116 0x0007fa50 0x00745250 4   5    .data   ascii   <4N*
12117 0x0007fa6d 0x0074526d 4   5    .data   ascii   *3f'
12118 0x0007fa76 0x00745276 4   5    .data   ascii   XRET
12119 0x0007fa87 0x00745287 4   5    .data   ascii   dSan
12120 0x0007fa8c 0x0074528c 4   5    .data   ascii   >*r@
12121 0x0007fac6 0x007452c6 7   8    .data   ascii   d]6;}dN
12122 0x0007fb11 0x00745311 4   5    .data   ascii   e|Ds
12123 0x0007fb28 0x00745328 4   5    .data   ascii   Tk t
12124 0x0007fb48 0x00745348 4   5    .data   ascii   .h,W
12125 0x0007fb6c 0x0074536c 4   6    .data   utf8    28dܜ blocks=Basic Latin,Syriac
12126 0x0007fb9f 0x0074539f 6   8    .data   utf8    6T8\e-A
12127 0x0007fbc5 0x007453c5 6   8    .data   utf8    LJPױR\r blocks=Basic Latin,Hebrew
12128 0x0007fbec 0x007453ec 8   9    .data   ascii   Se\n$l$dA
12129 0x0007fc0c 0x0074540c 4   5    .data   ascii   "Q\b]
12130 0x0007fc2f 0x0074542f 6   8    .data   utf8    [Eټ{=$ blocks=Basic Latin,Arabic
12131 0x0007fc52 0x00745452 5   6    .data   ascii   KuxR\f
12132 0x0007fc73 0x00745473 4   5    .data   ascii   pG&!
12133 0x0007fc93 0x00745493 4   5    .data   ascii   ZzW:
12134 0x0007fcad 0x007454ad 4   5    .data   ascii   "0cG
12135 0x0007fcff 0x007454ff 5   6    .data   ascii   dcInt
12136 0x0007fd18 0x00745518 5   6    .data   ascii   >q%Zr
12137 0x0007fd33 0x00745533 5   6    .data   ascii   t/`$f
12138 0x0007fd9d 0x0074559d 4   6    .data   utf8    =Oʴi blocks=Basic Latin,Spacing Modifier Letters
12139 0x0007fda5 0x007455a5 5   6    .data   ascii   EzY~$
12140 0x0007fdbc 0x007455bc 5   6    .data   ascii   (#04Q
12141 0x0007fde3 0x007455e3 4   5    .data   ascii   *6-\r
12142 0x0007fe03 0x00745603 6   7    .data   ascii   Lp(LE*
12143 0x0007fe2e 0x0074562e 4   6    .data   utf8    8mjڥ blocks=Basic Latin,Arabic
12144 0x0007fe41 0x00745641 4   5    .data   ascii   (-40
12145 0x0007fe82 0x00745682 4   6    .data   utf8    dŖ!@ blocks=Basic Latin,Latin Extended-A
12146 0x0007fe8f 0x0074568f 6   7    .data   ascii   /@k*NN
12147 0x0007feac 0x007456ac 4   6    .data   utf8    Iƒ,y blocks=Basic Latin,Latin Extended-B
12148 0x0007febd 0x007456bd 4   5    .data   ascii   d,-i
12149 0x0007fec3 0x007456c3 8   9    .data   ascii   R/)fmB/y
12150 0x0007fecf 0x007456cf 6   8    .data   utf8    \bhܡXe\t blocks=Basic Latin,Syriac
12151 0x0007fee2 0x007456e2 4   5    .data   ascii   'D,r
12152 0x0007fef5 0x007456f5 5   6    .data   ascii   Rk8bc
12153 0x0007ff15 0x00745715 4   6    .data   utf8    ߘ{<: blocks=NKo,Basic Latin
12154 0x0007ff1b 0x0074571b 5   6    .data   ascii   y&q?\t
12155 0x0007ff2d 0x0074572d 5   6    .data   ascii   JDL\_
12156 0x0007ff33 0x00745733 4   5    .data   ascii   oade
12157 0x0007ff44 0x00745744 6   7    .data   ascii   32type
12158 0x0007ff4c 0x0074574c 9   10   .data   ascii   \fKWi\rndow
12159 0x0007ff80 0x00745780 5   7    .data   utf8    lZK\r̍ blocks=Basic Latin,Combining Diacritical Marks
12160 0x0007ff8e 0x0074578e 6   7    .data   ascii   C<\f_Da
12161 0x0007ff9b 0x0074579b 4   5    .data   ascii   "RTL
12162 0x0007ffa0 0x007457a0 4   6    .data   utf8    :nΚM blocks=Basic Latin,Greek and Coptic
12163 0x0007ffc3 0x007457c3 5   6    .data   ascii   ronuT
12164 0x0007ffe7 0x007457e7 5   6    .data   ascii   ncObj
12165 0x0007fff7 0x007457f7 4   5    .data   ascii   ^<Cl
12166 0x00080018 0x00745818 4   5    .data   ascii   &veX
12167 0x0008001d 0x0074581d 4   6    .data   utf8    fܲYB blocks=Basic Latin,Syriac
12168 0x00080026 0x00745826 4   5    .data   ascii   V4\t\n
12169 0x00080034 0x00745834 5   6    .data   ascii   j@Bae
12170 0x0008003c 0x0074583c 4   5    .data   ascii   G{)c
12171 0x00080057 0x00745857 4   5    .data   ascii   HFol
12172 0x0008009b 0x0074589b 4   5    .data   ascii   Eq\r
12173 0x000800a3 0x007458a3 4   5    .data   ascii   2r=R
12174 0x000800ab 0x007458ab 4   5    .data   ascii   g$;(
12175 0x000800b0 0x007458b0 4   5    .data   ascii   hQl/
12176 0x000800bb 0x007458bb 4   5    .data   ascii   {h*(
12177 0x000800c0 0x007458c0 5   6    .data   ascii   <\fAPI
12178 0x000800dc 0x007458dc 5   6    .data   ascii   Jwa,F
12179 0x00080107 0x00745907 5   6    .data   ascii   Bboxg
12180 0x0008013e 0x0074593e 9   10   .data   ascii   LKd&R`Y=1
12181 0x0008016d 0x0074596d 4   5    .data   ascii   Svcc
12182 0x00080185 0x00745985 5   6    .data   ascii   =ph2c
12183 0x00080191 0x00745991 8   9    .data   ascii   jhALTBug
12184 0x0008019b 0x0074599b 8   9    .data   ascii   Bx>5HdH8
12185 0x000801a4 0x007459a4 4   5    .data   ascii   nDMw
12186 0x000801d0 0x007459d0 4   5    .data   ascii   ipbr
12187 0x000801ed 0x007459ed 5   6    .data   ascii   ImgLi
12188 0x000801f5 0x007459f5 4   5    .data   ascii   E:D\v
12189 0x000801fc 0x007459fc 4   5    .data   ascii   *&Fd
12190 0x0008024e 0x00745a4e 5   6    .data   ascii   CUx6\b
12191 0x00080295 0x00745a95 7   8    .data   ascii   x5~\beBF
12192 0x000802a5 0x00745aa5 4   5    .data   ascii   cuxG
12193 0x000802e6 0x00745ae6 4   5    .data   ascii   &92C
12194 0x000802ee 0x00745aee 6   7    .data   ascii   ^uh1C+
12195 0x000802fc 0x00745afc 4   5    .data   ascii   \nOEP
12196 0x00080306 0x00745b06 5   6    .data   ascii   mbl*\b
12197 0x00080313 0x00745b13 4   5    .data   ascii   d6+C
12198 0x00080333 0x00745b33 4   5    .data   ascii   diPz
12199 0x00080364 0x00745b64 5   6    .data   ascii   K\r\>H
12200 0x00080390 0x00745b90 4   5    .data   ascii   SuWm
12201 0x000803a0 0x00745ba0 5   6    .data   ascii   aOTNE
12202 0x000803ad 0x00745bad 4   5    .data   ascii   y.ei
12203 0x000803b3 0x00745bb3 5   7    .data   utf8    cֲ&<: blocks=Basic Latin,Hebrew
12204 0x000803d5 0x00745bd5 4   5    .data   ascii   D]<V
12205 0x000803da 0x00745bda 4   5    .data   ascii   }m61
12206 0x000803e2 0x00745be2 5   6    .data   ascii   8Zm\a 
12207 0x00080413 0x00745c13 4   5    .data   ascii   T@k\r
12208 0x00080431 0x00745c31 6   7    .data   ascii   MZP3BH
12209 0x0008045c 0x00745c5c 7   9    .data   utf8     p]gpem
12210 0x00080478 0x00745c78 4   5    .data   ascii   \r\n$7
12211 0x00080480 0x00745c80 4   5    .data   ascii   PE\bL
12212 0x000804aa 0x00745caa 5   6    .data   ascii   e0)9E
12213 0x000804ce 0x00745cce 10  12   .data   utf8    CODPE\b(Wɑ+ blocks=Basic Latin,IPA Extensions
12214 0x000804e1 0x00745ce1 6   7    .data   ascii   `DATT\f
12215 0x00080506 0x00745d06 7   8    .data   ascii   idat\8Q
12216 0x0008050e 0x00745d0e 9   10   .data   ascii   'A)\b(Q@\br
12217 0x00080522 0x00745d22 5   6    .data   ascii   + Prs
12218 0x00080528 0x00745d28 4   5    .data   ascii   O<SD
12219 0x0008054d 0x00745d4d 4   5    .data   ascii   N#38
12220 0x00080553 0x00745d53 7   8    .data   ascii   D"\tHDL@
12221 0x00080560 0x00745d60 4   5    .data   ascii   <"\aT
12222 0x00080575 0x00745d75 4   5    .data   ascii   dr\;
12223 0x0008057a 0x00745d7a 6   7    .data   ascii   tb(H9h
12224 0x00080583 0x00745d83 4   5    .data   ascii   G4#,
12225 0x000805a6 0x00745da6 4   5    .data   ascii   8L\b0
12226 0x000805f7 0x00745df7 5   6    .data   ascii   YhD\C
12227 0x00080620 0x00745e20 4   5    .data   ascii   \vo8c
12228 0x00080637 0x00745e37 4   5    .data   ascii   \nG\b`
12229 0x00080652 0x00745e52 5   7    .data   utf8    \fGƼ&@ blocks=Basic Latin,Latin Extended-B
12230 0x00080678 0x00745e78 4   6    .data   utf8    H\n\fګ blocks=Basic Latin,Arabic
12231 0x000806a6 0x00745ea6 5   6    .data   ascii   \f~bJ\f
12232 0x000806ae 0x00745eae 4   6    .data   utf8    ڣF\ah blocks=Arabic,Basic Latin
12233 0x000806b5 0x00745eb5 5   6    .data   ascii   (WU8{
12234 0x000806e6 0x00745ee6 9   10   .data   ascii   cC@\b@\\a\fc
12235 0x0008075f 0x00745f5f 4   5    .data   ascii   u\nX)
12236 0x00080774 0x00745f74 4   5    .data   ascii   }\t\f+
12237 0x000807d5 0x00745fd5 4   5    .data   ascii   t# \e
12238 0x000807eb 0x00745feb 4   5    .data   ascii   O-#d
12239 0x000807fd 0x00745ffd 4   5    .data   ascii   WPZ\f
12240 0x0008080c 0x0074600c 5   7    .data   utf8    %ӞP\rw blocks=Basic Latin,Cyrillic
12241 0x00080858 0x00746058 4   5    .data   ascii   Egh\v
12242 0x0008085d 0x0074605d 6   8    .data   utf8    \4l͚v( blocks=Basic Latin,Combining Diacritical Marks
12243 0x000808e5 0x007460e5 5   6    .data   ascii   [3\fB"
12244 0x0008093b 0x0074613b 4   5    .data   ascii   s Oh
12245 0x0008097d 0x0074617d 4   5    .data   ascii   B\bT\b
12246 0x0008098a 0x0074618a 7   8    .data   ascii   > y;/u\
12247 0x00080a05 0x00746205 4   6    .data   utf8    ,L\fː blocks=Basic Latin,Spacing Modifier Letters
12248 0x00080a23 0x00746223 4   5    .data   ascii   T(K|
12249 0x00080a3a 0x0074623a 5   6    .data   ascii   svKf8
12250 0x00080a47 0x00746247 5   7    .data   utf8    y\v˖jB blocks=Basic Latin,Spacing Modifier Letters
12251 0x00080a6d 0x0074626d 4   5    .data   ascii   jv_)
12252 0x00080a9d 0x0074629d 4   5    .data   ascii   !<\bK
12253 0x00080ac5 0x007462c5 4   5    .data   ascii   =Elp
12254 0x00080ad2 0x007462d2 4   6    .data   utf8    "+Ѡ\n blocks=Basic Latin,Cyrillic
12255 0x00080ad8 0x007462d8 4   5    .data   ascii    vph
12256 0x00080b33 0x00746333 7   9    .data   utf8    .$Y]l"ؖ blocks=Basic Latin,Arabic
12257 0x00080b96 0x00746396 4   5    .data   ascii   ;B\n$
12258 0x00080b9c 0x0074639c 6   8    .data   utf8    qۓ^]0l blocks=Basic Latin,Arabic
12259 0x00080ba7 0x007463a7 5   6    .data   ascii   B\vu\tI
12260 0x00080bba 0x007463ba 5   6    .data   ascii   N4mu\t
12261 0x00080c91 0x00746491 5   6    .data   ascii   S)VQI
12262 0x00080cb3 0x007464b3 4   5    .data   ascii   yg X
12263 0x00080d88 0x00746588 4   6    .data   utf8    мKa* blocks=Cyrillic,Basic Latin
12264 0x00080dcf 0x007465cf 6   7    .data   ascii   \n\b^D=y
12265 0x00080de3 0x007465e3 4   5    .data   ascii   [!9A
12266 0x00080e00 0x00746600 6   7    .data   ascii   zSb \a!
12267 0x00080e9b 0x0074669b 5   6    .data   ascii   +)$ _
12268 0x00080ea7 0x007466a7 6   7    .data   ascii   n1B`5Q
12269 0x00080f05 0x00746705 5   6    .data   ascii   h\atW<
12270 0x00080f20 0x00746720 6   9    .data   utf8    \n.#v郐\e blocks=Basic Latin,CJK Unified Ideographs
12271 0x00080f37 0x00746737 4   5    .data   ascii   %\tE\t
12272 0x00080f85 0x00746785 4   5    .data   ascii   (\rkU
12273 0x00080ff4 0x007467f4 5   6    .data   ascii   &LDM\
12274 0x00081028 0x00746828 4   5    .data   ascii   S)T\b
12275 0x0008103d 0x0074683d 4   5    .data   ascii   S2\E
12276 0x00081062 0x00746862 4   5    .data   ascii   tE\b<
12277 0x0008111a 0x0074691a 5   6    .data   ascii   \b\fO44
12278 0x00081136 0x00746936 5   6    .data   ascii   G`&?T
12279 0x00081168 0x00746968 4   5    .data   ascii   9)-\r
12280 0x00081198 0x00746998 4   5    .data   ascii   fu~*
12281 0x0008119e 0x0074699e 5   7    .data   utf8    )](f҉ blocks=Basic Latin,Cyrillic
12282 0x000811a6 0x007469a6 4   5    .data   ascii   M7Tq
12283 0x000811b5 0x007469b5 5   6    .data   ascii   *O)\b~
12284 0x000811c8 0x007469c8 4   6    .data   utf8    o+Ƭ. blocks=Basic Latin,Latin Extended-B
12285 0x000811d1 0x007469d1 5   7    .data   utf8    %![\v؊ blocks=Basic Latin,Arabic
12286 0x00081277 0x00746a77 4   6    .data   utf8    üiI) blocks=Latin-1 Supplement,Basic Latin
12287 0x000812c4 0x00746ac4 4   5    .data   ascii   tt2t
12288 0x000812df 0x00746adf 5   6    .data   ascii   2A10u
12289 0x00081306 0x00746b06 5   7    .data   utf8    ܓA@f\r blocks=Syriac,Basic Latin
12290 0x0008130f 0x00746b0f 4   5    .data   ascii   u\r\b;
12291 0x0008133d 0x00746b3d 5   6    .data   ascii   PRQQ;
12292 0x000813b9 0x00746bb9 5   6    .data   ascii   H\eetX
12293 0x000813c0 0x00746bc0 5   6    .data   ascii    r;t\a
12294 0x000813e6 0x00746be6 4   5    .data   ascii   @C=\f
12295 0x000813f1 0x00746bf1 5   6    .data   ascii   w|)>%
12296 0x00081430 0x00746c30 6   7    .data   ascii   uENb /
12297 0x00081438 0x00746c38 7   8    .data   ascii   Zy\e8pm\b
12298 0x00081454 0x00746c54 7   8    .data   ascii   \b:\nu0<T
12299 0x0008146f 0x00746c6f 4   5    .data   ascii   68zt
12300 0x000814a0 0x00746ca0 10  11   .data   ascii   b>\n+ _B$?x
12301 0x000814ad 0x00746cad 4   5    .data   ascii   X@U0
12302 0x000814b4 0x00746cb4 4   5    .data   ascii   (!$H
12303 0x000814c6 0x00746cc6 5   6    .data   ascii   $\tw%9
12304 0x000814eb 0x00746ceb 5   6    .data   ascii   KxI[)
12305 0x000814fe 0x00746cfe 6   8    .data   utf8    +ta߄ar blocks=Basic Latin,NKo
12306 0x0008152b 0x00746d2b 4   8    .data   utf8    #0Łᯑ blocks=Basic Latin,Latin Extended-A,Batak
12307 0x00081535 0x00746d35 4   5    .data   ascii   2"g(
12308 0x00081576 0x00746d76 4   6    .data   utf8    sذ"C blocks=Basic Latin,Arabic
12309 0x000815ee 0x00746dee 4   7    .data   utf8    \a*焑J blocks=Basic Latin,CJK Unified Ideographs
12310 0x00081616 0x00746e16 5   6    .data   ascii   v:k:\v
12311 0x0008161f 0x00746e1f 4   6    .data   utf8    R4Ǌ> blocks=Basic Latin,Latin Extended-B
12312 0x0008165a 0x00746e5a 5   6    .data   ascii   aQYgR
12313 0x00081666 0x00746e66 4   5    .data   ascii   vozU
12314 0x000816d7 0x00746ed7 5   6    .data   ascii   BkU'9
12315 0x000817ca 0x00746fca 5   7    .data   utf8    qb?\ť blocks=Basic Latin,Latin Extended-A
12316 0x000817fa 0x00746ffa 7   9    .data   utf8    ܑ7`vP\bn blocks=Syriac,Basic Latin
12317 0x00081830 0x00747030 4   5    .data   ascii   S=OF
12318 0x00081835 0x00747035 10  11   .data   ascii   WARE\Bo-rl
12319 0x0008184d 0x0074704d 4   5    .data   ascii   FPU{
12320 0x00081882 0x00747082 5   6    .data   ascii   SW$|H
12321 0x000818a2 0x007470a2 4   5    .data   ascii   02\t\a
12322 0x000818f0 0x007470f0 4   5    .data   ascii   4a\a 
12323 0x00081996 0x00747196 7   8    .data   ascii   xRQS@6|
12324 0x000819bb 0x007471bb 4   5    .data   ascii   \n[YZ
12325 0x000819d0 0x007471d0 7   8    .data   ascii   IP^$Xqn
12326 0x00081a20 0x00747220 6   7    .data   ascii   \n\bXh=L
12327 0x00081a3b 0x0074723b 4   5    .data   ascii   (\aPS
12328 0x00081a69 0x00747269 4   5    .data   ascii   kRr!
12329 0x00081ad2 0x007472d2 4   5    .data   ascii   v)'C
12330 0x00081aeb 0x007472eb 4   5    .data   ascii   4\nH\f
12331 0x00081b5e 0x0074735e 7   8    .data   ascii   \e*,!obt
12332 0x00081b76 0x00747376 4   5    .data   ascii   M-D2
12333 0x00081b90 0x00747390 4   5    .data   ascii   P?dR
12334 0x00081b9a 0x0074739a 5   6    .data   ascii   ;sO3u
12335 0x00081ba9 0x007473a9 5   8    .data   utf8    \tCB蟘1 blocks=Basic Latin,CJK Unified Ideographs
12336 0x00081bbc 0x007473bc 4   6    .data   utf8    \bvKJ
12337 0x00081c0c 0x0074740c 9   11   .data   utf8    B5ԟ1bj\bdB blocks=Basic Latin,Cyrillic Supplement
12338 0x00081c19 0x00747419 7   9    .data   utf8    Uё$#8/\a blocks=Basic Latin,Cyrillic
12339 0x00081c2b 0x0074742b 7   8    .data   ascii   ZTUW,VS
12340 0x00081c75 0x00747475 6   7    .data   ascii   :IB:<Z
12341 0x00081c82 0x00747482 5   8    .data   utf8    `W])请 blocks=Basic Latin,CJK Unified Ideographs
12342 0x00081ca9 0x007474a9 4   5    .data   ascii   ,t\*
12343 0x00081cd9 0x007474d9 4   5    .data   ascii   \f*.*
12344 0x00081ce7 0x007474e7 4   5    .data   ascii   /P98
12345 0x00081d1e 0x0074751e 4   6    .data   utf8    ƋRJ\f blocks=Latin Extended-B,Basic Latin
12346 0x00081d34 0x00747534 5   6    .data   ascii   5=Xtq
12347 0x00081db0 0x007475b0 4   5    .data   ascii   }t\r9
12348 0x00081e00 0x00747600 6   7    .data   ascii   _/47rp
12349 0x00081e2d 0x0074762d 4   7    .data   utf8    }Ĺ|ځ blocks=Basic Latin,Latin Extended-A,Arabic
12350 0x00081e39 0x00747639 4   5    .data   ascii   !\fL!
12351 0x00081e4c 0x0074764c 5   7    .data   utf8    <MĨ\r6 blocks=Basic Latin,Latin Extended-A
12352 0x00081e62 0x00747662 5   6    .data   ascii   SJR^u
12353 0x00081e75 0x00747675 5   6    .data   ascii   bXEHY
12354 0x00081edb 0x007476db 8   9    .data   ascii   ^_:4d+($
12355 0x00081f58 0x00747758 4   5    .data   ascii   \bXQX
12356 0x00081f64 0x00747764 4   5    .data   ascii   \bbr%
12357 0x00081f78 0x00747778 5   6    .data   ascii   L\rZLy
12358 0x00081f94 0x00747794 4   5    .data   ascii   SxZb
12359 0x00081f9a 0x0074779a 4   5    .data   ascii    `#u
12360 0x00081f9f 0x0074779f 4   5    .data   ascii   <Lhh
12361 0x00081fbe 0x007477be 4   5    .data   ascii   {(\vn
12362 0x00081fc4 0x007477c4 4   5    .data   ascii   >Z+N
12363 0x0008200d 0x0074780d 4   5    .data   ascii   u7;1
12364 0x00082012 0x00747812 7   10   .data   utf8    t\ny$\nV諟 blocks=Basic Latin,CJK Unified Ideographs
12365 0x00082095 0x00747895 4   7    .data   utf8    ڙאQ$ blocks=Arabic,Hebrew,Basic Latin
12366 0x000820fb 0x007478fb 4   5    .data   ascii   Iv\tG
12367 0x00082110 0x00747910 4   5    .data   ascii   X,RP
12368 0x00082123 0x00747923 5   6    .data   ascii   +@PU*
12369 0x00082148 0x00747948 4   5    .data   ascii   $}(V
12370 0x0008215f 0x0074795f 5   9    .data   utf8    ҏǉˌR' blocks=Cyrillic,Latin Extended-B,Spacing Modifier Letters,Basic Latin
12371 0x00082195 0x00747995 8   9    .data   ascii   P6!R:u\nO
12372 0x000821bd 0x007479bd 11  12   .data   ascii   0-R3f;b f\n[
12373 0x000821f4 0x007479f4 5   6    .data   ascii   j_WHT
12374 0x00082246 0x00747a46 6   8    .data   utf8    Vt\f9\b1
12375 0x0008228e 0x00747a8e 4   5    .data   ascii   PzKu
12376 0x000822a0 0x00747aa0 4   5    .data   ascii   eYZ@
12377 0x000822c3 0x00747ac3 4   5    .data   ascii   J|\e9
12378 0x00082348 0x00747b48 4   7    .data   utf8    л\tՙ, blocks=Cyrillic,Basic Latin,Armenian
12379 0x00082357 0x00747b57 5   6    .data   ascii   Y&:|%
12380 0x000823d0 0x00747bd0 6   7    .data   ascii   w5P;\tn
12381 0x000823e5 0x00747be5 6   8    .data   utf8    ՋT.c\n, blocks=Armenian,Basic Latin
12382 0x000823f7 0x00747bf7 4   5    .data   ascii   m: f
12383 0x0008242c 0x00747c2c 4   5    .data   ascii   Qw\a$
12384 0x00082434 0x00747c34 4   6    .data   utf8    ro>d
12385 0x00082445 0x00747c45 4   5    .data   ascii   mHU%
12386 0x000824ae 0x00747cae 6   7    .data   ascii   /|"]BY
12387 0x000824d6 0x00747cd6 4   5    .data   ascii   \tI\np
12388 0x00082501 0x00747d01 5   8    .data   utf8    ֜#kpÐ blocks=Hebrew,Basic Latin,Latin-1 Supplement
12389 0x00082534 0x00747d34 4   5    .data   ascii   t+vr
12390 0x0008253a 0x00747d3a 4   5    .data   ascii    \aO\b
12391 0x0008253f 0x00747d3f 5   6    .data   ascii   V\b\fu\v
12392 0x00082550 0x00747d50 5   6    .data   ascii   +LuJ>
12393 0x00082593 0x00747d93 11  12   .data   ascii   E~oC^Dh|\n!V
12394 0x000825ae 0x00747dae 5   6    .data   ascii   7}PmN
12395 0x000825cd 0x00747dcd 4   5    .data   ascii   A\b<x
12396 0x000825f2 0x00747df2 4   5    .data   ascii   R\t4@
12397 0x00082600 0x00747e00 6   7    .data   ascii   j\ru\bq;
12398 0x0008260b 0x00747e0b 4   5    .data   ascii   s}s+
12399 0x0008261d 0x00747e1d 9   10   .data   ascii   GWCI9h4;L
12400 0x0008262f 0x00747e2f 5   7    .data   utf8    ̃&tH{ blocks=Combining Diacritical Marks,Basic Latin
12401 0x00082677 0x00747e77 9   10   .data   ascii   \n0l32.ud
12402 0x000826f0 0x00747ef0 4   5    .data   ascii   X h4
12403 0x0008270d 0x00747f0d 6   7    .data   ascii   P5a1Pj
12404 0x0008272e 0x00747f2e 4   5    .data   ascii   U\n\fb
12405 0x0008274c 0x00747f4c 7   8    .data   ascii   .tR\v$1;
12406 0x00082756 0x00747f56 4   5    .data   ascii   ]\v;7
12407 0x00082762 0x00747f62 4   5    .data   ascii   yU&+
12408 0x000827ad 0x00747fad 5   6    .data   ascii   \tq|I"
12409 0x000827fe 0x00747ffe 5   6    .data   ascii   ;-u\fQ
12410 0x0008280e 0x0074800e 6   7    .data   ascii   {4;>5$
12411 0x0008283f 0x0074803f 6   7    .data   ascii   J9*|H@
12412 0x000828c9 0x007480c9 5   7    .data   utf8     9ʆXa blocks=Basic Latin,IPA Extensions
12413 0x00082913 0x00748113 4   5    .data   ascii   \bq~\n
12414 0x00082949 0x00748149 4   5    .data   ascii   3W"0
12415 0x00082976 0x00748176 4   5    .data   ascii   I5;A
12416 0x00082985 0x00748185 11  13   .data   utf8    *ߚ39B%,LFtl blocks=Basic Latin,NKo
12417 0x0008299b 0x0074819b 4   5    .data   ascii   %"+(
12418 0x000829c3 0x007481c3 4   5    .data   ascii   \r\v"
12419 0x00082a24 0x00748224 4   5    .data   ascii   }Av"
12420 0x00082a3f 0x0074823f 4   5    .data   ascii   TCpP
12421 0x00082a4c 0x0074824c 4   5    .data   ascii   (L\b 
12422 0x00082b5c 0x0074835c 7   8    .data   ascii   \tEx'ce~
12423 0x00082b8f 0x0074838f 8   9    .data   ascii   fMemorKy
12424 0x00082b9b 0x0074839b 4   5    .data   ascii   z\h@
12425 0x00082ba0 0x007483a0 9   11   .data   utf8    W) @\vEInݽ blocks=Basic Latin,Arabic Supplement
12426 0x00082bb4 0x007483b4 6   7    .data   ascii   QfB\ftT
