ii 592 64
[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
368   0x00004b2d 0x00004aed 4    6            utf8    bߴ?\t blocks=Basic Latin,NKo
369   0x00004b5e 0x00004b1e 5    6            ascii   !2jd.
370   0x00004b90 0x00004b50 5    7            utf8    C,$Y\f
371   0x00004ba0 0x00004b60 6    9            utf8    01@h7츂 blocks=Basic Latin,Hangul Syllables
372   0x00004bc9 0x00004b89 4    6            utf8    -+Ϝ\b blocks=Basic Latin,Greek and Coptic
373   0x00004c11 0x00004bd1 7    8            ascii   \~\nD/Gf
374   0x00004c61 0x00004c21 4    5            ascii   p!%M
375   0x00004c77 0x00004c37 4    7            utf8    ݕ,dw blocks=Arabic Supplement,Basic Latin
376   0x00004c9c 0x00004c5c 6    7            ascii   ru\n-;I
377   0x00004cd5 0x00004c95 5    6            ascii   \n\f[w\t
378   0x00004cfc 0x00004cbc 5    6            ascii   810L^
379   0x00004d19 0x00004cd9 4    5            ascii   k^$N
380   0x00004d55 0x00004d15 6    9            utf8    2{yزð3 blocks=Basic Latin,Arabic,Latin-1 Supplement
381   0x00004d70 0x00004d30 6    8            utf8    ڋK\aAf) blocks=Arabic,Basic Latin
382   0x00004dd9 0x00004d99 4    6            utf8    ѿ/3X blocks=Cyrillic,Basic Latin
383   0x00004dea 0x00004daa 5    7            utf8    Q\nze݃ blocks=Basic Latin,Syriac
384   0x00004e6d 0x00004e2d 5    6            ascii   D\b[J&
385   0x00004e84 0x00004e44 4    5            ascii   Im$I
386   0x00004ea9 0x00004e69 7    9            utf8    ۫p#EIdG blocks=Arabic,Basic Latin
387   0x00004ef5 0x00004eb5 4    7            utf8    ;幜[8 blocks=Basic Latin,CJK Unified Ideographs
388   0x00004f14 0x00004ed4 4    7            utf8    \vޥȑ} blocks=Basic Latin,Thaana,Latin Extended-B
389   0x00004f87 0x00004f47 4    5            ascii   !\v~B
390   0x00004fab 0x00004f6b 5    6            ascii   R{c-<
391   0x00004fcb 0x00004f8b 4    5            ascii   P#$[
392   0x00005044 0x00005004 5    6            ascii   YJ(GL
393   0x00005076 0x00005036 4    5            ascii   8QVC
394   0x000050e0 0x000050a0 4    6            utf8    u~n6
395   0x000050f3 0x000050b3 5    6            ascii   O5 ?x
396   0x0000511b 0x000050db 4    5            ascii   L]p0
397   0x0000514b 0x0000510b 4    5            ascii   xmvY
398   0x00005154 0x00005114 5    7            utf8    iʇK\n{ blocks=Basic Latin,IPA Extensions
399   0x00005170 0x00005130 4    5            ascii   Uhs\b
400   0x000051e8 0x000051a8 6    7            ascii   C7}L[|
401   0x000051f9 0x000051b9 4    6            utf8    :Q[2
402   0x00005217 0x000051d7 5    6            ascii   zZ3)b
403   0x00005222 0x000051e2 4    6            utf8    Ѿ\fYU blocks=Cyrillic,Basic Latin
404   0x00005228 0x000051e8 4    5            ascii   y\a1 
405   0x0000527f 0x0000523f 5    6            ascii   hkp8J
406   0x000052df 0x0000529f 4    5            ascii   t"IJ
407   0x00005340 0x00005300 5    6            ascii   W(*4X
408   0x00005370 0x00005330 4    5            ascii   TO}}
409   0x000053dc 0x0000539c 5    7            utf8    Ձ&|kk blocks=Armenian,Basic Latin
410   0x00005464 0x00005424 5    8            utf8    ޓ!7,Ճ blocks=Thaana,Basic Latin,Armenian
411   0x0000549a 0x0000545a 4    5            ascii   G}>{
412   0x000054ac 0x0000546c 4    5            ascii   l#\t\v
413   0x000054c3 0x00005483 4    5            ascii   \r[eW
414   0x000054ea 0x000054aa 4    5            ascii   8BU\t
415   0x00005516 0x000054d6 4    5            ascii   jZ0~
416   0x00005520 0x000054e0 4    6            utf8    O/-Ղ blocks=Basic Latin,Armenian
417   0x00005531 0x000054f1 4    5            ascii   bb'x
418   0x00005567 0x00005527 4    5            ascii   23B\v
419   0x0000556d 0x0000552d 4    6            utf8    \n>ȒV blocks=Basic Latin,Latin Extended-B
420   0x000055a1 0x00005561 4    5            ascii   *-Wd
421   0x000055c0 0x00005580 4    5            ascii   u5wX
422   0x000055d5 0x00005595 4    5            ascii   6J.R
423   0x00005642 0x00005602 4    6            utf8    H\tӀ* blocks=Basic Latin,Cyrillic
424   0x00005685 0x00005645 4    5            ascii   "2dk
425   0x000056a3 0x00005663 10   11           ascii   d,7ga0\rv/Z
426   0x000056ae 0x0000566e 4    6            utf8    y#0ȕ blocks=Basic Latin,Latin Extended-B
427   0x0000570b 0x000056cb 4    7            utf8    ~ЄӦt blocks=Basic Latin,Cyrillic
428   0x0000573a 0x000056fa 4    5            ascii   D{A6
429   0x000057f4 0x000057b4 5    6            ascii   W`,aD
430   0x00005808 0x000057c8 4    5            ascii   w\vs}
431   0x00005869 0x00005829 4    5            ascii   KJui
432   0x00005885 0x00005845 5    6            ascii   =KG\t8
433   0x00005943 0x00005903 4    5            ascii   \3pw
434   0x0000595c 0x0000591c 4    5            ascii   y;\tc
435   0x00005a17 0x000059d7 4    5            ascii   ZBb/
436   0x00005a2d 0x000059ed 4    5            ascii   ?(L>
437   0x00005a51 0x00005a11 5    8            utf8    j쟻!?0 blocks=Basic Latin,Hangul Syllables
438   0x00005a62 0x00005a22 4    5            ascii   D8\v\t
439   0x00005a78 0x00005a38 4    6            utf8    uMݦ\n blocks=Basic Latin,Arabic Supplement
440   0x00005aa0 0x00005a60 7    8            ascii   1injx!y
441   0x00005b38 0x00005af8 4    5            ascii   Q*\r~
442   0x00005b53 0x00005b13 5    6            ascii   9A|Wf
443   0x00005b87 0x00005b47 6    7            ascii   u\azOW\b
444   0x00005b98 0x00005b58 8    9            ascii   \aB)B5\a;b
445   0x00005ba9 0x00005b69 5    6            ascii   d^A\n:
446   0x00005bdb 0x00005b9b 4    5            ascii   Mt%-
447   0x00005c07 0x00005bc7 7    8            ascii   @T\eBHq}
448   0x00005c28 0x00005be8 4    6            utf8    ĤswV blocks=Latin Extended-A,Basic Latin
449   0x00005c9c 0x00005c5c 4    5            ascii   clV_
450   0x00005cb9 0x00005c79 9    10           ascii   F:tZ,B|]m
451   0x00005ccb 0x00005c8b 4    5            ascii   "fU6
452   0x00005d5d 0x00005d1d 4    5            ascii   CpX<
453   0x00005d63 0x00005d23 4    5            ascii   !g)5
454   0x00005db1 0x00005d71 4    5            ascii   ]V\ef
455   0x00005dfa 0x00005dba 4    5            ascii   I|\bH
456   0x00005e08 0x00005dc8 4    5            ascii   mu q
457   0x00005e14 0x00005dd4 6    7            ascii   F1/zu%
458   0x00005e49 0x00005e09 8    10           utf8    Gׁ]&<\ru" blocks=Basic Latin,Hebrew
459   0x00005e5c 0x00005e1c 4    5            ascii   zB3G
460   0x00005e8b 0x00005e4b 4    5            ascii   "vK"
461   0x00005ea8 0x00005e68 5    6            ascii   Zz[i,
462   0x00005eba 0x00005e7a 4    6            utf8    f@7i
463   0x00005f2b 0x00005eeb 7    8            ascii   ERu\f\ayn
464   0x00005f61 0x00005f21 4    5            ascii   6\tiD
465   0x00005f68 0x00005f28 4    5            ascii   sR@<
466   0x00005fa0 0x00005f60 4    5            ascii   T]V,
467   0x00005fae 0x00005f6e 4    5            ascii   "k#)
468   0x00005fd4 0x00005f94 8    10           utf8    i#ih,̃2c blocks=Basic Latin,Combining Diacritical Marks
469   0x00006001 0x00005fc1 5    7            utf8    ĎMz\= blocks=Latin Extended-A,Basic Latin
470   0x00006024 0x00005fe4 4    5            ascii   _l.s
471   0x0000604a 0x0000600a 4    5            ascii   3\nDO
472   0x00006059 0x00006019 7    8            ascii   nOJM\eLV
473   0x00006076 0x00006036 4    5            ascii   |n}9
474   0x000060a3 0x00006063 5    6            ascii   Gkc1X
475   0x000060bc 0x0000607c 4    6            utf8    cؓpu blocks=Basic Latin,Arabic
476   0x000060d6 0x00006096 5    6            ascii   o!P|'
477   0x00006109 0x000060c9 5    6            ascii   .a*nJ
478   0x00006112 0x000060d2 4    5            ascii   gr\a\
479   0x00006125 0x000060e5 7    8            ascii   %ug;)^\f
480   0x0000619e 0x0000615e 5    7            utf8    jŔEjA blocks=Basic Latin,Latin Extended-A
481   0x000061aa 0x0000616a 4    5            ascii   :~U$
482   0x000061af 0x0000616f 4    5            ascii   [`\b6
483   0x00006209 0x000061c9 4    6            utf8    q`rȕ blocks=Basic Latin,Latin Extended-B
484   0x00006232 0x000061f2 4    5            ascii   '\t>Z
485   0x0000625a 0x0000621a 7    8            ascii   gLV[*W2
486   0x00006287 0x00006247 4    6            utf8    2\fոx blocks=Basic Latin,Armenian
487   0x00006294 0x00006254 5    8            utf8    䟊*zOa blocks=CJK Unified Ideographs Extension A,Basic Latin
488   0x00006309 0x000062c9 4    5            ascii   ][LP
489   0x0000630e 0x000062ce 5    6            ascii   %2}u\t
490   0x0000631f 0x000062df 6    7            ascii   \v %rel
491   0x00006332 0x000062f2 4    6            utf8    J'%ü blocks=Basic Latin,Latin-1 Supplement
492   0x00006343 0x00006303 4    7            utf8    oײЛM blocks=Basic Latin,Hebrew,Cyrillic
493   0x000063bd 0x0000637d 5    6            ascii   <^5au
494   0x000063ca 0x0000638a 8    10           utf8    \f`9uqԉ4 blocks=Basic Latin,Cyrillic Supplement
495   0x00006403 0x000063c3 9    12           utf8    #4$2Q2)Y蹹 blocks=Basic Latin,CJK Unified Ideographs
496   0x0000643d 0x000063fd 4    5            ascii   \a\f_<
497   0x00006458 0x00006418 4    5            ascii   qN>L
498   0x00006486 0x00006446 6    8            utf8    cݔ\e\r|x blocks=Basic Latin,Arabic Supplement
499   0x000064e7 0x000064a7 7    8            ascii   \e#8X\vNe
500   0x00006553 0x00006513 5    6            ascii   Ghmee
501   0x00006572 0x00006532 8    10           utf8    ",3/,\c*
502   0x000065f0 0x000065b0 6    8            utf8    mڦ4b)J blocks=Basic Latin,Arabic
503   0x000065ff 0x000065bf 4    5            ascii   jjbu
504   0x0000660f 0x000065cf 5    6            ascii   0u"\fW
505   0x00006633 0x000065f3 4    5            ascii   rqa1
506   0x00006657 0x00006617 8    12           utf8    s(MJ˜֟ŽT blocks=Basic Latin,Spacing Modifier Letters,Hebrew,Latin Extended-A
507   0x0000666c 0x0000662c 5    7            utf8    9jÊ5Z blocks=Basic Latin,Latin-1 Supplement
508   0x0000677b 0x0000673b 6    8            utf8    \n͕4Q3; blocks=Basic Latin,Combining Diacritical Marks
509   0x000067c3 0x00006783 4    5            ascii   `-9A
510   0x000067d5 0x00006795 4    5            ascii   %Og7
511   0x00006806 0x000067c6 4    5            ascii   w}\e6
512   0x000068a0 0x00006860 5    6            ascii   uh`Z#
513   0x000068ad 0x0000686d 5    7            utf8    6/j@:
514   0x000068c9 0x00006889 4    6            utf8    6XϵQ blocks=Basic Latin,Greek and Coptic
515   0x000068cf 0x0000688f 7    9            utf8    &T\bx,bԾ blocks=Basic Latin,Armenian
516   0x000069d1 0x00006991 4    5            ascii   x+?Y
517   0x00006a06 0x000069c6 5    7            utf8    u,ϩer blocks=Basic Latin,Greek and Coptic
518   0x00006a50 0x00006a10 6    7            ascii   gJ+<*Z
519   0x00006a79 0x00006a39 5    6            ascii   ALOWd
520   0x00006af1 0x00006ab1 6    7            ascii   uyr*\bv
521   0x00006ba2 0x00006b62 5    6            ascii   DS(}S
522   0x00006bbe 0x00006b7e 5    8            utf8    ;㜍&9J blocks=Basic Latin,CJK Unified Ideographs Extension A
523   0x00006bc9 0x00006b89 4    6            utf8    ݁H&\v blocks=Syriac,Basic Latin
524   0x00006bd7 0x00006b97 4    5            ascii   q xd
525   0x00006bf5 0x00006bb5 4    6            utf8    Iw܁X blocks=Basic Latin,Syriac
526   0x00006c01 0x00006bc1 5    7            utf8    /?ı 4 blocks=Basic Latin,Latin Extended-A
527   0x00006c41 0x00006c01 4    5            ascii   j(ZL
528   0x00006c84 0x00006c44 4    5            ascii   'C^&
529   0x00006cc1 0x00006c81 6    7            ascii   s^lnWT
530   0x00006d37 0x00006cf7 4    5            ascii   U&Ba
531   0x00006d8b 0x00006d4b 5    6            ascii   g!tGw
532   0x00006da4 0x00006d64 5    6            ascii   aW.VO
533   0x00006dec 0x00006dac 5    6            ascii   5$|?`
534   0x00006df4 0x00006db4 4    5            ascii   7*a=
535   0x00006e4b 0x00006e0b 4    5            ascii   HZXq
536   0x00006e87 0x00006e47 4    5            ascii   j'*.
537   0x00006ee4 0x00006ea4 4    5            ascii   R&\rU
538   0x00006ef6 0x00006eb6 5    6            ascii   }7T{\n
539   0x00006f22 0x00006ee2 4    5            ascii   |:^f
540   0x00006f3a 0x00006efa 4    6            utf8    `Årk blocks=Basic Latin,Latin-1 Supplement
541   0x00006f55 0x00006f15 4    5            ascii   F)T1
542   0x00006fbb 0x00006f7b 5    6            ascii   df\f~l
543   0x0000701a 0x00006fda 4    5            ascii   tD\t]
544   0x0000703d 0x00006ffd 5    6            ascii   \t;X~5
545   0x0000704a 0x0000700a 4    5            ascii   L!->
546   0x00007057 0x00007017 4    5            ascii   `]T{
547   0x00007096 0x00007056 4    6            utf8    ͐m\a7 blocks=Combining Diacritical Marks,Basic Latin
548   0x000070b1 0x00007071 5    6            ascii   6KLM-
549   0x00007111 0x000070d1 4    5            ascii   wvl6
550   0x00007121 0x000070e1 4    5            ascii   8lWR
551   0x00007130 0x000070f0 4    5            ascii   &&|T
552   0x00007142 0x00007102 4    6            utf8    $hGl
553   0x00007151 0x00007111 7    9            utf8    @Ȅ\vWUw\r blocks=Basic Latin,Latin Extended-B
554   0x00007181 0x00007141 4    5            ascii   \~1,
555   0x0000718f 0x0000714f 4    5            ascii   WBt2
556   0x00007196 0x00007156 4    5            ascii   u.7x
557   0x000071c0 0x00007180 5    6            ascii   6# y0
558   0x000071c6 0x00007186 4    5            ascii   PBHI
559   0x00007237 0x000071f7 6    7            ascii   "xHTqa
560   0x00007248 0x00007208 4    5            ascii   $#ot
561   0x00007293 0x00007253 4    5            ascii   \fg@f
562   0x000072bb 0x0000727b 6    8            utf8    \a?ܗ\b O blocks=Basic Latin,Syriac
563   0x000072e8 0x000072a8 4    5            ascii   rX>q
564   0x000072fd 0x000072bd 5    10           utf8    ᙓá:_͗ blocks=Unified Canadian Aboriginal Syllabics,Latin-1 Supplement,Basic Latin,Combining Diacritical Marks
565   0x00007323 0x000072e3 4    5            ascii   1uN(
566   0x00007359 0x00007319 6    7            ascii   3w;d?+
567   0x00007360 0x00007320 4    5            ascii   z!E6
568   0x0000736c 0x0000732c 7    8            ascii   5OY2F-`
569   0x0000737e 0x0000733e 5    8            utf8    ~r9՛G blocks=Basic Latin,Armenian
570   0x000073bf 0x0000737f 4    5            ascii   $uzQ
571   0x000073d0 0x00007390 4    5            ascii   \b3%a
572   0x00007462 0x00007422 5    6            ascii   L:1ZG
573   0x0000749b 0x0000745b 4    5            ascii   N6\r<
574   0x00007538 0x000074f8 6    8            utf8    7\vQ"=ԃ blocks=Basic Latin,Cyrillic Supplement
575   0x00007548 0x00007508 7    8            ascii   \bUK\eiZ;
576   0x0000756d 0x0000752d 7    12           utf8    顛{vNuH쓙 blocks=CJK Unified Ideographs,Basic Latin,Hangul Syllables
577   0x00007581 0x00007541 5    8            utf8    㑋+}<n blocks=CJK Unified Ideographs Extension A,Basic Latin
578   0x00007598 0x00007558 6    7            ascii   E_AQ<X
579   0x000075b2 0x00007572 5    6            ascii   vOTf"
580   0x000075d3 0x00007593 5    6            ascii   N}C_w
581   0x000075f8 0x000075b8 9    10           ascii   /\nOu<?\vY]
582   0x00007615 0x000075d5 5    6            ascii   gD>"\e
583   0x00007636 0x000075f6 6    7            ascii   d@j>'R
584   0x00007643 0x00007603 4    5            ascii   Xag!
585   0x0000764c 0x0000760c 5    7            utf8    VĕhU\ blocks=Basic Latin,Latin Extended-A
586   0x00007654 0x00007614 4    5            ascii   7*{F
587   0x0000767b 0x0000763b 4    6            utf8    ɬO=j blocks=IPA Extensions,Basic Latin
588   0x000076d1 0x00007691 9    12           utf8    o5=Ĕ:۪xDu blocks=Basic Latin,Latin Extended-A,Arabic
589   0x0000772e 0x000076ee 4    6            utf8    ;'˃% blocks=Basic Latin,Spacing Modifier Letters
590   0x0000775f 0x0000771f 4    5            ascii   8Czl
591   0x0000778c 0x0000774c 4    5            ascii   Yoj_
592   0x00007791 0x00007751 5    6            ascii   lMgiH
593   0x000077e6 0x000077a6 4    5            ascii   :\fNR
594   0x00007809 0x000077c9 4    5            ascii   mW/s
595   0x00007829 0x000077e9 4    5            ascii   8Sr}
596   0x00007857 0x00007817 4    7            utf8    aʢ9̏ blocks=Basic Latin,IPA Extensions,Combining Diacritical Marks
597   0x00007892 0x00007852 6    7            ascii   F Pe*i
598   0x0000789c 0x0000785c 5    6            ascii   '\nlug
599   0x000078a7 0x00007867 7    10           utf8    G3%ʽpV\a blocks=Basic Latin,Spacing Modifier Letters
600   0x000078bc 0x0000787c 4    6            utf8    !ή~6 blocks=Basic Latin,Greek and Coptic
601   0x000078d1 0x00007891 7    9            utf8    Kʐti\e~a blocks=Basic Latin,IPA Extensions
602   0x00007940 0x00007900 5    6            ascii   \>wJ"
603   0x0000794f 0x0000790f 5    6            ascii   ds]#"
604   0x00007990 0x00007950 6    7            ascii   kO l_|
605   0x000079d2 0x00007992 9    13           utf8    ե>::MQVP blocks=Armenian,Basic Latin,Private Use Area
606   0x000079fc 0x000079bc 4    6            utf8    b*ןm blocks=Basic Latin,Hebrew
607   0x00007a18 0x000079d8 4    5            ascii   o\[n
608   0x00007a56 0x00007a16 5    7            utf8    H7gii
609   0x00007aba 0x00007a7a 4    5            ascii   z1#w
610   0x00007adc 0x00007a9c 5    7            utf8    ^0ٺYT blocks=Basic Latin,Arabic
611   0x00007afc 0x00007abc 4    5            ascii   ,mVF
612   0x00007b30 0x00007af0 6    8            utf8    \brۗ /5 blocks=Basic Latin,Arabic
613   0x00007b5d 0x00007b1d 7    8            ascii   ;cD#4Jh
614   0x00007b65 0x00007b25 9    10           ascii   .aTS}n=R\t
615   0x00007b7e 0x00007b3e 4    6            utf8    .Vر1 blocks=Basic Latin,Arabic
616   0x00007bb4 0x00007b74 7    8            ascii   ]gK;]qP
617   0x00007bd1 0x00007b91 7    9            utf8    Y\v̒30yp blocks=Basic Latin,Combining Diacritical Marks
618   0x00007bda 0x00007b9a 5    7            utf8    ŧh@K  blocks=Latin Extended-A,Basic Latin
619   0x00007bf7 0x00007bb7 4    5            ascii   _9tQ
620   0x00007c32 0x00007bf2 5    6            ascii   ap^s\f
621   0x00007c46 0x00007c06 4    5            ascii   6oZN
622   0x00007c4d 0x00007c0d 4    5            ascii   E\a\n]
623   0x00007cdd 0x00007c9d 5    6            ascii   /yk(z
624   0x00007d7d 0x00007d3d 5    7            utf8    an&ͽ" blocks=Basic Latin,Greek and Coptic
625   0x00007d91 0x00007d51 4    6            utf8    Hٷ\av blocks=Basic Latin,Arabic
626   0x00007dbb 0x00007d7b 5    6            ascii   `Xjfn
627   0x00007dd0 0x00007d90 4    5            ascii   \v\a9y
628   0x00007df5 0x00007db5 4    5            ascii   |WG\r
