[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
6099 0x00077e1a 0x00478a1a 4   5    .data   ascii   :f|z
6100 0x00077f96 0x00478b96 4   5    .data   ascii   ax9(
6101 0x00078164 0x00478d64 5   7    .data   utf8    V\nȶHJ blocks=Basic Latin,Latin Extended-B
6102 0x000781a6 0x00478da6 4   5    .data   ascii   Cx9(
6103 0x00078432 0x00479032 4   5    .data   ascii   Gri1
6104 0x000785ba 0x004791ba 6   8    .data   utf8    [\rE\nC\r
6105 0x000785ef 0x004791ef 4   5    .data   ascii   V}zY
6106 0x00078672 0x00479272 4   6    .data   utf8    K\fIü blocks=Basic Latin,Latin-1 Supplement
6107 0x000786c8 0x004792c8 4   5    .data   ascii   ~\bCu
6108 0x00078732 0x00479332 4   5    .data   ascii   ?CJP
6109 0x00078741 0x00479341 4   5    .data   ascii   fK\aI
6110 0x0007878e 0x0047938e 5   6    .data   ascii   K\fIfE
6111 0x000787b4 0x004793b4 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6112 0x0007880d 0x0047940d 4   5    .data   ascii   fK\fI
6113 0x00078893 0x00479493 4   5    .data   ascii   E\ttW
6114 0x000788c1 0x004794c1 4   5    .data   ascii   :E\t@
6115 0x00078954 0x00479554 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6116 0x00078a11 0x00479611 4   5    .data   ascii   fK\aI
6117 0x00078a2e 0x0047962e 4   6    .data   utf8    L݇kG blocks=Basic Latin,Syriac
6118 0x00078b22 0x00479722 4   6    .data   utf8    K\fIü blocks=Basic Latin,Latin-1 Supplement
6119 0x00078c7d 0x0047987d 4   5    .data   ascii   fK\fI
6120 0x00078e02 0x00479a02 4   6    .data   utf8    K\fIü blocks=Basic Latin,Latin-1 Supplement
6121 0x00078e75 0x00479a75 4   6    .data   utf8    L\bȂM blocks=Basic Latin,Latin Extended-B
6122 0x00078e87 0x00479a87 4   8    .data   utf8    ̼͊~H blocks=Combining Diacritical Marks,Basic Latin
6123 0x00078f12 0x00479b12 4   5    .data   ascii   K\biJ
6124 0x0007906a 0x00479c6a 4   6    .data   utf8    ě"EK blocks=Latin Extended-A,Basic Latin
6125 0x00079214 0x00479e14 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6126 0x0007921b 0x00479e1b 4   6    .data   utf8    YdfK
6127 0x00079272 0x00479e72 6   8    .data   utf8    L݇B\vK( blocks=Basic Latin,Syriac
6128 0x0007930a 0x00479f0a 4   5    .data   ascii   \tKi1
6129 0x0007939b 0x00479f9b 5   8    .data   utf8    f̛̻oB blocks=Basic Latin,Combining Diacritical Marks
6130 0x000793f0 0x00479ff0 4   6    .data   utf8    iBJȭ blocks=Basic Latin,Latin Extended-B
6131 0x00079506 0x0047a106 4   6    .data   utf8    K\fIü blocks=Basic Latin,Latin-1 Supplement
6132 0x000795fd 0x0047a1fd 4   5    .data   ascii   \fn\r~
6133 0x00079709 0x0047a309 4   6    .data   utf8    DϏV\b blocks=Basic Latin,Greek and Coptic
6134 0x00079741 0x0047a341 4   5    .data   ascii   V\fB-
6135 0x00079787 0x0047a387 4   7    .data   utf8    ݇Qԥ| blocks=Syriac,Basic Latin,Cyrillic Supplement
6136 0x000797ac 0x0047a3ac 4   6    .data   utf8    \̶EI blocks=Basic Latin,Combining Diacritical Marks
6137 0x00079dbc 0x0047a9bc 5   7    .data   utf8    ~9݄9O blocks=Basic Latin,Syriac
6138 0x0007a2f9 0x0047aef9 4   6    .data   utf8    E\t߳M blocks=Basic Latin,NKo
6139 0x0007a4e9 0x0047b0e9 4   6    .data   utf8    gӹ~~ blocks=Basic Latin,Cyrillic
6140 0x0007a528 0x0047b128 7   9    .data   utf8    Q4H5IǑn blocks=Basic Latin,Latin Extended-B
6141 0x0007a5ca 0x0047b1ca 7   8    .data   ascii   x\n~\f\rE 
6142 0x0007a716 0x0047b316 4   7    .data   utf8    ߪIȆG blocks=NKo,Basic Latin,Latin Extended-B
6143 0x0007a730 0x0047b330 4   5    .data   ascii   ^]K5
6144 0x0007a9a2 0x0047b5a2 5   6    .data   ascii   M\bi\n1
6145 0x0007aa57 0x0047b657 4   6    .data   utf8    ݇B>H blocks=Syriac,Basic Latin
6146 0x0007acc3 0x0047b8c3 4   6    .data   utf8    BŌH\a blocks=Basic Latin,Latin Extended-A
6147 0x0007acce 0x0047b8ce 5   6    .data   ascii   E!~\rB
6148 0x0007ad6c 0x0047b96c 4   5    .data   ascii   ~\bE@
6149 0x0007ae15 0x0047ba15 4   6    .data   utf8    ͑n8T blocks=Combining Diacritical Marks,Basic Latin
6150 0x0007afd9 0x0047bbd9 4   5    .data   ascii   8K\fI
6151 0x0007affd 0x0047bbfd 4   5    .data   ascii   8K\fI
6152 0x0007b033 0x0047bc33 4   5    .data   ascii   \a#K\f
6153 0x0007b03d 0x0047bc3d 4   5    .data   ascii   iK\fI
6154 0x0007b190 0x0047bd90 7   11   .data   utf8    #EìɊ̻~b blocks=Basic Latin,Latin-1 Supplement,Latin Extended-B,Combining Diacritical Marks
6155 0x0007b252 0x0047be52 4   5    .data   ascii   Y<\ad
6156 0x0007b604 0x0047c204 4   5    .data   ascii   ~\bn\n
6157 0x0007b772 0x0047c372 4   6    .data   utf8    \e۽H5 blocks=Basic Latin,Arabic
6158 0x0007b839 0x0047c439 4   5    .data   ascii   B\tK.
6159 0x0007ba74 0x0047c674 4   5    .data   ascii   ~~M\b
6160 0x0007bbd5 0x0047c7d5 4   5    .data   ascii   E4K.
6161 0x0007bcf2 0x0047c8f2 4   6    .data   utf8    ϛ7K\a blocks=Greek and Coptic,Basic Latin
6162 0x0007bd04 0x0047c904 4   6    .data   utf8    V\nȑ8 blocks=Basic Latin,Latin Extended-B
6163 0x0007bd48 0x0047c948 4   6    .data   utf8    V\nȑ8 blocks=Basic Latin,Latin Extended-B
6164 0x0007c188 0x0047cd88 4   5    .data   ascii   =/,-
6165 0x0007c1c2 0x0047cdc2 4   5    .data   ascii   E\r#G
6166 0x0007c20d 0x0047ce0d 4   5    .data   ascii   B<f|
6167 0x0007c246 0x0047ce46 4   5    .data   ascii   5D\b0
6168 0x0007c29b 0x0047ce9b 4   8    .data   utf8    ̖Bk䂈 blocks=Combining Diacritical Marks,Basic Latin,CJK Unified Ideographs Extension A
6169 0x0007c4ec 0x0047d0ec 6   8    .data   utf8    lO<̒7G blocks=Basic Latin,Combining Diacritical Marks
6170 0x0007c544 0x0047d144 5   6    .data   ascii   ~1\rE 
6171 0x0007c5ce 0x0047d1ce 4   5    .data   ascii   M\biJ
6172 0x0007c5f8 0x0047d1f8 6   7    .data   ascii   ~~M\biJ
6173 0x0007c659 0x0047d259 4   5    .data   ascii   E\nC\r
6174 0x0007c743 0x0047d343 4   6    .data   utf8    BďH: blocks=Basic Latin,Latin Extended-A
6175 0x0007c7c7 0x0047d3c7 4   6    .data   utf8    BŌH\a blocks=Basic Latin,Latin Extended-A
6176 0x0007c95a 0x0047d55a 5   6    .data   ascii   5G84G
6177 0x0007c967 0x0047d567 4   5    .data   ascii   E8<\t
6178 0x0007ca14 0x0047d614 4   6    .data   utf8    \bb̹~ blocks=Basic Latin,Combining Diacritical Marks
6179 0x0007cab1 0x0047d6b1 5   6    .data   ascii   B\n\r~m
6180 0x0007caf8 0x0047d6f8 5   6    .data   ascii   ~1\rE 
6181 0x0007cb2f 0x0047d72f 4   8    .data   utf8    ̖Bk䂈 blocks=Combining Diacritical Marks,Basic Latin,CJK Unified Ideographs Extension A
6182 0x0007cb74 0x0047d774 4   6    .data   utf8    XˑnV blocks=Basic Latin,Spacing Modifier Letters
6183 0x0007cd07 0x0047d907 4   5    .data   ascii   \f;E@
6184 0x0007cdfe 0x0047d9fe 4   6    .data   utf8    :ڽnn blocks=Basic Latin,Arabic
6185 0x0007ce28 0x0047da28 5   7    .data   utf8    :n\Ϯ\r blocks=Basic Latin,Greek and Coptic
6186 0x0007ce7f 0x0047da7f 4   5    .data   ascii   \r:nM
6187 0x0007ceb0 0x0047dab0 4   6    .data   utf8    ˿fG9 blocks=Spacing Modifier Letters,Basic Latin
6188 0x0007cedd 0x0047dadd 4   5    .data   ascii   9K\fI
6189 0x0007cee3 0x0047dae3 4   5    .data   ascii   \f;E@
6190 0x0007d0a7 0x0047dca7 6   9    .data   utf8    6@~HP blocks=Basic Latin,Private Use Area
6191 0x0007d3e5 0x0047dfe5 4   5    .data   ascii   \fK:I
6192 0x0007d502 0x0047e102 4   6    .data   utf8    K\fIԶ blocks=Basic Latin,Armenian
6193 0x0007d595 0x0047e195 4   6    .data   utf8    BČy\t blocks=Basic Latin,Latin Extended-A
6194 0x0007d610 0x0047e210 4   5    .data   ascii   nnnM
6195 0x0007d653 0x0047e253 4   6    .data   utf8    BŌH\a blocks=Basic Latin,Latin Extended-A
6196 0x0007dbe3 0x0047e7e3 4   5    .data   ascii   _jI@
6197 0x0007e316 0x0047ef16 4   6    .data   utf8    ̺tJ5 blocks=Combining Diacritical Marks,Basic Latin
6198 0x0007e357 0x0047ef57 4   5    .data   ascii   E\b0D
6199 0x0007e42f 0x0047f02f 5   7    .data   utf8    G80ḓ blocks=Basic Latin,Combining Diacritical Marks
6200 0x0007e5e2 0x0047f1e2 6   8    .data   utf8    M\buK\f:
6201 0x0007e5ea 0x0047f1ea 4   5    .data   ascii   Q\f;E
6202 0x0007e643 0x0047f243 5   7    .data   utf8    ݽnnEA blocks=Arabic Supplement,Basic Latin
6203 0x0007e66b 0x0047f26b 4   5    .data   ascii   )~D@
6204 0x0007e802 0x0047f402 5   8    .data   utf8    dlɊ̽~ blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
6205 0x0007e832 0x0047f432 4   5    .data   ascii   M\big
6206 0x0007e923 0x0047f523 4   8    .data   utf8    ̖Bk䂈 blocks=Combining Diacritical Marks,Basic Latin,CJK Unified Ideographs Extension A
6207 0x0007ea32 0x0047f632 6   7    .data   ascii   M\biH\fN
6208 0x0007ea84 0x0047f684 4   6    .data   utf8    ڐK:I blocks=Arabic,Basic Latin
6209 0x0007eab5 0x0047f6b5 4   6    .data   utf8    ̑n@\t blocks=Combining Diacritical Marks,Basic Latin
6210 0x0007eb3d 0x0047f73d 4   6    .data   utf8    ̥?H@ blocks=Combining Diacritical Marks,Basic Latin
6211 0x0007eb44 0x0047f744 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6212 0x0007ebe6 0x0047f7e6 6   8    .data   utf8    M\binn݁ blocks=Basic Latin,Syriac
6213 0x0007ee77 0x0047fa77 4   6    .data   utf8    BŌH\a blocks=Basic Latin,Latin Extended-A
6214 0x0007f030 0x0047fc30 4   5    .data   ascii   9bqC
6215 0x0007f05e 0x0047fc5e 4   5    .data   ascii   E<V\n
6216 0x0007f074 0x0047fc74 4   6    .data   utf8    ڐK:I blocks=Arabic,Basic Latin
6217 0x0007f203 0x0047fe03 4   6    .data   utf8    ̞?C~ blocks=Combining Diacritical Marks,Basic Latin
6218 0x0007f353 0x0047ff53 5   8    .data   utf8    ϓ\fʘiB blocks=Greek and Coptic,Basic Latin,IPA Extensions
6219 0x0007f54e 0x0048014e 4   7    .data   utf8    Կ~ŨR blocks=Armenian,Basic Latin,Latin Extended-A
6220 0x0007f5b2 0x004801b2 5   6    .data   ascii   5G84E
6221 0x0007f634 0x00480234 4   5    .data   ascii   0\nM\n
6222 0x0007f7d2 0x004803d2 5   7    .data   utf8     M 4κ blocks=Basic Latin,Greek and Coptic
6223 0x0007f976 0x00480576 5   6    .data   ascii   8G\b4G
6224 0x0007fae2 0x004806e2 4   5    .data   ascii   5E\b0
6225 0x0007fe40 0x00480a40 5   6    .data   ascii   V\nd\r~
6226 0x0007fe47 0x00480a47 4   5    .data   ascii   `~\bn
6227 0x0007ff11 0x00480b11 4   6    .data   utf8    ̥?H@ blocks=Combining Diacritical Marks,Basic Latin
6228 0x0007ff18 0x00480b18 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6229 0x00080089 0x00480c89 4   5    .data   ascii   \fM\bi
6230 0x0008015c 0x00480d5c 4   5    .data   ascii   ~\bM\b
6231 0x0008055d 0x0048115d 6   9    .data   utf8    E4ݽԋ8I blocks=Basic Latin,Arabic Supplement,Cyrillic Supplement
6232 0x00080790 0x00481390 4   5    .data   ascii   \t/,-
6233 0x00080b34 0x00481734 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6234 0x00080b91 0x00481791 4   6    .data   utf8    E\bݼD blocks=Basic Latin,Arabic Supplement
6235 0x00080cbf 0x004818bf 5   6    .data   ascii   E\b8E4
6236 0x00080db4 0x004819b4 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6237 0x00080ec4 0x00481ac4 4   5    .data   ascii   mfTv
6238 0x00080eeb 0x00481aeb 6   7    .data   ascii   <\aB4GX
6239 0x000826b8 0x004832b8 4   5    .data   ascii   I>~P
6240 0x000828e6 0x004834e6 4   6    .data   utf8    M\b|d
6241 0x0008294a 0x0048354a 4   6    .data   utf8    M\b|d
6242 0x00082a18 0x00483618 4   6    .data   utf8    V\n?%
6243 0x00082a82 0x00483682 4   6    .data   utf8    M\b|d
6244 0x00082c24 0x00483824 4   6    .data   utf8    V\n:%
6245 0x00082d4a 0x0048394a 6   9    .data   utf8    ddɊ̻~~ blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
6246 0x00082e6e 0x00483a6e 5   6    .data   ascii   \f|~FP
6247 0x00082ed9 0x00483ad9 4   5    .data   ascii   EFTD
6248 0x00082f34 0x00483b34 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6249 0x00082fea 0x00483bea 4   5    .data   ascii   M\biS
6250 0x0008313c 0x00483d3c 4   5    .data   ascii   ~6M\b
6251 0x000831d4 0x00483dd4 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6252 0x000835c4 0x004841c4 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6253 0x00083bd4 0x004847d4 4   5    .data   ascii   ~~M\b
6254 0x00084515 0x00485115 4   6    .data   utf8    D̼HB blocks=Basic Latin,Combining Diacritical Marks
6255 0x00084608 0x00485208 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6256 0x000846b4 0x004852b4 4   6    .data   utf8    ڐK:I blocks=Arabic,Basic Latin
6257 0x00084862 0x00485462 4   5    .data   ascii   CHi\r
6258 0x00084a66 0x00485666 4   6    .data   utf8    ̥mE( blocks=Combining Diacritical Marks,Basic Latin
6259 0x00084a74 0x00485674 4   6    .data   utf8    ڐK\fI blocks=Arabic,Basic Latin
6260 0x00084c4e 0x0048584e 4   5    .data   ascii   E<V\n
6261 0x00084c64 0x00485864 4   6    .data   utf8    ڐK:I blocks=Arabic,Basic Latin
6262 0x00084c95 0x00485895 4   6    .data   utf8    BČy\t blocks=Basic Latin,Latin Extended-A
6263 0x00084d8e 0x0048598e 4   5    .data   ascii   =|HH
6264 0x00084d94 0x00485994 4   6    .data   utf8    ڐK\fI blocks=Arabic,Basic Latin
6265 0x00084e2c 0x00485a2c 4   5    .data   ascii   ~~M\b
6266 0x00084fe4 0x00485be4 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6267 0x000851f1 0x00485df1 4   6    .data   utf8    BČy\t blocks=Basic Latin,Latin Extended-A
6268 0x00085284 0x00485e84 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6269 0x000852cd 0x00485ecd 4   6    .data   utf8    ̥?H@ blocks=Combining Diacritical Marks,Basic Latin
6270 0x000852d4 0x00485ed4 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6271 0x00085315 0x00485f15 4   6    .data   utf8    BČy\t blocks=Basic Latin,Latin Extended-A
6272 0x00085377 0x00485f77 4   5    .data   ascii   h\aG 
6273 0x0008560e 0x0048620e 7   8    .data   ascii   x\n~\f\rE 
6274 0x0008577f 0x0048637f 4   5    .data   ascii   4n?M
6275 0x00085a8e 0x0048668e 5   6    .data   ascii   E\b|>B
6276 0x00085ae8 0x004866e8 4   5    .data   ascii   ~\bM\b
6277 0x00085b0e 0x0048670e 4   6    .data   utf8    M\bŽC blocks=Basic Latin,Latin Extended-A
6278 0x00085b59 0x00486759 5   7    .data   utf8    ̿\'Cx blocks=Combining Diacritical Marks,Basic Latin
6279 0x00085beb 0x004867eb 4   5    .data   ascii   \'DH
6280 0x00085ce1 0x004868e1 5   7    .data   utf8    ̿\'Cx blocks=Combining Diacritical Marks,Basic Latin
6281 0x0008641f 0x0048701f 4   5    .data   ascii   d\a\tH
6282 0x000864a2 0x004870a2 4   6    .data   utf8    ̶\a\tH blocks=Combining Diacritical Marks,Basic Latin
6283 0x00086754 0x00487354 4   6    .data   utf8    EƌM_ blocks=Basic Latin,Latin Extended-B
6284 0x00086783 0x00487383 4   6    .data   utf8    BďH: blocks=Basic Latin,Latin Extended-A
6285 0x000868ae 0x004874ae 5   6    .data   ascii   M\biH\f
6286 0x0008696b 0x0048756b 5   8    .data   utf8    ϓ\fʘiB blocks=Greek and Coptic,Basic Latin,IPA Extensions
6287 0x00086a1c 0x0048761c 5   8    .data   utf8    @~\fC blocks=Basic Latin,Private Use Area
6288 0x00086a25 0x00487625 4   6    .data   utf8    BČy\t blocks=Basic Latin,Latin Extended-A
6289 0x00086c40 0x00487840 4   5    .data   ascii   ~~M\b
6290 0x00086efe 0x00487afe 4   5    .data   ascii   M\biJ
6291 0x00086f31 0x00487b31 4   6    .data   utf8    M\bЖJ blocks=Basic Latin,Cyrillic
6292 0x00086f45 0x00487b45 4   7    .data   utf8    ϼbüG blocks=Greek and Coptic,Basic Latin,Latin-1 Supplement
6293 0x00086fdd 0x00487bdd 4   6    .data   utf8    M\bЖg blocks=Basic Latin,Cyrillic
6294 0x000870d2 0x00487cd2 4   5    .data   ascii   M\biJ
6295 0x00087186 0x00487d86 4   5    .data   ascii   M\biJ
6296 0x000871a9 0x00487da9 5   6    .data   ascii   \aM\biJ
6297 0x0008721b 0x00487e1b 4   5    .data   ascii   6~~E
6298 0x0008727e 0x00487e7e 4   5    .data   ascii   E\nHf
6299 0x00087317 0x00487f17 4   5    .data   ascii   \v|Md
6300 0x0008735b 0x00487f5b 4   5    .data   ascii   \a#GC
6301 0x00087395 0x00487f95 4   5    .data   ascii   fGK#
6302 0x0008739d 0x00487f9d 4   5    .data   ascii   :fG0
6303 0x000874df 0x004880df 4   5    .data   ascii   G\b4b
6304 0x0008750b 0x0048810b 4   5    .data   ascii   8|]X
6305 0x0008775d 0x0048835d 4   5    .data   ascii   \vGK)
6306 0x00087818 0x00488418 4   6    .data   utf8    כ)EH blocks=Hebrew,Basic Latin
6307 0x00087828 0x00488428 4   6    .data   utf8    ŘyC\b blocks=Latin Extended-A,Basic Latin
6308 0x00087833 0x00488433 5   8    .data   utf8    C\b躼~M blocks=Basic Latin,CJK Unified Ideographs
6309 0x0008786a 0x0048846a 4   6    .data   utf8    M\n۽d blocks=Basic Latin,Arabic
6310 0x0008791c 0x0048851c 4   5    .data   ascii   \aDs|
6311 0x00087afd 0x004886fd 4   5    .data   ascii   \tKl*
6312 0x00087b71 0x00488771 4   5    .data   ascii   \vGK5
6313 0x00087b8f 0x0048878f 4   5    .data   ascii   \f#GK
6314 0x00087bb3 0x004887b3 4   5    .data   ascii   :#G{
6315 0x00087d47 0x00488947 4   5    .data   ascii   \f#GK
6316 0x0008822e 0x00488e2e 4   5    .data   ascii   M\biJ
6317 0x000882d6 0x00488ed6 4   5    .data   ascii   M\biJ
6318 0x00088528 0x00489128 4   6    .data   utf8    V\n=V
6319 0x00088732 0x00489332 4   5    .data   ascii   M\biJ
6320 0x000887fc 0x004893fc 4   5    .data   ascii   ~\fCd
6321 0x000888b5 0x004894b5 5   7    .data   utf8    D4ݼkG blocks=Basic Latin,Arabic Supplement
6322 0x00088931 0x00489531 4   6    .data   utf8    BČy\t blocks=Basic Latin,Latin Extended-A
6323 0x000889fc 0x004895fc 4   5    .data   ascii   ~~M\b
6324 0x00088b03 0x00489703 4   6    .data   utf8    BŌH\a blocks=Basic Latin,Latin Extended-A
6325 0x00088be5 0x004897e5 4   6    .data   utf8    ƿE@. blocks=Latin Extended-B,Basic Latin
6326 0x00088c53 0x00489853 5   6    .data   ascii   E9sXg
6327 0x00088cc2 0x004898c2 4   5    .data   ascii   M\biJ
6328 0x00088d3a 0x0048993a 4   5    .data   ascii   M\biJ
6329 0x00088d6a 0x0048996a 4   5    .data   ascii   M\v%E
6330 0x00088e17 0x00489a17 4   6    .data   utf8    BŌH\a blocks=Basic Latin,Latin Extended-A
6331 0x00088e62 0x00489a62 4   5    .data   ascii   M\biJ
6332 0x00088ea4 0x00489aa4 4   5    .data   ascii   ~\fCd
6333 0x00088ef5 0x00489af5 4   6    .data   utf8    BČy\t blocks=Basic Latin,Latin Extended-A
6334 0x00089061 0x00489c61 4   6    .data   utf8    BČy\t blocks=Basic Latin,Latin Extended-A
6335 0x0008909c 0x00489c9c 4   6    .data   utf8    V\nȳ~ blocks=Basic Latin,Latin Extended-B
6336 0x00089294 0x00489e94 5   7    .data   utf8    V\nȼHz blocks=Basic Latin,Latin Extended-B
6337 0x0008946d 0x0048a06d 4   5    .data   ascii   K\fE9
6338 0x000896bf 0x0048a2bf 4   5    .data   ascii   \f=GH
6339 0x000897aa 0x0048a3aa 5   6    .data   ascii   M\biDp
6340 0x00089864 0x0048a464 4   5    .data   ascii   ~~CH
6341 0x00089a12 0x0048a612 4   7    .data   utf8    ܿ~ŨR blocks=Syriac,Basic Latin,Latin Extended-A
6342 0x00089b8d 0x0048a78d 5   8    .data   utf8    L\bē\fȘ blocks=Basic Latin,Latin Extended-A,Latin Extended-B
6343 0x00089be9 0x0048a7e9 4   6    .data   utf8    L\bē\f blocks=Basic Latin,Latin Extended-A
6344 0x00089c0a 0x0048a80a 4   7    .data   utf8    Ŀ%\fٍ blocks=Latin Extended-A,Basic Latin,Arabic
6345 0x00089d4b 0x0048a94b 4   5    .data   ascii   G8\bG
6346 0x00089fb4 0x0048abb4 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6347 0x0008a1f4 0x0048adf4 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6348 0x0008a25c 0x0048ae5c 4   5    .data   ascii   :nE@
6349 0x0008a27a 0x0048ae7a 4   5    .data   ascii   E\t:n
6350 0x0008a316 0x0048af16 5   6    .data   ascii   K\biH\f
6351 0x0008a44d 0x0048b04d 4   5    .data   ascii   E>G\b
6352 0x0008a452 0x0048b052 4   7    .data   utf8    ЃP7\t blocks=Cyrillic,Basic Latin
6353 0x0008a471 0x0048b071 5   6    .data   ascii   B\n\r~m
6354 0x0008a48d 0x0048b08d 4   5    .data   ascii   E\tE\b
6355 0x0008a61a 0x0048b21a 4   6    .data   utf8    ̶~~M blocks=Combining Diacritical Marks,Basic Latin
6356 0x0008a66e 0x0048b26e 4   5    .data   ascii   \ff@\t
6357 0x0008a706 0x0048b306 4   5    .data   ascii   nn:M
6358 0x0008a778 0x0048b378 5   7    .data   utf8    :GϵV\n blocks=Basic Latin,Greek and Coptic
6359 0x0008a814 0x0048b414 4   6    .data   utf8    V\n<~
6360 0x0008a826 0x0048b426 4   8    .data   utf8    ̶~6䗹 blocks=Combining Diacritical Marks,Basic Latin,CJK Unified Ideographs Extension A
6361 0x0008ae7a 0x0048ba7a 4   6    .data   utf8    M\bQn
6362 0x0008af8c 0x0048bb8c 4   5    .data   ascii   ~6M\b
6363 0x0008afb1 0x0048bbb1 4   6    .data   utf8    K\fN˶ blocks=Basic Latin,Spacing Modifier Letters
6364 0x0008b074 0x0048bc74 4   6    .data   utf8    ڐK\aI blocks=Arabic,Basic Latin
6365 0x0008b0ca 0x0048bcca 4   6    .data   utf8    M\bzd
6366 0x0008b29c 0x0048be9c 4   6    .data   utf8    V\n<%
6367 0x0008b34f 0x0048bf4f 4   5    .data   ascii   C\b\bb
6368 0x0008b35a 0x0048bf5a 5   7    .data   utf8    K\biٳ\b blocks=Basic Latin,Arabic
6369 0x0008b3d9 0x0048bfd9 6   7    .data   ascii   9K\fI`C
6370 0x0008b407 0x0048c007 4   5    .data   ascii   w~~E
6371 0x0008b4c5 0x0048c0c5 4   6    .data   utf8    ̭\nV\n blocks=Combining Diacritical Marks,Basic Latin
6372 0x0008b516 0x0048c116 5   6    .data   ascii   E\t:E=
6373 0x0008b5a4 0x0048c1a4 4   5    .data   ascii   ~\bn\r
6374 0x0008b633 0x0048c233 4   7    .data   utf8    ̃ưK. blocks=Combining Diacritical Marks,Latin Extended-B,Basic Latin
6375 0x0008b9d4 0x0048c5d4 4   5    .data   ascii   M>`]
6376 0x0008ba72 0x0048c672 4   6    .data   utf8    K\aIϿ blocks=Basic Latin,Greek and Coptic
