Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c8 0x000000c8 4   5            ascii   Rich
2    0x000001e8 0x000001e8 5   6            ascii   .text
3    0x0000020f 0x0000020f 7   8            ascii   h.rdata
4    0x00000237 0x00000237 6   7            ascii   H.data
5    0x00000260 0x00000260 6   7            ascii   .pdata
6    0x00000287 0x00000287 5   6            ascii   HINIT
7    0x000002b0 0x000002b0 5   6            ascii   .rsrc
8    0x000002d7 0x000002d7 7   8            ascii   B.reloc
2534 0x0001f803 0x00031603 7   10   .data   utf8    yԶ5̀E}p blocks=Basic Latin,Armenian,Combining Diacritical Marks
2535 0x0001f81c 0x0003161c 5   6    .data   ascii   U0)2B
2536 0x0001f836 0x00031636 4   5    .data   ascii   1gvQ
2537 0x0001f83e 0x0003163e 4   5    .data   ascii   iK^Y
2538 0x0001f855 0x00031655 4   5    .data   ascii   j@VM
2539 0x0001f869 0x00031669 6   7    .data   ascii   k[,dr\t
2540 0x0001f876 0x00031676 4   6    .data   utf8    OQCԶ blocks=Basic Latin,Armenian
2541 0x0001f8c2 0x000316c2 6   8    .data   utf8    BԎ1eP- blocks=Basic Latin,Cyrillic Supplement
2542 0x0001f96a 0x0003176a 5   6    .data   ascii   ng797
2543 0x0001f982 0x00031782 5   6    .data   ascii   'O6y[
2544 0x0001f99c 0x0003179c 9   10   .data   ascii   \bV@l(\a{\tE
2545 0x0001f9c9 0x000317c9 4   6    .data   utf8    fXߠF blocks=Basic Latin,NKo
2546 0x0001fa33 0x00031833 5   6    .data   ascii   >B-[D
2547 0x0001fa3a 0x0003183a 4   5    .data   ascii   oxG$
2548 0x0001fb19 0x00031919 5   7    .data   utf8    ڜ5G`? blocks=Arabic,Basic Latin
2549 0x0001fb43 0x00031943 4   5    .data   ascii   /uQ2
2550 0x0001fb52 0x00031952 5   6    .data   ascii   YHQy/
2551 0x0001fb61 0x00031961 5   6    .data   ascii   x|m%c
2552 0x0001fb81 0x00031981 6   7    .data   ascii   X(Q}<7
2553 0x0001fb97 0x00031997 4   7    .data   utf8    ?HD%
2554 0x0001fbe1 0x000319e1 6   9    .data   utf8    [ޯBն'? blocks=Basic Latin,Thaana,Armenian
2555 0x0001fbf1 0x000319f1 4   5    .data   ascii   dj,1
2556 0x0001fc04 0x00031a04 4   6    .data   utf8    }̓mF blocks=Basic Latin,Combining Diacritical Marks
2557 0x0001fc46 0x00031a46 4   5    .data   ascii   hHGr
2558 0x0001fc68 0x00031a68 4   5    .data   ascii   Vx>g
2559 0x0001fc6e 0x00031a6e 4   5    .data   ascii   0<#s
2560 0x0001fc7b 0x00031a7b 5   6    .data   ascii   vje1I
2561 0x0001fca9 0x00031aa9 5   6    .data   ascii   rt/nW
2562 0x0001fd65 0x00031b65 6   8    .data   utf8    ??*ʈM\b blocks=Basic Latin,IPA Extensions
2563 0x0001fd7d 0x00031b7d 4   5    .data   ascii   >qMg
2564 0x0001fda3 0x00031ba3 4   5    .data   ascii   3=@A
2565 0x0001fdbd 0x00031bbd 7   8    .data   ascii   XlX=`!g
2566 0x0001fdd2 0x00031bd2 5   7    .data   utf8    KdTC\n
2567 0x0001fddf 0x00031bdf 5   6    .data   ascii   9S\vS2
2568 0x0001fe0f 0x00031c0f 4   5    .data   ascii   Z#q2
2569 0x0001fe18 0x00031c18 5   7    .data   utf8    \r9\BК blocks=Basic Latin,Cyrillic
2570 0x0001fe58 0x00031c58 4   5    .data   ascii   AhE 
2571 0x0001ff6a 0x00031d6a 5   6    .data   ascii   )."7-
2572 0x0001ff95 0x00031d95 5   6    .data   ascii   E\v`G\r
2573 0x0001ffc0 0x00031dc0 4   5    .data   ascii   zFz&
2574 0x0001ffe8 0x00031de8 7   8    .data   ascii   w3^\eL@:
2575 0x00020002 0x00031e02 4   5    .data   ascii   j}m0
2576 0x0002001b 0x00031e1b 7   8    .data   ascii   8f!}T}r
2577 0x00020048 0x00031e48 8   9    .data   ascii   lGNa2S9|
2578 0x00020065 0x00031e65 5   6    .data   ascii   mrInM
2579 0x00020078 0x00031e78 4   6    .data   utf8    CáE& blocks=Basic Latin,Latin-1 Supplement
2580 0x0002008b 0x00031e8b 4   5    .data   ascii   A1e}
2581 0x00020095 0x00031e95 4   6    .data   utf8    PhҦI blocks=Basic Latin,Cyrillic
2582 0x000200b7 0x00031eb7 4   5    .data   ascii   &w|`
2583 0x000200e1 0x00031ee1 4   6    .data   utf8    EټxV blocks=Basic Latin,Arabic
2584 0x00020120 0x00031f20 4   5    .data   ascii   ,\vau
2585 0x00020125 0x00031f25 10  12   .data   utf8    EqLKKL|Tϒ, blocks=Basic Latin,Greek and Coptic
2586 0x0002015f 0x00031f5f 5   7    .data   utf8    jFct՟ blocks=Basic Latin,Armenian
2587 0x0002026d 0x0003206d 6   9    .data   utf8    ߁9$G!( blocks=NKo,Basic Latin
2588 0x000202e2 0x000320e2 5   6    .data   ascii   sT_8A
2589 0x0002030a 0x0003210a 4   7    .data   utf8    꾐hO\t blocks=Hangul Syllables,Basic Latin
2590 0x00020383 0x00032183 6   8    .data   utf8    ?C`]Ϯp blocks=Basic Latin,Greek and Coptic
2591 0x000203ab 0x000321ab 5   8    .data   utf8    Α7>*i blocks=Greek and Coptic,Basic Latin
2592 0x000203fe 0x000321fe 4   7    .data   utf8    둟~Dk blocks=Hangul Syllables,Basic Latin
2593 0x0002045f 0x0003225f 5   6    .data   ascii   ,r$`2
2594 0x0002046d 0x0003226d 4   5    .data   ascii   C0:*
2595 0x000204a5 0x000322a5 6   7    .data   ascii   h48&O`
2596 0x000204b6 0x000322b6 4   5    .data   ascii   \$Pr
2597 0x00020511 0x00032311 5   7    .data   utf8    ·o8>$ blocks=Greek and Coptic,Basic Latin
2598 0x00020559 0x00032359 4   5    .data   ascii   Fp__
2599 0x00020564 0x00032364 5   6    .data   ascii   ~\b*s?
2600 0x00020570 0x00032370 5   6    .data   ascii   z_$C"
2601 0x00020577 0x00032377 4   5    .data   ascii   $y9X
2602 0x000205b7 0x000323b7 5   6    .data   ascii   ha[a7
2603 0x000205ed 0x000323ed 4   5    .data   ascii   }=3k
2604 0x00020605 0x00032405 5   8    .data   utf8    -揈B@S blocks=Basic Latin,CJK Unified Ideographs
2605 0x0002060d 0x0003240d 4   5    .data   ascii   e5G(
2606 0x00020677 0x00032477 7   11   .data   utf8    \r$z翕'uѶ blocks=Basic Latin,CJK Unified Ideographs,Cyrillic
2607 0x000206a0 0x000324a0 5   6    .data   ascii   MKS=E
2608 0x00020720 0x00032520 4   7    .data   utf8    =Íԇ\e blocks=Basic Latin,Latin-1 Supplement,Cyrillic Supplement
2609 0x00020786 0x00032586 4   6    .data   utf8    I3}ɱ blocks=Basic Latin,IPA Extensions
2610 0x000207cb 0x000325cb 4   5    .data   ascii   1)\v0
2611 0x000207f9 0x000325f9 4   5    .data   ascii   \bsS_
2612 0x00020815 0x00032615 4   5    .data   ascii   knfH
2613 0x0002081a 0x0003261a 4   5    .data   ascii   &~gg
2614 0x00020880 0x00032680 4   5    .data   ascii   4=\eX
2615 0x000208b4 0x000326b4 4   6    .data   utf8    W_ȵ1 blocks=Basic Latin,Latin Extended-B
2616 0x0002092f 0x0003272f 5   6    .data   ascii   vjs<B
2617 0x0002096c 0x0003276c 4   5    .data   ascii   P25\f
2618 0x000209a5 0x000327a5 4   5    .data   ascii   {=T*
2619 0x000209f3 0x000327f3 9   11   .data   utf8    _[!A7ކ:i+ blocks=Basic Latin,Thaana
2620 0x00020a53 0x00032853 4   5    .data   ascii   y?sW
2621 0x00020a9c 0x0003289c 7   8    .data   ascii   %-j>W7i
2622 0x00020ab9 0x000328b9 5   6    .data   ascii   +-\bHS
2623 0x00020ac4 0x000328c4 4   5    .data   ascii   3MYy
2624 0x00020acd 0x000328cd 4   5    .data   ascii   p\a"9
2625 0x00020ade 0x000328de 5   7    .data   utf8    :2ŽM( blocks=Basic Latin,Latin Extended-A
2626 0x00020b16 0x00032916 5   7    .data   utf8    lE\nŁ~ blocks=Basic Latin,Latin Extended-A
2627 0x00020b20 0x00032920 4   5    .data   ascii   C+p_
2628 0x00020b7c 0x0003297c 4   5    .data   ascii   DD5k
2629 0x00020bf3 0x000329f3 4   6    .data   utf8    <̓c| blocks=Basic Latin,Combining Diacritical Marks
2630 0x00020bf9 0x000329f9 5   6    .data   ascii   qnPC3
2631 0x00020c0c 0x00032a0c 7   8    .data   ascii   ttO{j<H
2632 0x00020c1f 0x00032a1f 4   5    .data   ascii   OHvx
2633 0x00020c2b 0x00032a2b 5   6    .data   ascii   XHwd8
2634 0x00020c7a 0x00032a7a 5   7    .data   utf8    ߶o\rw~ blocks=NKo,Basic Latin
2635 0x00020c8d 0x00032a8d 5   7    .data   utf8    Ykϙ#P blocks=Basic Latin,Greek and Coptic
2636 0x00020cba 0x00032aba 4   7    .data   utf8    0ܖ̾O blocks=Basic Latin,Syriac,Combining Diacritical Marks
2637 0x00020ce0 0x00032ae0 4   7    .data   utf8    写4X/ blocks=CJK Unified Ideographs,Basic Latin
2638 0x00020d2a 0x00032b2a 6   7    .data   ascii   HTYb:;
2639 0x00020d3f 0x00032b3f 5   6    .data   ascii   V`;\Q
2640 0x00020dfd 0x00032bfd 5   6    .data   ascii   w~#\a?
2641 0x00020e80 0x00032c80 6   8    .data   utf8    6Wt*ݛ\e blocks=Basic Latin,Arabic Supplement
2642 0x00020eb0 0x00032cb0 6   7    .data   ascii   Yp\nC0\t
2643 0x00020ee7 0x00032ce7 4   6    .data   utf8    \i1Ȣ blocks=Basic Latin,Latin Extended-B
2644 0x00020f1b 0x00032d1b 4   6    .data   utf8    Q`̧! blocks=Basic Latin,Combining Diacritical Marks
2645 0x00020f5e 0x00032d5e 4   6    .data   utf8    ʫ:w% blocks=IPA Extensions,Basic Latin
2646 0x00020fa3 0x00032da3 6   8    .data   utf8    D:I ճp blocks=Basic Latin,Armenian
2647 0x00020fca 0x00032dca 4   5    .data   ascii   $42\t
2648 0x00020ff3 0x00032df3 4   5    .data   ascii   W|=C
2649 0x00020ff8 0x00032df8 6   7    .data   ascii   d4jTo]
2650 0x00021022 0x00032e22 6   8    .data   utf8    \ti<Myմ blocks=Basic Latin,Armenian
2651 0x00021077 0x00032e77 6   7    .data   ascii   9dJ0WW
2652 0x000210e4 0x00032ee4 4   7    .data   utf8    eֹ©b blocks=Basic Latin,Hebrew,Latin-1 Supplement
2653 0x00021117 0x00032f17 4   6    .data   utf8    ΓiFv blocks=Greek and Coptic,Basic Latin
2654 0x00021138 0x00032f38 6   8    .data   utf8     v܋WA8 blocks=Basic Latin,Syriac
2655 0x00021158 0x00032f58 4   5    .data   ascii   v\rn&
2656 0x0002125b 0x0003305b 5   7    .data   utf8    ~wAiʎ blocks=Basic Latin,IPA Extensions
2657 0x0002126a 0x0003306a 4   6    .data   utf8    Aаp_ blocks=Basic Latin,Cyrillic
2658 0x000212ad 0x000330ad 4   6    .data   utf8    7ս\fh blocks=Basic Latin,Armenian
2659 0x00021331 0x00033131 4   5    .data   ascii   o)6z
2660 0x0002133a 0x0003313a 4   6    .data   utf8    #Tyn
2661 0x000213a8 0x000331a8 8   11   .data   utf8    \e+'7E+拠= blocks=Basic Latin,CJK Unified Ideographs
2662 0x000213c8 0x000331c8 8   9    .data   ascii   bf^)\vdIr
2663 0x000213d8 0x000331d8 5   6    .data   ascii   \re\roq
2664 0x00021431 0x00033231 4   6    .data   utf8    _ȤI] blocks=Basic Latin,Latin Extended-B
2665 0x00021460 0x00033260 4   5    .data   ascii   `\be\
2666 0x000214a9 0x000332a9 4   5    .data   ascii   :*~/
2667 0x000214f5 0x000332f5 4   5    .data   ascii   `#`b
2668 0x000214fa 0x000332fa 5   6    .data   ascii   X\fbA$
2669 0x00021523 0x00033323 4   5    .data   ascii   Ti"g
2670 0x00021540 0x00033340 4   6    .data   utf8    Fʪ|9 blocks=Basic Latin,IPA Extensions
2671 0x00021594 0x00033394 6   7    .data   ascii   adti>^
2672 0x000215e3 0x000333e3 4   5    .data   ascii   ?;`L
2673 0x0002165c 0x0003345c 6   7    .data   ascii   \a7!"6_
2674 0x00021669 0x00033469 4   5    .data   ascii   QPs#
2675 0x00021688 0x00033488 7   9    .data   utf8    ۟eexXVz blocks=Arabic,Basic Latin
2676 0x000216aa 0x000334aa 5   6    .data   ascii   #vPi>
2677 0x000216c2 0x000334c2 5   7    .data   utf8    \fdݙ\fz blocks=Basic Latin,Arabic Supplement
2678 0x000216d3 0x000334d3 4   5    .data   ascii   \nt{[
2679 0x000216e8 0x000334e8 8   9    .data   ascii   yeVtW"wU
2680 0x00021704 0x00033504 4   6    .data   utf8    ̃o\rd blocks=Combining Diacritical Marks,Basic Latin
2681 0x0002170d 0x0003350d 5   6    .data   ascii   7x\tH\r
2682 0x00021734 0x00033534 5   8    .data   utf8    ꡞ@\t[p blocks=Phags-pa,Basic Latin
2683 0x000217d0 0x000335d0 6   7    .data   ascii   \t(`L_/
2684 0x000217e4 0x000335e4 6   7    .data   ascii   ph,\n\r3
2685 0x000217fb 0x000335fb 4   5    .data   ascii   Wif1
2686 0x00021807 0x00033607 4   5    .data   ascii   &.1c
2687 0x0002180c 0x0003360c 6   7    .data   ascii   <D.\a!x
2688 0x00021816 0x00033616 6   7    .data   ascii   &A(tls
2689 0x00021838 0x00033638 4   5    .data   ascii   /W*5
2690 0x0002184d 0x0003364d 4   5    .data   ascii   myGN
2691 0x00021853 0x00033653 5   6    .data   ascii   ;.v|W
2692 0x000218b4 0x000336b4 4   5    .data   ascii   mauV
2693 0x000218fb 0x000336fb 4   5    .data   ascii   X%6=
2694 0x00021962 0x00033762 5   6    .data   ascii   %Zl1f
2695 0x00021998 0x00033798 4   5    .data   ascii   \nU@>
2696 0x000219be 0x000337be 5   6    .data   ascii   }\vdkF
2697 0x00021a0c 0x0003380c 4   5    .data   ascii   hN$:
2698 0x00021a4f 0x0003384f 4   6    .data   utf8    NvÇL blocks=Basic Latin,Latin-1 Supplement
2699 0x00021a5b 0x0003385b 4   5    .data   ascii   krSi
2700 0x00021a6b 0x0003386b 5   6    .data   ascii   tWORB
2701 0x00021af5 0x000338f5 4   5    .data   ascii   ye*\
2702 0x00021b25 0x00033925 4   5    .data   ascii   >qCP
2703 0x00021b56 0x00033956 4   5    .data   ascii   :-o8
2704 0x00021bc2 0x000339c2 4   5    .data   ascii   .N,c
2705 0x00021bca 0x000339ca 9   10   .data   ascii   .9d4#lj\bv
2706 0x00021c2d 0x00033a2d 4   6    .data   utf8    ,ОT( blocks=Basic Latin,Cyrillic
2707 0x00021c47 0x00033a47 7   9    .data   utf8    2\n.ЄMs[ blocks=Basic Latin,Cyrillic
2708 0x00021c94 0x00033a94 4   5    .data   ascii   srQ7
2709 0x00021ca3 0x00033aa3 7   8    .data   ascii   `M\v^:!
2710 0x00021cc1 0x00033ac1 4   6    .data   utf8    ߛYfZ blocks=NKo,Basic Latin
2711 0x00021cd5 0x00033ad5 4   5    .data   ascii   z4F(
2712 0x00021cea 0x00033aea 4   5    .data   ascii   =\rn4
2713 0x00021d26 0x00033b26 4   8    .data   utf8    hÃɐܥ blocks=Basic Latin,Latin-1 Supplement,IPA Extensions,Syriac
2714 0x00021d4b 0x00033b4b 5   9    .data   utf8    -q;ā㓤 blocks=Basic Latin,Latin Extended-A,CJK Unified Ideographs Extension A
2715 0x00021d6b 0x00033b6b 6   7    .data   ascii   }UlJR4
2716 0x00021db6 0x00033bb6 4   6    .data   utf8    ѼvAG blocks=Cyrillic,Basic Latin
2717 0x00021dc7 0x00033bc7 4   6    .data   utf8    ݜLI. blocks=Arabic Supplement,Basic Latin
2718 0x00021dfb 0x00033bfb 4   7    .data   utf8    I5$ړ blocks=Basic Latin,Arabic
2719 0x00021e22 0x00033c22 5   6    .data   ascii   )=PtZ
2720 0x00021ed3 0x00033cd3 4   5    .data   ascii   xEY7
2721 0x00021ee0 0x00033ce0 5   7    .data   utf8    yن <a blocks=Basic Latin,Arabic
2722 0x00021f04 0x00033d04 4   5    .data   ascii   >'a>
2723 0x00021f5a 0x00033d5a 4   6    .data   utf8    !Qؾp blocks=Basic Latin,Arabic
2724 0x00021f87 0x00033d87 6   8    .data   utf8    RܨKZ}n blocks=Basic Latin,Syriac
2725 0x00022028 0x00033e28 4   5    .data   ascii   \eTpM
2726 0x00022094 0x00033e94 4   5    .data   ascii   \tSC$
2727 0x0002209d 0x00033e9d 6   8    .data   utf8    ˋ>B(0r blocks=Spacing Modifier Letters,Basic Latin
2728 0x000220b1 0x00033eb1 4   6    .data   utf8    ƢN3N blocks=Latin Extended-B,Basic Latin
2729 0x00022127 0x00033f27 4   5    .data   ascii   )*wz
2730 0x000221aa 0x00033faa 4   6    .data   utf8    Wר31 blocks=Basic Latin,Hebrew
2731 0x000221eb 0x00033feb 5   7    .data   utf8    \a̶CW= blocks=Basic Latin,Combining Diacritical Marks
2732 0x00022242 0x00034042 4   5    .data   ascii   B=$ 
2733 0x00022284 0x00034084 7   10   .data   utf8    f6_G=@ blocks=Basic Latin,Private Use Area
2734 0x000222a2 0x000340a2 5   7    .data   utf8    3TXȩK blocks=Basic Latin,Latin Extended-B
2735 0x000222b2 0x000340b2 4   5    .data   ascii   \tA*]
2736 0x00022305 0x00034105 4   5    .data   ascii   /\fa(
2737 0x00022342 0x00034142 7   10   .data   utf8    ֶ;Hez~۳ blocks=Hebrew,Basic Latin,Arabic
2738 0x0002237d 0x0003417d 6   7    .data   ascii   \6!}bg
2739 0x000223a1 0x000341a1 11  12   .data   ascii   o7'\\t}g`Bg 
2740 0x000223b6 0x000341b6 5   6    .data   ascii   EJ=<N
2741 0x000223e2 0x000341e2 7   8    .data   ascii   UmScy8o
2742 0x00022405 0x00034205 5   7    .data   utf8    kސS4V blocks=Basic Latin,Thaana
2743 0x0002240d 0x0003420d 4   5    .data   ascii   ?39q
2744 0x00022439 0x00034239 6   7    .data   ascii   SR^0v:
2745 0x000224a8 0x000342a8 4   5    .data   ascii   rb+1
2746 0x0002251a 0x0003431a 9   10   .data   ascii   Mt_AVz\a>C
2747 0x00022534 0x00034334 5   6    .data   ascii   2f"]i
2748 0x00022573 0x00034373 5   6    .data   ascii   \qfF@
2749 0x000225b5 0x000343b5 6   7    .data   ascii   ld,8Sn
2750 0x000225c3 0x000343c3 4   5    .data   ascii   gT`=
2751 0x000225d4 0x000343d4 4   5    .data   ascii   yUGf
2752 0x000225dc 0x000343dc 7   9    .data   utf8    \vxoN:ܑ7 blocks=Basic Latin,Syriac
2753 0x00022600 0x00034400 6   9    .data   utf8    ѡa\vboў blocks=Cyrillic,Basic Latin
2754 0x0002266e 0x0003446e 4   5    .data   ascii   t\$t
2755 0x000226c9 0x000344c9 4   5    .data   ascii   -);$
2756 0x000226d0 0x000344d0 5   10   .data   utf8    Qا;'a blocks=Basic Latin,Arabic
2757 0x000226dd 0x000344dd 4   5    .data   ascii   !c^Q
2758 0x0002270d 0x0003450d 6   7    .data   ascii   Y%\AJ(
2759 0x0002273c 0x0003453c 5   6    .data   ascii   Y4p!!
2760 0x00022742 0x00034542 6   8    .data   utf8    1KH3͇0 blocks=Basic Latin,Combining Diacritical Marks
2761 0x00022756 0x00034556 4   5    .data   ascii   \v:&J
2762 0x00022766 0x00034566 4   5    .data   ascii    \a9H
2763 0x000227ba 0x000345ba 5   6    .data   ascii   9"\fZQ
2764 0x000227d3 0x000345d3 5   6    .data   ascii   `M)>\b
2765 0x0002282d 0x0003462d 5   6    .data   ascii   u27#p
2766 0x00022851 0x00034651 6   7    .data   ascii   \bIk W 
2767 0x000228ad 0x000346ad 5   6    .data   ascii   +JFK`
2768 0x000228c5 0x000346c5 4   6    .data   utf8    tzо\e blocks=Basic Latin,Cyrillic
2769 0x000228ef 0x000346ef 4   5    .data   ascii   W(/,
2770 0x00022910 0x00034710 5   9    .data   utf8    \tN}߱⍺ blocks=Basic Latin,NKo,Miscellaneous Technical
2771 0x00022924 0x00034724 5   7    .data   utf8    )t#¥v blocks=Basic Latin,Latin-1 Supplement
2772 0x0002292b 0x0003472b 4   5    .data   ascii   \ag[m
2773 0x00022944 0x00034744 4   5    .data   ascii   \rDFM
2774 0x0002295d 0x0003475d 4   6    .data   utf8    d3sڀ blocks=Basic Latin,Arabic
2775 0x00022982 0x00034782 6   7    .data   ascii   s=wP#$
2776 0x0002299a 0x0003479a 9   10   .data   ascii   -\C4plKsi
2777 0x000229c7 0x000347c7 4   5    .data   ascii   j<D~
2778 0x000229ea 0x000347ea 7   8    .data   ascii   F\eMuM46
2779 0x00022a01 0x00034801 6   7    .data   ascii   I&/}")
2780 0x00022a35 0x00034835 5   6    .data   ascii   DZ>\t)
2781 0x00022a62 0x00034862 4   5    .data   ascii   JsHU
2782 0x00022a76 0x00034876 4   5    .data   ascii   `hQ(
2783 0x00022a81 0x00034881 4   7    .data   utf8    HFخ< blocks=Basic Latin,Arabic
2784 0x00022af9 0x000348f9 5   7    .data   utf8    ؖUUa; blocks=Arabic,Basic Latin
2785 0x00022b54 0x00034954 4   5    .data   ascii   }\r&*
2786 0x00022b89 0x00034989 5   6    .data   ascii   'r[Q,
2787 0x00022c11 0x00034a11 4   5    .data   ascii   CiP#
2788 0x00022c3f 0x00034a3f 4   6    .data   utf8    Ϛ\3; blocks=Greek and Coptic,Basic Latin
2789 0x00022c86 0x00034a86 4   5    .data   ascii   ](J)
2790 0x00022c97 0x00034a97 7   8    .data   ascii   `_\aJ4}}
2791 0x00022d3b 0x00034b3b 4   5    .data   ascii   _C<c
2792 0x00022d51 0x00034b51 4   5    .data   ascii   MO-R
2793 0x00022da0 0x00034ba0 6   7    .data   ascii   \f_(}u"
2794 0x00022dae 0x00034bae 4   5    .data   ascii   \n1tK
2795 0x00022dc3 0x00034bc3 4   5    .data   ascii   Pv=r
2796 0x00022de4 0x00034be4 4   5    .data   ascii   v/#S
2797 0x00022e47 0x00034c47 4   6    .data   utf8    Ò(ps blocks=Latin-1 Supplement,Basic Latin
2798 0x00022e4f 0x00034c4f 4   7    .data   utf8    vh臀a blocks=Basic Latin,CJK Unified Ideographs
2799 0x00022ecb 0x00034ccb 4   5    .data   ascii   6Pb`
2800 0x00022f2f 0x00034d2f 9   11   .data   utf8    â]0l{d.RC blocks=Latin-1 Supplement,Basic Latin
2801 0x00022f43 0x00034d43 5   7    .data   utf8    c8o#ф blocks=Basic Latin,Cyrillic
2802 0x00022f5c 0x00034d5c 6   7    .data   ascii   )oG0p#
2803 0x00022fea 0x00034dea 4   7    .data   utf8    [AM blocks=Basic Latin,Private Use Area
2804 0x0002301b 0x00034e1b 5   6    .data   ascii   x;W&|
2805 0x0002304a 0x00034e4a 4   5    .data   ascii   e~\a2
2806 0x000230c2 0x00034ec2 4   5    .data   ascii   D\e(P
2807 0x000230cb 0x00034ecb 4   6    .data   utf8    A$bϩ blocks=Basic Latin,Greek and Coptic
2808 0x000230dc 0x00034edc 6   8    .data   utf8    $WQ]D2
2809 0x00023144 0x00034f44 4   5    .data   ascii   6\re\e
2810 0x00023198 0x00034f98 5   6    .data   ascii   `^^fU
2811 0x000231a4 0x00034fa4 4   5    .data   ascii   QM!f
2812 0x00023206 0x00035006 4   6    .data   utf8    FjZƉ blocks=Basic Latin,Latin Extended-B
2813 0x00023212 0x00035012 4   5    .data   ascii   $boA
2814 0x0002321b 0x0003501b 6   7    .data   ascii   \t$Zh\bK
2815 0x00023222 0x00035022 5   6    .data   ascii   QxSJ"
2816 0x00023252 0x00035052 5   6    .data   ascii   ah ~G
2817 0x000232a8 0x000350a8 5   7    .data   utf8    Girϸ^ blocks=Basic Latin,Greek and Coptic
2818 0x000232f5 0x000350f5 4   6    .data   utf8    (ʟC< blocks=Basic Latin,IPA Extensions
2819 0x00023325 0x00035125 4   6    .data   utf8    OEXΔ blocks=Basic Latin,Greek and Coptic
2820 0x00023340 0x00035140 4   5    .data   ascii   ;J\b#
2821 0x00023345 0x00035145 5   6    .data   ascii   tKd/B
2822 0x000233c7 0x000351c7 4   5    .data   ascii   1|fC
2823 0x00023403 0x00035203 4   5    .data   ascii   hh>j
2824 0x00023463 0x00035263 4   7    .data   utf8    ᱾\b.a blocks=Ol Chiki,Basic Latin
2825 0x00023486 0x00035286 4   5    .data   ascii   pO?[
2826 0x000234e9 0x000352e9 7   9    .data   utf8    tҏ"XY<B blocks=Basic Latin,Cyrillic
2827 0x000234fb 0x000352fb 6   8    .data   utf8    L48ŠfY blocks=Basic Latin,Latin Extended-A
2828 0x0002351d 0x0003531d 7   8    .data   ascii   E\t9Q~#a
2829 0x0002355a 0x0003535a 5   6    .data   ascii   ]wf)U
2830 0x00023563 0x00035363 4   5    .data   ascii   =HUf
2831 0x0002359d 0x0003539d 5   6    .data   ascii   p\rSK]
2832 0x0002360c 0x0003540c 4   5    .data   ascii   \b9'O
2833 0x00023649 0x00035449 4   6    .data   utf8    9\rƧk blocks=Basic Latin,Latin Extended-B
2834 0x00023665 0x00035465 5   6    .data   ascii   qf\tv?
2835 0x00023689 0x00035489 4   5    .data   ascii   KslR
2836 0x00023691 0x00035491 9   10   .data   ascii   i%y,awB2!
2837 0x000236c5 0x000354c5 5   6    .data   ascii   12P7r
2838 0x00023716 0x00035516 4   6    .data   utf8    *aݖh blocks=Basic Latin,Arabic Supplement
2839 0x0002373c 0x0003553c 5   6    .data   ascii   )ybhw
2840 0x0002375b 0x0003555b 5   6    .data   ascii   (* n>
2841 0x000237c8 0x000355c8 10  12   .data   utf8    DĻ~bWMR~D2 blocks=Basic Latin,Latin Extended-A
2842 0x000237f1 0x000355f1 5   6    .data   ascii   8,P2E
2843 0x000238cf 0x000356cf 4   7    .data   utf8    ӼgУ= blocks=Cyrillic,Basic Latin
2844 0x000238e5 0x000356e5 5   6    .data   ascii   pu%gO
2845 0x00023924 0x00035724 6   7    .data   ascii   H{>D+|
2846 0x0002393c 0x0003573c 4   5    .data   ascii   61QV
2847 0x0002394c 0x0003574c 5   6    .data   ascii   +JfGZ
2848 0x00023955 0x00035755 4   5    .data   ascii   <KIt
2849 0x00023964 0x00035764 7   8    .data   ascii   @"59\t\f*
2850 0x00023973 0x00035773 5   6    .data   ascii   f<e9\a
2851 0x00023999 0x00035799 6   7    .data   ascii   BL%lT}
2852 0x000239d7 0x000357d7 5   6    .data   ascii   <Dmm\b
2853 0x000239f6 0x000357f6 4   5    .data   ascii   \$^4
2854 0x00023a39 0x00035839 5   6    .data   ascii   1nj)/
2855 0x00023a46 0x00035846 4   5    .data   ascii   ~`xs
2856 0x00023a50 0x00035850 5   6    .data   ascii   cjzx2
2857 0x00023a9f 0x0003589f 5   6    .data   ascii   YNB5)
2858 0x00023b11 0x00035911 4   5    .data   ascii   nPn\e
2859 0x00023b1c 0x0003591c 4   5    .data   ascii   yXOi
