Metadata Signature: 0x14d14 0x10001424a5342 12
.NET Version: v2.0.50727
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 537c
Stream name: #~ 4
DirectoryAddress: 53e8 Size: 57c4
Stream name: #Strings 12
DirectoryAddress: abac Size: cc
Stream name: #US 4
DirectoryAddress: ac78 Size: 10
Stream name: #GUID 8
DirectoryAddress: ac88 Size: 1ac8
Stream name: #Blob 8
[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
13692 0x000e75d3 0x004e91d3 4   5    .text   ascii   bLt[
13693 0x000e7678 0x004e9278 4   5    .text   ascii   !_7i
13694 0x000e76c4 0x004e92c4 4   5    .text   ascii   <:**
13695 0x000e771d 0x004e931d 5   7    .text   utf8    Jftʢ] blocks=Basic Latin,IPA Extensions
13696 0x000e7741 0x004e9341 4   7    .text   utf8    ,p\e blocks=Private Use Area,Basic Latin
13697 0x000e77d1 0x004e93d1 4   5    .text   ascii   Ik`+
13698 0x000e77ed 0x004e93ed 5   6    .text   ascii   7{vYv
13699 0x000e781f 0x004e941f 5   7    .text   utf8    H@͒Ms blocks=Basic Latin,Combining Diacritical Marks
13700 0x000e783b 0x004e943b 8   9    .text   ascii   D>Uf)~4J
13701 0x000e78a3 0x004e94a3 4   5    .text   ascii   XM\b#
13702 0x000e78af 0x004e94af 5   6    .text   ascii   K8vp7
13703 0x000e7900 0x004e9500 7   8    .text   ascii   'q-)&Us
13704 0x000e791c 0x004e951c 4   5    .text   ascii   Ox\t%
13705 0x000e7991 0x004e9591 4   5    .text   ascii   \ba3t
13706 0x000e7997 0x004e9597 4   5    .text   ascii   J1EI
13707 0x000e79b0 0x004e95b0 4   5    .text   ascii   ,q\e'
13708 0x000e79b5 0x004e95b5 4   6    .text   utf8    Ǌ.{s blocks=Latin Extended-B,Basic Latin
13709 0x000e79ee 0x004e95ee 4   5    .text   ascii   5]\\f
13710 0x000e7a0e 0x004e960e 4   6    .text   utf8    ;UNɹ blocks=Basic Latin,IPA Extensions
13711 0x000e7a61 0x004e9661 4   5    .text   ascii   5v'\n
13712 0x000e7a8d 0x004e968d 9   10   .text   ascii   =$\fi*j%cU
13713 0x000e7aaf 0x004e96af 4   5    .text   ascii   \v=\f0
13714 0x000e7abf 0x004e96bf 4   6    .text   utf8    Q5uڙ blocks=Basic Latin,Arabic
13715 0x000e7add 0x004e96dd 4   5    .text   ascii   r[\tW
13716 0x000e7ae5 0x004e96e5 6   9    .text   utf8    ⳿\aI{<p blocks=Coptic,Basic Latin
13717 0x000e7b25 0x004e9725 8   10   .text   utf8    +@˳nPW4\b blocks=Basic Latin,Spacing Modifier Letters
13718 0x000e7bb9 0x004e97b9 4   7    .text   utf8    ȏY*ݷ blocks=Latin Extended-B,Basic Latin,Arabic Supplement
13719 0x000e7bca 0x004e97ca 4   5    .text   ascii   WOFF
13720 0x000e7c15 0x004e9815 4   5    .text   ascii   2k=/
13721 0x000e7c1e 0x004e981e 4   5    .text   ascii   WJy)
13722 0x000e7c3e 0x004e983e 4   5    .text   ascii   K@J9
13723 0x000e7c47 0x004e9847 6   8    .text   utf8    .qtȌI\n blocks=Basic Latin,Latin Extended-B
13724 0x000e7c8c 0x004e988c 6   7    .text   ascii   M\a,LV*
13725 0x000e7cc9 0x004e98c9 4   5    .text   ascii   cMn%
13726 0x000e7cd4 0x004e98d4 9   10   .text   ascii   t/t5'0&f\r
13727 0x000e7d75 0x004e9975 6   7    .text   ascii   q\aPJ+D
13728 0x000e7d98 0x004e9998 4   5    .text   ascii   fXqi
13729 0x000e7e03 0x004e9a03 4   6    .text   utf8    \v-w̅ blocks=Basic Latin,Combining Diacritical Marks
13730 0x000e7e28 0x004e9a28 4   7    .text   utf8    ܅1˺P blocks=Syriac,Basic Latin,Spacing Modifier Letters
13731 0x000e7e46 0x004e9a46 4   5    .text   ascii   {<c1
13732 0x000e7e8b 0x004e9a8b 4   5    .text   ascii   6EN{
13733 0x000e7eb8 0x004e9ab8 4   6    .text   utf8    VV+ӿ blocks=Basic Latin,Cyrillic
13734 0x000e7ed7 0x004e9ad7 4   6    .text   utf8    ݒ.cz blocks=Arabic Supplement,Basic Latin
13735 0x000e7f0e 0x004e9b0e 5   7    .text   utf8    V\tyeѱ blocks=Basic Latin,Cyrillic
13736 0x000e7f16 0x004e9b16 5   7    .text   utf8    .Eɫy8 blocks=Basic Latin,IPA Extensions
13737 0x000e7f4e 0x004e9b4e 5   6    .text   ascii   E{hAM
13738 0x000e7f64 0x004e9b64 4   5    .text   ascii   apI]
13739 0x000e7f77 0x004e9b77 6   8    .text   utf8    NշHRKX blocks=Basic Latin,Armenian
13740 0x000e7fbf 0x004e9bbf 4   5    .text   ascii   C&/\
13741 0x000e7fe4 0x004e9be4 4   6    .text   utf8    :\tiǸ blocks=Basic Latin,Latin Extended-B
13742 0x000e8054 0x004e9c54 6   8    .text   utf8    QYĿUD\t blocks=Basic Latin,Latin Extended-A
13743 0x000e806f 0x004e9c6f 4   7    .text   utf8    y߃ɝq blocks=Basic Latin,NKo,IPA Extensions
13744 0x000e8097 0x004e9c97 4   6    .text   utf8    SĴ'[ blocks=Basic Latin,Latin Extended-A
13745 0x000e80ae 0x004e9cae 6   8    .text   utf8    \vt\n}KI
13746 0x000e80bd 0x004e9cbd 4   5    .text   ascii   4_w&
13747 0x000e80df 0x004e9cdf 4   5    .text   ascii   Uvd\a
13748 0x000e8122 0x004e9d22 5   6    .text   ascii   \f2qG*
13749 0x000e8128 0x004e9d28 5   6    .text   ascii   xI\t3<
13750 0x000e815b 0x004e9d5b 4   6    .text   utf8    RJYԽ blocks=Basic Latin,Armenian
13751 0x000e81ea 0x004e9dea 4   7    .text   utf8    Jq竦# blocks=Basic Latin,CJK Unified Ideographs
13752 0x000e82a1 0x004e9ea1 5   6    .text   ascii   x('u3
13753 0x000e8346 0x004e9f46 4   5    .text   ascii   EjpU
13754 0x000e83cd 0x004e9fcd 6   7    .text   ascii   #EP{Mg
13755 0x000e83ff 0x004e9fff 4   5    .text   ascii   v,_%
13756 0x000e840c 0x004ea00c 5   8    .text   utf8    tԆ.^· blocks=Basic Latin,Cyrillic Supplement,Latin-1 Supplement
13757 0x000e8420 0x004ea020 4   5    .text   ascii   m\t\rH
13758 0x000e8425 0x004ea025 5   6    .text   ascii   qLX\b+
13759 0x000e847a 0x004ea07a 4   6    .text   utf8    7uۨ5 blocks=Basic Latin,Arabic
13760 0x000e84c1 0x004ea0c1 4   5    .text   ascii   |+I1
13761 0x000e8529 0x004ea129 4   5    .text   ascii   jE+\a
13762 0x000e8539 0x004ea139 5   6    .text   ascii   Qvo\vq
13763 0x000e8560 0x004ea160 4   6    .text   utf8    'a&՜ blocks=Basic Latin,Armenian
13764 0x000e8584 0x004ea184 4   6    .text   utf8    wZO"
13765 0x000e85bb 0x004ea1bb 5   8    .text   utf8    $pǑ<̟ blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
13766 0x000e85db 0x004ea1db 11  13   .text   utf8    'Rk8m6ٲbNW' blocks=Basic Latin,Arabic
13767 0x000e864d 0x004ea24d 4   5    .text   ascii   \ej%u
13768 0x000e86d6 0x004ea2d6 4   6    .text   utf8    e?ڮz blocks=Basic Latin,Arabic
13769 0x000e8726 0x004ea326 4   5    .text   ascii   \tz{Y
13770 0x000e8799 0x004ea399 5   7    .text   utf8    X#`T5
13771 0x000e87d5 0x004ea3d5 4   5    .text   ascii   I?k#
13772 0x000e87ef 0x004ea3ef 5   6    .text   ascii   s"OwP
13773 0x000e8861 0x004ea461 7   8    .text   ascii   &k4&R5&
13774 0x000e889e 0x004ea49e 7   9    .text   utf8    Y"aտdb\f blocks=Basic Latin,Armenian
13775 0x000e88db 0x004ea4db 4   5    .text   ascii   F~wf
13776 0x000e8916 0x004ea516 5   7    .text   utf8    4qwث; blocks=Basic Latin,Arabic
13777 0x000e893a 0x004ea53a 4   5    .text   ascii   ^)S%
13778 0x000e895c 0x004ea55c 4   5    .text   ascii   rIj\t
13779 0x000e897c 0x004ea57c 4   5    .text   ascii   x?h)
13780 0x000e8981 0x004ea581 4   5    .text   ascii   bN,A
13781 0x000e8a19 0x004ea619 4   5    .text   ascii   KQ-Q
13782 0x000e8a2b 0x004ea62b 4   5    .text   ascii   F!AU
13783 0x000e8ad9 0x004ea6d9 6   9    .text   utf8    Tp|퇔2~ blocks=Basic Latin,Hangul Syllables
13784 0x000e8aee 0x004ea6ee 4   5    .text   ascii   FBi<
13785 0x000e8b09 0x004ea709 4   5    .text   ascii   jSv9
13786 0x000e8b1a 0x004ea71a 4   5    .text   ascii   V\a_(
13787 0x000e8b21 0x004ea721 4   6    .text   utf8    dɠF~ blocks=Basic Latin,IPA Extensions
13788 0x000e8b3f 0x004ea73f 7   9    .text   utf8    1a\eȰa2e blocks=Basic Latin,Latin Extended-B
13789 0x000e8b74 0x004ea774 4   6    .text   utf8    >ͩc3 blocks=Basic Latin,Combining Diacritical Marks
13790 0x000e8b7f 0x004ea77f 6   9    .text   utf8    ⷶf"(C9 blocks=Cyrillic Extended-A,Basic Latin
13791 0x000e8ba2 0x004ea7a2 7   8    .text   ascii   W](Bu0/
13792 0x000e8bb2 0x004ea7b2 4   5    .text   ascii   WE*2
13793 0x000e8bc5 0x004ea7c5 4   5    .text   ascii   zqk0
13794 0x000e8bdd 0x004ea7dd 5   6    .text   ascii   0^Ts)
13795 0x000e8c14 0x004ea814 4   5    .text   ascii   ;1VY
13796 0x000e8c47 0x004ea847 4   5    .text   ascii   \b)V]
13797 0x000e8ca2 0x004ea8a2 4   6    .text   utf8    S\bҾM blocks=Basic Latin,Cyrillic
13798 0x000e8cb0 0x004ea8b0 4   6    .text   utf8    1pGٶ blocks=Basic Latin,Arabic
13799 0x000e8d5d 0x004ea95d 4   5    .text   ascii   R"s9
13800 0x000e8d7a 0x004ea97a 5   7    .text   utf8    nmÓ}/ blocks=Basic Latin,Latin-1 Supplement
13801 0x000e8dd1 0x004ea9d1 7   8    .text   ascii   !_F"SRY
13802 0x000e8dec 0x004ea9ec 5   6    .text   ascii   f`S]\
13803 0x000e8e04 0x004eaa04 6   8    .text   utf8    .MoKEأ blocks=Basic Latin,Arabic
13804 0x000e8e0d 0x004eaa0d 4   5    .text   ascii   TC2\t
13805 0x000e8e16 0x004eaa16 4   5    .text   ascii   %F/*
13806 0x000e8e36 0x004eaa36 4   5    .text   ascii   \r==y
13807 0x000e8e4a 0x004eaa4a 4   5    .text   ascii   Nu?%
13808 0x000e8e9d 0x004eaa9d 7   8    .text   ascii   PELqg5y
13809 0x000e8edc 0x004eaadc 6   7    .text   ascii   {k#F\vE
13810 0x000e8eef 0x004eaaef 4   6    .text   utf8    -Ʒ9s blocks=Basic Latin,Latin Extended-B
13811 0x000e8f0b 0x004eab0b 4   5    .text   ascii   =\tX 
13812 0x000e8fae 0x004eabae 4   5    .text   ascii   S`Lm
13813 0x000e8fcb 0x004eabcb 4   6    .text   utf8    >nZў blocks=Basic Latin,Cyrillic
13814 0x000e8fd3 0x004eabd3 4   5    .text   ascii   "tm\v
13815 0x000e9001 0x004eac01 4   6    .text   utf8    4ކ0G blocks=Basic Latin,Thaana
13816 0x000e9016 0x004eac16 9   10   .text   ascii   qe$#Kz6zr
13817 0x000e9041 0x004eac41 4   5    .text   ascii   m(\fK
13818 0x000e905a 0x004eac5a 4   6    .text   utf8    xOmۘ blocks=Basic Latin,Arabic
13819 0x000e906d 0x004eac6d 4   6    .text   utf8    6*ўh blocks=Basic Latin,Cyrillic
13820 0x000e90a5 0x004eaca5 6   8    .text   utf8    /h/άB$ blocks=Basic Latin,Greek and Coptic
13821 0x000e90db 0x004eacdb 5   6    .text   ascii   k<Z5X
13822 0x000e90f8 0x004eacf8 5   6    .text   ascii   K=#2<
13823 0x000e9134 0x004ead34 4   6    .text   utf8    ̎ \nk blocks=Combining Diacritical Marks,Basic Latin
13824 0x000e9213 0x004eae13 5   7    .text   utf8    Vܐ@@h blocks=Basic Latin,Syriac
13825 0x000e9221 0x004eae21 4   5    .text   ascii   %O7(
13826 0x000e9247 0x004eae47 4   5    .text   ascii   \b1\r3
13827 0x000e925b 0x004eae5b 4   5    .text   ascii   B=VP
13828 0x000e9282 0x004eae82 8   9    .text   ascii   u~Q]1&\f'
13829 0x000e9299 0x004eae99 5   6    .text   ascii   )to??
13830 0x000e92cd 0x004eaecd 6   7    .text   ascii   Q(+.N'
13831 0x000e931f 0x004eaf1f 5   6    .text   ascii   G\f\t5g
13832 0x000e932a 0x004eaf2a 4   5    .text   ascii   _w:^
13833 0x000e9334 0x004eaf34 4   6    .text   utf8    Lܽe? blocks=Basic Latin,Syriac
13834 0x000e9357 0x004eaf57 4   5    .text   ascii   \f-O(
13835 0x000e9380 0x004eaf80 9   11   .text   utf8    \v&ƾ%bekdZ blocks=Basic Latin,Latin Extended-B
13836 0x000e93e6 0x004eafe6 4   6    .text   utf8    .7ni
13837 0x000e93f3 0x004eaff3 4   5    .text   ascii   4RZP
13838 0x000e945e 0x004eb05e 4   5    .text   ascii   c\\h
13839 0x000e9492 0x004eb092 4   5    .text   ascii   #PY4
13840 0x000e94b6 0x004eb0b6 8   9    .text   ascii   V.+={];\n
13841 0x000e94c9 0x004eb0c9 5   6    .text   ascii   5OX0K
13842 0x000e9539 0x004eb139 4   5    .text   ascii   po,{
13843 0x000e954b 0x004eb14b 4   5    .text   ascii   pWcV
13844 0x000e9564 0x004eb164 6   8    .text   utf8    5ƞ]\T^ blocks=Basic Latin,Latin Extended-B
13845 0x000e956d 0x004eb16d 4   6    .text   utf8    \Hi҂ blocks=Basic Latin,Cyrillic
13846 0x000e95df 0x004eb1df 5   6    .text   ascii   gcyB{
13847 0x000e962b 0x004eb22b 4   5    .text   ascii   E%<m
13848 0x000e9649 0x004eb249 4   5    .text   ascii   ?I\vX
13849 0x000e96fb 0x004eb2fb 6   7    .text   ascii   `sd6l{
13850 0x000e972f 0x004eb32f 4   5    .text   ascii   }!SB
13851 0x000e97af 0x004eb3af 4   5    .text   ascii   tT4s
13852 0x000e97e3 0x004eb3e3 4   5    .text   ascii   C/j6
13853 0x000e9820 0x004eb420 4   5    .text   ascii   5*y 
13854 0x000e985f 0x004eb45f 5   6    .text   ascii   ;\rdTr
13855 0x000e988a 0x004eb48a 4   5    .text   ascii   \fQ]Q
13856 0x000e988f 0x004eb48f 4   6    .text   utf8    Ō-x3 blocks=Latin Extended-A,Basic Latin
13857 0x000e98d6 0x004eb4d6 6   7    .text   ascii   n\t*Mk4
13858 0x000e98e8 0x004eb4e8 4   5    .text   ascii   J*iz
13859 0x000e990f 0x004eb50f 4   5    .text   ascii   G4w5
13860 0x000e9922 0x004eb522 7   9    .text   utf8    e\vItA\ܞ blocks=Basic Latin,Syriac
13861 0x000e992e 0x004eb52e 4   6    .text   utf8    avg݂ blocks=Basic Latin,Syriac
13862 0x000e994d 0x004eb54d 6   7    .text   ascii   \vfcw\:
13863 0x000e998b 0x004eb58b 4   5    .text   ascii   x9/X
13864 0x000e99c7 0x004eb5c7 4   5    .text   ascii   m#p=
13865 0x000e9a1c 0x004eb61c 4   6    .text   utf8    fɘc\v blocks=Basic Latin,IPA Extensions
13866 0x000e9a23 0x004eb623 4   5    .text   ascii   {ZcD
13867 0x000e9a36 0x004eb636 5   6    .text   ascii   R%?\nz
13868 0x000e9a8d 0x004eb68d 4   5    .text   ascii   -T_%
13869 0x000e9b07 0x004eb707 4   5    .text   ascii   ?TB\n
13870 0x000e9b27 0x004eb727 5   6    .text   ascii   \vC>H\n
13871 0x000e9b3b 0x004eb73b 4   6    .text   utf8    /3̗  blocks=Basic Latin,Combining Diacritical Marks
13872 0x000e9b93 0x004eb793 4   5    .text   ascii   t8\eH
13873 0x000e9ba3 0x004eb7a3 4   5    .text   ascii   6WZ<
13874 0x000e9bc2 0x004eb7c2 5   6    .text   ascii   a8\vw\a
13875 0x000e9bd5 0x004eb7d5 4   6    .text   utf8    (Őd9 blocks=Basic Latin,Latin Extended-A
13876 0x000e9c02 0x004eb802 4   6    .text   utf8    2ǬZ0 blocks=Basic Latin,Latin Extended-B
13877 0x000e9c11 0x004eb811 4   5    .text   ascii   QA}E
13878 0x000e9c61 0x004eb861 4   5    .text   ascii   =:p5
13879 0x000e9c7d 0x004eb87d 8   9    .text   ascii   _&\tjdO 9
13880 0x000e9c9b 0x004eb89b 4   5    .text   ascii   j\aM=
13881 0x000e9cf1 0x004eb8f1 8   10   .text   utf8     E?Dгb   blocks=Basic Latin,Cyrillic
13882 0x000e9d08 0x004eb908 7   10   .text   utf8    #꺀\rjg\n# blocks=Basic Latin,Hangul Syllables
13883 0x000e9d33 0x004eb933 6   7    .text   ascii   JlI+kP
13884 0x000e9d65 0x004eb965 4   5    .text   ascii   \f\r:5
13885 0x000e9d9f 0x004eb99f 4   5    .text   ascii   SyB3
13886 0x000e9dce 0x004eb9ce 5   8    .text   utf8    <QҎĒ6 blocks=Basic Latin,Cyrillic,Latin Extended-A
13887 0x000e9de4 0x004eb9e4 4   5    .text   ascii   zr+R
13888 0x000e9e1a 0x004eba1a 4   5    .text   ascii   j!ac
13889 0x000e9e48 0x004eba48 4   6    .text   utf8    ]]̱T blocks=Basic Latin,Combining Diacritical Marks
13890 0x000e9e63 0x004eba63 5   6    .text   ascii   o\vO)9
13891 0x000e9ed3 0x004ebad3 5   6    .text   ascii   8\biq 
13892 0x000e9f19 0x004ebb19 5   7    .text   utf8    8uNѠ# blocks=Basic Latin,Cyrillic
13893 0x000e9f51 0x004ebb51 4   5    .text   ascii   {r\a\
13894 0x000e9f6d 0x004ebb6d 5   6    .text   ascii   9*A\rR
13895 0x000e9fb9 0x004ebbb9 5   6    .text   ascii   OR9\a}
13896 0x000e9fee 0x004ebbee 6   7    .text   ascii   \veWp<q
13897 0x000ea012 0x004ebc12 4   5    .text   ascii   qu^.
13898 0x000ea06b 0x004ebc6b 5   6    .text   ascii   t~S^[
13899 0x000ea076 0x004ebc76 6   7    .text   ascii   CMd5EJ
13900 0x000ea08b 0x004ebc8b 4   5    .text   ascii   8_D.
13901 0x000ea0b1 0x004ebcb1 4   5    .text   ascii   y_Qv
13902 0x000ea0cf 0x004ebccf 6   7    .text   ascii   \t\n]Dp'
13903 0x000ea0e9 0x004ebce9 4   5    .text   ascii   K7\tY
13904 0x000ea169 0x004ebd69 4   5    .text   ascii   IMqg
13905 0x000ea1d9 0x004ebdd9 4   5    .text   ascii   w,{n
13906 0x000ea1ee 0x004ebdee 4   5    .text   ascii   uV|1
13907 0x000ea206 0x004ebe06 4   7    .text   utf8    ~/ŕω blocks=Basic Latin,Latin Extended-A,Greek and Coptic
13908 0x000ea28a 0x004ebe8a 4   5    .text   ascii   @@lH
13909 0x000ea292 0x004ebe92 5   6    .text   ascii   N\vMLY
13910 0x000ea29a 0x004ebe9a 4   5    .text   ascii   H\b`\e
13911 0x000ea2a1 0x004ebea1 5   6    .text   ascii   }LM]M
13912 0x000ea32e 0x004ebf2e 4   5    .text   ascii   &oR<
13913 0x000ea36c 0x004ebf6c 5   7    .text   utf8    >ć?\t blocks=Basic Latin,Combining Diacritical Marks
13914 0x000ea3ac 0x004ebfac 4   5    .text   ascii   ,N1Q
13915 0x000ea3b2 0x004ebfb2 4   6    .text   utf8    ˡ\t;o blocks=Spacing Modifier Letters,Basic Latin
13916 0x000ea416 0x004ec016 4   5    .text   ascii   s-$>
13917 0x000ea42c 0x004ec02c 4   6    .text   utf8    nާV~ blocks=Basic Latin,Thaana
13918 0x000ea43e 0x004ec03e 4   5    .text   ascii   H\t:*
13919 0x000ea4b4 0x004ec0b4 4   5    .text   ascii   &ibJ
13920 0x000ea4dc 0x004ec0dc 4   5    .text   ascii   3\ave
13921 0x000ea4e4 0x004ec0e4 4   5    .text   ascii   45I%
13922 0x000ea513 0x004ec113 4   7    .text   utf8    淽%Iq blocks=CJK Unified Ideographs,Basic Latin
13923 0x000ea52e 0x004ec12e 4   6    .text   utf8    ZI=Ļ blocks=Basic Latin,Latin Extended-A
13924 0x000ea553 0x004ec153 4   5    .text   ascii   mdvn
13925 0x000ea60b 0x004ec20b 4   5    .text   ascii   &,2:
13926 0x000ea62d 0x004ec22d 4   5    .text   ascii   \tICb
13927 0x000ea70c 0x004ec30c 6   7    .text   ascii   -9uVCN
13928 0x000ea74a 0x004ec34a 4   5    .text   ascii   uH:w
13929 0x000ea76b 0x004ec36b 8   10   .text   utf8    ݅)FzIj\v$ blocks=Syriac,Basic Latin
13930 0x000ea77c 0x004ec37c 5   6    .text   ascii   Tfi9\b
13931 0x000ea790 0x004ec390 4   5    .text   ascii   L6Af
13932 0x000ea7b0 0x004ec3b0 4   6    .text   utf8    -۴CY blocks=Basic Latin,Arabic
13933 0x000ea7fb 0x004ec3fb 5   6    .text   ascii   I NV;
13934 0x000ea80f 0x004ec40f 7   8    .text   ascii   .ov3[M5
13935 0x000ea848 0x004ec448 4   6    .text   utf8    ҃s,4 blocks=Cyrillic,Basic Latin
13936 0x000ea872 0x004ec472 4   5    .text   ascii   P"i}
13937 0x000ea8b7 0x004ec4b7 6   8    .text   utf8    9"C׃sO blocks=Basic Latin,Hebrew
13938 0x000ea8d7 0x004ec4d7 5   6    .text   ascii   hSTE3
13939 0x000ea8e7 0x004ec4e7 5   6    .text   ascii   W:0vL
13940 0x000ea933 0x004ec533 4   5    .text   ascii   &CE/
13941 0x000ea946 0x004ec546 7   8    .text   ascii   2)y\a\tyI
13942 0x000ea98e 0x004ec58e 4   7    .text   utf8    츯GR{ blocks=Hangul Syllables,Basic Latin
13943 0x000ea9b3 0x004ec5b3 6   7    .text   ascii   /{i\v(8
13944 0x000ea9c0 0x004ec5c0 4   6    .text   utf8    \fÝ\e` blocks=Basic Latin,Latin-1 Supplement
13945 0x000eaa29 0x004ec629 4   5    .text   ascii   Wrt}
13946 0x000eaa38 0x004ec638 6   8    .text   utf8    ߚ"slO6 blocks=NKo,Basic Latin
13947 0x000eaa47 0x004ec647 7   8    .text   ascii   J\t%?t{?
13948 0x000eaa69 0x004ec669 4   5    .text   ascii   JYqY
13949 0x000eaaae 0x004ec6ae 4   6    .text   utf8    \bIxf
13950 0x000eaabb 0x004ec6bb 6   8    .text   utf8    \aULd9̟ blocks=Basic Latin,Combining Diacritical Marks
13951 0x000eaace 0x004ec6ce 4   5    .text   ascii   JQJ 
13952 0x000eaae4 0x004ec6e4 6   9    .text   utf8    NX϶·|" blocks=Basic Latin,Greek and Coptic,Latin-1 Supplement
13953 0x000eaafb 0x004ec6fb 5   6    .text   ascii   8Y5^}
13954 0x000eab09 0x004ec709 4   5    .text   ascii   9;~]
13955 0x000eab0f 0x004ec70f 6   7    .text   ascii   ]\t\nUQt
13956 0x000eab50 0x004ec750 5   6    .text   ascii   8J;lm
13957 0x000eabb5 0x004ec7b5 9   12   .text   utf8    \tb㉈mIQx$\e blocks=Basic Latin,Enclosed CJK Letters and Months
13958 0x000eabcb 0x004ec7cb 5   7    .text   utf8    ɉC;z9 blocks=Latin Extended-B,Basic Latin
13959 0x000eabf2 0x004ec7f2 5   8    .text   utf8    $pxꃼ> blocks=Basic Latin,Yi Syllables
13960 0x000eac52 0x004ec852 6   7    .text   ascii   _y<JV\a
13961 0x000eac66 0x004ec866 4   5    .text   ascii   q:XX
13962 0x000eac8b 0x004ec88b 4   5    .text   ascii   g%i)
13963 0x000eacd7 0x004ec8d7 4   5    .text   ascii   ^\eb{
13964 0x000eacfe 0x004ec8fe 5   6    .text   ascii   V=2_u
13965 0x000ead07 0x004ec907 4   6    .text   utf8    vsՒ4 blocks=Basic Latin,Armenian
13966 0x000ead0d 0x004ec90d 4   5    .text   ascii   WE79
13967 0x000ead78 0x004ec978 5   6    .text   ascii   @m:~\a
13968 0x000ead95 0x004ec995 5   6    .text   ascii   9y\vJF
13969 0x000eadb0 0x004ec9b0 4   5    .text   ascii   IBK=
13970 0x000eadf1 0x004ec9f1 4   5    .text   ascii   K\v;y
13971 0x000eae47 0x004eca47 4   5    .text   ascii   yqPU
13972 0x000eae9c 0x004eca9c 4   5    .text   ascii   F\e.<
13973 0x000eaf2e 0x004ecb2e 4   5    .text   ascii   @npC
13974 0x000eaf7a 0x004ecb7a 4   5    .text   ascii   WIy4
13975 0x000eafc4 0x004ecbc4 7   9    .text   utf8    Hج]\rM/! blocks=Basic Latin,Arabic
13976 0x000eafeb 0x004ecbeb 4   5    .text   ascii   \tX~V
13977 0x000eb00c 0x004ecc0c 4   5    .text   ascii   wM(X
13978 0x000eb02b 0x004ecc2b 4   5    .text   ascii   m%yO
13979 0x000eb03e 0x004ecc3e 4   5    .text   ascii   5S#z
13980 0x000eb054 0x004ecc54 4   5    .text   ascii   1CIf
13981 0x000eb06d 0x004ecc6d 4   5    .text   ascii   6ZmP
13982 0x000eb083 0x004ecc83 4   5    .text   ascii   4\v\rz
13983 0x000eb094 0x004ecc94 4   6    .text   utf8    2A&ē blocks=Basic Latin,Latin Extended-A
13984 0x000eb0b9 0x004eccb9 5   7    .text   utf8    Oҩk\t3 blocks=Basic Latin,Cyrillic
13985 0x000eb0fe 0x004eccfe 5   6    .text   ascii   L4K\vL
13986 0x000eb199 0x004ecd99 4   5    .text   ascii   O\boQ
13987 0x000eb222 0x004ece22 4   5    .text   ascii   G>M#
13988 0x000eb25b 0x004ece5b 6   7    .text   ascii   \eY$&Iv
13989 0x000eb295 0x004ece95 4   6    .text   utf8    ^E;Ą blocks=Basic Latin,Latin Extended-A
13990 0x000eb2c9 0x004ecec9 8   9    .text   ascii   Q>KN\nVt&
13991 0x000eb2db 0x004ecedb 7   8    .text   ascii   \fg3d|Ko
13992 0x000eb309 0x004ecf09 4   5    .text   ascii   \rT*/
13993 0x000eb315 0x004ecf15 4   5    .text   ascii   >y:+
13994 0x000eb32b 0x004ecf2b 5   6    .text   ascii   f2CXC
13995 0x000eb39c 0x004ecf9c 4   5    .text   ascii   'Oy;
13996 0x000eb3e1 0x004ecfe1 5   6    .text   ascii   \r\rZP*
13997 0x000eb3e7 0x004ecfe7 4   5    .text   ascii   3js0
13998 0x000eb3ec 0x004ecfec 4   5    .text   ascii   fI>3
13999 0x000eb3fb 0x004ecffb 4   5    .text   ascii   5\njI
14000 0x000eb411 0x004ed011 4   5    .text   ascii   Z/#7
14001 0x000eb4aa 0x004ed0aa 7   9    .text   utf8    Ϭlk\rEb\n blocks=Greek and Coptic,Basic Latin
14002 0x000eb4e3 0x004ed0e3 5   6    .text   ascii   -C^\to
14003 0x000eb4fe 0x004ed0fe 5   8    .text   utf8    ΙE.ێ  blocks=Greek and Coptic,Basic Latin,Arabic
14004 0x000eb522 0x004ed122 4   6    .text   utf8    Ǡx2\f blocks=Latin Extended-B,Basic Latin
14005 0x000eb52c 0x004ed12c 4   5    .text   ascii   $n\.
14006 0x000eb58c 0x004ed18c 4   6    .text   utf8    ?:gó blocks=Basic Latin,Latin-1 Supplement
14007 0x000eb5b2 0x004ed1b2 4   5    .text   ascii   gDD,
14008 0x000eb646 0x004ed246 4   5    .text   ascii   G>lZ
