[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
3760 0x00052ccc 0x00459acc 20  21   .rsrc   ascii   CreateThreadpoolWait
3761 0x00052ce4 0x00459ae4 17  18   .rsrc   ascii   SetThreadpoolWait
3762 0x00052cf8 0x00459af8 19  20   .rsrc   ascii   CloseThreadpoolWait
3763 0x00052d0c 0x00459b0c 24  25   .rsrc   ascii   FlushProcessWriteBuffers
3764 0x00052d28 0x00459b28 30  31   .rsrc   ascii   FreeLibraryWhenCallbackReturns
3765 0x00052d48 0x00459b48 25  26   .rsrc   ascii   GetCurrentProcessorNumber
3766 0x00052d64 0x00459b64 19  20   .rsrc   ascii   CreateSymbolicLinkW
3767 0x00052d78 0x00459b78 19  20   .rsrc   ascii   GetCurrentPackageId
3768 0x00052d8c 0x00459b8c 14  15   .rsrc   ascii   GetTickCount64
3769 0x00052d9c 0x00459b9c 28  29   .rsrc   ascii   GetFileInformationByHandleEx
3770 0x00052dbc 0x00459bbc 26  27   .rsrc   ascii   SetFileInformationByHandle
3771 0x00052dd8 0x00459bd8 30  31   .rsrc   ascii   GetSystemTimePreciseAsFileTime
3772 0x00052df8 0x00459bf8 27  28   .rsrc   ascii   InitializeConditionVariable
3773 0x00052e14 0x00459c14 21  22   .rsrc   ascii   WakeConditionVariable
3774 0x00052e2c 0x00459c2c 24  25   .rsrc   ascii   WakeAllConditionVariable
3775 0x00052e48 0x00459c48 24  25   .rsrc   ascii   SleepConditionVariableCS
3776 0x00052e64 0x00459c64 17  18   .rsrc   ascii   InitializeSRWLock
3777 0x00052e78 0x00459c78 23  24   .rsrc   ascii   AcquireSRWLockExclusive
3778 0x00052e90 0x00459c90 26  27   .rsrc   ascii   TryAcquireSRWLockExclusive
3779 0x00052eac 0x00459cac 23  24   .rsrc   ascii   ReleaseSRWLockExclusive
3780 0x00052ec4 0x00459cc4 25  26   .rsrc   ascii   SleepConditionVariableSRW
3781 0x00052ee0 0x00459ce0 20  21   .rsrc   ascii   CreateThreadpoolWork
3782 0x00052ef8 0x00459cf8 20  21   .rsrc   ascii   SubmitThreadpoolWork
3783 0x00052f10 0x00459d10 19  20   .rsrc   ascii   CloseThreadpoolWork
3784 0x00052f24 0x00459d24 15  16   .rsrc   ascii   CompareStringEx
3785 0x00052f34 0x00459d34 15  16   .rsrc   ascii   GetLocaleInfoEx
3786 0x00052f44 0x00459d44 13  14   .rsrc   ascii   LCMapStringEx
3787 0x00052fd1 0x00459dd1 4   5    .rsrc   ascii   UYZ}
3788 0x00053004 0x00459e04 4   5    .rsrc   ascii   vids
3789 0x00053023 0x00459e23 4   5    .rsrc   ascii   pcsm
3790 0x00053050 0x00459e50 29  60   .rsrc   utf16le api-ms-win-core-fibers-l1-1-1
3791 0x0005308c 0x00459e8c 28  58   .rsrc   utf16le api-ms-win-core-synch-l1-2-0
3792 0x000530c8 0x00459ec8 8   18   .rsrc   utf16le kernel32
3793 0x000530dc 0x00459edc 7   16   .rsrc   utf16le api-ms-
3794 0x000530ec 0x00459eec 7   16   .rsrc   utf16le ext-ms-
3795 0x000532bc 0x0045a0bc 8   9    .rsrc   ascii   __based(
3796 0x000532c8 0x0045a0c8 7   8    .rsrc   ascii   __cdecl
3797 0x000532d0 0x0045a0d0 8   9    .rsrc   ascii   __pascal
3798 0x000532dc 0x0045a0dc 9   10   .rsrc   ascii   __stdcall
3799 0x000532e8 0x0045a0e8 10  11   .rsrc   ascii   __thiscall
3800 0x000532f4 0x0045a0f4 10  11   .rsrc   ascii   __fastcall
3801 0x00053300 0x0045a100 12  13   .rsrc   ascii   __vectorcall
3802 0x00053310 0x0045a110 9   10   .rsrc   ascii   __clrcall
3803 0x0005331c 0x0045a11c 6   7    .rsrc   ascii   __eabi
3804 0x00053324 0x0045a124 7   8    .rsrc   ascii   __swift
3805 0x0005332c 0x0045a12c 7   8    .rsrc   ascii   __ptr64
3806 0x00053334 0x0045a134 10  11   .rsrc   ascii   __restrict
3807 0x00053340 0x0045a140 11  12   .rsrc   ascii   __unaligned
3808 0x0005334c 0x0045a14c 9   10   .rsrc   ascii   restrict(
3809 0x00053358 0x0045a158 4   5    .rsrc   ascii    new
3810 0x00053360 0x0045a160 7   8    .rsrc   ascii    delete
3811 0x00053384 0x0045a184 8   9    .rsrc   ascii   operator
3812 0x000533c8 0x0045a1c8 10  44   .rsrc   utf32le ~^|☦籼㴪㴫㴭㴯㴥 blocks=Basic Latin,Miscellaneous Symbols,CJK Unified Ideographs,CJK Unified Ideographs Extension A
3813 0x00053404 0x0045a204 9   10   .rsrc   ascii   `vftable'
3814 0x00053410 0x0045a210 9   10   .rsrc   ascii   `vbtable'
3815 0x0005341c 0x0045a21c 7   8    .rsrc   ascii   `vcall'
3816 0x00053424 0x0045a224 8   9    .rsrc   ascii   `typeof'
3817 0x00053430 0x0045a230 20  21   .rsrc   ascii   `local static guard'
3818 0x00053448 0x0045a248 8   9    .rsrc   ascii   `string'
3819 0x00053454 0x0045a254 18  19   .rsrc   ascii   `vbase destructor'
3820 0x00053468 0x0045a268 28  29   .rsrc   ascii   `vector deleting destructor'
3821 0x00053488 0x0045a288 29  30   .rsrc   ascii   `default constructor closure'
3822 0x000534a8 0x0045a2a8 28  29   .rsrc   ascii   `scalar deleting destructor'
3823 0x000534c8 0x0045a2c8 29  30   .rsrc   ascii   `vector constructor iterator'
3824 0x000534e8 0x0045a2e8 28  29   .rsrc   ascii   `vector destructor iterator'
3825 0x00053508 0x0045a308 35  36   .rsrc   ascii   `vector vbase constructor iterator'
3826 0x0005352c 0x0045a32c 26  27   .rsrc   ascii   `virtual displacement map'
3827 0x00053548 0x0045a348 32  33   .rsrc   ascii   `eh vector constructor iterator'
3828 0x0005356c 0x0045a36c 31  32   .rsrc   ascii   `eh vector destructor iterator'
3829 0x0005358c 0x0045a38c 38  39   .rsrc   ascii   `eh vector vbase constructor iterator'
3830 0x000535b4 0x0045a3b4 26  27   .rsrc   ascii   `copy constructor closure'
3831 0x000535d0 0x0045a3d0 15  16   .rsrc   ascii   `udt returning'
3832 0x000535e4 0x0045a3e4 5   6    .rsrc   ascii   `RTTI
3833 0x000535ec 0x0045a3ec 15  16   .rsrc   ascii   `local vftable'
3834 0x000535fc 0x0045a3fc 35  36   .rsrc   ascii   `local vftable constructor closure'
3835 0x00053620 0x0045a420 6   7    .rsrc   ascii    new[]
3836 0x00053628 0x0045a428 9   10   .rsrc   ascii    delete[]
3837 0x00053634 0x0045a434 14  15   .rsrc   ascii   `omni callsig'
3838 0x00053644 0x0045a444 26  27   .rsrc   ascii   `placement delete closure'
3839 0x00053660 0x0045a460 28  29   .rsrc   ascii   `placement delete[] closure'
3840 0x00053680 0x0045a480 37  38   .rsrc   ascii   `managed vector constructor iterator'
3841 0x000536a8 0x0045a4a8 36  37   .rsrc   ascii   `managed vector destructor iterator'
3842 0x000536d0 0x0045a4d0 37  38   .rsrc   ascii   `eh vector copy constructor iterator'
3843 0x000536f8 0x0045a4f8 43  44   .rsrc   ascii   `eh vector vbase copy constructor iterator'
3844 0x00053724 0x0045a524 26  27   .rsrc   ascii   `dynamic initializer for '
3845 0x00053740 0x0045a540 32  33   .rsrc   ascii   `dynamic atexit destructor for '
3846 0x00053764 0x0045a564 34  35   .rsrc   ascii   `vector copy constructor iterator'
3847 0x00053788 0x0045a588 40  41   .rsrc   ascii   `vector vbase copy constructor iterator'
3848 0x000537b4 0x0045a5b4 42  43   .rsrc   ascii   `managed vector copy constructor iterator'
3849 0x000537e0 0x0045a5e0 27  28   .rsrc   ascii   `local static thread guard'
3850 0x000537fc 0x0045a5fc 12  13   .rsrc   ascii   operator "" 
3851 0x0005380c 0x0045a60c 17  18   .rsrc   ascii   operator co_await
3852 0x00053820 0x0045a620 17  18   .rsrc   ascii    Type Descriptor'
3853 0x00053834 0x0045a634 27  28   .rsrc   ascii    Base Class Descriptor at (
3854 0x00053850 0x0045a650 18  19   .rsrc   ascii    Base Class Array'
3855 0x00053864 0x0045a664 28  29   .rsrc   ascii    Class Hierarchy Descriptor'
3856 0x00053884 0x0045a684 25  26   .rsrc   ascii    Complete Object Locator'
3857 0x000538ac 0x0045a6ac 13  14   .rsrc   ascii   bad exception
3858 0x000538be 0x0045a6be 5   12   .rsrc   utf16le A.exe
3859 0x000538cc 0x0045a6cc 4   10   .rsrc   utf16le .cmd
3860 0x000538d8 0x0045a6d8 4   10   .rsrc   utf16le .bat
3861 0x000538e4 0x0045a6e4 4   10   .rsrc   utf16le .com
3862 0x0005391d 0x0045a71d 7   8    .rsrc   ascii   ( 8PX\a\b
3863 0x00053925 0x0045a725 6   7    .rsrc   ascii   700WP\a
3864 0x0005392d 0x0045a72d 4   5    .rsrc   ascii     \b\a
3865 0x00053934 0x0045a734 7   8    .rsrc   ascii   \b`h````
3866 0x0005393d 0x0045a73d 10  11   .rsrc   ascii   xpxxxx\b\a\b\a
3867 0x00053981 0x0045a781 5   6    .rsrc   ascii   ('8PW
3868 0x0005398a 0x0045a78a 5   6    .rsrc   ascii   700PP
3869 0x0005399c 0x0045a79c 17  18   .rsrc   ascii   `h`hhh\b\b\axwpwpp\b\b
3870 0x000539b4 0x0045a7b4 8   18   .rsrc   utf16le \b\a(null)
3871 0x000539c8 0x0045a7c8 6   7    .rsrc   ascii   (null)
3872 0x00053a74 0x0045a874 9   20   .rsrc   utf16le coree.dll
3873 0x00053a88 0x0045a888 14  15   .rsrc   ascii   CorExitProcess
3874 0x00053b22 0x0045a922 7   8    .rsrc   ascii   \a\b\t\n\v\f\r
3875 0x00053b3b 0x0045a93b 95  96   .rsrc   ascii    !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
3876 0x00053be2 0x0045a9e2 7   16   .rsrc   utf16le BLC_ALL
3877 0x00053bf4 0x0045a9f4 10  22   .rsrc   utf16le LC_COLLATE
3878 0x00053c0c 0x0045aa0c 8   18   .rsrc   utf16le LC_CTYPE
3879 0x00053c20 0x0045aa20 11  24   .rsrc   utf16le LC_MONETARY
3880 0x00053c38 0x0045aa38 10  22   .rsrc   utf16le LC_NUMERIC
3881 0x00053c50 0x0045aa50 7   16   .rsrc   utf16le LC_TIME
3882 0x00053cd2 0x0045aad2 32  66   .rsrc   utf16le Capi-ms-win-core-datetime-l1-1-1
3883 0x00053d14 0x0045ab14 27  56   .rsrc   utf16le api-ms-win-core-file-l1-2-2
3884 0x00053d4c 0x0045ab4c 35  72   .rsrc   utf16le api-ms-win-core-localization-l1-2-1
3885 0x00053d94 0x0045ab94 44  90   .rsrc   utf16le api-ms-win-core-localization-obsolete-l1-2-0
3886 0x00053df4 0x0045abf4 37  76   .rsrc   utf16le api-ms-win-core-processthreads-l1-1-2
3887 0x00053e40 0x0045ac40 29  60   .rsrc   utf16le api-ms-win-core-string-l1-1-0
3888 0x00053e7c 0x0045ac7c 30  62   .rsrc   utf16le api-ms-win-core-sysinfo-l1-2-1
3889 0x00053ebc 0x0045acbc 28  58   .rsrc   utf16le api-ms-win-core-winrt-l1-1-0
3890 0x00053ef8 0x0045acf8 29  60   .rsrc   utf16le api-ms-win-core-xstate-l2-1-0
3891 0x00053f34 0x0045ad34 38  78   .rsrc   utf16le api-ms-win-rtcore-ntuser-window-l1-1-0
3892 0x00053f84 0x0045ad84 42  86   .rsrc   utf16le api-ms-win-security-systemfunctions-l1-1-0
3893 0x00053fdc 0x0045addc 34  70   .rsrc   utf16le ext-ms-win-ntuser-dialogbox-l1-1-0
3894 0x00054024 0x0045ae24 38  78   .rsrc   utf16le ext-ms-win-ntuser-windowstation-l1-1-0
3895 0x00054074 0x0045ae74 8   18   .rsrc   utf16le advapi32
3896 0x00054088 0x0045ae88 5   12   .rsrc   utf16le ntdll
3897 0x00054094 0x0045ae94 34  70   .rsrc   utf16le api-ms-win-appmodel-runtime-l1-1-2
3898 0x000540dc 0x0045aedc 6   14   .rsrc   utf16le user32
3899 0x000540f0 0x0045aef0 15  16   .rsrc   ascii   AreFileApisANSI
3900 0x00054110 0x0045af10 19  20   .rsrc   ascii   EnumSystemLocalesEx
3901 0x0005414c 0x0045af4c 15  16   .rsrc   ascii   GetDateFormatEx
3902 0x0005416c 0x0045af6c 15  16   .rsrc   ascii   GetTimeFormatEx
3903 0x00054184 0x0045af84 24  25   .rsrc   ascii   GetUserDefaultLocaleName
3904 0x000541b0 0x0045afb0 17  18   .rsrc   ascii   IsValidLocaleName
3905 0x000541d4 0x0045afd4 16  17   .rsrc   ascii   LCIDToLocaleName
3906 0x000541f0 0x0045aff0 16  17   .rsrc   ascii   LocaleNameToLCID
3907 0x00054208 0x0045b008 36  37   .rsrc   ascii   AppPolicyGetProcessTerminationMethod
3908 0x00054260 0x0045b060 12  52   .rsrc   utf32le \t\a\f\b\f\t\f\n\a\v\b\f
3909 0x000542e4 0x0045b0e4 5   24   .rsrc   utf32le R\rS\rW
3910 0x000542fc 0x0045b0fc 7   32   .rsrc   utf32le Y\vl\rm p
3911 0x00054368 0x0045b168 4   20   .rsrc   utf32le \v§\r· blocks=Basic Latin,Latin-1 Supplement
3912 0x00054396 0x0045b196 33  68   .rsrc   utf16le          (((((                  H
3913 0x00054494 0x0045b294 34  70   .rsrc   utf16le       (                          \b
3914 0x0005469c 0x0045b49c 33  68   .rsrc   utf16le          (((((                  H
3915 0x00054923 0x0045b723 7   8    .rsrc   ascii   \a\b\t\n\v\f\r
3916 0x0005493c 0x0045b73c 95  96   .rsrc   ascii    !"#$%&'()*+,-./0123456789:;<=>?@abcdefghijklmnopqrstuvwxyz[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
3917 0x00054aa3 0x0045b8a3 7   8    .rsrc   ascii   \a\b\t\n\v\f\r
3918 0x00054abc 0x0045b8bc 95  96   .rsrc   ascii    !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`ABCDEFGHIJKLMNOPQRSTUVWXYZ{|}~
3919 0x00054bb8 0x0045b9b8 6   7    .rsrc   ascii   Sunday
3920 0x00054bc0 0x0045b9c0 6   7    .rsrc   ascii   Monday
3921 0x00054bc8 0x0045b9c8 7   8    .rsrc   ascii   Tuesday
3922 0x00054bd0 0x0045b9d0 9   10   .rsrc   ascii   Wednesday
3923 0x00054bdc 0x0045b9dc 8   9    .rsrc   ascii   Thursday
3924 0x00054be8 0x0045b9e8 6   7    .rsrc   ascii   Friday
3925 0x00054bf0 0x0045b9f0 8   9    .rsrc   ascii   Saturday
3926 0x00054c2c 0x0045ba2c 7   8    .rsrc   ascii   January
3927 0x00054c34 0x0045ba34 8   9    .rsrc   ascii   February
3928 0x00054c40 0x0045ba40 5   6    .rsrc   ascii   March
3929 0x00054c48 0x0045ba48 5   6    .rsrc   ascii   April
3930 0x00054c50 0x0045ba50 4   5    .rsrc   ascii   June
3931 0x00054c58 0x0045ba58 4   5    .rsrc   ascii   July
3932 0x00054c60 0x0045ba60 6   7    .rsrc   ascii   August
3933 0x00054c68 0x0045ba68 9   10   .rsrc   ascii   September
3934 0x00054c74 0x0045ba74 7   8    .rsrc   ascii   October
3935 0x00054c7c 0x0045ba7c 8   9    .rsrc   ascii   November
3936 0x00054c88 0x0045ba88 8   9    .rsrc   ascii   December
3937 0x00054c9c 0x0045ba9c 8   9    .rsrc   ascii   MM/dd/yy
3938 0x00054ca8 0x0045baa8 19  20   .rsrc   ascii   dddd, MMMM dd, yyyy
3939 0x00054cbc 0x0045babc 8   9    .rsrc   ascii   HH:mm:ss
3940 0x00054d00 0x0045bb00 6   14   .rsrc   utf16le Sunday
3941 0x00054d10 0x0045bb10 6   14   .rsrc   utf16le Monday
3942 0x00054d20 0x0045bb20 7   16   .rsrc   utf16le Tuesday
3943 0x00054d30 0x0045bb30 9   20   .rsrc   utf16le Wednesday
3944 0x00054d44 0x0045bb44 8   18   .rsrc   utf16le Thursday
3945 0x00054d58 0x0045bb58 6   14   .rsrc   utf16le Friday
3946 0x00054d68 0x0045bb68 8   18   .rsrc   utf16le Saturday
3947 0x00054ddc 0x0045bbdc 7   16   .rsrc   utf16le January
3948 0x00054dec 0x0045bbec 8   18   .rsrc   utf16le February
3949 0x00054e00 0x0045bc00 5   12   .rsrc   utf16le March
3950 0x00054e0c 0x0045bc0c 5   12   .rsrc   utf16le April
3951 0x00054e18 0x0045bc18 4   10   .rsrc   utf16le June
3952 0x00054e24 0x0045bc24 4   10   .rsrc   utf16le July
3953 0x00054e30 0x0045bc30 6   14   .rsrc   utf16le August
3954 0x00054e40 0x0045bc40 9   20   .rsrc   utf16le September
3955 0x00054e54 0x0045bc54 7   16   .rsrc   utf16le October
3956 0x00054e64 0x0045bc64 8   18   .rsrc   utf16le November
3957 0x00054e78 0x0045bc78 8   18   .rsrc   utf16le December
3958 0x00054e9c 0x0045bc9c 8   18   .rsrc   utf16le MM/dd/yy
3959 0x00054eb0 0x0045bcb0 19  40   .rsrc   utf16le dddd, MMMM dd, yyyy
3960 0x00054ed8 0x0045bcd8 8   18   .rsrc   utf16le HH:mm:ss
3961 0x00054eec 0x0045bcec 5   12   .rsrc   utf16le en-US
3962 0x00055064 0x0045be64 5   6    .rsrc   ascii   UTF-8
3963 0x0005506c 0x0045be6c 15  16   .rsrc   ascii   UTF-16LEUNICODE
3964 0x0005508c 0x0045be8c 9   10   .rsrc   ascii   NAN(SNAN)
3965 0x00055098 0x0045be98 9   10   .rsrc   ascii   nan(snan)
3966 0x000550a4 0x0045bea4 8   9    .rsrc   ascii   NAN(IND)
3967 0x000550b0 0x0045beb0 8   9    .rsrc   ascii   nan(ind)
3968 0x000550bc 0x0045bebc 5   6    .rsrc   ascii   e+000
3969 0x000550d2 0x0045bed2 6   14   .rsrc   utf16le Cja-JP
3970 0x000550e0 0x0045bee0 5   12   .rsrc   utf16le zh-CN
3971 0x000550ec 0x0045beec 5   12   .rsrc   utf16le ko-KR
3972 0x000550f8 0x0045bef8 5   12   .rsrc   utf16le zh-TW
3973 0x00055104 0x0045bf04 8   18   .rsrc   utf16le american
3974 0x00055118 0x0045bf18 16  34   .rsrc   utf16le american english
3975 0x0005513c 0x0045bf3c 16  34   .rsrc   utf16le american-english
3976 0x00055160 0x0045bf60 10  22   .rsrc   utf16le australian
3977 0x00055178 0x0045bf78 7   16   .rsrc   utf16le belgian
3978 0x00055188 0x0045bf88 8   18   .rsrc   utf16le canadian
3979 0x000551ac 0x0045bfac 7   16   .rsrc   utf16le chinese
3980 0x000551bc 0x0045bfbc 16  34   .rsrc   utf16le chinese-hongkong
3981 0x000551e0 0x0045bfe0 18  38   .rsrc   utf16le chinese-simplified
3982 0x00055208 0x0045c008 17  36   .rsrc   utf16le chinese-singapore
3983 0x0005522c 0x0045c02c 19  40   .rsrc   utf16le chinese-traditional
3984 0x00055254 0x0045c054 13  28   .rsrc   utf16le dutch-belgian
3985 0x00055270 0x0045c070 16  34   .rsrc   utf16le english-american
3986 0x00055294 0x0045c094 11  24   .rsrc   utf16le english-aus
3987 0x000552ac 0x0045c0ac 14  30   .rsrc   utf16le english-belize
3988 0x000552cc 0x0045c0cc 11  24   .rsrc   utf16le english-can
3989 0x000552e4 0x0045c0e4 17  36   .rsrc   utf16le english-caribbean
3990 0x00055308 0x0045c108 11  24   .rsrc   utf16le english-ire
3991 0x00055320 0x0045c120 15  32   .rsrc   utf16le english-jamaica
3992 0x00055340 0x0045c140 10  22   .rsrc   utf16le english-nz
3993 0x00055358 0x0045c158 20  42   .rsrc   utf16le english-south africa
3994 0x00055384 0x0045c184 25  52   .rsrc   utf16le english-trinidad y tobago
3995 0x000553b8 0x0045c1b8 10  22   .rsrc   utf16le english-uk
3996 0x000553d0 0x0045c1d0 10  22   .rsrc   utf16le english-us
3997 0x000553e8 0x0045c1e8 11  24   .rsrc   utf16le english-usa
3998 0x00055400 0x0045c200 14  30   .rsrc   utf16le french-belgian
3999 0x00055420 0x0045c220 15  32   .rsrc   utf16le french-canadian
4000 0x00055440 0x0045c240 17  36   .rsrc   utf16le french-luxembourg
4001 0x00055464 0x0045c264 12  26   .rsrc   utf16le french-swiss
4002 0x00055480 0x0045c280 15  32   .rsrc   utf16le german-austrian
4003 0x000554a0 0x0045c2a0 19  40   .rsrc   utf16le german-lichtenstein
4004 0x000554c8 0x0045c2c8 17  36   .rsrc   utf16le german-luxembourg
4005 0x000554ec 0x0045c2ec 12  26   .rsrc   utf16le german-swiss
4006 0x00055508 0x0045c308 13  28   .rsrc   utf16le irish-english
4007 0x00055524 0x0045c324 13  28   .rsrc   utf16le italian-swiss
4008 0x00055540 0x0045c340 9   20   .rsrc   utf16le norwegian
4009 0x00055554 0x0045c354 16  34   .rsrc   utf16le norwegian-bokmal
4010 0x00055578 0x0045c378 17  36   .rsrc   utf16le norwegian-nynorsk
4011 0x0005559c 0x0045c39c 20  42   .rsrc   utf16le portuguese-brazilian
4012 0x000555c8 0x0045c3c8 17  36   .rsrc   utf16le spanish-argentina
4013 0x000555ec 0x0045c3ec 15  32   .rsrc   utf16le spanish-bolivia
4014 0x0005560c 0x0045c40c 13  28   .rsrc   utf16le spanish-chile
4015 0x00055628 0x0045c428 16  34   .rsrc   utf16le spanish-colombia
4016 0x0005564c 0x0045c44c 18  38   .rsrc   utf16le spanish-costa rica
4017 0x00055674 0x0045c474 26  54   .rsrc   utf16le spanish-dominican republic
4018 0x000556ac 0x0045c4ac 15  32   .rsrc   utf16le spanish-ecuador
4019 0x000556cc 0x0045c4cc 19  40   .rsrc   utf16le spanish-el salvador
4020 0x000556f4 0x0045c4f4 17  36   .rsrc   utf16le spanish-guatemala
4021 0x00055718 0x0045c518 16  34   .rsrc   utf16le spanish-honduras
4022 0x0005573c 0x0045c53c 15  32   .rsrc   utf16le spanish-mexican
4023 0x0005575c 0x0045c55c 14  30   .rsrc   utf16le spanish-modern
4024 0x0005577c 0x0045c57c 17  36   .rsrc   utf16le spanish-nicaragua
4025 0x000557a0 0x0045c5a0 14  30   .rsrc   utf16le spanish-panama
4026 0x000557c0 0x0045c5c0 16  34   .rsrc   utf16le spanish-paraguay
4027 0x000557e4 0x0045c5e4 12  26   .rsrc   utf16le spanish-peru
4028 0x00055800 0x0045c600 19  40   .rsrc   utf16le spanish-puerto rico
4029 0x00055828 0x0045c628 15  32   .rsrc   utf16le spanish-uruguay
4030 0x00055848 0x0045c648 17  36   .rsrc   utf16le spanish-venezuela
4031 0x0005586c 0x0045c66c 15  32   .rsrc   utf16le swedish-finland
4032 0x0005588c 0x0045c68c 5   12   .rsrc   utf16le swiss
4033 0x000558b0 0x0045c6b0 7   16   .rsrc   utf16le america
4034 0x000558c0 0x0045c6c0 7   16   .rsrc   utf16le britain
4035 0x000558d0 0x0045c6d0 5   12   .rsrc   utf16le china
4036 0x000558dc 0x0045c6dc 5   12   .rsrc   utf16le czech
4037 0x000558e8 0x0045c6e8 7   16   .rsrc   utf16le england
4038 0x000558f8 0x0045c6f8 13  28   .rsrc   utf16le great britain
4039 0x00055914 0x0045c714 7   16   .rsrc   utf16le holland
4040 0x00055924 0x0045c724 9   20   .rsrc   utf16le hong-kong
4041 0x00055938 0x0045c738 11  24   .rsrc   utf16le new-zealand
4042 0x00055958 0x0045c758 8   18   .rsrc   utf16le pr china
4043 0x0005596c 0x0045c76c 8   18   .rsrc   utf16le pr-china
4044 0x00055980 0x0045c780 11  24   .rsrc   utf16le puerto-rico
4045 0x00055998 0x0045c798 6   14   .rsrc   utf16le slovak
4046 0x000559a8 0x0045c7a8 12  26   .rsrc   utf16le south africa
4047 0x000559c4 0x0045c7c4 11  24   .rsrc   utf16le south korea
4048 0x000559dc 0x0045c7dc 12  26   .rsrc   utf16le south-africa
4049 0x000559f8 0x0045c7f8 11  24   .rsrc   utf16le south-korea
4050 0x00055a10 0x0045c810 17  36   .rsrc   utf16le trinidad & tobago
4051 0x00055a34 0x0045c834 14  30   .rsrc   utf16le united-kingdom
4052 0x00055a54 0x0045c854 13  28   .rsrc   utf16le united-states
4053 0x00055a76 0x0045c876 4   10   .rsrc   utf16le CENU
4054 0x00055a82 0x0045c882 4   10   .rsrc   utf16le CENU
4055 0x00055a8e 0x0045c88e 4   10   .rsrc   utf16le CENU
4056 0x00055a9a 0x0045c89a 4   10   .rsrc   utf16le CENA
4057 0x00055aa6 0x0045c8a6 4   10   .rsrc   utf16le CNLB
4058 0x00055ab2 0x0045c8b2 4   10   .rsrc   utf16le CENC
4059 0x00055abe 0x0045c8be 4   10   .rsrc   utf16le CZHH
4060 0x00055aca 0x0045c8ca 4   10   .rsrc   utf16le CZHI
4061 0x00055ad6 0x0045c8d6 4   10   .rsrc   utf16le CCHS
4062 0x00055ae2 0x0045c8e2 4   10   .rsrc   utf16le CZHH
4063 0x00055aee 0x0045c8ee 4   10   .rsrc   utf16le CCHS
4064 0x00055afa 0x0045c8fa 4   10   .rsrc   utf16le CZHI
4065 0x00055b06 0x0045c906 4   10   .rsrc   utf16le CCHT
4066 0x00055b12 0x0045c912 4   10   .rsrc   utf16le CNLB
4067 0x00055b1e 0x0045c91e 4   10   .rsrc   utf16le CENU
4068 0x00055b2a 0x0045c92a 4   10   .rsrc   utf16le CENA
4069 0x00055b36 0x0045c936 4   10   .rsrc   utf16le CENL
4070 0x00055b42 0x0045c942 4   10   .rsrc   utf16le CENC
4071 0x00055b4e 0x0045c94e 4   10   .rsrc   utf16le CENB
4072 0x00055b5a 0x0045c95a 4   10   .rsrc   utf16le CENI
4073 0x00055b66 0x0045c966 4   10   .rsrc   utf16le CENJ
4074 0x00055b72 0x0045c972 4   10   .rsrc   utf16le CENZ
4075 0x00055b7e 0x0045c97e 4   10   .rsrc   utf16le CENS
4076 0x00055b8a 0x0045c98a 4   10   .rsrc   utf16le CENT
4077 0x00055b96 0x0045c996 4   10   .rsrc   utf16le CENG
4078 0x00055ba2 0x0045c9a2 4   10   .rsrc   utf16le CENU
4079 0x00055bae 0x0045c9ae 4   10   .rsrc   utf16le CENU
4080 0x00055bba 0x0045c9ba 4   10   .rsrc   utf16le CFRB
4081 0x00055bc6 0x0045c9c6 4   10   .rsrc   utf16le CFRC
4082 0x00055bd2 0x0045c9d2 4   10   .rsrc   utf16le CFRL
4083 0x00055bde 0x0045c9de 4   10   .rsrc   utf16le CFRS
4084 0x00055bea 0x0045c9ea 4   10   .rsrc   utf16le CDEA
4085 0x00055bf6 0x0045c9f6 4   10   .rsrc   utf16le CDEC
4086 0x00055c02 0x0045ca02 4   10   .rsrc   utf16le CDEL
4087 0x00055c0e 0x0045ca0e 4   10   .rsrc   utf16le CDES
4088 0x00055c1a 0x0045ca1a 4   10   .rsrc   utf16le CENI
4089 0x00055c26 0x0045ca26 4   10   .rsrc   utf16le CITS
4090 0x00055c32 0x0045ca32 4   10   .rsrc   utf16le CNOR
4091 0x00055c3e 0x0045ca3e 4   10   .rsrc   utf16le CNOR
4092 0x00055c4a 0x0045ca4a 4   10   .rsrc   utf16le CNON
4093 0x00055c56 0x0045ca56 4   10   .rsrc   utf16le CPTB
4094 0x00055c62 0x0045ca62 4   10   .rsrc   utf16le CESS
4095 0x00055c6e 0x0045ca6e 4   10   .rsrc   utf16le CESB
4096 0x00055c7a 0x0045ca7a 4   10   .rsrc   utf16le CESL
4097 0x00055c86 0x0045ca86 4   10   .rsrc   utf16le CESO
4098 0x00055c92 0x0045ca92 4   10   .rsrc   utf16le CESC
4099 0x00055c9e 0x0045ca9e 4   10   .rsrc   utf16le CESD
4100 0x00055caa 0x0045caaa 4   10   .rsrc   utf16le CESF
4101 0x00055cb6 0x0045cab6 4   10   .rsrc   utf16le CESE
4102 0x00055cc2 0x0045cac2 4   10   .rsrc   utf16le CESG
